split_regime,design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high,homogeneous_normalized_oracle_opportunity_mean,homogeneous_normalized_oracle_opportunity_n_seed_blocks,homogeneous_normalized_oracle_opportunity_n_outer_units,homogeneous_normalized_oracle_opportunity_low,homogeneous_normalized_oracle_opportunity_high,homogeneous_normalized_selected_gain_mean,homogeneous_normalized_selected_gain_n_seed_blocks,homogeneous_normalized_selected_gain_n_outer_units,homogeneous_normalized_selected_gain_low,homogeneous_normalized_selected_gain_high,homogeneous_normalized_cross_fitted_gap_mean,homogeneous_normalized_cross_fitted_gap_n_seed_blocks,homogeneous_normalized_cross_fitted_gap_n_outer_units,homogeneous_normalized_cross_fitted_gap_low,homogeneous_normalized_cross_fitted_gap_high
scaffold,equal_K,Homogeneous Morgan,esol,regression,4,shared_morgan_linear,1.3825180505925172,5,15,1.3825180505925172,1.3825180505925172,1.3825180505925172,5,15,1.3825180505925172,1.3825180505925172,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,0.1782605933103082,5,15,0.16665400660131055,0.1922310867502035,7.872965522061081,5,15,7.488697061768161,8.227757467003713,28342.675879419887,5,15,26959.30942236538,29619.92688121336,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0
scaffold,equal_K,Homogeneous Morgan,esol,regression,8,shared_morgan_linear,1.3994014139117132,5,15,1.3944753091452537,1.4043275186781727,1.2981638002872053,5,15,1.2898966865632477,1.307258543196099,0.10123761362450781,5,15,0.09243857829436483,0.11025025569029381,0.08965023082085107,5,15,0.0817612192994231,0.09753924234227904,1.0,5,15,1.0,1.0,0.37735707309743816,5,15,0.25955976260235897,0.46149800916535194,0.08435425030531203,5,15,0.07541973210281833,0.09262136402926953,1.5003757599120324,5,15,1.4083762931016568,1.60091776671664,0.8697821090283309,5,15,0.8129113621560338,0.9166998866335565,3131.2155925019915,5,15,2950.890458594289,3300.119591880803,0.9103497691790656,5,15,0.9024607576576302,0.9182387807005009,1.0,5,15,1.0,1.0,0.9103497691790656,5,15,0.9024607576576302,0.9182387807005009,0.081942038755998,5,15,0.07310737099214405,0.08997274438988008
scaffold,equal_K,Homogeneous Morgan,esol,regression,16,shared_morgan_linear,1.4114361579531955,5,15,1.4073425253271892,1.415442151789454,1.3246762382900314,5,15,1.3246762382900314,1.3246762382900314,0.08675991966316413,5,15,0.08266736822597034,0.09072266594691962,0.07612546304651027,5,15,0.07363652029937338,0.07861440579364717,0.09743589743589745,5,15,-0.1487179487179487,0.3435897435897436,0.046054622993985335,5,15,-0.017340481174135884,0.10944972716210655,0.0578418123024859,5,15,0.0578418123024859,0.0578418123024859,12.914699686644596,5,15,11.428332933162647,14.401066440126547,0.10356829580319353,5,15,0.09215794361681426,0.11497864798957277,372.8458648914967,5,15,331.76859702053133,412.9299011302277,0.9238745369534185,5,15,0.9213855942062793,0.9263634797005574,1.0,5,15,1.0,1.0,0.9238745369534185,5,15,0.9213855942062793,0.9263634797005574,0.05618775590148291,5,15,0.05618775590148291,0.05618775590148291
scaffold,equal_K,Homogeneous Morgan,esol,regression,32,shared_morgan_linear,1.418683747958782,5,15,1.4146181853641553,1.4225649360940782,1.3246762382900314,5,15,1.3246762382900314,1.3246762382900314,0.09400750966875054,5,15,0.08964394319647655,0.09788869780404677,0.08366104988820075,5,15,0.08179858968899828,0.08530802074904728,0.33793103448275863,5,15,0.26436781609195403,0.4850574712643678,0.1386731532144148,5,15,0.10938249211504394,0.17139457321955323,0.0578418123024859,5,15,0.0578418123024859,0.0578418123024859,20.6070654267678,5,15,18.456132873372788,22.734015946835278,0.06447641374457401,5,15,0.05811539409679922,0.0708374333923488,232.1150894804664,5,15,209.21541874847722,255.01476021245563,0.9163389501117202,5,15,0.914691979250873,0.9182014103109234,1.0,5,15,1.0,1.0,0.9163389501117202,5,15,0.914691979250873,0.9182014103109234,0.05618775590148291,5,15,0.05618775590148291,0.05618775590148291
scaffold,equal_K,Modern-augmented,bace,classification,4,shared_morgan_linear,0.03435268562315148,5,15,0.023401793190120018,0.04790730462162677,0.022452623001886943,5,15,0.010303772546351819,0.03195962359900302,0.011900062621264543,5,15,0.0,0.035387329468057255,0.08360091543026307,5,15,0.0,0.24971571014903873,1.0,5,15,1.0,1.0,0.6985507246376811,5,15,0.28115942028985497,1.0,0.011743633423396356,5,15,0.0,0.03523090027018907,112.75121701326377,5,15,112.6555361532063,112.81897419995707,0.00019922305530484528,5,15,9.039292322008171e-05,0.00028363139614768536,0.717202999097443,5,15,0.32541452359229417,1.0210730261316674,0.8,5,14,0.4,1.0,0.5876713896432211,5,15,0.4081518171863922,0.7943937058926807,0.39384162942949513,5,15,0.18785683341461187,0.5834365631175429,0.189326239941815,5,15,0.0,0.5679787198254449
scaffold,equal_K,Modern-augmented,bace,classification,8,shared_morgan_linear,0.05008452289746488,5,15,0.04165742965816978,0.05939220442953932,0.03586810934247064,5,15,0.026006286355582976,0.047246239518589736,0.014216413554994242,5,15,0.010897459019775516,0.017710084961132126,0.0927639213062427,5,15,0.06953144811991128,0.11599639449257411,0.5733333333333334,5,15,0.4666666666666666,0.7866666666666667,0.2848020434227331,5,15,0.15859063932086243,0.3605288858838555,0.010493808544397822,5,15,0.008494573865620542,0.012766596054505266,116.06686813994698,5,15,115.82467710654407,116.28098466004012,0.00030912445556693127,5,15,0.00022407957276822125,0.0004043110397848076,1.1128480400409524,5,15,0.8066864619655965,1.469556299071464,0.679386519266023,5,15,0.504585348034583,0.8361741227619184,0.6665266641835225,5,15,0.5667556238781973,0.7746179507176555,0.4688176810373226,5,15,0.3638645295657271,0.5693870781187469,0.149958936303223,5,15,0.08455821329125993,0.24168752040473693
scaffold,equal_K,Modern-augmented,bace,classification,16,shared_morgan_linear,0.079639128035472,5,15,0.07467426197906189,0.08616148115980761,0.07380935118845709,5,15,0.06520789741538857,0.08299591182353008,0.005829776847014919,5,15,0.0019760855187390828,0.009683468175290755,0.028495035743400766,5,15,0.009024655408860615,0.04919032280591269,0.7538461538461539,5,15,0.5897435897435898,0.9179487179487179,0.48814323301294715,5,15,0.29091402004545885,0.6806765123383522,0.0021720233338956337,5,15,-0.001235592690138117,0.00665971032784188,121.99643074663666,5,15,121.63228863312398,122.32347583346613,0.0006052622049500182,5,15,0.0005391894964853591,0.0006812291913714456,2.1789439378200655,5,15,1.9224511559385633,2.452425088937204,0.9160354978068934,5,15,0.8606585591044699,0.971412436509317,1.0238192598583642,5,15,1.0048683367224258,1.0400162022548547,0.937483678305646,5,15,0.8730413568860833,1.0019259997252088,0.027244353820535895,5,15,-0.014901441600470572,0.08200976750857743
scaffold,equal_K,Modern-augmented,bace,classification,32,shared_morgan_linear,0.08427139233591574,5,15,0.07948146119882113,0.09062032041323918,0.07930969320513923,5,15,0.07159596846104345,0.08687884799946144,0.004961699130776516,5,15,0.0021153003330347236,0.00813951569557767,0.02312773920414576,5,15,0.009086710260560935,0.03863306236519912,0.4850574712643678,5,15,0.26436781609195403,0.7793103448275862,0.4651478630220701,5,15,0.22822851715153228,0.7518625649610338,0.0035019619747853913,5,15,0.0009886975164752861,0.006695163101338308,187.05120179331476,5,15,183.73184469327876,191.00045166660567,0.0004243364483951672,5,15,0.0003734901330427722,0.00047375762959894746,1.5276112142226022,5,15,1.3511416239549747,1.705527466556211,0.9290714009182743,5,15,0.8786810018472988,0.9732884225957781,1.0712256731948249,5,15,1.0527474810281838,1.0897038653614661,0.9947178138371722,5,15,0.9529855460153452,1.0364500816589994,0.05664535691691443,5,15,0.013042723839072443,0.10624642673924312
scaffold,equal_K,Modern-augmented,clintox,classification,4,shared_morgan_linear,0.08441523004154908,5,15,0.07119019287096758,0.10121419984971833,0.08322018844695225,5,15,0.06906151938110856,0.10095173514861011,0.001195041594596824,5,15,0.0,0.00352252697471378,0.011242792415246904,5,15,0.0,0.03328960033637857,1.0,5,15,1.0,1.0,0.8144927536231883,5,15,0.6289855072463768,1.0,0.0,5,15,0.0,0.0,110.4931665067949,5,15,110.39232404688762,110.59184638008398,0.0007534993971623004,5,15,0.0006261424542136571,0.0009139938817706985,2.712597829784282,5,15,2.2541128351691664,3.2903779743745147,1.0,5,13,1.0,1.0,1.0611725051262546,5,15,0.8744897813806267,1.290425062833498,1.0492778852418825,5,15,0.8512464303870443,1.2849994924640273,0.0,5,15,0.0,0.0
scaffold,equal_K,Modern-augmented,clintox,classification,8,shared_morgan_linear,0.10788121730082705,5,15,0.09234788259697692,0.12351436553615291,0.07292521576047502,5,15,0.05145987713892821,0.09605405781833673,0.034956001540352014,5,15,0.019028541142131296,0.05549544184099568,0.17883851891620048,5,15,0.11212392377426114,0.2627197859633702,0.68,5,15,0.2533333333333333,1.0,0.17878446397716172,5,15,0.005454135677259378,0.36052888588385545,0.022414097052334554,5,15,0.0025741310022631505,0.048801840379844356,113.73712342010501,5,15,113.56955966015812,113.9317604866422,0.0006416667610039386,5,15,0.0004528931437349787,0.0008621277047092134,2.310000339614179,5,15,1.630415317445923,3.103659736953168,0.6235808282648313,5,15,0.4473638645565311,0.7690789038816039,1.0456357271413832,5,15,0.814470013680068,1.2768014406026986,0.6934242129007935,5,15,0.47939258058425943,0.937994362404571,0.22322080008279946,5,15,0.061537682421460536,0.44383566151318304
scaffold,equal_K,Modern-augmented,clintox,classification,16,shared_morgan_linear,0.15599705736718164,5,15,0.14349024105206626,0.16850387368229702,0.14232882327936786,5,15,0.1383230084320304,0.14583905495327032,0.01366823408781379,5,15,0.004066863158944008,0.023269605016683577,0.04657492674936248,5,15,0.015765989396173224,0.07803169782321921,0.6717948717948719,5,15,0.4256410256410256,0.9179487179487179,0.5083357476739042,5,15,0.3463260370220389,0.6745717986036444,-0.00375357518344058,5,15,-0.011265382363807771,0.005421467475693098,119.57206164007464,5,15,119.3182707602197,119.9324735198558,0.0011900338411517824,5,15,0.0011558339448142912,0.0012211884147320339,4.284121828146416,5,15,4.161002201331448,4.396278293035322,0.9084823014728938,5,15,0.8474979693930855,0.9694666335527021,1.4444728804699218,5,15,1.3141772810523022,1.568406919310568,1.3010096543626597,5,15,1.1998142946081105,1.4675001068339628,-0.0376640314136813,5,15,-0.10824402653835745,0.03999127663500143
scaffold,equal_K,Modern-augmented,clintox,classification,32,shared_morgan_linear,0.18482482458916244,5,15,0.17173669137781528,0.19640411047416245,0.17602339254329571,5,15,0.16206989090814902,0.18853492747513814,0.00880143204586675,5,15,0.0015717509624319614,0.016031113129301538,0.02761663617012844,5,15,0.005533356700529632,0.04969991563972725,0.8528735632183908,5,15,0.7057471264367816,1.0,0.7945821966344088,5,15,0.6255215266078604,0.9618250099940052,0.004768010451661064,5,15,0.0,0.012826489983824806,186.47660509340153,5,15,182.38483372014406,191.0861383265078,0.0009514517381890158,5,15,0.0008600908356847824,0.001035829564403103,3.4252262574804577,5,15,3.096327008465217,3.7289864318511703,0.9536394421525525,5,15,0.9163205032436311,0.9909583810614737,1.5222057832781821,5,15,1.4813913135466545,1.5710105170465878,1.454473894264356,5,15,1.3729400209299185,1.5360077675987935,0.035081182424145076,5,15,0.0,0.09255172772703318
scaffold,equal_K,Modern-augmented,esol,regression,4,shared_morgan_linear,1.8566891852221947,5,15,1.8088295599305777,1.911732890745371,1.3887104614835504,5,15,1.2588125308154896,1.5493589602996114,0.46797872373864413,5,15,0.35314275393533234,0.5858285066279252,0.27209605775172185,5,15,0.2089230900505546,0.3260761832784823,1.0,5,15,1.0,1.0,0.30434782608695643,5,15,0.14202898550724632,0.48985507246376797,0.059116056199371235,5,15,-0.0897560269285909,0.17580763405526995,108.08411952668489,5,15,106.64074495328437,110.42241668007723,0.01288682325416191,5,15,0.011779903701685027,0.014142089230674587,46.39256371498287,5,15,42.4076533260661,50.893363212442196,0.6893216553836152,5,15,0.5769420227767003,0.7824703185707682,1.4427770124578516,5,15,1.394490247072515,1.5038144207368098,0.9982875713245607,5,15,0.8083745322265983,1.1864556470289627,0.05034513036235396,5,15,-0.027626483624727673,0.1128751670648217
scaffold,equal_K,Modern-augmented,esol,regression,8,shared_morgan_linear,2.201285844343415,5,15,2.201285844343415,2.201285844343415,2.061947907987034,5,15,1.8222946670339222,2.201285844343415,0.139337936356381,5,15,0.0,0.3789911773094927,0.04867121857808745,5,15,0.0,0.13238291675870856,1.0,5,15,1.0,1.0,0.8990308767185035,5,15,0.7980617534370069,1.0,0.139337936356381,5,15,0.0,0.3789911773094927,108.8541486533669,5,15,107.43692194657633,111.13479343346167,0.018985443944384416,5,15,0.01667923955419199,0.02049262465766614,68.3475981997839,5,15,60.045262395091164,73.77344876759813,0.9513287814218956,5,15,0.8676170832412453,1.0,1.7324450658480188,5,15,1.7283568911800853,1.7360788171426988,1.671451946577551,5,15,1.5678512208340334,1.734617443486103,0.060993119270467876,5,15,0.0,0.16605521867058132
scaffold,equal_K,Modern-augmented,esol,regression,16,shared_morgan_linear,2.212110615271258,5,15,2.2081959593056673,2.2158269993280117,2.0654629283771238,5,15,1.8855797221607347,2.158535078099611,0.1466476868941339,5,15,0.05558057968352238,0.3231047578627231,0.054279492149452456,5,15,0.01402368959829169,0.12023350226199214,0.5076923076923077,5,15,0.3435897435897436,0.5897435897435898,0.3336470161884147,5,15,0.22094460877842134,0.4012684606344107,0.13582291596629112,5,15,0.04275076624380407,0.3150152172942299,111.27160508002854,5,15,109.92736137993634,113.4621192534726,0.018605943603976834,5,15,0.016673237568812144,0.019617605497209624,66.98139697431661,5,15,60.02365524772372,70.63705426479234,0.9376837802669064,5,15,0.8759583436643268,0.9701808825541315,1.712612926969897,5,15,1.707755828142369,1.7168197104658602,1.6104169467682912,5,15,1.5350022786098045,1.653725427954172,0.09671619397052907,5,15,0.053808425885354796,0.17641914238292528
scaffold,equal_K,Modern-augmented,esol,regression,32,shared_morgan_linear,2.2439746887799368,5,15,2.2257967108585115,2.262657938692011,2.1907526338180223,5,15,2.1907526338180223,2.1907526338180223,0.05322205496191429,5,15,0.03504407704048907,0.07140003288333951,0.02157549953786972,5,15,0.013288573506103291,0.030380813410656654,-0.029885057471264364,5,15,-0.10344827586206898,0.11724137931034484,0.03447382211683249,5,15,0.010223656553972303,0.056229413740684,0.010533210525392578,5,15,0.010533210525392578,0.010533210525392578,138.7093435266521,5,15,137.77459710673043,139.87440323317813,0.015824579103190538,5,15,0.015687744666912085,0.015954276900774365,56.96848477148593,5,15,56.47588080088351,57.43539684278771,0.9768717531866891,5,15,0.9682481896850799,0.9854953166882983,1.7194405003072817,5,15,1.7018930721781185,1.7380052726341035,1.6788815341399634,5,15,1.6767738533908638,1.6812649834171445,0.012329803736064378,5,15,0.012322647525690542,0.012336131962549346
similarity_cluster,equal_K,Classical multiview,bace,classification,4,shared_morgan_linear,0.12316138901825986,5,15,0.1097784734043065,0.1365443046322132,0.03763994618167897,5,15,0.017825200822661955,0.05860293555311008,0.08552144283658088,5,15,0.062208566143824785,0.108834319529337,0.6413815699797779,5,15,0.5540546616909833,0.7326315321532866,0.4666666666666667,5,15,-0.06666666666666665,1.0,0.04927536231884052,5,15,-0.08985507246376818,0.16521739130434776,0.07970048675538996,5,15,0.051162813701690256,0.10823815980908966,1.9823512333173607,5,15,1.8597413133286556,2.1078380332949256,0.01908745524111324,5,15,0.007978369231343953,0.0332333432382748,68.71483886800766,5,15,28.722129232838228,119.39739194590695,-0.6652924183864151,5,14,-1.14884624818137,-0.05448407129949499,1.7454727274419426,5,11,1.3670836606593588,2.102146852702672,0.36441269636943174,5,11,-0.9809459766312522,1.4456830848234543,1.2513736707515772,5,11,0.4283341833639115,2.435026713430552
similarity_cluster,equal_K,Classical multiview,bace,classification,8,shared_morgan_linear,0.16221181759106226,5,15,0.14591736149178236,0.17850627369034217,0.11086627713412862,5,15,0.09820809766065242,0.12384773976332211,0.051345540456933667,5,15,0.030990109189093628,0.07351155385747576,0.2579952307729402,5,15,0.15996494478289267,0.35429600417145896,0.36,5,15,0.14666666666666667,0.4666666666666666,0.06375178423859965,5,15,-0.07556156562241757,0.2060701675306138,0.01178822270856546,5,15,0.0014842444483828359,0.02243982876321815,5.983619753333428,5,15,5.748618613330956,6.2186208933359,0.018525094380994832,5,15,0.01630158594538917,0.02050671013801756,66.69033977158138,5,15,58.685709403401006,73.8241564968632,0.6691820408777299,5,15,0.5397945910313215,0.7985694907241383,1.4264963565309694,5,14,1.2169122669193233,1.6167217515859433,1.0402939020926345,5,14,0.851394247706267,1.2567654902136467,0.07395013182786955,5,14,0.004174268170570204,0.17908764587758114
similarity_cluster,equal_K,Classical multiview,bace,classification,16,shared_morgan_linear,0.17515641750963867,5,15,0.16252267655472988,0.18609985469236495,0.12470684081601249,5,15,0.10553672234884551,0.14387695928317948,0.050449576693626194,5,15,0.03997141474132904,0.059723695677361174,0.2510717937039709,5,15,0.20454787555549653,0.29183666318406265,0.015384615384615385,5,15,-0.1487179487179487,0.1794871794871795,0.003067947918266667,5,15,-0.10303212221947222,0.1450851550288854,0.021064031528963266,5,15,0.003539765886639868,0.03858829717128666,15.127425766685823,5,15,14.577804413317546,15.598766886741696,0.008186500506437367,5,15,0.006998395553043683,0.009374605459831048,29.471401823174517,5,15,24.98320294225152,33.74857965539177,0.6636243369526006,5,15,0.5586706079466557,0.7685780659585453,1.3761139463952998,5,15,1.2120864589731366,1.5522430250051154,0.8347447169360883,5,15,0.6334810643986215,1.057521373832083,0.3796014045636099,5,15,0.06176576606431082,0.7638705608522895
similarity_cluster,equal_K,Classical multiview,bace,classification,32,shared_morgan_linear,0.17630314341675812,5,15,0.16389142593363476,0.18677371484258182,0.12146489146806508,5,15,0.10063085861562535,0.1415586155795613,0.05483825194869307,5,15,0.03599305609937156,0.07368344779801458,0.23201040866245548,5,15,0.15583197200644797,0.30946488568516917,-0.029885057471264364,5,15,-0.10344827586206898,0.11724137931034484,-0.0004176311098782304,5,15,-0.055905234221369504,0.07194023998481781,0.0243059808769107,5,15,0.003286104917333012,0.047557892933964,33.21824372013022,5,15,30.623650013364387,37.17790460016113,0.003655247652616235,5,15,0.002939567575983201,0.004310257461940546,13.158891549418446,5,15,10.582443273539521,15.516926862985963,0.6649328701025525,5,15,0.539663051328381,0.7851078095028204,1.3548664663983718,5,15,1.1979162201364157,1.5428066695614573,0.8978889121091894,5,15,0.6891037491252419,1.1325761295962056,0.29272511237044013,5,15,0.09938580553083942,0.4623596261246349
similarity_cluster,equal_K,Classical multiview,clintox,classification,4,shared_morgan_linear,0.11690847703659339,5,15,0.10852362057348208,0.12529333349970467,0.09312459966892099,5,15,0.07242529926047929,0.11382390007736269,0.023783877367672384,5,15,0.007779081453337019,0.039785994443196644,0.21373579272195617,5,15,0.064396763149031,0.3630748222948813,1.0,5,15,1.0,1.0,0.3275362318840579,5,15,-0.0434782608695653,0.7217391304347825,0.016712210825784245,5,15,0.0042854142230873546,0.029040224434961286,2.1220546133505795,5,15,2.0197091666748745,2.224400060026285,0.04370676217943378,5,15,0.035569738731884695,0.051843785626982865,157.3443438459616,5,15,128.05105943478492,186.63762825713826,0.768576643540489,5,15,0.6015500502307457,0.9356032368502326,1.700484805383541,5,15,1.5069490919921704,1.8563611292455433,1.3346002295385215,5,15,1.045817765423037,1.623382693654006,0.2346522001450666,5,15,0.05549109726533521,0.44917556231459904
similarity_cluster,equal_K,Classical multiview,clintox,classification,8,shared_morgan_linear,0.17862523188007956,5,15,0.16313023549865657,0.19529158660045084,0.16727657366507787,5,15,0.15568314159034385,0.18172940946486654,0.011348658215001677,5,15,0.007447093908312723,0.015267557637277088,0.06117663864889196,5,15,0.043153961334323684,0.08534077259174447,0.8933333333333333,5,15,0.6799999999999999,1.0,0.31845841784989853,5,15,0.11652017128690553,0.5456389452332657,0.005696555281042811,5,15,0.004785152188199268,0.006607958373886354,5.9391602599915725,5,15,5.781073566634827,6.097246953348317,0.028276077456252192,5,15,0.02657504419355717,0.03015727095377972,101.7938788425079,5,15,95.6701590968058,108.56617543360699,0.9388233613507578,5,15,0.9158988728891517,0.956846038665429,1.6597403781638804,5,15,1.5408848254835834,1.7954246474607576,1.5586534049005238,5,15,1.4398006880236613,1.7030549893611724,0.04316608430290571,5,15,0.0257985257144434,0.05896092461735155
similarity_cluster,equal_K,Classical multiview,clintox,classification,16,shared_morgan_linear,0.20010200643857154,5,15,0.18849713633300896,0.2105194009799273,0.1955945904353107,5,15,0.18646049096187606,0.20609756224368417,0.004507416003260871,5,15,0.0014085415054944244,0.007834427225008902,0.023857509283783423,5,15,0.008120560696406695,0.04240163011024947,0.7538461538461539,5,15,0.5897435897435898,0.9179487179487179,0.5852148898714354,5,15,0.4451418978047294,0.8007582440430475,0.0019440493124703562,5,15,0.00018571202781728264,0.004706021811284959,15.153202606679406,5,15,14.596869533365435,15.709535679993374,0.013011837630461463,5,15,0.012498926027322799,0.013524749233600123,46.84261546966127,5,15,44.99613369836208,48.68909724096046,0.9761424907160879,5,15,0.9575983698895201,0.991879439303544,1.7845699758755331,5,15,1.5883001832363388,2.031899672686423,1.7416280345202761,5,15,1.5434052554427793,2.0049646821708653,0.024341278372960774,5,15,0.002770409666961273,0.0590488893038391
similarity_cluster,equal_K,Classical multiview,clintox,classification,32,shared_morgan_linear,0.20334687180255054,5,15,0.1923378711121094,0.21411083867801323,0.1936995166912064,5,15,0.18373023300308616,0.20454988749136924,0.009647355111344085,5,15,0.006883250979511442,0.012977849733389942,0.04617979599623921,5,15,0.03150478196134781,0.06310992014301572,0.4114942528735632,5,15,0.11724137931034484,0.632183908045977,0.25913251538365795,5,15,0.09979737852530346,0.41846765224201243,0.0038391230565746337,5,15,0.0012896899669753085,0.006671387453936005,31.3967421800131,5,15,30.745347293322748,32.18474997343728,0.006213466218218421,5,15,0.006056505050215091,0.006400479511039036,22.368478385586315,5,15,21.803418180774326,22.93388164168877,0.9537289380592118,5,15,0.9383002828941768,0.9684039520941894,1.66700511803859,5,15,1.5511304272932709,1.7816225710627407,1.5901975906176737,5,15,1.4892411986479999,1.6889749620529515,0.03242886937482918,5,15,-0.006555276162283475,0.06946287222016839
similarity_cluster,equal_K,Classical multiview,esol,regression,4,shared_morgan_linear,1.9285584097504063,5,15,1.8152668610532836,2.0164310204009044,1.9285584097504063,5,15,1.8105692793723194,2.0164310204009044,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,0.557986126712057,5,15,0.5465839000535191,0.5692733600735658,3.4777256846966913,5,15,3.2260526130041773,3.6829288736812353,12519.81246490809,5,15,11536.039055040717,13258.602870120534,1.0,5,15,1.0,1.0,1.466926278403484,5,15,1.4219258375944404,1.5186068933103436,1.466926278403484,5,15,1.4219258375944404,1.5186068933103436,0.0,5,15,0.0,0.0
similarity_cluster,equal_K,Classical multiview,esol,regression,8,shared_morgan_linear,1.9823385927688413,5,15,1.8737141728399482,2.0806020695237493,1.9680687997189856,5,15,1.8414784660913497,2.0766903985060785,0.014269793049855664,5,15,0.00044073076971657966,0.0323320224637763,0.00742928938662867,5,15,0.00023492500438047247,0.01730399922096871,1.0,5,15,1.0,1.0,0.7475771917962587,5,15,0.5288107580196829,0.9495154383592517,0.009251480091818604,5,15,0.0,0.027754440275455816,2.9916269867758567,5,15,2.9563945667430125,3.0210008267701283,0.6586146222717076,5,15,0.6109621934645605,0.7009303983976157,2371.0126401781467,5,15,2201.0563685138354,2523.3494342314166,0.992434193552208,5,15,0.9825594837178626,0.9997650749956193,1.4878706713111272,5,15,1.4432091799444386,1.5406547143458151,1.4760882604084944,5,15,1.4411968604763457,1.5139620612278242,0.0081014258220883,5,15,0.0,0.024304277466264904
similarity_cluster,equal_K,Classical multiview,esol,regression,16,shared_morgan_linear,2.044344205290979,5,15,1.9197808637944793,2.153403357877039,2.0387729363565366,5,15,1.9148900981872512,2.1484457863156794,0.0055712689344426265,5,15,0.004754707854556717,0.0063878300143285355,0.0027829154727746497,5,15,0.00234030077591734,0.0032117286265887232,1.0,5,15,1.0,1.0,0.6337171759175216,5,15,0.5210147685075285,0.746419583327515,0.0020092708115285072,5,15,0.0,0.004553432204684811,9.459122266826062,5,15,9.199461366822167,9.685788973463541,0.21650550646853603,5,15,0.19943899956113523,0.2309060258536831,779.4198232867298,5,15,717.9803984200868,831.261693073259,0.997217084527224,5,15,0.9967882713734098,0.9976596992240816,1.474484071355987,5,15,1.4462329433195928,1.5071556828752841,1.470314770686731,5,15,1.442845479225492,1.5028480179842434,0.0014699852844737762,5,15,0.0,0.003377774139240157
similarity_cluster,equal_K,Classical multiview,esol,regression,32,shared_morgan_linear,2.048918220193784,5,15,1.9294444352075153,2.157358645117241,2.0315058200101466,5,15,1.8907405309907876,2.1501885751128103,0.017412400183637523,5,15,0.005295534709200086,0.035187835966584,0.008830687697528131,5,15,0.0025316641668145035,0.018397091445853254,0.7793103448275862,5,15,0.632183908045977,0.9264367816091955,0.4173769382418412,5,15,0.24831626821529276,0.6164322432730998,0.01293981185366746,5,15,0.0002150785105624461,0.03151806256398532,19.569003400128953,5,15,18.859841846717366,20.55659987352943,0.10398479421959535,5,15,0.09794010880550932,0.10965094156081634,374.34525919054323,5,15,352.58439169983365,394.74338961893875,0.9909474812457593,5,15,0.981381077497429,0.9974683358331843,1.4562676301423432,5,15,1.4315433053718918,1.4915499771677436,1.4426359860684614,5,15,1.4229091811770749,1.4651373328205533,0.0102673278285851,5,15,8.723112012048453e-05,0.025462178183105262
