split_regime,design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high,homogeneous_normalized_oracle_opportunity_mean,homogeneous_normalized_oracle_opportunity_n_seed_blocks,homogeneous_normalized_oracle_opportunity_n_outer_units,homogeneous_normalized_oracle_opportunity_low,homogeneous_normalized_oracle_opportunity_high,homogeneous_normalized_selected_gain_mean,homogeneous_normalized_selected_gain_n_seed_blocks,homogeneous_normalized_selected_gain_n_outer_units,homogeneous_normalized_selected_gain_low,homogeneous_normalized_selected_gain_high,homogeneous_normalized_cross_fitted_gap_mean,homogeneous_normalized_cross_fitted_gap_n_seed_blocks,homogeneous_normalized_cross_fitted_gap_n_outer_units,homogeneous_normalized_cross_fitted_gap_low,homogeneous_normalized_cross_fitted_gap_high,record_type
scaffold,equal_K,Classical multiview,esol,regression,16,shared_morgan_linear,2.2439746887799368,5,15,2.2257967108585115,2.262657938692011,2.1907526338180223,5,15,2.1907526338180223,2.1907526338180223,0.0532220549619142,5,15,0.035044077040489,0.0719053048739889,0.0231282468133004,5,15,0.0145046833116954,0.0317518103149053,-0.1487179487179487,5,15,-0.2307692307692307,0.0153846153846153,-0.0360571309761526,5,15,-0.0577925952623656,-0.0155291924836181,0.0105332105253925,5,15,0.0105332105253925,0.0105332105253925,6.688762873310283,5,15,6.358710546776029,7.109705666689355,0.3282743497142508,5,15,0.3099091746456731,0.3438370434948634,1181.787658971303,5,15,1115.6730287244234,1245.2943788381751,0.9768717531866892,5,15,0.96824818968508,0.9854953166882984,1.735829354357799,5,15,1.7143307541817954,1.7573279545338023,1.69466572003815,5,15,1.6900216747453514,1.6994184549989098,0.0124674207006701,5,15,0.0124212258345387,0.0125161642016153,regime_summary
scaffold,equal_K,Classical multiview,esol,regression,32,shared_morgan_linear,2.259489925753526,5,15,2.2396171744763693,2.279362677030682,2.1787075479202,5,15,2.160153242536901,2.195457016190524,0.0807823778333257,5,15,0.046087728657023,0.1157228002836202,0.0375180986959572,5,15,0.0199115382081738,0.0551246591837406,0.0436781609195402,5,15,-0.1034482758620689,0.1908045977011494,0.0176815300594169,5,15,-0.0143174084498814,0.0509529682355818,0.0275612135431411,5,15,-0.0071875689502717,0.0548673354476155,18.433431006638173,5,15,16.953865306781754,19.88553412658317,0.1189823534771288,5,15,0.1104985680958296,0.1288220156990197,428.3364725176637,5,15,397.7948451449868,459.3809617104664,0.9621370192757648,5,15,0.9445304587879726,0.9797435797635572,1.732775459730376,5,15,1.7124964666733469,1.753054452787405,1.6629474210256774,5,15,1.6452834353784258,1.6782765226617031,0.0240359430275502,5,15,-0.0118138556148833,0.0536671054699691,regime_summary
scaffold,equal_K,Homogeneous Morgan,bace,classification,4,shared_morgan_linear,0.0558772424705533,5,15,0.0515621847526636,0.0601923001884431,0.0535949949166226,5,15,0.0493690549630614,0.0581259778407714,0.0022822475539307,5,15,0.0,0.0056141037729032,0.0466163442632799,5,15,0.0,0.1089122136185033,1.0,5,15,1.0,1.0,0.8608695652173912,5,15,0.7217391304347824,1.0,0.0016659281094862,5,15,0.0,0.0049977843284588,0.5728841866599388,5,15,0.5600561999715856,0.585712173348292,0.0950540395552628,5,15,0.0860696095295246,0.104038469581001,342.1945423989463,5,15,309.8505943062887,374.538490491604,0.9533836557357496,5,15,0.8910877863793614,1.0,1.0,5,15,1.0,1.0,0.9533836557357496,5,15,0.8910877863793614,1.0,0.031147934678194,5,15,0.0,0.0934438040345821,regime_summary
scaffold,equal_K,Homogeneous Morgan,bace,classification,8,shared_morgan_linear,0.0756261649819128,5,15,0.0690438231976034,0.0819823800882891,0.0714016024564632,5,15,0.0667336985328464,0.0768314084151449,0.0042245625254495,5,15,0.0020325551842597,0.0060374897770013,0.0544494333870752,5,15,0.0282453868856853,0.0758975321118185,0.8933333333333333,5,15,0.6799999999999999,1.0,0.2797535872586582,5,15,0.0811809781383817,0.4951543835925175,0.0002345365651645,5,15,-0.0014253278632368,0.0015803372823535,2.610540693299844,5,15,2.462054546534393,2.759026840065294,0.0274549249015759,5,15,0.0261109351671029,0.0284864952701635,98.83772964567348,5,15,93.99936660157049,102.55138297258884,0.9455505666121904,5,15,0.9241024678871778,0.9717546131139022,1.0,5,15,1.0,1.0,0.9455505666121904,5,15,0.9227366175477036,0.9702162946612652,0.0026155663099548,5,15,-0.0169781169076697,0.0216062518016747,regime_summary
scaffold,equal_K,Homogeneous Morgan,bace,classification,16,shared_morgan_linear,0.0783992569638416,5,15,0.0735255235664462,0.0841173829614143,0.072505680890252,5,15,0.0675035029128564,0.0797360836726605,0.0058935760735895,5,15,0.0039384014022037,0.0082255241122984,0.0752542463486077,5,15,0.0495411678150189,0.0984996112562968,0.2615384615384615,5,15,-0.0666666666666666,0.6717948717948717,0.0643382711225113,5,15,-0.0428997771403307,0.224134184485966,0.0016665266177938,5,15,-0.0007389618864852,0.0042037064056359,16.248005693390347,5,15,14.292829773334478,18.27877510023148,0.0045159377312133,5,15,0.0040940522794211,0.0047737523379283,16.257375832368005,5,15,14.738588205916122,17.185508416542,0.9247457536503731,5,15,0.9015003887424446,0.9490987501461512,1.0,5,15,1.0,1.0,0.9247457536503731,5,15,0.9010975075390236,0.9490987501461512,0.0223164934602191,5,15,-0.006468238149164,0.0511012250696023,regime_summary
scaffold,equal_K,Homogeneous Morgan,bace,classification,32,shared_morgan_linear,0.0791678812404892,5,15,0.0736929719571482,0.0848405404256522,0.0716234822807807,5,15,0.0666078723122814,0.0789581288385988,0.0075443989597085,5,15,0.0044597509570748,0.0106290469623421,0.092411339323513,5,15,0.0582963294433273,0.1255294046085408,0.3379310344827586,5,15,0.0436781609195402,0.7057471264367816,0.1481986597685296,5,15,0.0297093638653072,0.292261046296203,0.0025487252272652,5,15,0.0003874063720874,0.0048164237213619,29.346602666672943,5,15,25.774427553274045,33.07500389352596,0.0024772704740808,5,15,0.0022523392150413,0.0026243311027705,8.91817370669107,5,15,8.09866086538349,9.437581396881226,0.9075886606752716,5,15,0.8755159965723217,0.940781988230134,1.0,5,15,1.0,1.0,0.9075886606752716,5,15,0.8777825560296673,0.9417036705559144,0.0294627694890805,5,15,0.0047620080529156,0.0509409707787336,regime_summary
scaffold,equal_K,Homogeneous Morgan,clintox,classification,4,shared_morgan_linear,0.0804572826951322,5,15,0.0706076660557418,0.0883235477206779,0.0804572826951322,5,15,0.0706076660557418,0.0883235477206779,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,0.4673565667355426,5,15,0.4519331200048319,0.4829066267702721,0.17387051480987,5,15,0.1544555599357783,0.1904148974048298,625.9338533155321,5,15,556.040015768802,685.4936306573875,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,regime_summary
scaffold,equal_K,Homogeneous Morgan,clintox,classification,8,shared_morgan_linear,0.1040705469203597,5,15,0.0878940491852045,0.1169126401511682,0.0890009037245609,5,15,0.0772119011034618,0.1003575491037286,0.0150696431957988,5,15,0.0095666449281618,0.0207362228718395,0.1819956636502928,5,15,0.1207448411362852,0.2465349470484626,0.5733333333333334,5,15,0.4666666666666666,0.7866666666666667,0.3975508977537375,5,15,0.296581774472241,0.5203966644128916,-0.0063219312437766,5,15,-0.011850123842761,-0.0018443298540092,2.38224896006286,5,15,2.228700093311877,2.5467041934917978,0.0373191283833483,5,15,0.0326780836719867,0.0428123808377061,134.34886218005408,5,15,117.64110121915242,154.12457101574225,0.8180043363472432,5,15,0.7534650529475366,0.8792551588621305,1.0,5,15,1.0,1.0,0.8180043363472432,5,15,0.7534650529475366,0.8792551588621305,-0.0303481113767389,5,15,-0.0656847082937444,-0.0025033957818197,regime_summary
scaffold,equal_K,Homogeneous Morgan,clintox,classification,16,shared_morgan_linear,0.1128244937296939,5,15,0.0982651748162118,0.1216473443040719,0.0909464915663209,5,15,0.072232122316474,0.103321142998202,0.021878002163373,5,15,0.0178160874031325,0.0264064832581224,0.2370615635244018,5,15,0.154051009672455,0.3200721173763486,0.0974358974358974,5,15,-0.0666666666666666,0.1794871794871795,0.1271265630862335,5,15,0.011271171659413,0.2366759864793996,0.0044928944361556,5,15,-0.003942253669004,0.0115951943089817,15.65243596002304,5,15,13.696138486530009,17.64443459348598,0.005849615763632,5,15,0.0046866344451371,0.0069445096441997,21.05861674907538,5,15,16.871884002493797,24.98655240980809,0.7629384364727279,5,15,0.6799278826193645,0.8459489903260913,1.0,5,15,1.0,1.0,0.7629384364727279,5,15,0.6814028785428311,0.8459489903260913,0.0664899738842264,5,15,-0.0377862909604858,0.1704052052073839,regime_summary
scaffold,equal_K,Homogeneous Morgan,clintox,classification,32,shared_morgan_linear,0.1244932315209055,5,15,0.1138417010472741,0.1331698886478634,0.1027577663660013,5,15,0.0934719989852029,0.1123189241089316,0.0217354651549042,5,15,0.01738122564709,0.026540837186313,0.1975848786261159,5,15,0.1399560848951219,0.2829513104390236,0.0436781609195402,5,15,-0.1034482758620689,0.1908045977011494,0.1015270966871912,5,15,-0.0511742405009296,0.2542284338753121,0.0091965588697932,5,15,0.0046297589413598,0.0129309914314542,30.637570260069328,5,15,26.84152683319213,34.67425257342401,0.0033932182375484,5,15,0.0030432359793763,0.0037897723148176,12.21558565517446,5,15,10.95564952575502,13.669871554853689,0.7958876774001923,5,15,0.7145457545219146,0.8560194061678004,1.0,5,15,1.0,1.0,0.7958876774001923,5,15,0.7145457545219146,0.8560194061678004,0.1069614069529293,5,15,0.0504515621616364,0.1706308928533902,regime_summary
scaffold,equal_K,Homogeneous Morgan,esol,regression,4,shared_morgan_linear,1.3825180505925172,5,15,1.3825180505925172,1.3825180505925172,1.3825180505925172,5,15,1.3825180505925172,1.3825180505925172,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,0.1782605933103082,5,15,0.1666540066013105,0.1922310867502035,7.872965522061081,5,15,7.488697061768161,8.227757467003713,28342.675879419887,5,15,26959.30942236538,29619.92688121336,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,regime_summary
scaffold,equal_K,Homogeneous Morgan,esol,regression,8,shared_morgan_linear,1.3994014139117132,5,15,1.3944753091452535,1.4043275186781727,1.2981638002872051,5,15,1.2898966865632475,1.307258543196099,0.1012376136245078,5,15,0.0924385782943648,0.1102502556902938,0.089650230820851,5,15,0.0817612192994231,0.097539242342279,1.0,5,15,1.0,1.0,0.3773570730974381,5,15,0.2595597626023589,0.4614980091653519,0.084354250305312,5,15,0.0754197321028183,0.0926213640292695,1.5003757599120324,5,15,1.4083762931016568,1.60091776671664,0.8697821090283309,5,15,0.8129113621560338,0.9166998866335564,3131.2155925019915,5,15,2950.890458594289,3300.119591880803,0.9103497691790656,5,15,0.9024607576576302,0.9182387807005008,1.0,5,15,1.0,1.0,0.9103497691790656,5,15,0.9024607576576302,0.9182387807005008,0.081942038755998,5,15,0.073107370992144,0.08997274438988,regime_summary
scaffold,equal_K,Homogeneous Morgan,esol,regression,16,shared_morgan_linear,1.4114361579531955,5,15,1.4073425253271892,1.415442151789454,1.3246762382900314,5,15,1.3246762382900314,1.3246762382900314,0.0867599196631641,5,15,0.0826673682259703,0.0907226659469196,0.0761254630465102,5,15,0.0736365202993733,0.0786144057936471,0.0974358974358974,5,15,-0.1487179487179487,0.3435897435897436,0.0460546229939853,5,15,-0.0173404811741358,0.1094497271621065,0.0578418123024859,5,15,0.0578418123024859,0.0578418123024859,12.914699686644596,5,15,11.428332933162649,14.401066440126549,0.1035682958031935,5,15,0.0921579436168142,0.1149786479895727,372.8458648914967,5,15,331.76859702053133,412.9299011302277,0.9238745369534184,5,15,0.9213855942062792,0.9263634797005574,1.0,5,15,1.0,1.0,0.9238745369534184,5,15,0.9213855942062792,0.9263634797005574,0.0561877559014829,5,15,0.0561877559014829,0.0561877559014829,regime_summary
scaffold,equal_K,Homogeneous Morgan,esol,regression,32,shared_morgan_linear,1.418683747958782,5,15,1.4146181853641553,1.4225649360940782,1.3246762382900314,5,15,1.3246762382900314,1.3246762382900314,0.0940075096687505,5,15,0.0896439431964765,0.0978886978040467,0.0836610498882007,5,15,0.0817985896889982,0.0853080207490472,0.3379310344827586,5,15,0.264367816091954,0.4850574712643678,0.1386731532144148,5,15,0.1093824921150439,0.1713945732195532,0.0578418123024859,5,15,0.0578418123024859,0.0578418123024859,20.6070654267678,5,15,18.456132873372788,22.73401594683528,0.064476413744574,5,15,0.0581153940967992,0.0708374333923488,232.1150894804664,5,15,209.2154187484772,255.01476021245563,0.9163389501117202,5,15,0.914691979250873,0.9182014103109234,1.0,5,15,1.0,1.0,0.9163389501117202,5,15,0.914691979250873,0.9182014103109234,0.0561877559014829,5,15,0.0561877559014829,0.0561877559014829,regime_summary
scaffold,equal_K,Modern-augmented,bace,classification,4,shared_morgan_linear,0.0343526856231514,5,15,0.02340179319012,0.0479073046216267,0.0224526230018869,5,15,0.0103037725463518,0.031959623599003,0.0119000626212645,5,15,0.0,0.0353873294680572,0.083600915430263,5,15,0.0,0.2497157101490387,1.0,5,15,1.0,1.0,0.6985507246376811,5,15,0.2811594202898549,1.0,0.0117436334233963,5,15,0.0,0.035230900270189,112.75121701326376,5,15,112.6555361532063,112.81897419995708,0.0001992230553048,5,15,9.039292322008172e-05,0.0002836313961476,0.717202999097443,5,15,0.3254145235922941,1.0210730261316674,0.8,5,14,0.4,1.0,0.5876713896432211,5,15,0.4081518171863922,0.7943937058926807,0.3938416294294951,5,15,0.1878568334146118,0.5834365631175429,0.189326239941815,5,15,0.0,0.5679787198254449,regime_summary
scaffold,equal_K,Modern-augmented,bace,classification,8,shared_morgan_linear,0.0500845228974648,5,15,0.0416574296581697,0.0593922044295393,0.0358681093424706,5,15,0.0260062863555829,0.0472462395185897,0.0142164135549942,5,15,0.0108974590197755,0.0177100849611321,0.0927639213062427,5,15,0.0695314481199112,0.1159963944925741,0.5733333333333334,5,15,0.4666666666666666,0.7866666666666667,0.2848020434227331,5,15,0.1585906393208624,0.3605288858838555,0.0104938085443978,5,15,0.0084945738656205,0.0127665960545052,116.06686813994698,5,15,115.82467710654409,116.28098466004012,0.0003091244555669,5,15,0.0002240795727682,0.0004043110397848,1.1128480400409524,5,15,0.8066864619655965,1.469556299071464,0.679386519266023,5,15,0.504585348034583,0.8361741227619184,0.6665266641835225,5,15,0.5667556238781973,0.7746179507176555,0.4688176810373226,5,15,0.3638645295657271,0.5693870781187469,0.149958936303223,5,15,0.0845582132912599,0.2416875204047369,regime_summary
scaffold,equal_K,Modern-augmented,bace,classification,16,shared_morgan_linear,0.079639128035472,5,15,0.0746742619790618,0.0861614811598076,0.073809351188457,5,15,0.0652078974153885,0.08299591182353,0.0058297768470149,5,15,0.001976085518739,0.0096834681752907,0.0284950357434007,5,15,0.0090246554088606,0.0491903228059126,0.7538461538461539,5,15,0.5897435897435898,0.917948717948718,0.4881432330129471,5,15,0.2909140200454588,0.6806765123383522,0.0021720233338956,5,15,-0.0012355926901381,0.0066597103278418,121.99643074663666,5,15,121.63228863312398,122.32347583346612,0.00060526220495,5,15,0.0005391894964853,0.0006812291913714,2.178943937820065,5,15,1.9224511559385635,2.452425088937204,0.9160354978068934,5,15,0.8606585591044699,0.971412436509317,1.0238192598583642,5,15,1.0048683367224258,1.0400162022548547,0.937483678305646,5,15,0.8730413568860833,1.0019259997252088,0.0272443538205358,5,15,-0.0149014416004705,0.0820097675085774,regime_summary
scaffold,equal_K,Modern-augmented,bace,classification,32,shared_morgan_linear,0.0842713923359157,5,15,0.0794814611988211,0.0906203204132391,0.0793096932051392,5,15,0.0715959684610434,0.0868788479994614,0.0049616991307765,5,15,0.0021153003330347,0.0081395156955776,0.0231277392041457,5,15,0.0090867102605609,0.0386330623651991,0.4850574712643678,5,15,0.264367816091954,0.7793103448275862,0.4651478630220701,5,15,0.2282285171515322,0.7518625649610338,0.0035019619747853,5,15,0.0009886975164752,0.0066951631013383,187.0512017933148,5,15,183.7318446932788,191.00045166660567,0.0004243364483951,5,15,0.0003734901330427,0.0004737576295989,1.5276112142226022,5,15,1.3511416239549747,1.705527466556211,0.9290714009182744,5,15,0.8786810018472988,0.973288422595778,1.0712256731948249,5,15,1.0527474810281838,1.089703865361466,0.9947178138371722,5,15,0.9529855460153452,1.0364500816589994,0.0566453569169144,5,15,0.0130427238390724,0.1062464267392431,regime_summary
scaffold,equal_K,Modern-augmented,clintox,classification,4,shared_morgan_linear,0.084415230041549,5,15,0.0711901928709675,0.1012141998497183,0.0832201884469522,5,15,0.0690615193811085,0.1009517351486101,0.0011950415945968,5,15,0.0,0.0035225269747137,0.0112427924152469,5,15,0.0,0.0332896003363785,1.0,5,15,1.0,1.0,0.8144927536231883,5,15,0.6289855072463768,1.0,0.0,5,15,0.0,0.0,110.4931665067949,5,15,110.39232404688762,110.59184638008398,0.0007534993971623,5,15,0.0006261424542136,0.0009139938817706,2.712597829784282,5,15,2.2541128351691664,3.2903779743745147,1.0,5,13,1.0,1.0,1.0611725051262546,5,15,0.8744897813806267,1.290425062833498,1.0492778852418825,5,15,0.8512464303870443,1.2849994924640271,0.0,5,15,0.0,0.0,regime_summary
scaffold,equal_K,Modern-augmented,clintox,classification,8,shared_morgan_linear,0.107881217300827,5,15,0.0923478825969769,0.1235143655361529,0.072925215760475,5,15,0.0514598771389282,0.0960540578183367,0.034956001540352,5,15,0.0190285411421312,0.0554954418409956,0.1788385189162004,5,15,0.1121239237742611,0.2627197859633702,0.68,5,15,0.2533333333333333,1.0,0.1787844639771617,5,15,0.0054541356772593,0.3605288858838554,0.0224140970523345,5,15,0.0025741310022631,0.0488018403798443,113.737123420105,5,15,113.56955966015812,113.9317604866422,0.0006416667610039,5,15,0.0004528931437349,0.0008621277047092,2.310000339614179,5,15,1.630415317445923,3.103659736953168,0.6235808282648313,5,15,0.4473638645565311,0.7690789038816039,1.0456357271413832,5,15,0.814470013680068,1.2768014406026986,0.6934242129007935,5,15,0.4793925805842594,0.937994362404571,0.2232208000827994,5,15,0.0615376824214605,0.443835661513183,regime_summary
scaffold,equal_K,Modern-augmented,clintox,classification,16,shared_morgan_linear,0.1559970573671816,5,15,0.1434902410520662,0.168503873682297,0.1423288232793678,5,15,0.1383230084320304,0.1458390549532703,0.0136682340878137,5,15,0.004066863158944,0.0232696050166835,0.0465749267493624,5,15,0.0157659893961732,0.0780316978232192,0.6717948717948719,5,15,0.4256410256410256,0.917948717948718,0.5083357476739042,5,15,0.3463260370220389,0.6745717986036444,-0.0037535751834405,5,15,-0.0112653823638077,0.005421467475693,119.57206164007464,5,15,119.3182707602197,119.9324735198558,0.0011900338411517,5,15,0.0011558339448142,0.001221188414732,4.284121828146416,5,15,4.161002201331448,4.396278293035322,0.9084823014728938,5,15,0.8474979693930855,0.969466633552702,1.4444728804699218,5,15,1.3141772810523022,1.568406919310568,1.3010096543626597,5,15,1.1998142946081105,1.4675001068339628,-0.0376640314136813,5,15,-0.1082440265383574,0.0399912766350014,regime_summary
scaffold,equal_K,Modern-augmented,clintox,classification,32,shared_morgan_linear,0.1848248245891624,5,15,0.1717366913778152,0.1964041104741624,0.1760233925432957,5,15,0.162069890908149,0.1885349274751381,0.0088014320458667,5,15,0.0015717509624319,0.0160311131293015,0.0276166361701284,5,15,0.0055333567005296,0.0496999156397272,0.8528735632183908,5,15,0.7057471264367816,1.0,0.7945821966344088,5,15,0.6255215266078604,0.9618250099940052,0.004768010451661,5,15,0.0,0.0128264899838248,186.47660509340156,5,15,182.3848337201441,191.0861383265078,0.000951451738189,5,15,0.0008600908356847,0.0010358295644031,3.4252262574804577,5,15,3.096327008465217,3.7289864318511694,0.9536394421525524,5,15,0.9163205032436312,0.9909583810614736,1.522205783278182,5,15,1.4813913135466543,1.5710105170465878,1.454473894264356,5,15,1.3729400209299183,1.5360077675987935,0.035081182424145,5,15,0.0,0.0925517277270331,regime_summary
scaffold,equal_K,Modern-augmented,esol,regression,4,shared_morgan_linear,1.8566891852221947,5,15,1.8088295599305777,1.911732890745371,1.3887104614835504,5,15,1.2588125308154896,1.5493589602996114,0.4679787237386441,5,15,0.3531427539353323,0.5858285066279252,0.2720960577517218,5,15,0.2089230900505546,0.3260761832784823,1.0,5,15,1.0,1.0,0.3043478260869564,5,15,0.1420289855072463,0.4898550724637679,0.0591160561993712,5,15,-0.0897560269285909,0.1758076340552699,108.08411952668489,5,15,106.64074495328435,110.42241668007723,0.0128868232541619,5,15,0.011779903701685,0.0141420892306745,46.39256371498287,5,15,42.4076533260661,50.8933632124422,0.6893216553836152,5,15,0.5769420227767003,0.7824703185707682,1.4427770124578516,5,15,1.394490247072515,1.5038144207368098,0.9982875713245608,5,15,0.8083745322265983,1.186455647028963,0.0503451303623539,5,15,-0.0276264836247276,0.1128751670648217,regime_summary
scaffold,equal_K,Modern-augmented,esol,regression,8,shared_morgan_linear,2.201285844343415,5,15,2.201285844343415,2.201285844343415,2.061947907987034,5,15,1.8222946670339224,2.201285844343415,0.139337936356381,5,15,0.0,0.3789911773094927,0.0486712185780874,5,15,0.0,0.1323829167587085,1.0,5,15,1.0,1.0,0.8990308767185035,5,15,0.7980617534370069,1.0,0.139337936356381,5,15,0.0,0.3789911773094927,108.8541486533669,5,15,107.43692194657632,111.13479343346168,0.0189854439443844,5,15,0.0166792395541919,0.0204926246576661,68.3475981997839,5,15,60.04526239509117,73.77344876759813,0.9513287814218956,5,15,0.8676170832412453,1.0,1.7324450658480188,5,15,1.7283568911800853,1.7360788171426988,1.671451946577551,5,15,1.5678512208340334,1.734617443486103,0.0609931192704678,5,15,0.0,0.1660552186705813,regime_summary
scaffold,equal_K,Modern-augmented,esol,regression,16,shared_morgan_linear,2.212110615271258,5,15,2.2081959593056677,2.215826999328012,2.065462928377124,5,15,1.8855797221607349,2.158535078099611,0.1466476868941339,5,15,0.0555805796835223,0.3231047578627231,0.0542794921494524,5,15,0.0140236895982916,0.1202335022619921,0.5076923076923077,5,15,0.3435897435897436,0.5897435897435898,0.3336470161884147,5,15,0.2209446087784213,0.4012684606344107,0.1358229159662911,5,15,0.042750766243804,0.3150152172942299,111.27160508002854,5,15,109.92736137993634,113.4621192534726,0.0186059436039768,5,15,0.0166732375688121,0.0196176054972096,66.98139697431661,5,15,60.02365524772372,70.63705426479234,0.9376837802669064,5,15,0.8759583436643268,0.9701808825541316,1.712612926969897,5,15,1.707755828142369,1.7168197104658602,1.6104169467682912,5,15,1.5350022786098043,1.653725427954172,0.096716193970529,5,15,0.0538084258853547,0.1764191423829252,regime_summary
