anchor_scheme,pool,task,task_type,candidate_count,normalization,metric,normalized_mean,minimum_absolute_denominator,invalid_outer_units,normalized_low,normalized_high
shared_morgan_linear,Modern-augmented,bbbp,classification,4,raw,selected_model_gain,0.0360418237561989,1.0,0,0.0248706124793309,0.0465338984450831
fixed_morgan_rf,Classical multiview,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,0.0112435210506113,0.0229014283952109,0,-0.0004565886465758,0.033576793716876
fixed_morgan_rf,Classical multiview,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,1.2165574902611411,0.0229014283952109,0,0.9449246415467968,1.4858901172739478
fixed_morgan_rf,Classical multiview,bbbp,classification,8,endpoint_MAD,selected_model_gain,1.1757678121040869,0.0229014283952109,0,0.8506794055278124,1.4603314714381623
fixed_morgan_rf,Classical multiview,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,0.0645233961507027,0.0003124423046878,0,-0.0140211763174254,0.2047058823529458
fixed_morgan_rf,Classical multiview,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,8.497230390821889,0.0003124423046878,0,2.0567673287890584,15.215332868252649
fixed_morgan_rf,Classical multiview,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,8.293275267769364,0.0003124423046878,0,1.7902428786634506,14.78780253651434
fixed_morgan_rf,Classical multiview,bbbp,classification,8,raw,cross_fitted_selection_gap,0.0002574926922506,1.0,0,-1.0456532195624036e-05,0.0007689565370478
fixed_morgan_rf,Classical multiview,bbbp,classification,8,raw,oracle_opportunity_gain,0.027860904251873,1.0,0,0.0209918687172702,0.0340290061239008
fixed_morgan_rf,Classical multiview,bbbp,classification,8,raw,selected_model_gain,0.0269267623582955,1.0,0,0.0194817734929757,0.033443676626414
registry_median_order_4,Classical multiview,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,0.0146033603528763,0.0176324274707023,0,-0.000593028510283,0.0436103615526271
registry_median_order_4,Classical multiview,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,3.732134330772831,0.0176324274707023,0,3.417108594987307,4.047160066558354
registry_median_order_4,Classical multiview,bbbp,classification,8,endpoint_MAD,selected_model_gain,3.679155698356527,0.0176324274707023,0,3.332530887185044,4.025780509528009
registry_median_order_4,Classical multiview,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,0.0037103747049377,0.034923746514043,0,-0.0001174260216059,0.0110044430344284
registry_median_order_4,Classical multiview,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,0.8833727045372338,0.034923746514043,0,0.79384294712468,0.9836920261833988
registry_median_order_4,Classical multiview,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,0.8685075048595848,0.034923746514043,0,0.7789592993435122,0.9725861930090208
registry_median_order_4,Classical multiview,bbbp,classification,8,raw,cross_fitted_selection_gap,0.0002574926922506,1.0,0,-1.0456532195624036e-05,0.0007689565370478
registry_median_order_4,Classical multiview,bbbp,classification,8,raw,oracle_opportunity_gain,0.0658065878982702,1.0,0,0.0602519194606273,0.0713612563359131
registry_median_order_4,Classical multiview,bbbp,classification,8,raw,selected_model_gain,0.0648724460046927,1.0,0,0.0587606091621657,0.0709842828472198
shared_morgan_linear,Classical multiview,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,0.0142217399470841,0.0181055688831812,0,-0.0005775312702456,0.0424707194791381
shared_morgan_linear,Classical multiview,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,6.244767728699523,0.0181055688831812,0,5.839315440836206,6.5431356003353285
shared_morgan_linear,Classical multiview,bbbp,classification,8,endpoint_MAD,selected_model_gain,6.193173553470639,0.0181055688831812,0,5.747978930651696,6.501745570887846
shared_morgan_linear,Classical multiview,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,0.0038029879198012,0.0490075961774075,0,-9.935419771448684e-05,0.0113273122441256
shared_morgan_linear,Classical multiview,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,1.2633494115033184,0.0490075961774075,0,1.1679990190765284,1.3948836714576838
shared_morgan_linear,Classical multiview,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,1.251122777083626,0.0490075961774075,0,1.1522629246536955,1.38911593106925
shared_morgan_linear,Classical multiview,bbbp,classification,8,raw,cross_fitted_selection_gap,0.0002574926922506,1.0,0,-1.0456532195624036e-05,0.0007689565370478
shared_morgan_linear,Classical multiview,bbbp,classification,8,raw,oracle_opportunity_gain,0.1130650722714366,1.0,0,0.1057241279446839,0.1184671923238669
shared_morgan_linear,Classical multiview,bbbp,classification,8,raw,selected_model_gain,0.1121309303778591,1.0,0,0.1040704284679888,0.1177178022946286
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,-0.0274344606874528,0.0229014283952109,0,-0.1467430333259235,0.0918741119510178
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,0.2969951718505358,0.0229014283952109,0,0.18334045224695,0.4411401901619451
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,selected_model_gain,-0.0306216432136278,0.0229014283952109,0,-0.1798344749015055,0.1483767031057694
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,1.3069447224332236,0.0003124423046878,0,-2.7402621779459286,6.721917890641576
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,1.0,0.0003124423046878,0,1.0,1.0
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,-2.968760052039044,0.0003124423046878,0,-11.889246809586565,2.856601369121249
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,raw,cross_fitted_selection_gap,-0.0006282883369949,1.0,0,-0.0033606250702096,0.0021040483962198
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,raw,oracle_opportunity_gain,0.0068016136618584,1.0,0,0.0040459787608057,0.0101027404772435
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,8,raw,selected_model_gain,-0.0007012793694005,1.0,0,-0.0041184663499471,0.0034018887547604
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,-0.0356325490655713,0.0176324274707023,0,-0.1905934435739846,0.1193283454428418
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,4.308256274833987,0.0176324274707023,0,3.867378501661869,4.749134048006104
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,selected_model_gain,3.8827395362155728,0.0176324274707023,0,3.35747996162043,4.407999110810716
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,-0.0174771344251915,0.034923746514043,0,-0.0599737437308449,0.0250194748804618
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,1.0,0.034923746514043,0,1.0,1.0
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,0.8960488523823026,0.034923746514043,0,0.8617287975310546,0.9303689072335504
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,raw,cross_fitted_selection_gap,-0.0006282883369949,1.0,0,-0.0033606250702096,0.0021040483962198
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,raw,oracle_opportunity_gain,0.0759650162912086,1.0,0,0.0681912709323065,0.0837387616501107
registry_median_order_4,Homogeneous Morgan,bbbp,classification,8,raw,selected_model_gain,0.0684621232599496,1.0,0,0.0592005219076088,0.0777237246122904
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,-0.0347013861342166,0.0181055688831812,0,-0.1856127853199609,0.1162100130515275
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,5.081628877559797,0.0181055688831812,0,4.766908259056982,5.4692787696823455
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,endpoint_MAD,selected_model_gain,4.66723189949916,0.0181055688831812,0,4.270334575970479,5.108136489666206
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,-0.0116305401531071,0.0490075961774075,0,-0.0457042444953831,0.0224431641891687
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,1.0,0.0490075961774075,0,1.0,1.0
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,0.9157342980166884,0.0490075961774075,0,0.8900245275275729,0.9414440685058036
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,raw,cross_fitted_selection_gap,-0.0006282883369949,1.0,0,-0.0033606250702096,0.0021040483962198
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,raw,oracle_opportunity_gain,0.092005781681422,1.0,0,0.0863075858441618,0.0990244035058046
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,8,raw,selected_model_gain,0.084502888650163,1.0,0,0.0773168368194641,0.0924857170783432
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,0.6935000478264894,0.0229014283952109,0,0.2969071229393604,1.261838919424027
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,-0.6774290233564851,0.0229014283952109,0,-0.9277062483335196,-0.4271517983794506
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,endpoint_MAD,selected_model_gain,-1.7841496937865045,0.0229014283952109,0,-2.224295260378633,-1.368309510525604
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,7.15963458255232,0.0003124423046878,0,0.4509745557333073,14.18038381586834
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,-5.066211392184115,0.0003124423046878,0,-22.00591921395374,14.438184426886384
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,-18.068094451276963,0.0003124423046878,0,-54.04458843523205,12.778958098706449
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,raw,cross_fitted_selection_gap,0.0158821416873736,1.0,0,0.0067995972160238,0.0288979136594796
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,raw,oracle_opportunity_gain,-0.0155140922712362,1.0,0,-0.0212457982179998,-0.0097823863244725
fixed_morgan_rf,Modern-augmented,bbbp,classification,8,raw,selected_model_gain,-0.0408595764585891,1.0,0,-0.0509395386353683,-0.0313362422777882
registry_median_order_4,Modern-augmented,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,0.9007348372062266,0.0176324274707023,0,0.3856302387928094,1.6389072751041098
registry_median_order_4,Modern-augmented,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,1.3576593745902046,0.0176324274707023,0,1.003375053123699,1.991465116718604
registry_median_order_4,Modern-augmented,bbbp,classification,8,endpoint_MAD,selected_model_gain,-0.079776521826575,0.0176324274707023,0,-0.2774198829218464,0.1178668392686963
registry_median_order_4,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,0.2821069599742653,0.034923746514043,0,0.096680032932996,0.487864843121519
registry_median_order_4,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,0.4104148405580788,0.034923746514043,0,0.2304093829811473,0.6384739186189128
registry_median_order_4,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,-0.0229819554949148,0.034923746514043,0,-0.0646025295343358,0.0186386185445062
registry_median_order_4,Modern-augmented,bbbp,classification,8,raw,cross_fitted_selection_gap,0.0158821416873736,1.0,0,0.0067995972160238,0.0288979136594796
registry_median_order_4,Modern-augmented,bbbp,classification,8,raw,oracle_opportunity_gain,0.0239388304523809,1.0,0,0.0177756786209674,0.0350402029608178
registry_median_order_4,Modern-augmented,bbbp,classification,8,raw,selected_model_gain,-0.0014066537349719,1.0,0,-0.0048915859645502,0.0020782784946062
shared_morgan_linear,Modern-augmented,bbbp,classification,8,endpoint_MAD,cross_fitted_selection_gap,0.8771965017971366,0.0181055688831812,0,0.3558565474439841,1.596078744939282
shared_morgan_linear,Modern-augmented,bbbp,classification,8,endpoint_MAD,oracle_opportunity_gain,3.8490961647200335,0.0181055688831812,0,3.5793506334829006,4.048634463404756
shared_morgan_linear,Modern-augmented,bbbp,classification,8,endpoint_MAD,selected_model_gain,2.449223873996432,0.0181055688831812,0,1.747287921191846,3.032354306328984
shared_morgan_linear,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,cross_fitted_selection_gap,0.2162067312567694,0.0490075961774075,0,0.0766997660106163,0.3933966182365547
shared_morgan_linear,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,oracle_opportunity_gain,0.7912129188266535,0.0490075961774075,0,0.7018074706955703,0.8960322228745566
shared_morgan_linear,Modern-augmented,bbbp,classification,8,homogeneous_audit_best,selected_model_gain,0.4549734201388941,0.0490075961774075,0,0.2884415612070805,0.586976386768856
shared_morgan_linear,Modern-augmented,bbbp,classification,8,raw,cross_fitted_selection_gap,0.0158821416873736,1.0,0,0.0067995972160238,0.0288979136594796
shared_morgan_linear,Modern-augmented,bbbp,classification,8,raw,oracle_opportunity_gain,0.0696900757483273,1.0,0,0.0649629456351836,0.0733028301599964
shared_morgan_linear,Modern-augmented,bbbp,classification,8,raw,selected_model_gain,0.0443445915609744,1.0,0,0.0331556036089091,0.0549024997714507
fixed_morgan_rf,Classical multiview,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,-0.0292312176770382,0.0229014283952109,0,-0.15649513061199,0.085784669593759
fixed_morgan_rf,Classical multiview,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,1.629510294128118,0.0229014283952109,0,1.4194062214887744,1.8864653649833245
fixed_morgan_rf,Classical multiview,bbbp,classification,16,endpoint_MAD,selected_model_gain,1.448943395626744,0.0229014283952109,0,1.277343564455426,1.7312110165778798
fixed_morgan_rf,Classical multiview,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,-0.2187108224616523,0.0016569478025884,0,-0.654496759489127,0.046561923451455
fixed_morgan_rf,Classical multiview,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,4.550084964621801,0.0016569478025884,0,3.00690247779015,6.0484180815310165
fixed_morgan_rf,Classical multiview,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,4.1858498035233165,0.0016569478025884,0,2.646277829295132,5.576601341946085
fixed_morgan_rf,Classical multiview,bbbp,classification,16,raw,cross_fitted_selection_gap,-0.0006694366385355,1.0,0,-0.0035839620279096,0.0019645914681083
fixed_morgan_rf,Classical multiview,bbbp,classification,16,raw,oracle_opportunity_gain,0.0373181133202341,1.0,0,0.032506429945142,0.0431321802289272
fixed_morgan_rf,Classical multiview,bbbp,classification,16,raw,selected_model_gain,0.0331828734236596,1.0,0,0.0292529921774594,0.0396313289365444
registry_median_order_8,Classical multiview,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,-0.0237377564165219,0.0282013441704024,0,-0.1280118871153126,0.0696630435853535
registry_median_order_8,Classical multiview,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,0.3593395480887604,0.0282013441704024,0,0.2645813234650389,0.4687660250744865
registry_median_order_8,Classical multiview,bbbp,classification,16,endpoint_MAD,selected_model_gain,0.2127068247835177,0.0282013441704024,0,0.0461631053214717,0.3792505442455637
registry_median_order_8,Classical multiview,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,-0.2799516004148568,0.0023751955625087,0,-0.8307338839273051,0.0381022616078582
registry_median_order_8,Classical multiview,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,1.3145346411429146,0.0023751955625087,0,0.6394525498714293,2.133742451979143
registry_median_order_8,Classical multiview,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,1.001936488704997,0.0023751955625087,0,0.2202174629004653,1.961999301074564
registry_median_order_8,Classical multiview,bbbp,classification,16,raw,cross_fitted_selection_gap,-0.0006694366385355,1.0,0,-0.0035839620279096,0.0019645914681083
registry_median_order_8,Classical multiview,bbbp,classification,16,raw,oracle_opportunity_gain,0.010133858269688,1.0,0,0.0071670625849006,0.013219832008517
registry_median_order_8,Classical multiview,bbbp,classification,16,raw,selected_model_gain,0.0059986183731134,1.0,0,0.0013018616211453,0.0106953751250815
shared_morgan_linear,Classical multiview,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,-0.036974073714821,0.0181055688831812,0,-0.1993920936555138,0.1085075802248479
shared_morgan_linear,Classical multiview,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,6.767104758227836,0.0181055688831812,0,6.483293519322631,6.987833524092212
shared_morgan_linear,Classical multiview,bbbp,classification,16,endpoint_MAD,selected_model_gain,6.538708736912213,0.0181055688831812,0,6.287125031661015,6.781755645965302
shared_morgan_linear,Classical multiview,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,-0.0083723091104242,0.0647367008552993,0,-0.0437784530091292,0.0244603489785556
shared_morgan_linear,Classical multiview,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,1.2538180687173677,0.0647367008552993,0,1.187810767723502,1.3285711562220892
shared_morgan_linear,Classical multiview,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,1.21134308510565,0.0647367008552993,0,1.139671677123181,1.299713878126299
shared_morgan_linear,Classical multiview,bbbp,classification,16,raw,cross_fitted_selection_gap,-0.0006694366385355,1.0,0,-0.0035839620279096,0.0019645914681083
shared_morgan_linear,Classical multiview,bbbp,classification,16,raw,oracle_opportunity_gain,0.1225222813397977,1.0,0,0.1171621959849106,0.1266186301525538
shared_morgan_linear,Classical multiview,bbbp,classification,16,raw,selected_model_gain,0.1183870414432232,1.0,0,0.1138319753379117,0.1227875439969282
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,-0.0222976771672576,0.0229014283952109,0,-0.0757239548381541,0.0360678618097989
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,0.6025240540172307,0.0229014283952109,0,0.4331018781857073,0.7020768193260285
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,selected_model_gain,0.459829007133392,0.0229014283952109,0,0.2754155613675698,0.5792461857613593
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,0.1178214638029773,0.0016569478025884,0,-0.1282234444251308,0.5276850143173671
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,1.0,0.0016569478025884,0,1.0,1.0
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,0.5168858227437028,0.0016569478025884,0,0.2372620065878376,0.7561520874459943
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,raw,cross_fitted_selection_gap,-0.0005106486570254,1.0,0,-0.0017341867295281,0.0008260055546054
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,raw,oracle_opportunity_gain,0.0137986614794678,1.0,0,0.0099186516511013,0.0160785620057324
fixed_morgan_rf,Homogeneous Morgan,bbbp,classification,16,raw,selected_model_gain,0.0105307410809063,1.0,0,0.0063074097575862,0.0132655650464128
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,-0.0181072453121369,0.0282013441704024,0,-0.0614930522123203,0.0292895810077156
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,0.4685723299860146,0.0282013441704024,0,0.3169394751452118,0.5739566600217418
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,selected_model_gain,0.3526941513142616,0.0282013441704024,0,0.1916472921616424,0.4754049394604198
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,0.0569931537543787,0.0023751955625087,0,-0.1491339307176868,0.3636788835256778
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,1.0,0.0023751955625087,0,1.0,1.0
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,0.5899278563136363,0.0023751955625087,0,0.3825088800301089,0.7864145953255876
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,raw,cross_fitted_selection_gap,-0.0005106486570254,1.0,0,-0.0017341867295281,0.0007988903710434
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,raw,oracle_opportunity_gain,0.0132143695466629,1.0,0,0.0090560208776554,0.0161863493081678
registry_median_order_8,Homogeneous Morgan,bbbp,classification,16,raw,selected_model_gain,0.0099464491481014,1.0,0,0.0054047112455761,0.0134070583180326
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,-0.0282039553863361,0.0181055688831812,0,-0.0957819519904233,0.0456216294519622
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,5.468087202219738,0.0181055688831812,0,5.154299372168486,5.78170243419617
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,endpoint_MAD,selected_model_gain,5.287594646606246,0.0181055688831812,0,4.947807300504155,5.61775352645809
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,-0.0065172508441347,0.0647367008552993,0,-0.0191106166676506,0.0072745171098739
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,1.0,0.0647367008552993,0,1.0,1.0
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,0.96373669352881,0.0647367008552993,0,0.9560033029112798,0.9732269778039488
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,raw,cross_fitted_selection_gap,-0.0005106486570254,1.0,0,-0.0017341867295281,0.0008260055546054
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,raw,oracle_opportunity_gain,0.0990028294990314,1.0,0,0.0927150771640965,0.1046810116843955
shared_morgan_linear,Homogeneous Morgan,bbbp,classification,16,raw,selected_model_gain,0.0957349091004699,1.0,0,0.0895828658999851,0.1017126234420214
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,0.0112435210506113,0.0229014283952109,0,-0.0004565886465758,0.033576793716876
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,1.2165574902611411,0.0229014283952109,0,0.9449246415467968,1.4858901172739478
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,endpoint_MAD,selected_model_gain,1.1757678121040869,0.0229014283952109,0,0.8506794055278123,1.4603314714381623
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,0.0159133591944153,0.0016569478025884,0,-0.0019379844961169,0.0476941811122235
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,3.1668366487510258,0.0016569478025884,0,2.1870489509926565,4.203703352658783
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,3.076316394189756,0.0016569478025884,0,2.036921800849464,4.115710987530047
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,raw,cross_fitted_selection_gap,0.0002574926922506,1.0,0,-1.0456532195624036e-05,0.0007689565370478
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,raw,oracle_opportunity_gain,0.027860904251873,1.0,0,0.0209918687172702,0.0340290061239008
fixed_morgan_rf,Modern-augmented,bbbp,classification,16,raw,selected_model_gain,0.0269267623582955,1.0,0,0.0194817734929757,0.033443676626414
registry_median_order_8,Modern-augmented,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,0.0091305113222533,0.0282013441704024,0,-0.0003707813405078,0.0272666626243592
registry_median_order_8,Modern-augmented,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,2.4099333487905774,0.0282013441704024,0,2.217472557643972,2.6214577321934867
registry_median_order_8,Modern-augmented,bbbp,classification,16,endpoint_MAD,selected_model_gain,2.3768093286044096,0.0282013441704024,0,2.194244299684367,2.5607336687736297
registry_median_order_8,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,0.0147838625581882,0.0023751955625087,0,-0.002564079251418,0.0448839208942392
registry_median_order_8,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,9.239881939723604,0.0023751955625087,0,5.752006344355442,12.727757535091763
registry_median_order_8,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,9.140989974940808,0.0023751955625087,0,5.715045834060907,12.566934115820713
registry_median_order_8,Modern-augmented,bbbp,classification,16,raw,cross_fitted_selection_gap,0.0002574926922506,1.0,0,-1.0456532195624036e-05,0.0007689565370478
registry_median_order_8,Modern-augmented,bbbp,classification,16,raw,oracle_opportunity_gain,0.0679633597969735,1.0,0,0.0625357067865402,0.0741178664557111
registry_median_order_8,Modern-augmented,bbbp,classification,16,raw,selected_model_gain,0.067029217903396,1.0,0,0.0618806386893424,0.07334969150064
shared_morgan_linear,Modern-augmented,bbbp,classification,16,endpoint_MAD,cross_fitted_selection_gap,0.0142217399470841,0.0181055688831812,0,-0.0005775312702456,0.0424707194791381
shared_morgan_linear,Modern-augmented,bbbp,classification,16,endpoint_MAD,oracle_opportunity_gain,6.244767728699523,0.0181055688831812,0,5.839315440836206,6.5431356003353285
shared_morgan_linear,Modern-augmented,bbbp,classification,16,endpoint_MAD,selected_model_gain,6.193173553470639,0.0181055688831812,0,5.769736886954076,6.501572924563026
shared_morgan_linear,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,cross_fitted_selection_gap,0.0032242000893892,0.0647367008552993,0,-9.53834414342149e-05,0.0095919951488586
shared_morgan_linear,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,oracle_opportunity_gain,1.1541175871859295,0.0647367008552993,0,1.0909712027140055,1.2304480459971407
shared_morgan_linear,Modern-augmented,bbbp,classification,16,homogeneous_audit_best,selected_model_gain,1.1428034626301973,0.0647367008552993,0,1.078746841328146,1.2238381752596357
shared_morgan_linear,Modern-augmented,bbbp,classification,16,raw,cross_fitted_selection_gap,0.0002574926922506,1.0,0,-1.0456532195624036e-05,0.0007689565370478
shared_morgan_linear,Modern-augmented,bbbp,classification,16,raw,oracle_opportunity_gain,0.1130650722714366,1.0,0,0.1057241279446839,0.1184671923238669
shared_morgan_linear,Modern-augmented,bbbp,classification,16,raw,selected_model_gain,0.1121309303778591,1.0,0,0.1040704284679888,0.1177178022946286
fixed_morgan_rf,Classical multiview,bbbp,classification,32,endpoint_MAD,cross_fitted_selection_gap,0.0099672688536831,0.0229014283952109,0,-0.1535554800731607,0.1870508098469401
fixed_morgan_rf,Classical multiview,bbbp,classification,32,endpoint_MAD,oracle_opportunity_gain,1.637503980852275,0.0229014283952109,0,1.420745548185402,1.9064284450659137
fixed_morgan_rf,Classical multiview,bbbp,classification,32,endpoint_MAD,selected_model_gain,1.4097449090960226,0.0229014283952109,0,1.2184453276598592,1.7138283951627868
fixed_morgan_rf,Classical multiview,bbbp,classification,32,homogeneous_audit_best,cross_fitted_selection_gap,-0.1905006660854118,0.0016569478025884,0,-0.6443574938808341,0.1224663467983598
