task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
lipo,regression,37,1,scaffold_group,1,morgan512__linear,morgan512,linear,2800,1400,-1.1006515404902455,0.1062610000371933,,,1.1006515404902455
lipo,regression,37,1,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,2800,1400,-1.0389156644419377,0.17225790000520647,,,1.0389156644419377
lipo,regression,37,1,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,2800,1400,-0.9966039761485099,0.16967640002258122,,,0.9966039761485099
lipo,regression,37,1,scaffold_group,4,maccs__linear,maccs,linear,2800,1400,-0.9681807185466476,0.0318647000240162,,,0.9681807185466476
lipo,regression,37,1,scaffold_group,5,maccs__random_forest,maccs,random_forest,2800,1400,-0.9834121109456242,0.13831510010641068,,,0.9834121109456242
lipo,regression,37,1,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,2800,1400,-0.9231612223782253,0.08697070006746799,,,0.9231612223782253
lipo,regression,37,1,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,2800,1400,-0.804983011603706,0.05234960000962019,,,0.804983011603706
lipo,regression,37,1,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,2800,1400,-0.8284053482446535,0.20380359992850572,,,0.8284053482446535
lipo,regression,37,1,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,2800,1400,-0.7782624957383262,0.27298349991906434,,,0.7782624957383262
lipo,regression,37,1,scaffold_group,10,multiview__linear,multiview,linear,2800,1400,-0.8268184013031437,0.25603439996484667,,,0.8268184013031437
lipo,regression,37,1,scaffold_group,11,multiview__random_forest,multiview,random_forest,2800,1400,-0.8464603395538476,0.31667249999009073,,,0.8464603395538476
lipo,regression,37,1,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,2800,1400,-0.7531590689681468,0.5966291999211535,,,0.7531590689681468
lipo,regression,37,2,scaffold_group,1,morgan512__linear,morgan512,linear,2800,1400,-1.1074840243976385,0.11469459999352694,,,1.1074840243976385
lipo,regression,37,2,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,2800,1400,-1.0393778177615687,0.186672400101088,,,1.0393778177615687
lipo,regression,37,2,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,2800,1400,-0.9975050764157232,0.18018020002637058,,,0.9975050764157232
lipo,regression,37,2,scaffold_group,4,maccs__linear,maccs,linear,2800,1400,-1.0470719870808118,0.03156669996678829,,,1.0470719870808118
lipo,regression,37,2,scaffold_group,5,maccs__random_forest,maccs,random_forest,2800,1400,-0.9907213510456879,0.12455229996703565,,,0.9907213510456879
lipo,regression,37,2,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,2800,1400,-0.9367791538648913,0.08281249995343387,,,0.9367791538648913
lipo,regression,37,2,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,2800,1400,-0.8462949450462188,0.05323219997808337,,,0.8462949450462188
lipo,regression,37,2,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,2800,1400,-0.834937575196209,0.20508530002553016,,,0.834937575196209
lipo,regression,37,2,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,2800,1400,-0.740121270374736,0.28685339994262904,,,0.740121270374736
lipo,regression,37,2,scaffold_group,10,multiview__linear,multiview,linear,2800,1400,-0.8579392698574517,0.24657730001490563,,,0.8579392698574517
lipo,regression,37,2,scaffold_group,11,multiview__random_forest,multiview,random_forest,2800,1400,-0.8400608990839823,0.33319139992818236,,,0.8400608990839823
lipo,regression,37,2,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,2800,1400,-0.7341546186961053,0.5547627999912947,,,0.7341546186961053
lipo,regression,37,3,scaffold_group,1,morgan512__linear,morgan512,linear,2800,1400,-1.0811223483189367,0.10605339996982366,,,1.0811223483189367
lipo,regression,37,3,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,2800,1400,-0.943130962765053,0.17293030000291765,,,0.943130962765053
lipo,regression,37,3,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,2800,1400,-0.9165373829785123,0.17634140001609921,,,0.9165373829785123
lipo,regression,37,3,scaffold_group,4,maccs__linear,maccs,linear,2800,1400,-0.9948758321929386,0.02833580004516989,,,0.9948758321929386
lipo,regression,37,3,scaffold_group,5,maccs__random_forest,maccs,random_forest,2800,1400,-0.9154641305769737,0.12384770007338375,,,0.9154641305769737
lipo,regression,37,3,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,2800,1400,-0.8814617960646095,0.08322489995043725,,,0.8814617960646095
lipo,regression,37,3,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,2800,1400,-0.8986557051775557,0.05438250000588596,,,0.8986557051775557
lipo,regression,37,3,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,2800,1400,-0.7805891675658528,0.1966536999680102,,,0.7805891675658528
lipo,regression,37,3,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,2800,1400,-0.7100306849932568,0.33579959999769926,,,0.7100306849932568
lipo,regression,37,3,scaffold_group,10,multiview__linear,multiview,linear,2800,1400,-0.9360827044417248,0.23598959995433688,,,0.9360827044417248
lipo,regression,37,3,scaffold_group,11,multiview__random_forest,multiview,random_forest,2800,1400,-0.7866662079351935,0.3219708999386057,,,0.7866662079351935
lipo,regression,37,3,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,2800,1400,-0.7029213398945534,0.6132335000438616,,,0.7029213398945534
