task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.6839528708927979,0.10578340000938624
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.6671552532833022,0.08515910001005977
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.7222058823529411,0.06780560000333935
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.7979588450049784,0.1704427000368014
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.720860694183865,0.1673341999994591
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.8323529411764706,0.15850090002641082
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.8055094590109525,0.0912739000050351
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.7159357410881801,0.09861470002215356
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.7658823529411766,0.0963196000084281
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.7807002987056091,0.042450300068594515
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.7477134146341463,0.03672940004616976
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8429411764705883,0.029604399926029146
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8042648523066711,0.14901679998729378
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.7813672607879925,0.14917390001937747
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8570220588235294,0.15199679997749627
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.8932127447726518,0.055713500012643635
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.8188320825515948,0.047537699923850596
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9052205882352942,0.04032509995158762
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.7923996017258546,0.05539829994086176
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.7390361163227016,0.04875630000606179
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.7755147058823529,0.030593400006182492
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.8510620643876535,0.16301180003210902
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.7183395872420262,0.15426079998724163
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.830735294117647,0.15350590005982667
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.877613674078991,0.1323764999397099
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8242847091932457,0.13690560008399189
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8567647058823529,0.1284745999146253
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.6707600398274146,0.22772840003017336
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.7070825515947468,0.17648599995300174
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.7829044117647059,0.14960890007205307
clintox,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8905575838035181,0.1985706000123173
clintox,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.7834779549718575,0.19416820001788437
clintox,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8730514705882353,0.19161980005446821
