task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
clintox,classification,37,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1073,407,0.7705254515599343,0.1539473000448197,0.7705254515599343,0.24650387109688393,
clintox,classification,37,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1073,407,0.8439609560299215,0.16429920005612075,0.8439609560299215,0.28333605678324625,
clintox,classification,37,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1073,407,0.8442346287173874,0.1144930999726057,0.8442346287173874,0.4029304391999893,
clintox,classification,37,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1073,407,0.8276318190111295,0.06331300002057105,0.8276318190111295,0.4273340011308518,
clintox,classification,37,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1073,407,0.8711457763181901,0.16911250003613532,0.8711457763181901,0.3261799856282685,
clintox,classification,37,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1073,407,0.9118317825214377,0.05634000001009554,0.9118317825214377,0.4526526043442233,
clintox,classification,37,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1073,407,0.8582375478927203,0.08890909992624074,0.8582375478927203,0.31976326865127486,
clintox,classification,37,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1073,407,0.9120142309797482,0.17896089993882924,0.9120142309797482,0.38438299918358426,
clintox,classification,37,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1073,407,0.9158456486042694,0.1748956999508664,0.9158456486042694,0.4811356644969799,
clintox,classification,37,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1073,407,0.8408593322386426,0.3334719999693334,0.8408593322386426,0.32277096080646595,
clintox,classification,37,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1073,407,0.9142948367086298,0.2117570999544114,0.9142948367086298,0.4358110550048131,
clintox,classification,37,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1073,407,0.9177613574165299,0.3442293000407517,0.9177613574165299,0.4632669123869582,
clintox,classification,37,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1010,470,0.7673611111111112,0.15625010000076145,0.7673611111111112,0.3832006895057085,
clintox,classification,37,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1010,470,0.8203581871345028,0.20079510007053614,0.8203581871345028,0.3508483787133367,
clintox,classification,37,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1010,470,0.8221856725146199,0.1921220999211073,0.8221856725146199,0.42564450106682045,
clintox,classification,37,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,1010,470,0.8262061403508772,0.06198519992176443,0.8262061403508772,0.3174470672458123,
clintox,classification,37,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1010,470,0.9072551169590642,0.16676229995209724,0.9072551169590642,0.5096588506266009,
clintox,classification,37,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1010,470,0.8951632553606238,0.07505620003212243,0.8951632553606238,0.5355847363221344,
clintox,classification,37,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1010,470,0.8429276315789473,0.08453600003849715,0.8429276315789473,0.4104891151853204,
clintox,classification,37,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1010,470,0.8969298245614035,0.19339979998767376,0.8969298245614035,0.509707093922808,
clintox,classification,37,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1010,470,0.8888888888888888,0.18674860009923577,0.8888888888888888,0.5271561021089087,
clintox,classification,37,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,1010,470,0.7976059941520468,0.3477701999945566,0.7976059941520468,0.4525924864797125,
clintox,classification,37,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1010,470,0.9038133528265108,0.22247919999063015,0.9038133528265108,0.5584667848084346,
clintox,classification,37,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1010,470,0.9318347953216374,0.3947389000095427,0.9318347953216374,0.5912674450870092,
clintox,classification,37,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,877,603,0.7428514536041418,0.1334525999845937,0.7428514536041418,0.3684250375022161,
clintox,classification,37,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,877,603,0.7821186778176027,0.19300920004025102,0.7821186778176027,0.29909833213254705,
clintox,classification,37,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,877,603,0.8220430107526883,0.11965390003751963,0.8220430107526883,0.346046902834738,
clintox,classification,37,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,877,603,0.8377937076861808,0.049792799982242286,0.8377937076861808,0.40178932864178546,
clintox,classification,37,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,877,603,0.8674631620868181,0.15817169996444136,0.8674631620868181,0.3399625835683318,
clintox,classification,37,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,877,603,0.9166865790521704,0.04871999996248633,0.9166865790521704,0.4845500882333387,
clintox,classification,37,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,877,603,0.7946037435284747,0.06496290001086891,0.7946037435284747,0.31515766887206115,
clintox,classification,37,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,877,603,0.8410394265232974,0.17949060001410544,0.8410394265232974,0.4211613416271212,
clintox,classification,37,3,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,877,603,0.8706093189964158,0.18980019993614405,0.8706093189964158,0.4756203868964401,
clintox,classification,37,3,stratified_scaffold_group,10,multiview__linear,multiview,linear,877,603,0.797152528872959,0.26136200001928955,0.797152528872959,0.4057825987793836,
