task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
clintox,classification,37,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8439609560299215,multiview__lightgbm,0.9177613574165299,0.07380040138660837,0.501239157372987
clintox,classification,37,1,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,0.9177613574165299,multiview__lightgbm,0.9177613574165299,0.0,0.0
clintox,classification,37,1,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,0.9177613574165299,multiview__lightgbm,0.9177613574165299,0.0,0.0
clintox,classification,37,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,0.9177613574165299,multiview__lightgbm,0.9177613574165299,0.0,0.0
clintox,classification,37,1,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,0.9177613574165299,multiview__lightgbm,0.9177613574165299,0.0,0.0
clintox,classification,37,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8439609560299215,morgan512__lightgbm,0.8442346287173874,0.0002736726874659201,0.0037128712871304635
clintox,classification,37,1,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.8439609560299215,morgan512__lightgbm,0.8442346287173874,0.0002736726874659201,0.0037128712871304635
clintox,classification,37,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.8442346287173874,morgan512__lightgbm,0.8442346287173874,0.0,0.0
clintox,classification,37,1,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.8439609560299215,morgan512__lightgbm,0.8442346287173874,0.0002736726874659201,0.0037128712871304635
clintox,classification,37,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,0.8442346287173874,morgan512__lightgbm,0.8442346287173874,0.0,0.0
