task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,864,348,0.8660027472527473,0.10113860003184527,0.8660027472527473,0.8930624811558749,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,864,348,0.9313186813186812,0.17481710005085915,0.9313186813186812,0.9538505819500815,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,864,348,0.9181318681318682,0.09004769998136908,0.9181318681318682,0.9460681466106663,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,864,348,0.7999656593406593,0.03533199999947101,0.7999656593406593,0.8768383737852015,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,864,348,0.8614010989010988,0.17027489992324263,0.8614010989010988,0.9122844629326221,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,864,348,0.8655906593406594,0.06037810002453625,0.8655906593406594,0.9134372621135234,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,864,348,0.8920329670329671,0.049123200005851686,0.8920329670329671,0.9240554358186397,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,864,348,0.9280906593406594,0.17560010007582605,0.9280906593406594,0.9491538454466518,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,864,348,0.9389423076923077,0.14238850004039705,0.9389423076923077,0.9528642175315747,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,864,348,0.8962912087912088,0.1711681999731809,0.8962912087912088,0.9263317206793957,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,864,348,0.9371222527472527,0.20552929991390556,0.9371222527472527,0.9553199314178532,
tdc_pgp_broccatelli,classification,53,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,864,348,0.9393887362637362,0.31420069991145283,0.9393887362637362,0.9533945186258062,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,798,414,0.8838958534233365,0.09055200009606779,0.8838958534233365,0.901216961131024,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,798,414,0.9130183220829315,0.16127239994239062,0.9130183220829315,0.9398761382722018,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,798,414,0.9101494696239152,0.08675940008834004,0.9101494696239152,0.9374509450727044,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,798,414,0.8659594985535197,0.03365999995730817,0.8659594985535197,0.9027643049276795,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,798,414,0.8980472516875603,0.16932880005333573,0.8980472516875603,0.9332264543732216,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,798,414,0.9028688524590164,0.06394639995414764,0.9028688524590164,0.9367385768908192,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,798,414,0.8861378977820638,0.04318420006893575,0.8861378977820638,0.9042753982014933,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,798,414,0.9454194792671166,0.17586929991375655,0.9454194792671166,0.9631529608077423,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,798,414,0.9380665380906462,0.16625900007784367,0.9380665380906462,0.9508438078934496,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,798,414,0.9108968177434907,0.17193409998435527,0.9108968177434907,0.9336712441550441,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,798,414,0.9445515911282547,0.19766430009622127,0.9445515911282547,0.9651293793961158,
tdc_pgp_broccatelli,classification,53,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,798,414,0.9372468659594986,0.29739449999760836,0.9372468659594986,0.9558674307649211,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,762,450,0.8414680744092509,0.07891769998241216,0.8414680744092509,0.8177813010591832,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,762,450,0.8867370537958773,0.1650413000024855,0.8867370537958773,0.8802364992079639,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,762,450,0.8684162895927602,0.08567549998406321,0.8684162895927602,0.8725005262720289,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,762,450,0.8526696832579186,0.03842750005424023,0.8526696832579186,0.8162777169413935,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,762,450,0.8784514831573655,0.1675610999809578,0.8784514831573655,0.8699747567413207,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,762,450,0.8935545500251383,0.05914580007083714,0.8935545500251383,0.8886420580670114,
tdc_pgp_broccatelli,classification,53,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,762,450,0.8790548014077426,0.0406466000713408,0.8790548014077426,0.8618999950320985,
