split_regime,design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,2,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.808972738176278,0.8678401244772924,0.8678401244772924,0.0588673863010144,0.0588673863010144,0.0,0.0588673863010144,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.48122790013439876,0.12232745916139472,440.37885298102105,1.0,hom::order01,0.8678401244772924,0.0,0.0588673863010144,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,2,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order07,0.808972738176278,0.8993160232098285,0.8993160232098285,0.09034328503355049,0.09034328503355049,0.0,0.09034328503355049,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,2.2695270999101913,0.039807096834016883,143.30554860246076,1.0,hom::order05,0.891930586620852,-0.007385436588976502,0.09034328503355049,1.0,1.0,-0.08174859466571087,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,2,16,16,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order08,0.808972738176278,0.8993160232098285,0.9025143980896192,0.09354165991334118,0.09034328503355049,0.0031983748797906886,0.09354165991334118,0.034191983365695386,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,13.602684100274928,0.0066415778215216026,23.90968015747777,0.9658080166339391,hom::order11,0.9015527245615742,0.0022367013517456957,0.09354165991334118,0.9658080166339391,1.0,0.023911285664781012,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,2,32,32,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order08,0.808972738176278,0.8993160232098285,0.9025143980896192,0.09354165991334118,0.09034328503355049,0.0031983748797906886,0.09354165991334118,0.034191983365695386,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,24.09846320003271,0.003748923086241776,13.496123110470393,0.9658080166339391,hom::order11,0.9015527245615742,0.0022367013517456957,0.09354165991334118,0.9658080166339391,1.0,0.023911285664781012,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,3,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.8162806365854547,0.8719818638697696,0.8719818638697696,0.055701227284314925,0.055701227284314925,0.0,0.055701227284314925,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.601352099911309,0.0926266446771036,333.455920837573,1.0,hom::order01,0.8719818638697696,0.0,0.055701227284314925,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,3,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order07,0.8162806365854547,0.874385447394297,0.874385447394297,0.05810481080884233,0.05810481080884233,0.0,0.05810481080884233,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,2.5360666995402408,0.022911389049576677,82.48100057847603,1.0,hom::order05,0.8733566408099348,-0.0010288065843622185,0.05810481080884233,1.0,1.0,-0.017706048260734648,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,3,16,16,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order08,0.8162806365854547,0.8773170909355766,0.8785553006300302,0.06227466404457549,0.06103645435012195,0.0012382096944535403,0.06227466404457549,0.019883040935353116,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,14.591983999707736,0.004182875635783623,15.058352288821041,0.9801169590643276,hom::order11,0.8773170909355766,0.0,0.06227466404457549,0.9801169590643276,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,37,3,32,32,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order08,0.8162806365854547,0.8773170909355766,0.8785553006300302,0.06227466404457549,0.06103645435012195,0.0012382096944535403,0.06227466404457549,0.019883040935353116,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,26.472731399233453,0.002305634935422241,8.300285767520068,0.9801169590643276,hom::order11,0.8773170909355766,0.0,0.06227466404457549,0.9801169590643276,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,1,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.8148339160839161,0.8753758741258741,0.8753758741258741,0.060541958041958055,0.060541958041958055,0.0,0.060541958041958055,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.5806672001490363,0.10426274813941466,375.34589330189283,1.0,hom::order01,0.8753758741258741,0.0,0.060541958041958055,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,1,8,8,shared_morgan_linear,hom::order05,morgan512,bagging,hom::order07,0.8148339160839161,0.8883041958041957,0.8927534965034964,0.07791958041958036,0.07347027972027964,0.004449300699300718,0.07791958041958036,0.05710118913994504,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,2.6655047000385808,0.02756336528658765,99.22811503171555,0.9428988108593221,hom::order05,0.8883041958041957,0.0,0.07791958041958036,0.9428988108593221,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,1,16,16,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order10,0.8148339160839161,0.8892220279720279,0.8940646853146853,0.07923076923076922,0.07438811188811179,0.00484265734265743,0.07923076923076922,0.06112091791626411,0,-0.23076923076923078,7,0.14285714285714285,0.21129556207681208,-0.08677321431064962,16.941078900243156,0.004390990227136247,15.807564817690492,0.9388790820829644,hom::order11,0.8892220279720279,0.0,0.07923076923076922,0.9388790820829644,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,1,32,32,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order30,0.8148339160839161,0.8892220279720279,0.8950611888111888,0.0802272727272727,0.07438811188811179,0.005839160839160917,0.0802272727272727,0.07278274133707592,0,-0.10344827586206896,9,0.1111111111111111,0.12682797485739125,-0.0179997334931948,30.92043050052598,0.0024057915974632495,8.660849750867698,0.9272172586620169,hom::order11,0.8892220279720279,0.0,0.0802272727272727,0.9272172586620169,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,2,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.8355965574635651,0.8653736857061665,0.8653736857061665,0.02977712824260137,0.02977712824260137,0.0,0.02977712824260137,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.5055900000734248,0.05889580141671504,212.02488510017412,1.0,hom::order01,0.8653736857061665,0.0,0.02977712824260137,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,2,8,8,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order07,0.8355965574635651,0.8979214874355539,0.9005703730767669,0.06497381561320181,0.062324929971988796,0.002648885641213017,0.06497381561320181,0.04076850984004747,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,2.5526588002685444,0.024415691578299495,87.8964896818782,0.9592314901593251,hom::order05,0.8947600779442212,-0.0031614094913327007,0.06497381561320181,0.9592314901593251,1.0,-0.04865666979068941,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,2,16,16,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order11,0.8355965574635651,0.8979214874355539,0.904193561482564,0.06859700401899893,0.062324929971988796,0.006272074047010134,0.06859700401899893,0.0914336440288494,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,19.278764300514013,0.0032328280485449516,11.638180974761825,0.9085663559698177,hom::order11,0.904193561482564,0.006272074047010134,0.06859700401899893,0.9085663559698177,1.0,0.09143364403018232,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,2,32,32,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order11,0.8355965574635651,0.8979214874355539,0.904193561482564,0.06859700401899893,0.062324929971988796,0.006272074047010134,0.06859700401899893,0.0914336440288494,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,32.18748020089697,0.0019363096950426079,6.9707149021533885,0.9085663559698177,hom::order11,0.904193561482564,0.006272074047010134,0.06859700401899893,0.9085663559698177,1.0,0.09143364403018232,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,3,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.7707442151344589,0.8273545966228895,0.8273545966228895,0.05661038148843056,0.05661038148843056,0.0,0.05661038148843056,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.6656296000583091,0.08504787269597311,306.1723417055032,1.0,hom::order01,0.8273545966228895,0.0,0.05661038148843056,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,3,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order05,0.7707442151344589,0.8448155096935585,0.8484803001876173,0.07773608505315843,0.07407129455909955,0.0036647904940588782,0.07773608505315843,0.04714400643543642,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,3.1611037000548086,0.02343209890830702,84.35555606990526,0.9528559935639571,hom::order05,0.8484803001876173,0.0036647904940588782,0.07773608505315843,0.9528559935639571,1.0,0.047144006436042885,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,3,16,16,shared_morgan_linear,hom::order10,morgan512,bagging,hom::order13,0.7707442151344589,0.8473921200750469,0.850293933708568,0.07954971857410909,0.07664790494058804,0.0029018136335210443,0.07954971857410909,0.036477987420926145,0,-0.23076923076923078,9,0.1111111111111111,0.21129556207681208,-0.12702407409993294,22.192939000437036,0.003453706827161497,12.433344577781389,0.9635220125786153,hom::order11,0.8461163227016886,-0.0012757973733583672,0.07954971857410909,0.9635220125786153,1.0,-0.016037735849056777,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,53,3,32,32,shared_morgan_linear,hom::order10,morgan512,bagging,hom::order22,0.7707442151344589,0.8473921200750469,0.8558474046278924,0.08510318949343354,0.07664790494058804,0.008455284552845499,0.08510318949343354,0.09935332157437583,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,43.105314500280656,0.0017781544069256005,6.401355864932162,0.9006466784244567,hom::order11,0.8461163227016886,-0.0012757973733583672,0.08510318949343354,0.9006466784244567,1.0,-0.014991181657848513,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,1,4,4,shared_morgan_linear,hom::order02,morgan512,linear,hom::order01,0.8079205440918636,0.8364160067818815,0.8614049284241758,0.053484384332312174,0.028495462690017903,0.02498892164229427,0.053484384332312174,0.4672190201641751,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,0.6139405003050332,0.04641404611010363,167.09056599637307,0.5327809798270893,hom::order01,0.8614049284241758,0.02498892164229427,0.053484384332312174,0.5327809798270893,1.0,0.4672190201729107,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,1,8,8,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order07,0.8079205440918636,0.8843708456158603,0.8894187233878581,0.08149817929599446,0.07645030152399668,0.005047877771997777,0.08149817929599446,0.06193853427819996,0,-0.6,5,0.2,0.33973214285714287,-0.21162947937795812,2.884533400298095,0.026503524457749773,95.4126880478992,0.93806146572104,hom::order05,0.8825886750284184,-0.0017821705874419003,0.08149817929599446,0.93806146572104,1.0,-0.021867612293143487,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,1,16,16,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order07,0.8079205440918636,0.8855075814500125,0.8894187233878581,0.08149817929599446,0.07758703735814887,0.003911141937845586,0.08149817929599446,0.04799054373463559,0,-0.23076923076923078,11,0.09090909090909091,0.21129556207681208,-0.15263825760220412,19.196000899886712,0.004041833388255715,14.550600197720573,0.9520094562647755,hom::order12,0.881692773057434,-0.003814808392578528,0.08149817929599446,0.9520094562647755,1.0,-0.04680851063829866,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,1,32,32,shared_morgan_linear,hom::order11,morgan512,bagging,hom::order07,0.8079205440918636,0.8855075814500125,0.8894187233878581,0.08149817929599446,0.07758703735814887,0.003911141937845586,0.08149817929599446,0.04799054373463559,0,-0.10344827586206896,13,0.07692307692307693,0.12682797485739125,-0.05715356939677921,34.010752299334854,0.0022812502550749584,8.21250091826985,0.9520094562647755,hom::order12,0.881692773057434,-0.003814808392578528,0.08149817929599446,0.9520094562647755,1.0,-0.04680851063829866,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,2,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.7969753086419754,0.8458641975308643,0.8458641975308643,0.04888888888888887,0.04888888888888887,0.0,0.04888888888888887,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.5376158000435673,0.09093648081943836,327.37133094997813,1.0,hom::order01,0.8458641975308643,0.0,0.04888888888888887,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,2,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order06,0.7969753086419754,0.8578843995510662,0.8669753086419754,0.06999999999999995,0.0609090909090908,0.00909090909090915,0.06999999999999995,0.1298701298682755,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,2.794392500305547,0.021796898933285437,78.46883615982757,0.8701298701298692,hom::order05,0.8643153759820426,0.006430976430976343,0.06999999999999995,0.8701298701298692,1.0,0.09187109187109067,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,2,16,16,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order06,0.7969753086419754,0.8662345679012347,0.8669753086419754,0.06999999999999995,0.06925925925925924,0.0007407407407407085,0.06999999999999995,0.010582010581858956,0,-0.23076923076923078,7,0.14285714285714285,0.21129556207681208,-0.08677321431064962,18.405200600391254,0.0037630265903098575,13.546895725115487,0.9894179894179899,hom::order12,0.8662345679012347,0.0,0.06999999999999995,0.9894179894179899,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,2,32,32,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order06,0.7969753086419754,0.8662345679012347,0.8669753086419754,0.06999999999999995,0.06925925925925924,0.0007407407407407085,0.06999999999999995,0.010582010581858956,0,-0.10344827586206896,11,0.09090909090909091,0.12682797485739125,-0.04113609107258558,33.007019800134,0.002098319075113169,7.553948670407409,0.9894179894179899,hom::order12,0.8662345679012347,0.0,0.06999999999999995,0.9894179894179899,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,3,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.7570726817042608,0.8360300751879699,0.8360300751879699,0.07895739348370912,0.07895739348370912,0.0,0.07895739348370912,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.6253947996301569,0.12625207873554845,454.50748344797444,1.0,hom::order01,0.8360300751879699,0.0,0.07895739348370912,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,3,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order05,0.7570726817042608,0.8642205513784462,0.8671378446115289,0.11006516290726809,0.10714786967418544,0.0029172932330826518,0.11006516290726809,0.026505146187936136,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,2.8309369995258735,0.037848906454693486,136.25606323689655,0.9734948538118231,hom::order05,0.8671378446115289,0.0029172932330826518,0.11006516290726809,0.9734948538118231,1.0,0.02650514618817695,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,3,16,16,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order11,0.7570726817042608,0.8687919799498747,0.8721804511278195,0.11510776942355871,0.11171929824561389,0.0033884711779448295,0.11510776942355871,0.029437380247087693,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,18.40926819946617,0.006068644176135883,21.847119034089182,0.9705626197526566,hom::order12,0.8687919799498747,0.0,0.11510776942355871,0.9705626197526566,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,bace,classification,71,3,32,32,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order11,0.7570726817042608,0.8687919799498747,0.8721804511278195,0.11510776942355871,0.11171929824561389,0.0033884711779448295,0.11510776942355871,0.029437380247087693,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,33.72905229916796,0.0033122572568802895,11.92412612476904,0.9705626197526566,hom::order12,0.8687919799498747,0.0,0.11510776942355871,0.9705626197526566,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,1,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.728711190975342,0.7975940900469202,0.7975940900469202,0.06888289907157819,0.06888289907157819,0.0,0.06888289907157819,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.5386893000686536,0.1278712962421926,460.3366664718934,1.0,hom::order01,0.7975940900469202,0.0,0.06888289907157819,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,1,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order07,0.728711190975342,0.8126684636118597,0.8126684636118597,0.08395727263651775,0.08395727263651775,0.0,0.08395727263651775,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,2.338922100141643,0.035895711375523526,129.22456095188468,1.0,hom::order06,0.8084755914944595,-0.00419287211740027,0.08395727263651775,1.0,1.0,-0.049940546967893684,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,1,16,16,shared_morgan_linear,hom::order10,morgan512,bagging,hom::order09,0.728711190975342,0.8317360487171807,0.8596885294998502,0.1309773385245082,0.10302485774183867,0.027952480782669542,0.1309773385245082,0.21341463414471287,0,-0.23076923076923078,9,0.1111111111111111,0.21129556207681208,-0.12702407409993294,14.166104900185019,0.007272631289105666,26.181472640780395,0.7865853658536577,hom::order12,0.8462114405510631,0.014475391833882467,0.1309773385245082,0.7865853658536577,1.0,0.11051829268292744,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,1,32,32,shared_morgan_linear,hom::order27,morgan512,boosting,hom::order09,0.728711190975342,0.8428172107417391,0.8596885294998502,0.1309773385245082,0.11410601976639712,0.016871318758111098,0.1309773385245082,0.1288109756087719,0,-0.10344827586206896,22,0.045454545454545456,0.12682797485739125,-0.09319289562621487,27.79599280038383,0.004105124813704134,14.778449329334883,0.8711890243902446,hom::order26,0.8327343516022762,-0.01008285913946294,0.1309773385245082,0.8711890243902446,1.0,-0.07698170731707346,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,2,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.757703271345188,0.8037192887199675,0.8037192887199675,0.04601601737477945,0.04601601737477945,0.0,0.04601601737477945,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.3704800001578397,0.12420648174037663,447.14333426535586,1.0,hom::order01,0.8037192887199675,0.0,0.04601601737477945,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,2,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order04,0.757703271345188,0.7651689968779694,0.8120673272702593,0.05436405592507132,0.007465725532781353,0.046898330392289966,0.05436405592507132,0.8626716604086005,0,-0.6,4,0.25,0.33973214285714287,-0.13590263691683574,2.081887399661353,0.0035860371382216705,12.909733697598014,0.137328339575531,hom::order06,0.7857676123252342,0.020598615447264823,0.05436405592507132,0.137328339575531,1.0,0.37890137328339524,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,2,16,16,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order14,0.757703271345188,0.7651689968779694,0.81437491516221,0.056671643817021944,0.007465725532781353,0.04920591828424059,0.056671643817021944,0.868263473038571,0,-0.23076923076923078,12,0.08333333333333333,0.21129556207681208,-0.1622435764155558,12.817236299742941,0.0005824754540049389,2.09691163441778,0.13173652694610813,hom::order12,0.8028878783765441,0.03771888149857472,0.056671643817021944,0.13173652694610813,1.0,0.665568862275448,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,2,32,32,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order26,0.757703271345188,0.7651689968779694,0.831240667843084,0.07353739649789603,0.007465725532781353,0.06607167096511468,0.07353739649789603,0.8984771573481877,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,25.017180700204335,0.000298423936024109,1.0743261696867925,0.10152284263959431,hom::order26,0.831240667843084,0.06607167096511468,0.07353739649789603,0.10152284263959431,1.0,0.8984771573604057,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,3,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.704719387755102,0.8125708616780045,0.8125708616780045,0.10785147392290251,0.10785147392290251,0.0,0.10785147392290251,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.4758452998939892,0.22665238880562674,815.9485997002563,1.0,hom::order01,0.8125708616780045,0.0,0.10785147392290251,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,3,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order07,0.704719387755102,0.8548398526077098,0.8548398526077098,0.15012046485260777,0.15012046485260777,0.0,0.15012046485260777,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,2.243160999962127,0.06692362467747183,240.92504883889856,1.0,hom::order06,0.8083191609977324,-0.046520691609977405,0.15012046485260777,1.0,1.0,-0.3098890724569275,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,3,16,16,shared_morgan_linear,hom::order08,morgan512,bagging,hom::order08,0.704719387755102,0.8726969954648526,0.8726969954648526,0.16797760770975056,0.16797760770975056,0.0,0.16797760770975056,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,13.689528000191784,0.012270518582335145,44.17386689640652,1.0,hom::order12,0.841482426303855,-0.03121456916099763,0.16797760770975056,1.0,1.0,-0.1858257751529207,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,11,3,32,32,shared_morgan_linear,hom::order21,morgan512,boosting,hom::order28,0.704719387755102,0.8667446145124718,0.8765235260770975,0.17180413832199548,0.16202522675736974,0.009778911564625736,0.17180413832199548,0.05691895236097964,0,-0.10344827586206896,16,0.0625,0.12682797485739125,-0.07367159391860388,26.603807700797915,0.0060903021319203944,21.925087674913417,0.943081047638689,hom::order26,0.846017573696145,-0.020727040816326703,0.17180413832199548,0.943081047638689,1.0,-0.12064343163538974,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,1,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.7234033359260219,0.8074064471523636,0.8074064471523636,0.08400311122634174,0.08400311122634174,0.0,0.08400311122634174,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.47080539993476034,0.1784242730393111,642.32738294152,1.0,hom::order01,0.8074064471523636,0.0,0.08400311122634174,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,1,8,8,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order06,0.7234033359260219,0.8478523895946763,0.8478523895946763,0.12444905366865444,0.12444905366865444,0.0,0.12444905366865444,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,2.2891461999388394,0.05436483422158857,195.71340319771883,1.0,hom::order07,0.8384322876155906,-0.009420101979085715,0.12444905366865444,1.0,1.0,-0.07569444444444498,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,1,16,16,shared_morgan_linear,hom::order06,morgan512,bagging,hom::order12,0.7234033359260219,0.8478523895946763,0.8698038198945639,0.146400483968542,0.12444905366865444,0.021951430299887553,0.146400483968542,0.1499409681217615,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,13.877711799927054,0.008967548502434572,32.28317460876446,0.8500590318772143,hom::order08,0.8569267997580158,0.00907441016333943,0.146400483968542,0.8500590318772143,1.0,0.06198347107438051,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,1,32,32,shared_morgan_linear,hom::order28,morgan512,boosting,hom::order16,0.7234033359260219,0.8697173969406274,0.8787053841500303,0.1553020482240084,0.14631406101460553,0.008987987209402859,0.1553020482240084,0.05787423483546508,0,-0.10344827586206896,28,0.03571428571428571,0.12682797485739125,-0.10434792517342115,27.670760199893266,0.005287677677000356,19.03563963720128,0.9421257651641622,hom::order26,0.878532538242157,0.008815141301529605,0.1553020482240084,0.9421257651641622,1.0,0.05676126878130162,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,2,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.7976819248826291,0.8550176056338028,0.8550176056338028,0.05733568075117368,0.05733568075117368,0.0,0.05733568075117368,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.45614860008936287,0.12569518078087097,452.5026508111355,1.0,hom::order01,0.8550176056338028,0.0,0.05733568075117368,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,2,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order01,0.7976819248826291,0.8394072769953052,0.8550176056338028,0.05733568075117368,0.04172535211267603,0.01561032863849765,0.05733568075117368,0.27226202660732934,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,2.3019868001574637,0.018125799900252197,65.2528796409079,0.7277379733879221,hom::order07,0.8394072769953052,0.0,0.05733568075117368,0.7277379733879221,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,2,16,16,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order01,0.7976819248826291,0.8473298122065729,0.8550176056338028,0.05733568075117368,0.04964788732394376,0.007687793427229916,0.05733568075117368,0.13408393039684038,0,-0.23076923076923078,10,0.1,0.21129556207681208,-0.14111187502618208,14.109679199988022,0.003518711277573618,12.667360599265026,0.865916069600821,hom::order08,0.8276115023474179,-0.019718309859155014,0.05733568075117368,0.865916069600821,1.0,-0.34390992835209994,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,2,32,32,shared_morgan_linear,hom::order12,morgan512,bagging,hom::order23,0.7976819248826291,0.8473298122065729,0.8647887323943663,0.06710680751173714,0.04964788732394376,0.01745892018779338,0.08738262910798134,0.19979852249603375,0,-0.10344827586206896,10,0.1,0.12682797485739125,-0.030724730161859722,27.784633099334314,0.0017868829560010733,6.432778641603863,0.7398338434630529,hom::order26,0.855105633802817,0.007775821596244126,0.06710680751173714,0.7398338434630529,1.0,0.11587232181897665,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,3,4,4,shared_morgan_linear,hom::order01,morgan512,linear,hom::order01,0.6748254743243822,0.7937599040644139,0.7937599040644139,0.11893442974003166,0.11893442974003166,0.0,0.11893442974003166,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,0.4160334997577584,0.28587705030792704,1029.1573811085373,1.0,hom::order01,0.7937599040644139,0.0,0.11893442974003166,1.0,1.0,0.0,True
scaffold,equal_K,Homogeneous Morgan,clintox,classification,23,3,8,8,shared_morgan_linear,hom::order07,morgan512,bagging,hom::order06,0.6748254743243822,0.8242537153625423,0.8422416377575056,0.16741616343312338,0.1494282410381601,0.017987922394963274,0.16741616343312338,0.10744435917050114,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,2.14020819950383,0.06981948815671413,251.35015736417085,0.8925556408288571,hom::order07,0.8242537153625423,0.0,0.16741616343312338,0.8925556408288571,1.0,0.0,True
