task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8566064723761845,0.04699349997099489
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.875496531689097,0.040097299963235855
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8666617473435655,0.04471199994441122
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.9176351391620479,0.1957152000395581
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.8974921444240231,0.14439169992692769
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.8841499409681227,0.17156390007585287
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.9080994099767566,0.1221821999642998
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.891089108910891,0.12415040004998446
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.8752213695395513,0.1439688999671489
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8877167888431968,0.020347699988633394
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8411691468548053,0.01972630003001541
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8447461629279811,0.023014199919998646
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.9249061326658323,0.1618366000475362
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8788166241773879,0.1263011998962611
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8436393152302243,0.16289370006415993
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9050896954526491,0.06579909997526556
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.8571174482717733,0.057272300007753074
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.8889462809917357,0.06188209995161742
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.8666189880207402,0.023362699896097183
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.8603189660283393,0.02274000004399568
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.8634149940968122,0.027302600094117224
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9171881518564873,0.17491879989393055
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9356732080393668,0.1404140000231564
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9375,0.16315859998576343
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9240121580547113,0.1415258999913931
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9301001956483073,0.2221752000041306
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9338105076741442,0.1375858000246808
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.8909946957506406,0.09822559996973723
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.9100017786209759,0.07877189991995692
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.9023760330578513,0.0948981000110507
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.9202574646880027,0.19491239998023957
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.9393490247228315,0.16059079999104142
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.9291617473435655,0.19118629989679903
tdc_pgp_broccatelli,classification,11,1,1,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9233565766732225,0.2306794999167323
tdc_pgp_broccatelli,classification,11,1,2,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9392897373569692,0.1899385000579059
tdc_pgp_broccatelli,classification,11,1,3,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9405253837072018,0.20031909993849695
tdc_pgp_broccatelli,classification,11,2,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8714183891660728,0.04956529999617487
tdc_pgp_broccatelli,classification,11,2,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.9090909090909091,0.05127110006287694
tdc_pgp_broccatelli,classification,11,2,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8855244252873563,0.03678099997341633
tdc_pgp_broccatelli,classification,11,2,1,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.931432644333571,0.15718819992616773
tdc_pgp_broccatelli,classification,11,2,2,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.9173373796015306,0.16173849999904633
tdc_pgp_broccatelli,classification,11,2,3,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.870941091954023,0.131354600074701
tdc_pgp_broccatelli,classification,11,2,1,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.9278688524590164,0.07134640007279813
tdc_pgp_broccatelli,classification,11,2,2,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.902229845626072,0.08128380007110536
tdc_pgp_broccatelli,classification,11,2,3,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.8753951149425288,0.07560910005122423
tdc_pgp_broccatelli,classification,11,2,1,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8766928011404134,0.02407919999677688
tdc_pgp_broccatelli,classification,11,2,2,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.7819633196991688,0.024023100035265088
tdc_pgp_broccatelli,classification,11,2,3,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8011135057471264,0.020080299931578338
tdc_pgp_broccatelli,classification,11,2,1,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.9207412687099074,0.1580764000536874
tdc_pgp_broccatelli,classification,11,2,2,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8807890222984563,0.150150700006634
tdc_pgp_broccatelli,classification,11,2,3,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8526939655172415,0.13641829998232424
tdc_pgp_broccatelli,classification,11,2,1,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9173913043478261,0.04565020010340959
