dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
bbbp,classification,1,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1496,543,0.8368597504190725,0.0110335000208579,0.8368597504190725,0.9260631037865528,0.12169874675406221,,,,
bbbp,classification,1,stratified_scaffold_group,2,logreg_l2_c1,linear,1496,543,0.8231141739616316,0.0165631000418216,0.8231141739616316,0.9265531436397749,0.14107295256486962,,,,
bbbp,classification,1,stratified_scaffold_group,3,logreg_l2_c10,linear,1496,543,0.8224622834792326,0.024276600044686347,0.8224622834792326,0.9315208865506681,0.17744360460003952,,,,
bbbp,classification,1,stratified_scaffold_group,4,logreg_l1_c1,linear,1496,543,0.8216055131309368,0.031698300037533045,0.8216055131309368,0.9232330852009885,0.13917572882635762,,,,
bbbp,classification,1,stratified_scaffold_group,5,rf_60_sqrt,bagging,1496,543,0.8884801639038927,0.1561371000134386,0.8884801639038927,0.954403079415403,0.10967628437058662,,,,
bbbp,classification,1,stratified_scaffold_group,6,rf_90_d12,bagging,1496,543,0.8772397094430993,0.21312319999560714,0.8772397094430993,0.95400916465894,0.12215183530654357,,,,
bbbp,classification,1,stratified_scaffold_group,7,rf_90_leaf2,bagging,1496,543,0.8927360774818403,0.20234519999939948,0.8927360774818403,0.9587282135474904,0.11018484659093791,,,,
bbbp,classification,1,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1496,543,0.8918048053641275,0.247884200012777,0.8918048053641275,0.9585576958806619,0.11179164429454141,,,,
bbbp,classification,1,stratified_scaffold_group,9,et_60_sqrt,bagging,1496,543,0.8917861799217731,0.08986779995029792,0.8917861799217731,0.959843552373875,0.11040390195364282,,,,
bbbp,classification,1,stratified_scaffold_group,10,et_90_d12,bagging,1496,543,0.8965356677221084,0.12539940001443028,0.8965356677221084,0.9632273367900492,0.11873917573742684,,,,
bbbp,classification,1,stratified_scaffold_group,11,et_90_leaf2,bagging,1496,543,0.8905941516111009,0.10849610000150278,0.8905941516111009,0.9567246244547074,0.10850649708552677,,,,
bbbp,classification,1,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1496,543,0.9051219966474204,0.13080480002099648,0.9051219966474204,0.9644798448664907,0.10806767389157507,,,,
bbbp,classification,1,stratified_scaffold_group,13,histgb_lr0.05,boosting,1496,543,0.8579158130005587,1.1505985999829136,0.8579158130005587,0.9440174943426041,0.11449677392475903,,,,
bbbp,classification,1,stratified_scaffold_group,14,histgb_lr0.1,boosting,1496,543,0.8583348854535295,0.9747012000298128,0.8583348854535295,0.9426408956773787,0.11384868789207454,,,,
bbbp,classification,1,stratified_scaffold_group,15,gb_lr0.05_d2,boosting,1496,543,0.7950083814490594,0.6269189000013284,0.7950083814490594,0.917700122528144,0.13485006360854968,,,,
bbbp,classification,1,stratified_scaffold_group,16,gb_lr0.1_d3,boosting,1496,543,0.8418793071335443,0.9292263999814168,0.8418793071335443,0.9352488566445267,0.11835847206672827,,,,
bbbp,classification,1,stratified_scaffold_group,17,lgbm_60_l15,boosting,1496,543,0.8597876699571616,0.059177700022701174,0.8597876699571616,0.947603143149411,0.11807727133033945,,,,
bbbp,classification,1,stratified_scaffold_group,18,lgbm_90_l31,boosting,1496,543,0.8674613522071151,0.10040270001627505,0.8674613522071151,0.9466048788434702,0.1158838941479714,,,,
bbbp,classification,1,stratified_scaffold_group,19,lgbm_60_l63,boosting,1496,543,0.8635872601974297,0.10596239997539669,0.8635872601974297,0.9417300344750296,0.11167445876588375,,,,
bbbp,classification,1,stratified_scaffold_group,20,lgbm_100_leaf10,boosting,1496,543,0.876643695287763,0.14934149995679036,0.876643695287763,0.9524060242885016,0.10959337427270899,,,,
bbbp,classification,1,stratified_scaffold_group,21,lgbm_100_leaf30,boosting,1496,543,0.8622089774632147,0.10862090002046898,0.8622089774632147,0.9450344834493816,0.1144862963272214,,,,
bbbp,classification,1,stratified_scaffold_group,22,lgbm_80_ff0.7,boosting,1496,543,0.857999627491153,0.2590026999823749,0.857999627491153,0.9419255003140825,0.11354520576010578,,,,
bbbp,classification,1,stratified_scaffold_group,23,lgbm_80_bag0.8,boosting,1496,543,0.8720804619109703,0.11008510005194694,0.8720804619109703,0.9517441915532094,0.11533747958238934,,,,
bbbp,classification,1,stratified_scaffold_group,24,lgbm_120_l15,boosting,1496,543,0.8638480163903892,0.07959129998926073,0.8638480163903892,0.9481776074074793,0.11502089208254744,,,,
bbbp,classification,1,stratified_scaffold_group,25,xgb_60_d3,boosting,1496,543,0.8536133358167255,0.0818474999978207,0.8536133358167255,0.9443815996917067,0.12198306781189341,,,,
bbbp,classification,1,stratified_scaffold_group,26,xgb_80_d5,boosting,1496,543,0.8710467498603092,0.1285201000282541,0.8710467498603092,0.9516403447957156,0.11720113183344645,,,,
bbbp,classification,1,stratified_scaffold_group,27,xgb_100_d3,boosting,1496,543,0.8472713726951016,0.12354070000583306,0.8472713726951016,0.94145592600372,0.12237726686059454,,,,
bbbp,classification,1,stratified_scaffold_group,28,xgb_60_d6,boosting,1496,543,0.8804712236915626,0.12188769999193028,0.8804712236915626,0.9527947668004958,0.11109404860738992,,,,
bbbp,classification,1,stratified_scaffold_group,29,cat_60_d4,boosting,1496,543,0.8327249022164276,0.30815070000244305,0.8327249022164276,0.9364400982532386,0.1263554437656215,,,,
bbbp,classification,1,stratified_scaffold_group,30,cat_80_d6,boosting,1496,543,0.85807412926057,1.16091839998262,0.85807412926057,0.9449887894202678,0.12143042451040799,,,,
bbbp,classification,1,stratified_scaffold_group,31,cat_100_d4,boosting,1496,543,0.8328739057552617,0.5233437000424601,0.8328739057552617,0.9343361768734256,0.12561210985019652,,,,
