dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
bbbp,classification,1,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1301,738,0.8409582904663924,0.0072339000180363655,0.8409582904663924,0.9436986281230467,0.13712633624753984,,,,
bbbp,classification,1,stratified_scaffold_group,2,logreg_l2_c1,linear,1301,738,0.8032353823731139,0.009698400041088462,0.8032353823731139,0.9279741875658523,0.15099703843257037,,,,
bbbp,classification,1,stratified_scaffold_group,3,logreg_l2_c10,linear,1301,738,0.7679666066529491,0.017477299959864467,0.7679666066529491,0.9122055995610618,0.19234521341680083,,,,
bbbp,classification,1,stratified_scaffold_group,4,logreg_l1_c1,linear,1301,738,0.8066218707133059,0.025343900022562593,0.8066218707133059,0.9299290646442563,0.15260901582827102,,,,
bbbp,classification,1,stratified_scaffold_group,5,rf_60_sqrt,bagging,1301,738,0.8233774862825787,0.12813880003523082,0.8233774862825787,0.9329988543451815,0.12026947660637526,,,,
bbbp,classification,1,stratified_scaffold_group,6,rf_90_d12,bagging,1301,738,0.8429516032235941,0.16781879996415228,0.8429516032235941,0.9455374858120477,0.12417833029261537,,,,
bbbp,classification,1,stratified_scaffold_group,7,rf_90_leaf2,bagging,1301,738,0.8280874914266119,0.16443360003177077,0.8280874914266119,0.9376436616503933,0.1216880105307202,,,,
bbbp,classification,1,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1301,738,0.825536908436214,0.2217530999914743,0.825536908436214,0.9330782618174843,0.12191191312374293,,,,
bbbp,classification,1,stratified_scaffold_group,9,et_60_sqrt,bagging,1301,738,0.8411833419067216,0.07733589998679236,0.8411833419067216,0.9360973544716467,0.11544759250050736,,,,
bbbp,classification,1,stratified_scaffold_group,10,et_90_d12,bagging,1301,738,0.8495316786694102,0.10307239997200668,0.8495316786694102,0.9491358267541783,0.12579171227778058,,,,
bbbp,classification,1,stratified_scaffold_group,11,et_90_leaf2,bagging,1301,738,0.8423889746227708,0.10189409996382892,0.8423889746227708,0.9457840138421478,0.11760394928125549,,,,
bbbp,classification,1,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1301,738,0.8412690757887518,0.13653910002904013,0.8412690757887518,0.9455649946429543,0.12008731154096268,,,,
bbbp,classification,1,stratified_scaffold_group,13,histgb_lr0.05,boosting,1301,738,0.8352891375171467,1.1278120999922976,0.8352891375171467,0.9445927410369306,0.12205498061821922,,,,
bbbp,classification,1,stratified_scaffold_group,14,histgb_lr0.1,boosting,1301,738,0.8225576560356653,0.904114999982994,0.8225576560356653,0.9361561522604119,0.12423592882734658,,,,
bbbp,classification,1,stratified_scaffold_group,15,gb_lr0.05_d2,boosting,1301,738,0.7811696244855967,0.582238899951335,0.7811696244855967,0.9179702450112002,0.13156920454511462,,,,
bbbp,classification,1,stratified_scaffold_group,16,gb_lr0.1_d3,boosting,1301,738,0.8126178840877916,0.8470537000102922,0.8126178840877916,0.9343246218580777,0.12617737923346709,,,,
bbbp,classification,1,stratified_scaffold_group,17,lgbm_60_l15,boosting,1301,738,0.8197391546639232,0.05440490000182763,0.8197391546639232,0.9379236154521975,0.12436083063527902,,,,
bbbp,classification,1,stratified_scaffold_group,18,lgbm_90_l31,boosting,1301,738,0.8222468707133059,0.08985069999471307,0.8222468707133059,0.9348011074610176,0.12398695894555363,,,,
bbbp,classification,1,stratified_scaffold_group,19,lgbm_60_l63,boosting,1301,738,0.8289019633058984,0.09903929999563843,0.8289019633058984,0.9368152554310069,0.1254174122319985,,,,
bbbp,classification,1,stratified_scaffold_group,20,lgbm_100_leaf10,boosting,1301,738,0.8363072273662552,0.1244101999909617,0.8363072273662552,0.93907967066943,0.1209833387357126,,,,
bbbp,classification,1,stratified_scaffold_group,21,lgbm_100_leaf30,boosting,1301,738,0.8295985510973938,0.10304170002928004,0.8295985510973938,0.937643355483273,0.12286609130403565,,,,
bbbp,classification,1,stratified_scaffold_group,22,lgbm_80_ff0.7,boosting,1301,738,0.8298128858024691,0.09150909999152645,0.8298128858024691,0.9374864674198968,0.1230077032098308,,,,
bbbp,classification,1,stratified_scaffold_group,23,lgbm_80_bag0.8,boosting,1301,738,0.8224397719478738,0.09023090003756806,0.8224397719478738,0.9348732264355961,0.12399171196633264,,,,
bbbp,classification,1,stratified_scaffold_group,24,lgbm_120_l15,boosting,1301,738,0.8280446244855967,0.07405409996863455,0.8280446244855967,0.9402588837554986,0.12272881732770846,,,,
bbbp,classification,1,stratified_scaffold_group,25,xgb_60_d3,boosting,1301,738,0.80737204218107,0.0804768999805674,0.80737204218107,0.9354332369611018,0.12745767000040895,,,,
bbbp,classification,1,stratified_scaffold_group,26,xgb_80_d5,boosting,1301,738,0.8140914351851851,0.11695509997662157,0.8140914351851851,0.9387473593664933,0.12593389747624975,,,,
bbbp,classification,1,stratified_scaffold_group,27,xgb_100_d3,boosting,1301,738,0.8125053583676269,0.11309709999477491,0.8125053583676269,0.935678930847503,0.12592515561033313,,,,
bbbp,classification,1,stratified_scaffold_group,28,xgb_60_d6,boosting,1301,738,0.8200392232510288,0.10105009999824688,0.8200392232510288,0.9393067012666265,0.12606135545254907,,,,
bbbp,classification,1,stratified_scaffold_group,29,cat_60_d4,boosting,1301,738,0.802710262345679,0.2451182000222616,0.802710262345679,0.9320598369847223,0.12697553852444493,,,,
bbbp,classification,1,stratified_scaffold_group,30,cat_80_d6,boosting,1301,738,0.8292877657750344,0.8614230999955907,0.8292877657750344,0.9409866310211892,0.12353036234415918,,,,
bbbp,classification,1,stratified_scaffold_group,31,cat_100_d4,boosting,1301,738,0.8081007801783265,0.3975209000054747,0.8081007801783265,0.9360344903587184,0.12696641778360637,,,,
bbbp,classification,1,stratified_scaffold_group,32,cat_60_d8,boosting,1301,738,0.8232435270919067,2.295074299967382,0.8232435270919067,0.9383348357437538,0.12217952116646333,,,,
bbbp,classification,2,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1436,603,0.8750391125017777,0.008350699965376407,0.8750391125017777,0.9445003527539693,0.12840443888878406,,,,
bbbp,classification,2,stratified_scaffold_group,2,logreg_l2_c1,linear,1436,603,0.8536054615275209,0.012039799999911338,0.8536054615275209,0.9338133844126388,0.1433546911404442,,,,
bbbp,classification,2,stratified_scaffold_group,3,logreg_l2_c10,linear,1436,603,0.8127151187597782,0.019036100013181567,0.8127151187597782,0.9132327413954586,0.17478088204677872,,,,
bbbp,classification,2,stratified_scaffold_group,4,logreg_l1_c1,linear,1436,603,0.8578438344474469,0.027041199966333807,0.8578438344474469,0.9348100886590824,0.14023007897643772,,,,
bbbp,classification,2,stratified_scaffold_group,5,rf_60_sqrt,bagging,1436,603,0.9094794481581567,0.13013939996017143,0.9094794481581567,0.9597498879198392,0.10774443684569528,,,,
bbbp,classification,2,stratified_scaffold_group,6,rf_90_d12,bagging,1436,603,0.9001848954629499,0.21352990000741556,0.9001848954629499,0.9573054254253761,0.11880932825851619,,,,
bbbp,classification,2,stratified_scaffold_group,7,rf_90_leaf2,bagging,1436,603,0.9101834731901579,0.2017346000066027,0.9101834731901579,0.9628923096161044,0.10907504335269802,,,,
bbbp,classification,2,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1436,603,0.9047361683970987,0.29005299997515976,0.9047361683970987,0.9622057336021986,0.11126150613044948,,,,
bbbp,classification,2,stratified_scaffold_group,9,et_60_sqrt,bagging,1436,603,0.911157730052624,0.08175089996075258,0.911157730052624,0.9643625359898843,0.10538960599098511,,,,
bbbp,classification,2,stratified_scaffold_group,10,et_90_d12,bagging,1436,603,0.9081069549139525,0.12297490000491962,0.9081069549139525,0.9614987267252905,0.11814919587344869,,,,
bbbp,classification,2,stratified_scaffold_group,11,et_90_leaf2,bagging,1436,603,0.9125586687526667,0.11951059999410063,0.9125586687526667,0.9644989404571814,0.10428621924642029,,,,
bbbp,classification,2,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1436,603,0.9095861186175508,0.14675509999506176,0.9095861186175508,0.9628090905648572,0.10743000644941979,,,,
bbbp,classification,2,stratified_scaffold_group,13,histgb_lr0.05,boosting,1436,603,0.8896174086189731,1.3879758999682963,0.8896174086189731,0.9508598095859122,0.1077832575277976,,,,
