dataset,task_type,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,family,inner_utility,inner_roc_auc,inner_pr_auc,inner_brier,minority_label,minority_threshold,minority_recall,majority_recall,balanced_recall,minority_constraint_feasible,minority_recall_target,fit_seconds
bace,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8592658831544882,0.8592658831544882,0.8470894440878216,0.14992588286457117,1.0,0.521379890706302,0.8070175438596491,0.8155339805825242,0.8112757622210867,1.0,0.8,0.006079600017983466
bace,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8120182555780934,0.8120182555780934,0.7254932162876981,0.17682214618044662,1.0,0.4726684754742082,0.8017241379310345,0.7568627450980392,0.7792934415145368,1.0,0.8,0.003993899968918413
bace,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8182745098039217,0.8182745098039217,0.7390613337468732,0.16185173878094017,1.0,0.33741119472302256,0.8,0.7156862745098039,0.7578431372549019,1.0,0.8,0.0047774999984540045
bace,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8460654062340317,0.8460654062340317,0.8370939686665416,0.16290667630198646,1.0,0.47512548600616733,0.8157894736842105,0.7475728155339806,0.7816811446090955,1.0,0.8,0.008828499994706362
bace,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.7901960784313726,0.7901960784313726,0.7045761475547826,0.1944618056697946,1.0,0.4044899495086459,0.8017241379310345,0.6862745098039216,0.743999323867478,1.0,0.8,0.00493669998832047
bace,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8029019607843138,0.8029019607843138,0.7220818721019272,0.17424062580987854,1.0,0.2188573104447865,0.8,0.7352941176470589,0.7676470588235295,1.0,0.8,0.006825199990998954
bace,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8286067109521377,0.8286067109521377,0.8231175556866641,0.19980042524899458,1.0,0.2862843006255805,0.8070175438596491,0.6601941747572815,0.7336058593084653,1.0,0.8,0.011511599994264543
bace,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.7597363083164299,0.7597363083164299,0.6760771844253868,0.2455629792508751,1.0,0.16769221316934738,0.8103448275862069,0.6274509803921569,0.7188979039891819,1.0,0.8,0.00805249996483326
bace,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.7863137254901961,0.7863137254901961,0.6942029227644376,0.19316549567381552,1.0,0.03605250893635444,0.8,0.6225490196078431,0.7112745098039216,1.0,0.8,0.010802700009662658
bace,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.8530488843467893,0.8530488843467893,0.851881408168968,0.16062077168734865,1.0,0.5837538229974661,0.8070175438596491,0.7766990291262136,0.7918582864929313,1.0,0.8,0.03225580003345385
bace,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.7773918187964841,0.7773918187964841,0.7018656124349039,0.1986873868047121,1.0,0.3868405543812027,0.8017241379310345,0.6666666666666667,0.7341954022988506,1.0,0.8,0.010284300020430237
bace,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.794235294117647,0.794235294117647,0.7125758135184307,0.184261116215209,1.0,0.21074676830622227,0.8,0.6862745098039216,0.7431372549019608,1.0,0.8,0.06276830000570044
bace,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.906276613864759,0.906276613864759,0.9052774041913035,0.13314373459548967,1.0,0.5405365126676602,0.8070175438596491,0.854368932038835,0.830693237949242,1.0,0.8,0.10577949997968972
bace,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.8173258958755916,0.8173258958755916,0.7563841967367578,0.17887135646013977,1.0,0.43333333333333335,0.8017241379310345,0.7490196078431373,0.7753718728870859,1.0,0.8,0.09585570002673194
bace,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.8273333333333334,0.8273333333333334,0.7614455657445989,0.1570481936260049,1.0,0.26666666666666666,0.808,0.6568627450980392,0.7324313725490197,1.0,0.8,0.10804320004535839
bace,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.90005961505706,0.90005961505706,0.9021016526380145,0.14114978359439137,1.0,0.5026702653780339,0.8070175438596491,0.854368932038835,0.830693237949242,1.0,0.8,0.15867279999656603
bace,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.8294793779580797,0.8294793779580797,0.7687608138770781,0.17475513152201308,1.0,0.4279820805362259,0.8103448275862069,0.7529411764705882,0.7816430020283975,1.0,0.8,0.14500069996574894
bace,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.8152941176470588,0.8152941176470588,0.7574332409081518,0.1619568050456873,1.0,0.2905612945342986,0.808,0.6617647058823529,0.7348823529411765,1.0,0.8,0.14357259997632354
