task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
esol,regression,23,1,scaffold_group,1,morgan512__linear,morgan512,linear,752,376,-2.5652549141961756,0.029846300021745265,,,2.5652549141961756
esol,regression,23,1,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,752,376,-1.7448497626620783,0.12101230002008379,,,1.7448497626620783
esol,regression,23,1,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,752,376,-1.776840846362247,0.08567660010885447,,,1.776840846362247
esol,regression,23,1,scaffold_group,4,maccs__linear,maccs,linear,752,376,-1.3599322789190151,0.008970499970018864,,,1.3599322789190151
esol,regression,23,1,scaffold_group,5,maccs__random_forest,maccs,random_forest,752,376,-1.2365670056764024,0.11592759995255619,,,1.2365670056764024
esol,regression,23,1,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,752,376,-1.3812507550756548,0.05987429991364479,,,1.3812507550756548
esol,regression,23,1,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,752,376,-0.6715642518967673,0.014286300051026046,,,0.6715642518967673
esol,regression,23,1,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,752,376,-0.694593553348407,0.12332050001714379,,,0.694593553348407
esol,regression,23,1,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,752,376,-0.695818331022376,0.14573910005856305,,,0.695818331022376
esol,regression,23,1,scaffold_group,10,multiview__linear,multiview,linear,752,376,-1.6364038484144852,0.0678990000160411,,,1.6364038484144852
esol,regression,23,1,scaffold_group,11,multiview__random_forest,multiview,random_forest,752,376,-0.7065484925159915,0.1296225000405684,,,0.7065484925159915
esol,regression,23,1,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,752,376,-0.6976445785313415,0.25524480000603944,,,0.6976445785313415
esol,regression,23,2,scaffold_group,1,morgan512__linear,morgan512,linear,752,376,-2.7056892486308697,0.03506619995459914,,,2.7056892486308697
esol,regression,23,2,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,752,376,-1.955856764471643,0.1220728000625968,,,1.955856764471643
esol,regression,23,2,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,752,376,-1.8274438151930974,0.07365709997247905,,,1.8274438151930974
esol,regression,23,2,scaffold_group,4,maccs__linear,maccs,linear,752,376,-1.4272813787669696,0.008601900073699653,,,1.4272813787669696
esol,regression,23,2,scaffold_group,5,maccs__random_forest,maccs,random_forest,752,376,-1.4427160249207667,0.11683090007863939,,,1.4427160249207667
esol,regression,23,2,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,752,376,-1.2694886653862114,0.050924899987876415,,,1.2694886653862114
esol,regression,23,2,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,752,376,-0.8583628907748124,0.014911800040863454,,,0.8583628907748124
esol,regression,23,2,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,752,376,-0.9975825423415161,0.11791939998511225,,,0.9975825423415161
esol,regression,23,2,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,752,376,-0.8871272586464826,0.11990849999710917,,,0.8871272586464826
esol,regression,23,2,scaffold_group,10,multiview__linear,multiview,linear,752,376,-1.8319970188077312,0.068398000090383,,,1.8319970188077312
esol,regression,23,2,scaffold_group,11,multiview__random_forest,multiview,random_forest,752,376,-1.0423011274554745,0.1364931999705732,,,1.0423011274554745
esol,regression,23,2,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,752,376,-0.8743298920117457,0.24358779995236546,,,0.8743298920117457
esol,regression,23,3,scaffold_group,1,morgan512__linear,morgan512,linear,752,376,-3.6631839360178273,0.03418389998842031,,,3.6631839360178273
esol,regression,23,3,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,752,376,-1.4551928529805385,0.12926320009864867,,,1.4551928529805385
esol,regression,23,3,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,752,376,-1.4598909054883757,0.0798252000240609,,,1.4598909054883757
esol,regression,23,3,scaffold_group,4,maccs__linear,maccs,linear,752,376,-1.6594894505164772,0.008780300035141408,,,1.6594894505164772
esol,regression,23,3,scaffold_group,5,maccs__random_forest,maccs,random_forest,752,376,-1.1833693155134732,0.11272039997857064,,,1.1833693155134732
esol,regression,23,3,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,752,376,-1.2370785595298426,0.05664620001334697,,,1.2370785595298426
esol,regression,23,3,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,752,376,-0.8003434231430485,0.015565200010314584,,,0.8003434231430485
esol,regression,23,3,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,752,376,-0.7665905456085125,0.12598089990206063,,,0.7665905456085125
esol,regression,23,3,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,752,376,-0.7917219743566842,0.16176869999617338,,,0.7917219743566842
esol,regression,23,3,scaffold_group,10,multiview__linear,multiview,linear,752,376,-2.1793319862363307,0.07739200000651181,,,2.1793319862363307
esol,regression,23,3,scaffold_group,11,multiview__random_forest,multiview,random_forest,752,376,-0.8001159807626553,0.1283450999762863,,,0.8001159807626553
esol,regression,23,3,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,752,376,-0.7763587123477073,0.275998399942182,,,0.7763587123477073
