task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
esol,regression,23,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.937498083196948,0.0226197000592947
esol,regression,23,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-5.14054254152047,0.020091100013814867
esol,regression,23,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.819290298132272,0.017531500081531703
esol,regression,23,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.7733453812385152,0.09224070003256202
esol,regression,23,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.539352643218787,0.08756539993919432
esol,regression,23,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.5311769386415073,0.09413079998921603
esol,regression,23,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.5223916681851333,0.07372499990742654
esol,regression,23,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.5169770277111414,0.06991870002821088
esol,regression,23,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.398524759472317,0.061188200023025274
esol,regression,23,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.3204216146811145,0.006513400003314018
esol,regression,23,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.6584276190490277,0.006013299920596182
esol,regression,23,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.4201931868024262,0.006504800054244697
esol,regression,23,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.2504293934140303,0.11163830000441521
esol,regression,23,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.3622531017067157,0.08374749997165054
esol,regression,23,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.238800664874477,0.080328100011684
esol,regression,23,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.1508534191979678,0.04412500001490116
esol,regression,23,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.3244023295704583,0.04360390000510961
esol,regression,23,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.2121319832026065,0.04313369991723448
esol,regression,23,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.5197924697838616,0.008590599987655878
esol,regression,23,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.148152418165271,0.0073763999389484525
esol,regression,23,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.9092741907135767,0.007851900067180395
esol,regression,23,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.8994425892705559,0.10335400002077222
esol,regression,23,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.8701183129566826,0.08650940004736185
