task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
bace,classification,11,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1026,487,0.8123060053981106,0.19436650001443923,0.8123060053981106,0.7945869515302568,
bace,classification,11,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1026,487,0.8730347503373819,0.17974839999806136,0.8730347503373819,0.870671961778567,
bace,classification,11,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1026,487,0.8824477058029689,0.11095290002413094,0.8824477058029689,0.869631423012827,
bace,classification,11,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1026,487,0.7821524966261809,0.047540999948978424,0.7821524966261809,0.7747398951644415,
bace,classification,11,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1026,487,0.8542847503373819,0.17058669996913522,0.8542847503373819,0.8333506187158362,
bace,classification,11,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1026,487,0.8496626180836707,0.054251300054602325,0.8496626180836707,0.8376111669509103,
bace,classification,11,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1026,487,0.8477817139001349,0.0692148000234738,0.8477817139001349,0.8043390703720165,
bace,classification,11,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1026,487,0.8784075573549258,0.17060670000500977,0.8784075573549258,0.8538986207687285,
bace,classification,11,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1026,487,0.8761892712550607,0.16281449992675334,0.8761892712550607,0.8559125077778502,
bace,classification,11,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1026,487,0.8009362348178137,0.3475829000817612,0.8009362348178137,0.7778766203908178,
bace,classification,11,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1026,487,0.8816717273954117,0.20829069998580962,0.8816717273954117,0.8549534605235624,
bace,classification,11,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1026,487,0.880777665317139,0.3462098999880254,0.880777665317139,0.8605570150044826,
bace,classification,11,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,953,560,0.8140691059032309,0.16537800000514835,0.8140691059032309,0.7632642492215086,
bace,classification,11,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,953,560,0.877303095151104,0.16630170005373657,0.877303095151104,0.8240719410563613,
bace,classification,11,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,953,560,0.8779033352471421,0.10452060005627573,0.8779033352471421,0.8208263937939198,
bace,classification,11,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,953,560,0.8114006472154079,0.03831860003992915,0.8114006472154079,0.7505869071476441,
bace,classification,11,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,953,560,0.8652852445325958,0.1694369000615552,0.8652852445325958,0.7841114753803882,
bace,classification,11,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,953,560,0.8475129182107626,0.06757380010094494,0.8475129182107626,0.790720652905144,
bace,classification,11,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,953,560,0.851179602275693,0.057995300041511655,0.851179602275693,0.7734417536642187,
bace,classification,11,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,953,560,0.8775444960592934,0.17718600004445761,0.8775444960592934,0.8226324540497203,
bace,classification,11,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,953,560,0.88635889138264,0.1554934000596404,0.88635889138264,0.8356058975833239,
bace,classification,11,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,953,560,0.8272091445273762,0.28139240003656596,0.8272091445273762,0.7784374707837041,
bace,classification,11,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,953,560,0.8910172764758078,0.20737349998671561,0.8910172764758078,0.8524029574566887,
bace,classification,11,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,953,560,0.885987003497051,0.2853110000723973,0.885987003497051,0.8331734462002756,
bace,classification,11,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1047,466,0.7952669902912621,0.17081699997652322,0.7952669902912621,0.7654231526125357,
bace,classification,11,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1047,466,0.8785754294249442,0.17792889999691397,0.8785754294249442,0.8348524022490931,
bace,classification,11,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1047,466,0.8802744585511575,0.10068570007570088,0.8802744585511575,0.8508177782755955,
bace,classification,11,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,1047,466,0.7838125466766244,0.04576280002947897,0.7838125466766244,0.7375076406539942,
bace,classification,11,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1047,466,0.8483849887976102,0.17248149996157736,0.8483849887976102,0.8062886262028105,
bace,classification,11,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1047,466,0.8530619865571323,0.06257229996845126,0.8530619865571323,0.8193389426634143,
bace,classification,11,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1047,466,0.8134615384615385,0.06942670000717044,0.8134615384615385,0.76460822318767,
bace,classification,11,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1047,466,0.8579070201643016,0.1803127999883145,0.8579070201643016,0.8039384516616914,
bace,classification,11,3,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1047,466,0.8345407020164302,0.1498594000004232,0.8345407020164302,0.778998588770367,
bace,classification,11,3,stratified_scaffold_group,10,multiview__linear,multiview,linear,1047,466,0.8031179985063479,0.33730400004424155,0.8031179985063479,0.7777139614542549,
bace,classification,11,3,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1047,466,0.87567214339059,0.2136251999763772,0.87567214339059,0.832272133533932,
bace,classification,11,3,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1047,466,0.8592419716206124,0.3279125998960808,0.8592419716206124,0.8049685743195524,
