task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
freesolv,regression,71,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.208164866146164,0.011775400023907423
freesolv,regression,71,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.814121145375817,0.011462599970400333
freesolv,regression,71,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-3.2466936086746476,0.010815100045874715
freesolv,regression,71,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.496649241246528,0.08710720005910844
freesolv,regression,71,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-2.4245050762766014,0.07737509999424219
freesolv,regression,71,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.361060428245236,0.07874899997841567
freesolv,regression,71,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.15069818110766,0.029381099971942604
freesolv,regression,71,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-2.3660395931830815,0.03204590000677854
freesolv,regression,71,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.1417050260470574,0.033890899969264865
freesolv,regression,71,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.9369781663970087,0.005225199973210692
freesolv,regression,71,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.3961480288596673,0.004680600017309189
freesolv,regression,71,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-2.1022501454945197,0.004572100006043911
freesolv,regression,71,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.9861771837884528,0.10421440005302429
freesolv,regression,71,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.6151383952641165,0.08134749997407198
freesolv,regression,71,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-2.4388152158848606,0.07584139995742589
freesolv,regression,71,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.9389629277844511,0.025075900019146502
freesolv,regression,71,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.7110253269469435,0.028527899994514883
freesolv,regression,71,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-2.142808160704506,0.027257999987341464
freesolv,regression,71,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-2.1445478246882796,0.005843900027684867
freesolv,regression,71,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-2.060150802626108,0.005825400003232062
freesolv,regression,71,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.9103909891035138,0.005894200061447918
freesolv,regression,71,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-2.5226145717557684,0.10919920005835593
freesolv,regression,71,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-1.4564287709351658,0.08264309994410723
freesolv,regression,71,1,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-2.4402851202389417,0.08567479997873306
freesolv,regression,71,1,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.8103955791751591,0.04183899995405227
freesolv,regression,71,1,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.3405876593820014,0.040986099978908896
freesolv,regression,71,1,3,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-2.0914579340377863,0.041270800051279366
freesolv,regression,71,1,1,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-2.120648383475423,0.022476800018921494
freesolv,regression,71,1,2,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-1.683272588265309,0.022604600060731173
freesolv,regression,71,1,3,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-1.5728327646267757,0.024889799999073148
freesolv,regression,71,1,1,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-2.2714620928333047,0.10052039998117834
