task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
freesolv,regression,71,1,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-6.184039296496714,0.016818300005979836,,,6.184039296496714
freesolv,regression,71,1,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-2.5580120004153732,0.11395819997414947,,,2.5580120004153732
freesolv,regression,71,1,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-2.244413831118366,0.041555100004188716,,,2.244413831118366
freesolv,regression,71,1,scaffold_group,4,maccs__linear,maccs,linear,428,214,-1.8781053470394642,0.0060925999423488975,,,1.8781053470394642
freesolv,regression,71,1,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-1.5688748596066349,0.10662170010618865,,,1.5688748596066349
freesolv,regression,71,1,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-1.3343761110801813,0.03461590001825243,,,1.3343761110801813
freesolv,regression,71,1,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-1.6734612309294805,0.008281400077976286,,,1.6734612309294805
freesolv,regression,71,1,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-1.4382314217528924,0.11185099999420345,,,1.4382314217528924
freesolv,regression,71,1,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-1.4146426187997747,0.06898469990119338,,,1.4146426187997747
freesolv,regression,71,1,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.293868919977676,0.031909900018945336,,,1.293868919977676
freesolv,regression,71,1,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-1.4736490522942844,0.11693389993160963,,,1.4736490522942844
freesolv,regression,71,1,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-1.417379258904852,0.11131469998508692,,,1.417379258904852
freesolv,regression,71,2,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-6.705997115356247,0.018994499929249287,,,6.705997115356247
freesolv,regression,71,2,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-3.561525179180132,0.11517979996278882,,,3.561525179180132
freesolv,regression,71,2,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-3.5947208724185695,0.043696300010196865,,,3.5947208724185695
freesolv,regression,71,2,scaffold_group,4,maccs__linear,maccs,linear,428,214,-2.3586827291116466,0.005882799974642694,,,2.3586827291116466
freesolv,regression,71,2,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-2.3770010052504533,0.11377799999900162,,,2.3770010052504533
freesolv,regression,71,2,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-2.0383635935246884,0.042079599923454225,,,2.0383635935246884
freesolv,regression,71,2,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-2.390738543375689,0.008696599979884923,,,2.390738543375689
freesolv,regression,71,2,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-2.561079055502752,0.11974629992619157,,,2.561079055502752
freesolv,regression,71,2,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-2.1616697873892567,0.08427689992822707,,,2.1616697873892567
freesolv,regression,71,2,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.9845203527814048,0.034409499960020185,,,1.9845203527814048
freesolv,regression,71,2,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-2.473383659572035,0.1128428999800235,,,2.473383659572035
freesolv,regression,71,2,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-2.0878655229149734,0.11432429996784776,,,2.0878655229149734
freesolv,regression,71,3,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-5.247306048251642,0.01832149992696941,,,5.247306048251642
freesolv,regression,71,3,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-2.474078042126401,0.11905950005166233,,,2.474078042126401
freesolv,regression,71,3,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-2.414594600823617,0.036746000056155026,,,2.414594600823617
freesolv,regression,71,3,scaffold_group,4,maccs__linear,maccs,linear,428,214,-1.7798900168636418,0.005932800006121397,,,1.7798900168636418
freesolv,regression,71,3,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-1.50470345200416,0.113528500078246,,,1.50470345200416
freesolv,regression,71,3,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-1.543725679719933,0.032283400068990886,,,1.543725679719933
freesolv,regression,71,3,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-1.721764162572532,0.007864300045184791,,,1.721764162572532
freesolv,regression,71,3,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-1.1716455818285592,0.10839959990698844,,,1.1716455818285592
freesolv,regression,71,3,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-1.2196686065412106,0.08123200002592057,,,1.2196686065412106
freesolv,regression,71,3,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.47116210695504,0.03489760006777942,,,1.47116210695504
freesolv,regression,71,3,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-1.225225666739921,0.12145959993358701,,,1.225225666739921
freesolv,regression,71,3,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-1.2277131518661812,0.1308580000186339,,,1.2277131518661812
