task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
tdc_caco2_wang,regression,23,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5983974169362859,rdkit2d__lightgbm,-0.46772034155605463,0.13067707538023127,0.16689988330448793
tdc_caco2_wang,regression,23,1,full_multiview,12,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,23,1,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,-0.47130941210199445,rdkit2d__lightgbm,-0.46772034155605463,0.003589070545939821,0.004583936804110246
tdc_caco2_wang,regression,23,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,-0.47130941210199445,rdkit2d__lightgbm,-0.46772034155605463,0.003589070545939821,0.004583936804110246
tdc_caco2_wang,regression,23,1,full_multiview,12,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,23,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5983974169362859,morgan512__lightgbm,-0.5612774773019102,0.037119939634375654,0.053843076233726375
tdc_caco2_wang,regression,23,1,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,23,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,23,1,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,23,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,23,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5983974169362859,maccs__random_forest,-0.5371775173478559,0.06121989958842999,0.0858010789015057
tdc_caco2_wang,regression,23,1,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,-0.5393960484836294,maccs__random_forest,-0.5371775173478559,0.002218531135773527,0.00310932174514586
tdc_caco2_wang,regression,23,1,fingerprints_only,6,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,maccs__random_forest,-0.5371775173478559,0.02409995995405434,0.03377664091974009
tdc_caco2_wang,regression,23,1,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,-0.5393960484836294,maccs__random_forest,-0.5371775173478559,0.002218531135773527,0.00310932174514586
tdc_caco2_wang,regression,23,1,fingerprints_only,6,test_oracle,maccs__random_forest,maccs,random_forest,-0.5371775173478559,maccs__random_forest,-0.5371775173478559,0.0,0.0
tdc_caco2_wang,regression,23,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5983974169362859,rdkit2d__lightgbm,-0.46772034155605463,0.13067707538023127,0.16689988330448793
tdc_caco2_wang,regression,23,1,no_multiview_concat,9,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,23,1,no_multiview_concat,9,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,23,1,no_multiview_concat,9,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,23,1,no_multiview_concat,9,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,23,2,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.6658386895656961,multiview__lightgbm,-0.4401240882137068,0.22571460135198934,0.27830144247305627
tdc_caco2_wang,regression,23,2,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,-0.4401240882137068,multiview__lightgbm,-0.4401240882137068,0.0,0.0
tdc_caco2_wang,regression,23,2,full_multiview,12,one_se_stable,rdkit2d__random_forest,rdkit2d,random_forest,-0.5156800695197079,multiview__lightgbm,-0.4401240882137068,0.07555598130600111,0.09315896472349354
tdc_caco2_wang,regression,23,2,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,-0.4401240882137068,multiview__lightgbm,-0.4401240882137068,0.0,0.0
tdc_caco2_wang,regression,23,2,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,-0.4401240882137068,multiview__lightgbm,-0.4401240882137068,0.0,0.0
tdc_caco2_wang,regression,23,2,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.6658386895656961,morgan512__lightgbm,-0.6629539451239785,0.0028847444417176016,0.0049042452995094465
tdc_caco2_wang,regression,23,2,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,23,2,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,23,2,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,23,2,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
