task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.934437599938014,0.01715249998960644
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.943033916671779,0.01645490003284067
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.9983918612197691,0.013347600004635751
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.6423149216431293,0.09275880001951009
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.6052144806106391,0.09102289995644242
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.5773862357734783,0.08970609994139522
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5756788571377435,0.055363700026646256
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5424738494267772,0.05689070001244545
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5485818266362131,0.05712609994225204
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.6839049381859686,0.005392799968831241
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.5367985191137339,0.00512190000154078
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.7802367243546648,0.004821799928322434
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.5395167479771508,0.10716150002554059
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.49472388840399745,0.07623899995815009
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.5576323016113387,0.08325889997649938
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.5541407338388744,0.036294299992732704
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.45248352338320025,0.03907699999399483
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.559375264048361,0.035323499934747815
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.5644829221632707,0.008641600026749074
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.47857743162722743,0.007486999966204166
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.6593218859695367,0.007897899951785803
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.47928066269911385,0.11189219995867461
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.5087976772250056,0.07887940004002303
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.5127510886402922,0.08918270003050566
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.45449805347914396,0.07612979994155467
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.4661513720676159,0.074215600034222
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5034992840030296,0.08258960000239313
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.6150108993860254,0.03473439998924732
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.5520960262854094,0.034572399919852614
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.7381382947086405,0.03191609994973987
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.5085164973657051,0.10143459995742887
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.49023710673989196,0.100712800049223
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.52700537279312,0.108393199974671
tdc_caco2_wang,regression,37,1,1,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.45497628985307137,0.15494570008013397
tdc_caco2_wang,regression,37,1,2,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.4731040034057702,0.13672889990266412
tdc_caco2_wang,regression,37,1,3,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.4966863355415335,0.14192620001267642
tdc_caco2_wang,regression,37,2,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.9555780767117494,0.016565500060096383
tdc_caco2_wang,regression,37,2,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-1.1212883822049728,0.016183099942281842
tdc_caco2_wang,regression,37,2,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-1.1057888903074826,0.01653299992904067
tdc_caco2_wang,regression,37,2,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.5361290684248462,0.09377580008003861
tdc_caco2_wang,regression,37,2,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.5803979830152595,0.09682410000823438
tdc_caco2_wang,regression,37,2,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.6589480176416918,0.09771150001324713
tdc_caco2_wang,regression,37,2,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5303626443036157,0.054635100066661835
