design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
equal_K,Classical multiview,bace,classification,11,1,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.8123060053981106,0.8477817139001349,0.8477817139001349,0.035475708502024306,0.035475708502024306,0.0,0.06562921727395399,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.718066600267775,0.020648622408755937,74.33504067152137,1.0,rdkit2d__linear,0.8477817139001349,0.0,0.05657894736842106,0.6270125223613597,0.6270125223613597,0.0,True
equal_K,Classical multiview,bace,classification,11,1,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8123060053981106,0.8816717273954117,0.8816717273954117,0.06936572199730107,0.06936572199730107,0.0,0.09951923076923075,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,4.426207300275562,0.01567159359955476,56.41773695839714,1.0,multiview__random_forest,0.8816717273954117,0.0,0.07289979757085008,0.9515214624551693,0.9515214624551693,0.0,True
equal_K,Classical multiview,bace,classification,11,1,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.8123060053981106,0.8849021592442645,0.8849021592442645,0.07259615384615392,0.07259615384615392,0.0,0.1027496626180836,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.945578200335149,0.0060772406851028055,21.8780664663701,1.0,multiview__extra_trees,0.8849021592442645,0.0,0.07289979757085008,0.9958347795904228,0.9958347795904228,0.0,True
equal_K,Classical multiview,bace,classification,11,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.8123060053981106,0.8849021592442645,0.8869601889338732,0.07465418353576259,0.07259615384615392,0.0020580296896086647,0.10480769230769227,0.01963624657956505,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,37.21357390063349,0.0019507976858121146,7.022871668923612,0.9724324935035585,multiview__extra_trees,0.8849021592442645,0.0,0.07289979757085008,0.9958347795904228,1.024065717922021,0.0,True
equal_K,Classical multiview,bace,classification,11,2,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.8140691059032309,0.851179602275693,0.851179602275693,0.03711049637246211,0.03711049637246211,0.0,0.03977895506028506,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.4778189000207922,0.02511166718191247,90.40200185488489,1.0,rdkit2d__linear,0.851179602275693,0.0,0.06282947961793417,0.5906542056074776,0.5906542056074776,0.0,True
equal_K,Classical multiview,bace,classification,11,2,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,multiview__random_forest,0.8140691059032309,0.8775444960592934,0.8910172764758078,0.07694817057257686,0.06347539015606252,0.01347278041651434,0.07961662926039981,0.16922068343637214,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,4.124049100093542,0.01539152144299707,55.40947719478945,0.8249109716805167,multiview__random_forest,0.8910172764758078,0.01347278041651434,0.06795761782974052,0.9340437788018456,1.1322964669738875,0.19825268817204186,True
equal_K,Classical multiview,bace,classification,11,2,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.8140691059032309,0.8921981836212746,0.8921981836212746,0.07812907771804367,0.07812907771804367,0.0,0.08079753640586662,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.615179600543339,0.006726463163289263,24.215267387841347,1.0,multiview__extra_trees,0.8921981836212746,0.0,0.06795761782974052,1.149673579109063,1.149673579109063,0.0,True
equal_K,Classical multiview,bace,classification,11,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.8140691059032309,0.8921981836212746,0.8933921394644814,0.07932303356125048,0.07812907771804367,0.0011939558432068065,0.08199149224907343,0.014561947958761992,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,37.181607200647704,0.0021012829622029535,7.564618663930632,0.9849481822668207,multiview__extra_trees,0.8921981836212746,0.0,0.06795761782974052,1.149673579109063,1.1672427035330257,0.0,True
equal_K,Classical multiview,bace,classification,11,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.7952669902912621,0.8134615384615385,0.8134615384615385,0.018194548170276326,0.018194548170276326,0.0,0.02964899178491409,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.6287567997351284,0.011170819469938765,40.214950091779556,1.0,rdkit2d__linear,0.8134615384615385,0.0,0.06532860343539959,0.2785081451843382,0.2785081451843382,0.0,True
equal_K,Classical multiview,bace,classification,11,3,8,8,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,morgan512__random_forest,0.7952669902912621,0.8579070201643016,0.8785754294249442,0.08330843913368202,0.06264002987303952,0.020668409260642506,0.09476288274831979,0.21810659048139672,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,4.3703298998298115,0.014333020918049878,51.598875304979565,0.7519049753473755,multiview__random_forest,0.87567214339059,0.017765123226288315,0.08166542195668403,0.7670324645633286,1.0201188843164182,0.2175354366712398,True
equal_K,Classical multiview,bace,classification,11,3,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7952669902912621,0.8914861837191932,0.8914861837191932,0.09621919342793106,0.09621919342793106,0.0,0.10767363704256883,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,12.106292599695735,0.007947866172534878,28.612318221125562,1.0,multiview__extra_trees,0.8914861837191932,0.0,0.09370799103808813,1.0267981669655284,1.0267981669655284,0.0,True
equal_K,Classical multiview,bace,classification,11,3,32,32,shared_morgan_linear,rdkit2d__random_forest_alt,rdkit2d,random_forest_alt,multiview__extra_trees,0.7952669902912621,0.8630414488424197,0.8914861837191932,0.09621919342793106,0.0677744585511576,0.02844473487677346,0.10767363704256883,0.2641754811836034,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,42.8757560995291,0.0015807175130353435,5.6905830469272365,0.7043756670224138,multiview__extra_trees,0.8914861837191932,0.02844473487677346,0.09553771471247197,0.7094000390854021,1.0071330857924543,0.29773304670705236,True
equal_K,Classical multiview,bace,classification,23,1,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.8250503307448951,0.8562841530054643,0.8562841530054643,0.031233822260569255,0.031233822260569255,0.0,0.056988783433994605,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.863999899826012,0.016756343314978,60.322835933920786,1.0,rdkit2d__linear,0.8562841530054643,0.0,0.04719585849870567,0.6617915904935988,0.6617915904935988,0.0,True
equal_K,Classical multiview,bace,classification,23,1,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,rdkit2d__random_forest,0.8250503307448951,0.9003019844693702,0.901926948518838,0.07687661777394295,0.07525165372447506,0.0016249640494678808,0.1026315789473683,0.015832983045943046,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,4.620161399594506,0.016287667727599216,58.63560381935717,0.9788627010849239,multiview__random_forest,0.9003019844693702,0.0,0.06764452113891273,1.1124574829931986,1.1364795918367352,0.0,True
equal_K,Classical multiview,bace,classification,23,1,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__random_forest,0.8250503307448951,0.9009059534081104,0.901926948518838,0.07687661777394295,0.07585562266321533,0.0010209951107276183,0.1026315789473683,0.009948157489043976,0,-0.23076923076923078,7,0.14285714285714285,0.21129556207681208,-0.08677321431064962,12.916370199236551,0.0058728281624894066,21.142181384961862,0.9867190422745981,multiview__extra_trees,0.9009059534081104,0.0,0.06764452113891273,1.1213860544217695,1.1364795918367352,0.0,True
equal_K,Classical multiview,bace,classification,23,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.8250503307448951,0.9009059534081104,0.9036094334196144,0.07855910267471933,0.07585562266321533,0.0027034800115040003,0.10431406384814468,0.02591673559390494,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,40.462236399180256,0.0018747263970992994,6.749015029557477,0.9655866739886529,multiview__extra_trees,0.9009059534081104,0.0,0.06764452113891273,1.1213860544217695,1.161352040816325,0.0,True
equal_K,Classical multiview,bace,classification,23,2,4,4,shared_morgan_linear,maccs__linear,maccs,linear,rdkit2d__linear,0.728133608815427,0.7086469401810311,0.8129058441558441,0.08477223534041711,-0.019486668634395854,0.10425890397481297,0.10425890397481297,0.9999999999904085,0,-3.0,4,0.25,0.5208333333333334,-0.5652173913043479,1.4079594999784595,-0.013840361625951586,-49.825301853425714,-0.22987088350500456,rdkit2d__linear,0.8129058441558441,0.10425890397481297,0.08881837859110586,-0.21939905843256657,0.9544447521462194,1.1738438105787858,True
equal_K,Classical multiview,bace,classification,23,2,8,8,shared_morgan_linear,morgan512__random_forest,morgan512,random_forest,multiview__random_forest,0.728133608815427,0.8404417552144825,0.8444571526957891,0.11632354388036215,0.11230814639905551,0.004015397481306637,0.135810212514758,0.02956624105746637,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,4.076613399782217,0.02754937380254289,99.1777456891544,0.9654807844795681,multiview__random_forest,0.8444571526957891,0.004015397481306637,0.12049267020857923,0.9320745088032668,0.9653993365654516,0.03332482776218479,True
equal_K,Classical multiview,bace,classification,23,2,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.728133608815427,0.8510182998819362,0.8510182998819362,0.12288469106650923,0.12288469106650923,0.0,0.1423713597009051,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.405702699732501,0.010773969329341826,38.78628958563057,1.0,multiview__extra_trees,0.8510182998819362,0.0,0.12049267020857923,1.019852003062006,1.019852003062006,0.0,True
equal_K,Classical multiview,bace,classification,23,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.728133608815427,0.8510182998819362,0.8510182998819362,0.12288469106650923,0.12288469106650923,0.0,0.1423713597009051,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,39.731739500013646,0.003092859578082833,11.1342944810982,1.0,multiview__extra_trees,0.8510182998819362,0.0,0.12049267020857923,1.019852003062006,1.019852003062006,0.0,True
equal_K,Classical multiview,bace,classification,23,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.8399994940295488,0.869225612224246,0.869225612224246,0.029226118194697226,0.029226118194697226,0.0,0.05797156446063534,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.4455512997228643,0.020217973724142718,72.78470540691379,1.0,rdkit2d__linear,0.869225612224246,0.0,0.03473487148350518,0.8414056809905303,0.8414056809905303,0.0,True
equal_K,Classical multiview,bace,classification,23,3,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,morgan512__random_forest,0.8399994940295488,0.8777954867435743,0.8879781420765027,0.04797864804695395,0.03779599271402556,0.010182655332928392,0.07672409431289207,0.13271783035025891,0,-0.6,4,0.25,0.33973214285714287,-0.13590263691683574,4.138829999719745,0.009132047635825794,32.87537148897286,0.7877669390983421,multiview__random_forest,0.8777954867435743,0.0,0.0488640963367738,0.7734921045819345,0.981879368366555,0.0,True
equal_K,Classical multiview,bace,classification,23,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.8399994940295488,0.8777954867435743,0.8939169702489375,0.053917476219388694,0.03779599271402556,0.016121483505363132,0.0826629224853268,0.19502677888057696,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,12.242586399719583,0.003087255542251373,11.114119952104941,0.7009970674486827,multiview__extra_trees,0.8939169702489375,0.016121483505363132,0.0488640963367738,0.7734921045819345,1.1034170333937365,0.329924928811802,True
equal_K,Classical multiview,bace,classification,23,3,32,32,shared_morgan_linear,multiview__random_forest_alt,multiview,random_forest_alt,multiview__extra_trees,0.8399994940295488,0.8824251163732039,0.8939169702489375,0.053917476219388694,0.0424256223436551,0.011491853875733593,0.0826629224853268,0.13902065799372687,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,40.94709879969014,0.0010361081392163528,3.7299893011788696,0.7868621700879773,multiview__extra_trees,0.8939169702489375,0.011491853875733593,0.052013762396276086,0.8156614785992208,1.0366001945525267,0.22093871595330603,True
equal_K,Classical multiview,bace,classification,37,1,4,4,shared_morgan_linear,multiview__linear,multiview,linear,rdkit2d__linear,0.7952365451388889,0.8089409722222222,0.8165581597222222,0.02132161458333337,0.013704427083333304,0.007617187500000067,0.02132161458333337,0.3572519083801937,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,1.6142187996301793,0.008489820020974242,30.563352075507268,0.6427480916030509,rdkit2d__linear,0.8165581597222222,0.007617187500000067,0.039843749999999956,0.34395424836601274,0.5351307189542499,0.19117647058823717,True
equal_K,Classical multiview,bace,classification,37,1,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,morgan512__random_forest,0.7952365451388889,0.8333333333333334,0.8430230034722221,0.04778645833333328,0.03809678819444451,0.009689670138888773,0.04778645833333328,0.20277020889675362,1,1.0,3,0.3333333333333333,0.33973214285714287,-0.009691232814965117,4.3223058996954915,0.008813996297006292,31.73038666922265,0.7972297910990032,multiview__random_forest,0.8333333333333334,0.0,0.04422743055555556,0.8613837095191378,1.0804710500490664,0.0,True
equal_K,Classical multiview,bace,classification,37,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.7952365451388889,0.8333333333333334,0.849609375,0.05437282986111114,0.03809678819444451,0.01627604166666663,0.05437282986111114,0.29934144880710606,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,12.04527709976537,0.003162798819728821,11.386075751023755,0.7006585511873886,multiview__extra_trees,0.849609375,0.01627604166666663,0.05462239583333328,0.6974572904251111,0.9954310687326197,0.29797377830750854,True
equal_K,Classical multiview,bace,classification,37,1,32,32,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.7952365451388889,0.8333333333333334,0.849609375,0.05437282986111114,0.03809678819444451,0.01627604166666663,0.05437282986111114,0.29934144880710606,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,39.03486009966582,0.0009759683548800693,3.5134860775682495,0.7006585511873886,multiview__extra_trees,0.849609375,0.01627604166666663,0.05462239583333328,0.6974572904251111,0.9954310687326197,0.29797377830750854,True
equal_K,Classical multiview,bace,classification,37,2,4,4,shared_morgan_linear,multiview__linear,multiview,linear,rdkit2d__linear,0.808972738176278,0.7854225420597103,0.8629291062919382,0.05395636811566018,-0.023550196116567723,0.0775065642322279,0.12201908219607349,0.635200354212194,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,1.3714825003407887,-0.017171342770116223,-61.81683397241841,-0.43646740762991726,rdkit2d__linear,0.8629291062919382,0.0775065642322279,0.0588673863010144,-0.40005506607929536,0.9165748898678453,1.3166299559471406,True
equal_K,Classical multiview,bace,classification,37,2,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,morgan512__random_forest,0.808972738176278,0.8976628091672338,0.9004829978281305,0.09151025965185244,0.08869007099095583,0.0028201886608966165,0.15957297373226575,0.017673347778870772,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,4.081801100517621,0.02172817067928882,78.22141444543976,0.9691817215727949,multiview__random_forest,0.8976628091672338,0.0,0.09034328503355049,0.9817007534983844,1.0129171151776093,0.0,True
equal_K,Classical multiview,bace,classification,37,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.808972738176278,0.8976628091672338,0.9078576290965672,0.09888489092028918,0.08869007099095583,0.010194819929333354,0.1669476050007025,0.061065984919216956,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,11.659166700323112,0.0076068962105583365,27.384826358010013,0.896902147188984,multiview__extra_trees,0.9078576290965672,0.010194819929333354,0.09354165991334118,0.9481344576643181,1.057121404643643,0.10898694697932487,True
equal_K,Classical multiview,bace,classification,37,2,32,32,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.808972738176278,0.8976628091672338,0.9078576290965672,0.09888489092028918,0.08869007099095583,0.010194819929333354,0.1669476050007025,0.061065984919216956,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,41.185081300209276,0.0021534514001434095,7.7524250405162745,0.896902147188984,multiview__extra_trees,0.9078576290965672,0.010194819929333354,0.09354165991334118,0.9481344576643181,1.057121404643643,0.10898694697932487,True
equal_K,Classical multiview,bace,classification,37,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.8162806365854547,0.8422921446520266,0.8422921446520266,0.02601150806657193,0.02601150806657193,0.0,0.061855857824392735,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.5761871999129646,0.016502803771029393,59.41009357570581,1.0,rdkit2d__linear,0.8422921446520266,0.0,0.055701227284314925,0.46698267407649363,0.46698267407649363,0.0,True
equal_K,Classical multiview,bace,classification,37,3,8,8,shared_morgan_linear,morgan512__random_forest,morgan512,random_forest,multiview__random_forest,0.8162806365854547,0.8747678356822901,0.8809497796715103,0.06466914308605565,0.05848719909683542,0.006181943989220229,0.10051349284387645,0.06150362318779319,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,4.294475799659265,0.013619170726605548,49.02901461577998,0.9044065887653115,multiview__random_forest,0.8809497796715103,0.006181943989220229,0.05810481080884233,1.0065810090880616,1.112973989345033,0.10639298025697154,True
equal_K,Classical multiview,bace,classification,37,3,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.8162806365854547,0.8882606795586147,0.8882606795586147,0.07198004297315996,0.07198004297315996,0.0,0.10782439273098077,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,13.156214399728924,0.005471181966648633,19.69625507993508,1.0,multiview__extra_trees,0.8882606795586147,0.0,0.06227466404457549,1.155847953216375,1.155847953216375,0.0,True
equal_K,Classical multiview,bace,classification,37,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.8162806365854547,0.8882606795586147,0.8882606795586147,0.07198004297315996,0.07198004297315996,0.0,0.10782439273098077,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,53.211089099931996,0.0013527263619427018,4.869814902993727,1.0,multiview__extra_trees,0.8882606795586147,0.0,0.06227466404457549,1.155847953216375,1.155847953216375,0.0,True
equal_K,Classical multiview,bace,classification,53,1,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,morgan512__linear,0.8148339160839161,0.7990297202797202,0.8148339160839161,0.0,-0.015804195804195897,0.015804195804195897,0.015804195804195897,0.9999999999367257,1,1.0,3,0.3333333333333333,0.5208333333333334,-0.3913043478260871,1.5805542001035056,-0.00999914827543461,-35.9969337915646,,rdkit2d__linear,0.7990297202797202,0.0,0.060541958041958055,-0.2610453364135158,0.0,0.0,True
equal_K,Classical multiview,bace,classification,53,1,8,8,shared_morgan_linear,morgan512__random_forest,morgan512,random_forest,morgan512__random_forest,0.8148339160839161,0.8931905594405595,0.8931905594405595,0.07835664335664339,0.07835664335664339,0.0,0.09416083916083928,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,4.281580700422636,0.01830086802962952,65.88312490666627,1.0,multiview__random_forest,0.8843356643356645,-0.00885489510489501,0.07791958041958036,1.0056091541395569,1.0056091541395569,-0.11364146286739847,True
equal_K,Classical multiview,bace,classification,53,1,16,16,shared_morgan_linear,morgan512__extra_trees,morgan512,extra_trees,multiview__extra_trees,0.8148339160839161,0.8896066433566434,0.8946503496503496,0.07981643356643353,0.07477272727272732,0.005043706293706207,0.09562062937062943,0.05274705183233892,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,12.902819900307804,0.00579506866331937,20.862247187949734,0.936808673748769,multiview__extra_trees,0.8946503496503496,0.005043706293706207,0.07923076923076922,0.9437334510150053,1.0073918799646953,0.06365842894969001,True
equal_K,Classical multiview,bace,classification,53,1,32,32,shared_morgan_linear,morgan512__extra_trees,morgan512,extra_trees,multiview__extra_trees,0.8148339160839161,0.8896066433566434,0.8946503496503496,0.07981643356643353,0.07477272727272732,0.005043706293706207,0.09562062937062943,0.05274705183233892,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,42.69128160038963,0.0017514753474171855,6.305311250701868,0.936808673748769,multiview__extra_trees,0.8946503496503496,0.005043706293706207,0.0802272727272727,0.9320113314447601,0.9948790586184353,0.06286772717367513,True
equal_K,Classical multiview,bace,classification,53,2,4,4,shared_morgan_linear,multiview__linear,multiview,linear,rdkit2d__linear,0.8355965574635651,0.8423101124507772,0.8466031340072261,0.011006576543660995,0.006713554987212156,0.004293021556448839,0.07158080623553775,0.05997447894429424,1,1.0,2,0.5,0.5208333333333334,-0.0434782608695653,1.3504687002860005,0.00497127773919556,17.89659986110402,0.6099585062240526,rdkit2d__linear,0.8466031340072261,0.004293021556448839,0.02977712824260137,0.2254601226993826,0.36963190184049277,0.1441717791411102,True
equal_K,Classical multiview,bace,classification,53,2,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8355965574635651,0.9002151585271789,0.9002151585271789,0.06461860106361383,0.06461860106361383,0.0,0.1251928307554906,0.0,1,1.0,1,1.0,0.33973214285714287,1.0,3.992840900318696,0.016183615294678075,58.261015060841075,1.0,multiview__random_forest,0.9002151585271789,0.0,0.06497381561320181,0.9945329584504838,0.9945329584504838,0.0,True
equal_K,Classical multiview,bace,classification,53,2,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,morgan512__extra_trees,0.8355965574635651,0.9034882068769536,0.9036150692160922,0.06801851175252716,0.06789164941338854,0.00012686233913861145,0.1285927414444039,0.0009865435460248964,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,10.898069400689565,0.006229695087929314,22.42690231654553,0.9981348851089219,multiview__extra_trees,0.9034882068769536,0.0,0.06859700401899893,0.9897174138186119,0.9915667998224594,0.0,True
equal_K,Classical multiview,bace,classification,53,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,morgan512__extra_trees,0.8355965574635651,0.9034882068769536,0.9036150692160922,0.06801851175252716,0.06789164941338854,0.00012686233913861145,0.1285927414444039,0.0009865435460248964,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,30.80299160076538,0.00220406025146277,7.9346169052659725,0.9981348851089219,multiview__extra_trees,0.9034882068769536,0.0,0.06859700401899893,0.9897174138186119,0.9915667998224594,0.0,True
equal_K,Classical multiview,bace,classification,53,3,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.7707442151344589,0.8144215134459036,0.8144215134459036,0.043677298311444734,0.043677298311444734,0.0,0.043677298311444734,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.8075943000148975,0.024163219761804272,86.98759114249539,1.0,rdkit2d__linear,0.8144215134459036,0.0,0.05661038148843056,0.7715422006186453,0.7715422006186453,0.0,True
equal_K,Classical multiview,bace,classification,53,3,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7707442151344589,0.8545841150719199,0.8591619762351469,0.088417761100688,0.083839899937461,0.004577861163227004,0.088417761100688,0.051775357192793775,0,-0.6,5,0.2,0.33973214285714287,-0.21162947937795812,4.527660599909721,0.018517266938942532,66.66216098019312,0.9482246428066207,multiview__random_forest,0.8545841150719199,0.0,0.07773608505315843,1.0785197103781157,1.1374094931617034,0.0,True
equal_K,Classical multiview,bace,classification,53,3,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,maccs__extra_trees,0.7707442151344589,0.8587742338961851,0.8694684177611007,0.09872420262664183,0.08803001876172623,0.010694183864915607,0.09872420262664183,0.10832383124177634,0,-0.23076923076923078,11,0.09090909090909091,0.21129556207681208,-0.15263825760220412,12.437696499866432,0.007077678633070969,25.47964307905549,0.8916761687571264,multiview__extra_trees,0.8587742338961851,0.0,0.07954971857410909,1.1066037735849037,1.2410377358490547,0.0,True
equal_K,Classical multiview,bace,classification,53,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,maccs__extra_trees,0.7707442151344589,0.8587742338961851,0.8694684177611007,0.09872420262664183,0.08803001876172623,0.010694183864915607,0.09872420262664183,0.10832383124177634,0,-0.10344827586206896,22,0.045454545454545456,0.12682797485739125,-0.09319289562621487,38.460882599814795,0.0022888195176818467,8.239750263654647,0.8916761687571264,multiview__extra_trees,0.8587742338961851,0.0,0.08510318949343354,1.0343915343915344,1.1600529100529102,0.0,True
equal_K,Classical multiview,bace,classification,71,1,4,4,shared_morgan_linear,multiview__linear,multiview,linear,rdkit2d__linear,0.8079205440918636,0.7991252914089745,0.8623971639404273,0.05447661984856367,-0.008795252682889165,0.06327187253145283,0.06327187253145283,0.9999999999841951,0,-3.0,4,0.25,0.5208333333333334,-0.5652173913043479,1.6095456000184631,-0.00546443212468679,-19.671955648872444,-0.1614500442086636,rdkit2d__linear,0.8623971639404273,0.06327187253145283,0.053484384332312174,-0.1644452449567711,1.0185518731988477,1.182997118155619,True
equal_K,Classical multiview,bace,classification,71,1,8,8,shared_morgan_linear,multiview__random_forest,multiview,random_forest,morgan512__random_forest,0.8079205440918636,0.8868562510837523,0.889187522879217,0.08126697878735334,0.07893570699188868,0.0023312717954646622,0.0900622314702425,0.025885121403071757,1,1.0,2,0.5,0.33973214285714287,0.2427315753887762,4.316134099964982,0.018288520505544324,65.83867381995957,0.9713134186818392,multiview__random_forest,0.8868562510837523,0.0,0.08149817929599446,0.9685579196217489,0.9971631205673759,0.0,True
equal_K,Classical multiview,bace,classification,71,1,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.8079205440918636,0.8864131167755237,0.8911719939117199,0.08325144981985622,0.07849257268366006,0.00475887713619616,0.09204670250274538,0.051700680271544994,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,13.375405900238547,0.005868425472026996,21.126331699297182,0.9428373061791276,multiview__extra_trees,0.8864131167755237,0.0,0.08149817929599446,0.9631205673758884,1.0215130023640655,0.0,True
equal_K,Classical multiview,bace,classification,71,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.8079205440918636,0.8864131167755237,0.8933780320983373,0.08545748800647368,0.07849257268366006,0.006964915322813625,0.09425274068936285,0.0738961569902208,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,56.43920930038439,0.0013907454348961877,5.006683565626276,0.9184984781873531,multiview__extra_trees,0.8864131167755237,0.0,0.08149817929599446,0.9631205673758884,1.0485815602836888,0.0,True
equal_K,Classical multiview,bace,classification,71,2,4,4,shared_morgan_linear,rdkit2d__linear,rdkit2d,linear,rdkit2d__linear,0.7969753086419754,0.8107463524130191,0.8107463524130191,0.013771043771043656,0.013771043771043656,0.0,0.0686980920314253,0.0,1,1.0,1,1.0,0.5208333333333334,1.0,1.4273955000098788,0.009647672120970221,34.7316196354928,1.0,rdkit2d__linear,0.8107463524130191,0.0,0.04888888888888887,0.28168044077134763,0.28168044077134763,0.0,True
