task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
esol,regression,11,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.937498083196948,0.020084400079213083
esol,regression,11,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-5.14054254152047,0.018049799953587353
esol,regression,11,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.819290298132272,0.017697099945507944
esol,regression,11,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.800693262336591,0.08973460004199296
esol,regression,11,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.5130021271450769,0.08902329998090863
esol,regression,11,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.5033201418880562,0.09434279997367412
esol,regression,11,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.5223916681851333,0.05773720005527139
esol,regression,11,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.5169770277111414,0.05891290004365146
esol,regression,11,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.398524759472317,0.05595069995615631
esol,regression,11,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.3204216146811145,0.006602999987080693
esol,regression,11,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.6584276190490277,0.006054400000721216
esol,regression,11,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.4201931868024262,0.005731799989007413
esol,regression,11,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.2466100911821443,0.10825319995637983
esol,regression,11,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.3733738274814868,0.0843301999848336
esol,regression,11,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.2599159989809672,0.08536689996253699
esol,regression,11,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.1508534191979678,0.037517999997362494
esol,regression,11,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.3244023295704583,0.04767030000220984
esol,regression,11,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.2121319832026065,0.04220550006721169
esol,regression,11,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.5197924697838616,0.010042599984444678
esol,regression,11,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.148152418165271,0.008220899966545403
esol,regression,11,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.9092741907135767,0.008068099967204034
esol,regression,11,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.9215609417291147,0.11051470006350428
esol,regression,11,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.8741923087466712,0.09491769992746413
esol,regression,11,1,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.8966867191153641,0.09470190003048629
esol,regression,11,1,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.7120414823776844,0.10542150004766881
esol,regression,11,1,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.8623290964318298,0.09030240005813539
