task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
clintox,classification,53,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1026,454,0.7511275872721657,0.14453440008219332,0.7511275872721657,0.42123944445426464,
clintox,classification,53,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1026,454,0.8529502625888167,0.1798553999979049,0.8529502625888167,0.3831470580544089,
clintox,classification,53,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1026,454,0.8746370095767687,0.17545830004382879,0.8746370095767687,0.4728186611619236,
clintox,classification,53,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1026,454,0.8358356502934816,0.06301400007214397,0.8358356502934816,0.36210097855009005,
clintox,classification,53,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1026,454,0.9102873030583873,0.16125640005338937,0.9102873030583873,0.4476729561791377,
clintox,classification,53,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1026,454,0.9102564102564102,0.04937950009480119,0.9102564102564102,0.45688578991546164,
clintox,classification,53,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1026,454,0.8700339820821748,0.08731430000625551,0.8700339820821748,0.4609705935701869,
clintox,classification,53,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1026,454,0.8940376892184121,0.16632869991008192,0.8940376892184121,0.49055535889649976,
clintox,classification,53,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1026,454,0.9005251776336114,0.15854219999164343,0.9005251776336114,0.4933161519442107,
clintox,classification,53,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1026,454,0.7768612913191227,0.3301081999670714,0.7768612913191227,0.42652352148777745,
clintox,classification,53,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1026,454,0.8894346617238184,0.22275620000436902,0.8894346617238184,0.597944354828132,
clintox,classification,53,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1026,454,0.9212542477602719,0.4093001999426633,0.9212542477602719,0.5549886737538692,
clintox,classification,53,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,864,616,0.7175615893502171,0.13836850004736334,0.7175615893502171,0.18435711640806995,
clintox,classification,53,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,864,616,0.8352814643451438,0.16118399996776134,0.8352814643451438,0.33131362242346957,
clintox,classification,53,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,864,616,0.8268598563253379,0.11752830003388226,0.8268598563253379,0.3333309513649899,
clintox,classification,53,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,864,616,0.8501968424043184,0.05289809999521822,0.8501968424043184,0.3506218232217006,
clintox,classification,53,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,864,616,0.9082957912252934,0.1726163000566885,0.9082957912252934,0.493273243484384,
clintox,classification,53,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,864,616,0.9149316124842729,0.056131600053049624,0.9149316124842729,0.4630707350937845,
clintox,classification,53,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,864,616,0.8818945574089857,0.06389890005812049,0.8818945574089857,0.45356591904602883,
clintox,classification,53,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,864,616,0.873574414546045,0.1744525000685826,0.873574414546045,0.41377384670893375,
clintox,classification,53,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,864,616,0.9192743211981006,0.1738302999874577,0.9192743211981006,0.5161894773590435,
clintox,classification,53,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,864,616,0.7705061082024433,0.2465676999418065,0.7705061082024433,0.2640648679109984,
clintox,classification,53,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,864,616,0.8909452494013556,0.2156250000698492,0.8909452494013556,0.45379704127016907,
clintox,classification,53,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,864,616,0.9452088152928284,0.4388814000412822,0.9452088152928284,0.6174632989183744,
clintox,classification,53,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1070,410,0.6865350877192982,0.1716452999971807,0.6865350877192982,0.21789600304965545,
clintox,classification,53,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1070,410,0.7910964912280701,0.1740880999714136,0.7910964912280701,0.31869092508438385,
clintox,classification,53,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1070,410,0.7910087719298246,0.12482200004160404,0.7910087719298246,0.3554348921424285,
clintox,classification,53,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,1070,410,0.669078947368421,0.0574860000051558,0.669078947368421,0.20964816015190527,
clintox,classification,53,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1070,410,0.8033333333333335,0.17626320000272244,0.8033333333333335,0.287529660840601,
clintox,classification,53,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1070,410,0.8395614035087718,0.06726509996224195,0.8395614035087718,0.3963555284898999,
clintox,classification,53,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1070,410,0.7641666666666668,0.08323039999231696,0.7641666666666668,0.2190764302343862,
