dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
freesolv,regression,1,seeded_scaffold_group_balanced,1,ridge_a0.1,linear,428,214,-3.391767597917325,0.006619899999350309,,,,3.391767597917325,2.397408359384982,0.29411863592949195,0.6336020174836047
freesolv,regression,1,seeded_scaffold_group_balanced,2,ridge_a1,linear,428,214,-2.8740492675525675,0.005175099999178201,,,,2.8740492675525675,1.8688043021821528,0.4931634108837393,0.741719756057021
freesolv,regression,1,seeded_scaffold_group_balanced,3,ridge_a10,linear,428,214,-2.9761147729409347,0.004594800004269928,,,,2.9761147729409347,1.851865199258394,0.45652584801501395,0.7232458464591102
freesolv,regression,1,seeded_scaffold_group_balanced,4,elasticnet_a0.001,linear,428,214,-2.9883407531531976,0.02614720002748072,,,,2.9883407531531976,1.9777022800824349,0.45205145595681406,0.7196942076449827
freesolv,regression,1,seeded_scaffold_group_balanced,5,rf_60_sqrt,bagging,428,214,-3.114165089123576,0.07596919999923557,,,,3.114165089123576,1.862757658359294,0.4049371938934032,0.742131560766104
freesolv,regression,1,seeded_scaffold_group_balanced,6,rf_90_d12,bagging,428,214,-3.2992616374080606,0.09042730001965538,,,,3.2992616374080606,2.1102931380480503,0.332097518852856,0.7007911136290917
freesolv,regression,1,seeded_scaffold_group_balanced,7,rf_90_leaf2,bagging,428,214,-3.2617796924146063,0.08631350001087412,,,,3.2617796924146063,2.065621014234496,0.347187004447587,0.6888663990656098
freesolv,regression,1,seeded_scaffold_group_balanced,8,rf_120_d20_leaf2,bagging,428,214,-3.263031560829175,0.11564730003010482,,,,3.263031560829175,2.0591824414018984,0.3466858100849475,0.699628458550997
freesolv,regression,1,seeded_scaffold_group_balanced,9,et_60_sqrt,bagging,428,214,-3.0563000065827204,0.05419450002955273,,,,3.0563000065827204,1.8560494548286604,0.4268457632736702,0.7194884930024131
freesolv,regression,1,seeded_scaffold_group_balanced,10,et_90_d12,bagging,428,214,-3.2900447732248623,0.07105329999467358,,,,3.2900447732248623,2.1193503459246585,0.33582403007523265,0.6750284312293344
freesolv,regression,1,seeded_scaffold_group_balanced,11,et_90_leaf2,bagging,428,214,-3.18135552322,0.08008949999930337,,,,3.18135552322,1.9750901648651247,0.37898233695305317,0.6966630727879374
freesolv,regression,1,seeded_scaffold_group_balanced,12,et_120_d20_leaf2,bagging,428,214,-3.2066941761084875,0.08383779996074736,,,,3.2066941761084875,1.9871952713235064,0.3690504595330867,0.7082584096736642
freesolv,regression,1,seeded_scaffold_group_balanced,13,histgb_lr0.05,boosting,428,214,-3.276091307382251,0.9896313999779522,,,,3.276091307382251,2.0955158954050153,0.34144577989912117,0.6194093452437351
freesolv,regression,1,seeded_scaffold_group_balanced,14,histgb_lr0.1,boosting,428,214,-3.165714210098085,0.8197643000166863,,,,3.165714210098085,2.0292061313405596,0.38507386183235814,0.6514388608410612
freesolv,regression,1,seeded_scaffold_group_balanced,15,gb_lr0.05_d2,boosting,428,214,-3.3092814218976625,0.18114020000211895,,,,3.3092814218976625,2.171912635180866,0.32803454855924175,0.6626427748448915
freesolv,regression,1,seeded_scaffold_group_balanced,16,gb_lr0.1_d3,boosting,428,214,-3.0693735758258573,0.2485051000257954,,,,3.0693735758258573,1.901892652691199,0.42193184912457193,0.7103426494527951
freesolv,regression,1,seeded_scaffold_group_balanced,17,lgbm_60_l15,boosting,428,214,-3.378121036986182,0.02706429996760562,,,,3.378121036986182,2.1772600525844625,0.299787346524795,0.5786217123740404
freesolv,regression,1,seeded_scaffold_group_balanced,18,lgbm_90_l31,boosting,428,214,-3.3016457607336593,0.036926800035871565,,,,3.3016457607336593,2.1168444523694663,0.33113188629715606,0.6097381256297878
freesolv,regression,1,seeded_scaffold_group_balanced,19,lgbm_60_l63,boosting,428,214,-3.279404288553878,0.023304800037294626,,,,3.279404288553878,2.088959252835641,0.34011316691644633,0.6262974105349836
freesolv,regression,1,seeded_scaffold_group_balanced,20,lgbm_100_leaf10,boosting,428,214,-3.0431379563291854,0.08702560001984239,,,,3.0431379563291854,1.9390064126800428,0.4317717462361843,0.6968354755911146
freesolv,regression,1,seeded_scaffold_group_balanced,21,lgbm_100_leaf30,boosting,428,214,-3.3221162742234824,0.038435099995695055,,,,3.3221162742234824,2.210864079528477,0.322812084107145,0.5883943763664563
freesolv,regression,1,seeded_scaffold_group_balanced,22,lgbm_80_ff0.7,boosting,428,214,-3.2703868300173577,0.03214769996702671,,,,3.2703868300173577,2.0574801926821276,0.3437371915942732,0.6340722436846948
freesolv,regression,1,seeded_scaffold_group_balanced,23,lgbm_80_bag0.8,boosting,428,214,-3.2381589170343243,0.0277506000129506,,,,3.2381589170343243,2.0903392497264814,0.3566076995210685,0.6283978713486212
freesolv,regression,1,seeded_scaffold_group_balanced,24,lgbm_120_l15,boosting,428,214,-3.2803008881147684,0.038340200029779226,,,,3.2803008881147684,2.103153615452715,0.3397522872732007,0.6197997742860217
freesolv,regression,1,seeded_scaffold_group_balanced,25,xgb_60_d3,boosting,428,214,-3.1512420741902223,0.04560790001414716,,,,3.1512420741902223,2.035605012449984,0.39068330879420854,0.67215784970833
