dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
tdc_hia_hou,classification,1,stratified_scaffold_group,1,logreg_l2_c0.1,linear,436,142,0.8951406649616368,0.0033847999875433743,0.8951406649616368,0.9765292274712123,0.0933777046051189,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,2,logreg_l2_c1,linear,436,142,0.8743149433686519,0.003411700017750263,0.8743149433686519,0.9694649782632155,0.0810911827627678,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,3,logreg_l2_c10,linear,436,142,0.8666423090975521,0.004358400008641183,0.8666423090975521,0.96637462006706,0.08191292977614972,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,4,logreg_l1_c1,linear,436,142,0.8509316770186335,0.003238400036934763,0.8509316770186335,0.9657068699128694,0.11432245374628058,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,5,rf_60_sqrt,bagging,436,142,0.8509316770186335,0.13324990001274273,0.8509316770186335,0.9545588710753602,0.09328051643192488,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,6,rf_90_d12,bagging,436,142,0.8863719400803799,0.1448796999757178,0.8863719400803799,0.97248692262626,0.09462518886517624,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,7,rf_90_leaf2,bagging,436,142,0.8556814029959809,0.13170999998692423,0.8556814029959809,0.9544733922445067,0.09473131725086634,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,436,142,0.8615272195834855,0.17803349997848272,0.8615272195834855,0.9566534032484507,0.09275374177857468,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,9,et_60_sqrt,bagging,436,142,0.8576909024479358,0.057456100010313094,0.8576909024479358,0.9448473203392767,0.08718309859154928,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,10,et_90_d12,bagging,436,142,0.8991596638655461,0.08345529995858669,0.8991596638655461,0.9772294026232748,0.09314794380733253,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,11,et_90_leaf2,bagging,436,142,0.8805261234928754,0.09480859996983781,0.8805261234928754,0.9694767671854345,0.0869041403841082,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,436,142,0.876141761052247,0.1109829000197351,0.876141761052247,0.9679614628569548,0.08834534806237411,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,13,histgb_lr0.05,boosting,436,142,0.8958713920350748,0.872076699975878,0.8958713920350748,0.9774144175410365,0.08660345950636583,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,14,histgb_lr0.1,boosting,436,142,0.9075630252100841,0.8094103000476025,0.9075630252100841,0.9808581746988558,0.08332831387072802,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,15,gb_lr0.05_d2,boosting,436,142,0.7747533796127146,0.28096020000521094,0.7747533796127146,0.9301682515406152,0.1007273703805872,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,16,gb_lr0.1_d3,boosting,436,142,0.8131165509682133,0.392058499972336,0.8131165509682133,0.9477228867374413,0.09028801329495939,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,17,lgbm_60_l15,boosting,436,142,0.8662769455608331,0.0696485000080429,0.8662769455608331,0.9694895710832696,0.09059177502125802,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,18,lgbm_90_l31,boosting,436,142,0.8794300328827183,0.07916869997279719,0.8794300328827183,0.9714777951051967,0.08404200197179358,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,19,lgbm_60_l63,boosting,436,142,0.8651808549506759,0.0645922000403516,0.8651808549506759,0.9656823642223108,0.08562996511770644,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,20,lgbm_100_leaf10,boosting,436,142,0.8786993058092802,0.19021649996284395,0.8786993058092802,0.9707296966380723,0.09180092227327975,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,21,lgbm_100_leaf30,boosting,436,142,0.8786993058092804,0.033630200021434575,0.8786993058092804,0.9745804923958641,0.0978389694953803,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,22,lgbm_80_ff0.7,boosting,436,142,0.8995250274022653,0.041362899995874614,0.8995250274022653,0.9764437019158746,0.08205129089533389,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,23,lgbm_80_bag0.8,boosting,436,142,0.8947753014249178,0.03989799995906651,0.8947753014249178,0.9761949887374122,0.08311512924261578,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,24,lgbm_120_l15,boosting,436,142,0.8812568505663134,0.050270000007003546,0.8812568505663134,0.9711849958180715,0.08150944008528009,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,25,xgb_60_d3,boosting,436,142,0.8509316770186337,0.05416159995365888,0.8509316770186337,0.9640170161542839,0.09576033602891097,,,,
tdc_hia_hou,classification,1,stratified_scaffold_group,26,xgb_80_d5,boosting,436,142,0.8743149433686518,0.06605480000143871,0.8743149433686518,0.9696903501935878,0.09346726893844225,,,,
