task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
bbbp,classification,71,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9059170036926324,multiview__random_forest,0.9437489010022859,0.03783189730965353,0.23738070281899876
bbbp,classification,71,1,full_multiview,12,validation_best,multiview__random_forest,multiview,random_forest,0.9437489010022859,multiview__random_forest,0.9437489010022859,0.0,0.0
bbbp,classification,71,1,full_multiview,12,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.9018902760682257,multiview__random_forest,0.9437489010022859,0.04185862493406023,0.26264688034423833
bbbp,classification,71,1,full_multiview,12,risk_adjusted,multiview__random_forest,multiview,random_forest,0.9437489010022859,multiview__random_forest,0.9437489010022859,0.0,0.0
bbbp,classification,71,1,full_multiview,12,test_oracle,multiview__random_forest,multiview,random_forest,0.9437489010022859,multiview__random_forest,0.9437489010022859,0.0,0.0
bbbp,classification,71,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9059170036926324,morgan512__random_forest,0.9059170036926324,0.0,0.0
bbbp,classification,71,1,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,0.9018902760682257,morgan512__random_forest,0.9059170036926324,0.004026727624406701,0.03313078703703831
bbbp,classification,71,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.9018902760682257,morgan512__random_forest,0.9059170036926324,0.004026727624406701,0.03313078703703831
bbbp,classification,71,1,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,0.9018902760682257,morgan512__random_forest,0.9059170036926324,0.004026727624406701,0.03313078703703831
bbbp,classification,71,1,morgan_only,3,test_oracle,morgan512__random_forest,morgan512,random_forest,0.9059170036926324,morgan512__random_forest,0.9059170036926324,0.0,0.0
bbbp,classification,71,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9059170036926324,maccs__lightgbm,0.9243274133989801,0.018410409706347663,0.13154918959668196
bbbp,classification,71,1,fingerprints_only,6,validation_best,maccs__random_forest,maccs,random_forest,0.9209688763847371,maccs__lightgbm,0.9243274133989801,0.003358537014242935,0.023997989697197606
bbbp,classification,71,1,fingerprints_only,6,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.9018902760682257,maccs__lightgbm,0.9243274133989801,0.022437137330754364,0.16032164844829763
bbbp,classification,71,1,fingerprints_only,6,risk_adjusted,maccs__random_forest,maccs,random_forest,0.9209688763847371,maccs__lightgbm,0.9243274133989801,0.003358537014242935,0.023997989697197606
bbbp,classification,71,1,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,0.9243274133989801,maccs__lightgbm,0.9243274133989801,0.0,0.0
bbbp,classification,71,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9059170036926324,rdkit2d__lightgbm,0.9420696324951644,0.036152628802532005,0.22925958965209572
bbbp,classification,71,1,no_multiview_concat,9,validation_best,rdkit2d__random_forest,rdkit2d,random_forest,0.9339106734657991,rdkit2d__lightgbm,0.9420696324951644,0.008158959029365254,0.05173951828724374
bbbp,classification,71,1,no_multiview_concat,9,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.9018902760682257,rdkit2d__lightgbm,0.9420696324951644,0.040179356426938706,0.25479482604817166
bbbp,classification,71,1,no_multiview_concat,9,risk_adjusted,rdkit2d__random_forest,rdkit2d,random_forest,0.9339106734657991,rdkit2d__lightgbm,0.9420696324951644,0.008158959029365254,0.05173951828724374
bbbp,classification,71,1,no_multiview_concat,9,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9420696324951644,rdkit2d__lightgbm,0.9420696324951644,0.0,0.0
bbbp,classification,71,2,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,multiview__lightgbm,0.919763954991884,0.038426091501829296,0.3234153400868299
bbbp,classification,71,2,full_multiview,12,validation_best,maccs__lightgbm,maccs,lightgbm,0.8785454895595477,multiview__lightgbm,0.919763954991884,0.041218465432336315,0.3469175108538342
bbbp,classification,71,2,full_multiview,12,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.8785454895595477,multiview__lightgbm,0.919763954991884,0.041218465432336315,0.3469175108538342
bbbp,classification,71,2,full_multiview,12,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.8785454895595477,multiview__lightgbm,0.919763954991884,0.041218465432336315,0.3469175108538342
bbbp,classification,71,2,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,0.919763954991884,multiview__lightgbm,0.919763954991884,0.0,0.0
bbbp,classification,71,2,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,morgan512__random_forest,0.8813378634900547,0.0,0.0
bbbp,classification,71,2,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,morgan512__random_forest,0.8813378634900547,0.0,0.0
bbbp,classification,71,2,morgan_only,3,one_se_stable,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,morgan512__random_forest,0.8813378634900547,0.0,0.0
bbbp,classification,71,2,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,morgan512__random_forest,0.8813378634900547,0.0,0.0
bbbp,classification,71,2,morgan_only,3,test_oracle,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,morgan512__random_forest,0.8813378634900547,0.0,0.0
bbbp,classification,71,2,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8813378634900547,maccs__random_forest,0.8969847863765165,0.015646922886461745,0.16293060230609438
bbbp,classification,71,2,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,0.8785454895595477,maccs__random_forest,0.8969847863765165,0.018439296816968764,0.19200744825610508
