task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
bbbp,classification,71,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1448,591,0.7843766484965711,0.20934329996816814,0.7843766484965711,0.9123456921825799,
bbbp,classification,71,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1448,591,0.9059170036926324,0.1842737999977544,0.9059170036926324,0.9686960212369646,
bbbp,classification,71,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1448,591,0.9018902760682257,0.11987180006690323,0.9018902760682257,0.9685064102547287,
bbbp,classification,71,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1448,591,0.8653508000703358,0.06959020008798689,0.8653508000703358,0.9510047403883213,
bbbp,classification,71,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1448,591,0.9209688763847371,0.16812500008381903,0.9209688763847371,0.975442681630877,
bbbp,classification,71,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1448,591,0.9243274133989801,0.06129099999088794,0.9243274133989801,0.9754080077654547,
bbbp,classification,71,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1448,591,0.8946017232284156,0.10689060005825013,0.8946017232284156,0.954215786664687,
bbbp,classification,71,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1448,591,0.9339106734657991,0.18719259998761117,0.9339106734657991,0.9798806298533087,
bbbp,classification,71,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1448,591,0.9420696324951644,0.18688739999197423,0.9420696324951644,0.9812999391480801,
bbbp,classification,71,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1448,591,0.8123263583611746,0.5617649999912828,0.8123263583611746,0.9209516370186488,
bbbp,classification,71,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1448,591,0.9437489010022859,0.25175559998024255,0.9437489010022859,0.9828590127854003,
