task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
freesolv,regression,11,1,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-6.184039296496714,0.017167699988931417,,,6.184039296496714
freesolv,regression,11,1,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-2.5326980750742956,0.10576039995066822,,,2.5326980750742956
freesolv,regression,11,1,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-2.244413831118366,0.04616769996937364,,,2.244413831118366
freesolv,regression,11,1,scaffold_group,4,maccs__linear,maccs,linear,428,214,-1.8781053470394642,0.006637799902819097,,,1.8781053470394642
freesolv,regression,11,1,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-1.595838099413694,0.11080389993730932,,,1.595838099413694
freesolv,regression,11,1,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-1.3343761110801813,0.039356800029054284,,,1.3343761110801813
freesolv,regression,11,1,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-1.6734612309294805,0.007732999976724386,,,1.6734612309294805
freesolv,regression,11,1,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-1.4904686494852348,0.11712890001945198,,,1.4904686494852348
freesolv,regression,11,1,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-1.4146426187997747,0.06357700005173683,,,1.4146426187997747
freesolv,regression,11,1,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.293868919977676,0.0313477999297902,,,1.293868919977676
freesolv,regression,11,1,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-1.4624169912051779,0.12015480000991374,,,1.4624169912051779
freesolv,regression,11,1,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-1.417379258904852,0.11168550001457334,,,1.417379258904852
freesolv,regression,11,2,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-6.705997115356247,0.01733629999216646,,,6.705997115356247
freesolv,regression,11,2,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-3.4506702593183385,0.1164910999359563,,,3.4506702593183385
freesolv,regression,11,2,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-3.5947208724185695,0.04379660007543862,,,3.5947208724185695
freesolv,regression,11,2,scaffold_group,4,maccs__linear,maccs,linear,428,214,-2.3586827291116466,0.006514000007882714,,,2.3586827291116466
freesolv,regression,11,2,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-2.3680896060432755,0.11398160003591329,,,2.3680896060432755
freesolv,regression,11,2,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-2.0383635935246884,0.035304500022903085,,,2.0383635935246884
freesolv,regression,11,2,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-2.390738543375689,0.0074770000064745545,,,2.390738543375689
freesolv,regression,11,2,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-2.5372204998570234,0.1096465999726206,,,2.5372204998570234
freesolv,regression,11,2,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-2.1616697873892567,0.06252540007699281,,,2.1616697873892567
freesolv,regression,11,2,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.9845203527814048,0.031206500018015504,,,1.9845203527814048
freesolv,regression,11,2,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-2.445626263903528,0.11391269997693598,,,2.445626263903528
freesolv,regression,11,2,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-2.0878655229149734,0.10393019998446107,,,2.0878655229149734
freesolv,regression,11,3,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-5.247306048251642,0.0172367999330163,,,5.247306048251642
freesolv,regression,11,3,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-2.4277744449263956,0.11517960007768124,,,2.4277744449263956
freesolv,regression,11,3,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-2.414594600823617,0.04083620000164956,,,2.414594600823617
freesolv,regression,11,3,scaffold_group,4,maccs__linear,maccs,linear,428,214,-1.7798900168636418,0.005940799950622022,,,1.7798900168636418
freesolv,regression,11,3,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-1.4693764813278791,0.10889239993412048,,,1.4693764813278791
freesolv,regression,11,3,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-1.543725679719933,0.03650659997947514,,,1.543725679719933
freesolv,regression,11,3,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-1.721764162572532,0.007434999919496477,,,1.721764162572532
freesolv,regression,11,3,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-1.2225430916015947,0.11024830001406372,,,1.2225430916015947
freesolv,regression,11,3,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-1.2196686065412106,0.07959410001058131,,,1.2196686065412106
freesolv,regression,11,3,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.47116210695504,0.039330200059339404,,,1.47116210695504
freesolv,regression,11,3,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-1.220121389499893,0.1169268999947235,,,1.220121389499893
freesolv,regression,11,3,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-1.2277131518661812,0.10742290003690869,,,1.2277131518661812
