task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8351851851851851,0.017849900061264634
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8787878787878788,0.019297200022265315
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.826923076923077,0.018883700016885996
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.9254629629629629,0.12724339996930212
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.8880471380471381,0.13243920006789267
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.9175824175824175,0.1256767000304535
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.9240740740740739,0.03487830003723502
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.872895622895623,0.04731159994844347
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.8685897435897436,0.036880499916151166
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.9296296296296297,0.008326300070621073
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.9604377104377104,0.008525699959136546
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.9358974358974359,0.008427899912931025
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.9472222222222222,0.14432880003005266
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.9865319865319865,0.11658979998901486
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.9043040293040293,0.12447450007312
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9328703703703703,0.02725569996982813
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9713804713804713,0.025738000054843724
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9377289377289377,0.027505500009283423
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.8800925925925926,0.01081859995611012
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.994107744107744,0.011131600011140108
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.9674908424908425,0.011391000007279217
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9680555555555554,0.14354140008799732
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9932659932659933,0.12139849993400276
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9565018315018314,0.12947809998877347
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9555555555555555,0.04576520004775375
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1.0,0.05657110002357513
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9638278388278388,0.07519299990963191
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.9097222222222222,0.04238150001037866
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.9848484848484849,0.04632660001516342
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.9523809523809524,0.04405400005634874
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.9449074074074075,0.1330930000403896
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.9856902356902357,0.12946630001533777
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.961996336996337,0.13590989995282143
tdc_hia_hou,classification,37,1,1,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9564814814814815,0.07938370003830642
tdc_hia_hou,classification,37,1,2,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9983164983164983,0.09168239997234195
tdc_hia_hou,classification,37,1,3,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.966117216117216,0.0947686000727117
tdc_hia_hou,classification,37,2,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.7508474576271187,0.02815670007839799
tdc_hia_hou,classification,37,2,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8672566371681416,0.02003440004773438
tdc_hia_hou,classification,37,2,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8047529030515798,0.014081000001169741
