task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
tdc_hia_hou,classification,37,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,372,206,0.8718232044198895,0.03707840002607554,0.8718232044198895,0.9772239870156099,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,372,206,0.8110497237569061,0.14551950001623482,0.8110497237569061,0.9616297383424756,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,372,206,0.758232044198895,0.05250820005312562,0.758232044198895,0.9559411903490795,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,372,206,0.925524861878453,0.01267369999550283,0.925524861878453,0.9801116566417298,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,372,206,0.9350276243093922,0.14689229999203235,0.9350276243093922,0.9887815693756722,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,372,206,0.9275138121546962,0.032877199933864176,0.9275138121546962,0.9788727613797624,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,372,206,0.9279558011049723,0.015659800032153726,0.9279558011049723,0.980862227689706,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,372,206,0.9670718232044199,0.14898890000768006,0.9670718232044199,0.9955176270973455,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,372,206,0.9412154696132596,0.07286840002052486,0.9412154696132596,0.9906875793802824,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,372,206,0.9752486187845304,0.06795479997526854,0.9752486187845304,0.9965783930893208,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,372,206,0.965524861878453,0.14612589997705072,0.965524861878453,0.9953062727566298,
tdc_hia_hou,classification,37,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,372,206,0.9445303867403314,0.13682850007899106,0.9445303867403314,0.9911398279716672,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,378,200,0.8998366902558519,0.038541799993254244,0.8998366902558519,0.9757127099408469,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,378,200,0.9615314824895663,0.16118099994491786,0.9615314824895663,0.9926251469758053,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,378,200,0.9455634186173109,0.05758150003384799,0.9455634186173109,0.9883594559516488,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,378,200,0.9544547269098167,0.013603099971078336,0.9544547269098167,0.9902114693059934,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,378,200,0.9780439121756487,0.14839390001725405,0.9780439121756487,0.9957653634714554,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,378,200,0.9858464888405009,0.03138939989730716,0.9858464888405009,0.9972964510867742,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,378,200,0.9742333514788605,0.017436299938708544,0.9742333514788605,0.994156168572771,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,378,200,0.9811286517873344,0.14714440004900098,0.9811286517873344,0.9959810116309379,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,378,200,0.9892941389947378,0.076512600062415,0.9892941389947378,0.9977249304892697,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,378,200,0.9765922700054437,0.08166159992106259,0.9765922700054437,0.9949740326033172,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,378,200,0.9874795862819814,0.14268220006488264,0.9874795862819814,0.9974095054540433,
tdc_hia_hou,classification,37,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,378,200,0.9907457811649427,0.1460973999928683,0.9907457811649427,0.9981101980631291,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,406,172,0.8921052631578947,0.040851400000974536,0.8921052631578947,0.9819185407574313,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,406,172,0.8960526315789474,0.14002599997911602,0.8960526315789474,0.9854263418993174,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,406,172,0.9078947368421053,0.06378289998974651,0.9078947368421053,0.9861411811418749,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,406,172,0.9509868421052632,0.014788899919949472,0.9509868421052632,0.9924871881718886,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,406,172,0.9523026315789473,0.1509885999839753,0.9523026315789473,0.9933645924660142,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,406,172,0.9588815789473685,0.03475700004491955,0.9588815789473685,0.9943626743292053,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,406,172,0.9684210526315791,0.01846669998485595,0.9684210526315791,0.995996023670108,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,406,172,0.949671052631579,0.14470790000632405,0.949671052631579,0.9930477627768108,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,406,172,0.96875,0.0840069999685511,0.96875,0.9959477513876424,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,10,multiview__linear,multiview,linear,406,172,0.9598684210526315,0.08097349992021918,0.9598684210526315,0.994566957234912,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,406,172,0.9460526315789474,0.14947750000283122,0.9460526315789474,0.9924883812640517,
tdc_hia_hou,classification,37,3,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,406,172,0.9717105263157895,0.17690160009078681,0.9717105263157895,0.9963610039795776,
