task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
bace,classification,71,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1057,456,0.8079205440918636,0.18611320003401488,0.8079205440918636,0.783683222973195,
bace,classification,71,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1057,456,0.889187522879217,0.17747250001411885,0.889187522879217,0.8665823358303156,
bace,classification,71,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1057,456,0.8645454019998844,0.10898850008379668,0.8645454019998844,0.8445340836015687,
bace,classification,71,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1057,456,0.815974028476196,0.0423321999842301,0.815974028476196,0.7959054338730911,
bace,classification,71,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1057,456,0.861770995896191,0.16090069990605116,0.861770995896191,0.8381105494181352,
bace,classification,71,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1057,456,0.8711924166233166,0.054473600001074374,0.8711924166233166,0.8532427584123815,
bace,classification,71,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1057,456,0.8623971639404273,0.06229509995318949,0.8623971639404273,0.8381451812447508,
bace,classification,71,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1057,456,0.8882819875537059,0.17227450001519173,0.8882819875537059,0.8617734148782289,
bace,classification,71,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1057,456,0.8584956553571085,0.14651240000966936,0.8584956553571085,0.8483292831930013,
bace,classification,71,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1057,456,0.7991252914089745,0.3255066000856459,0.7991252914089745,0.7986275585670937,
bace,classification,71,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1057,456,0.8868562510837523,0.22211089998017997,0.8868562510837523,0.856764353557337,
bace,classification,71,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1057,456,0.8773673968749398,0.32885360007639974,0.8773673968749398,0.8493212661379403,
bace,classification,71,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,916,597,0.7969753086419754,0.15912170009687543,0.7969753086419754,0.7752381743182702,
bace,classification,71,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,916,597,0.8562008978675646,0.16308460000436753,0.8562008978675646,0.8530505911059458,
bace,classification,71,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,916,597,0.8624523007856342,0.10815930005628616,0.8624523007856342,0.8450049616929574,
bace,classification,71,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,916,597,0.7420482603815938,0.03991169994696975,0.7420482603815938,0.6493810875459999,
bace,classification,71,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,916,597,0.8542760942760942,0.1675180000020191,0.8542760942760942,0.8352681975874349,
bace,classification,71,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,916,597,0.8490347923681257,0.05405139992944896,0.8490347923681257,0.8383762868796277,
bace,classification,71,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,916,597,0.8107463524130191,0.053129700012505054,0.8107463524130191,0.7378620958631633,
bace,classification,71,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,916,597,0.8669640852974186,0.18803980003576726,0.8669640852974186,0.8405679039172872,
bace,classification,71,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,916,597,0.8626318742985409,0.17521410004701465,0.8626318742985409,0.8362643962579879,
bace,classification,71,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,916,597,0.7785578002244669,0.2713900998933241,0.7785578002244669,0.7347388415056322,
bace,classification,71,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,916,597,0.8783389450056117,0.2106677999254316,0.8783389450056117,0.8618780290734045,
bace,classification,71,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,916,597,0.8654882154882154,0.2998194000683725,0.8654882154882154,0.8408799857452397,
bace,classification,71,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1053,460,0.7570726817042608,0.19011019996833056,0.7570726817042608,0.6249206122854548,
bace,classification,71,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1053,460,0.8632581453634085,0.17842000001110137,0.8632581453634085,0.7532495357484278,
bace,classification,71,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1053,460,0.8408020050125313,0.11601790005806834,0.8408020050125313,0.7134940778860043,
bace,classification,71,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,1053,460,0.7916290726817043,0.04880270001012832,0.7916290726817043,0.699640333240876,
bace,classification,71,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1053,460,0.849062656641604,0.1746338999364525,0.849062656641604,0.7407420060680421,
bace,classification,71,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1053,460,0.8403308270676693,0.06575209996663034,0.8403308270676693,0.7174108979723661,
bace,classification,71,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1053,460,0.8281904761904761,0.06349979992955923,0.8281904761904761,0.7095806448676008,
bace,classification,71,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1053,460,0.8628571428571429,0.1891806999919936,0.8628571428571429,0.7670816855129645,
