task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
bbbp,classification,23,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1321,718,0.8056371922650994,0.2093501000199467,0.8056371922650994,0.9036340131665767,
bbbp,classification,23,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1321,718,0.8999914813868303,0.19169769994914532,0.8999914813868303,0.9577196931833591,
bbbp,classification,23,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1321,718,0.9107675270465967,0.1345195999601856,0.9107675270465967,0.9627872803171318,
bbbp,classification,23,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1321,718,0.8532136468182981,0.06578679999802262,0.8532136468182981,0.9416520017706178,
bbbp,classification,23,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1321,718,0.9221185790953234,0.16704019997268915,0.9221185790953234,0.9726953396947965,
bbbp,classification,23,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1321,718,0.9081959706959708,0.07843330001924187,0.9081959706959708,0.9609231122433024,
bbbp,classification,23,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1321,718,0.8673811653462817,0.08748740004375577,0.8673811653462817,0.9354005979387704,
bbbp,classification,23,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1321,718,0.9281614703126331,0.17931879998650402,0.9281614703126331,0.97360835988287,
bbbp,classification,23,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1321,718,0.9153888746912001,0.18006420007441193,0.9153888746912001,0.9677948370849909,
bbbp,classification,23,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1321,718,0.8796639407104524,0.43017119995784014,0.8796639407104524,0.9419022594382058,
bbbp,classification,23,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1321,718,0.9393048811653462,0.24237509991507977,0.9393048811653462,0.97383736629066,
bbbp,classification,23,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1321,718,0.9242162875883807,0.44788789993617684,0.9242162875883807,0.9686925960806841,
bbbp,classification,23,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1413,626,0.8120517342739565,0.20755220006685704,0.8120517342739565,0.9237816890554721,
bbbp,classification,23,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1413,626,0.8762786596119929,0.18653800000902265,0.8762786596119929,0.9561324673957696,
bbbp,classification,23,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1413,626,0.8642857142857143,0.12071259994991124,0.8642857142857143,0.9501752130543912,
bbbp,classification,23,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,1413,626,0.7948192239858907,0.06251710001379251,0.7948192239858907,0.9082395856289852,
bbbp,classification,23,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1413,626,0.8564006466784245,0.1696533999638632,0.8564006466784245,0.944811628498579,
bbbp,classification,23,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1413,626,0.8405864197530865,0.061435299925506115,0.8405864197530865,0.940658872880634,
bbbp,classification,23,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1413,626,0.8506834215167549,0.09279270004481077,0.8506834215167549,0.9400038885443135,
bbbp,classification,23,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1413,626,0.8844356261022929,0.18383009999524802,0.8844356261022929,0.9542629811224317,
bbbp,classification,23,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1413,626,0.8735008818342151,0.1952787000918761,0.8735008818342151,0.9509768889824441,
bbbp,classification,23,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,1413,626,0.8277777777777777,0.4800664000213146,0.8277777777777777,0.920034142943132,
bbbp,classification,23,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1413,626,0.8882716049382717,0.24699380004312843,0.8882716049382717,0.9571778510912197,
bbbp,classification,23,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1413,626,0.8777042915931805,0.42850919999182224,0.8777042915931805,0.9548611556412191,
bbbp,classification,23,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1344,695,0.7573602794411178,0.20937769999727607,0.7573602794411178,0.8837645255461911,
bbbp,classification,23,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1344,695,0.8693181818181819,0.1834265999495983,0.8693181818181819,0.9453992502010583,
bbbp,classification,23,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1344,695,0.8686377245508983,0.11755579989403486,0.8686377245508983,0.9449950371960651,
bbbp,classification,23,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,1344,695,0.8340081201233898,0.059896099963225424,0.8340081201233898,0.9312014532719843,
bbbp,classification,23,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1344,695,0.8867265469061876,0.16582219989504665,0.8867265469061876,0.9497162246393885,
bbbp,classification,23,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1344,695,0.8739282798040282,0.07831270003225654,0.8739282798040282,0.9443497276716158,
bbbp,classification,23,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1344,695,0.8453434041008892,0.09942019998561591,0.8453434041008892,0.9236595044131528,
bbbp,classification,23,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1344,695,0.8779770005443658,0.18809910002164543,0.8779770005443658,0.94741681559135,
bbbp,classification,23,3,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1344,695,0.8906561876247505,0.17995759996119887,0.8906561876247505,0.9534010268182525,
bbbp,classification,23,3,stratified_scaffold_group,10,multiview__linear,multiview,linear,1344,695,0.8236027944111776,0.42238450003787875,0.8236027944111776,0.9118975591378436,
bbbp,classification,23,3,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1344,695,0.8884730538922155,0.24570839991793036,0.8884730538922155,0.9567567809708202,
bbbp,classification,23,3,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1344,695,0.8984360823806932,0.417276700027287,0.8984360823806932,0.9609367710987204,
