task,task_type,seed,outer_fold,variant,candidate_count,oracle_validation_rank,top3_hit,chance_adjusted_hit,mrr,spearman
tdc_hia_hou,classification,23,1,full_multiview,12,9,0.0,-0.3333333333333333,0.1111111111111111,0.2447552447552448
tdc_hia_hou,classification,23,1,morgan_only,3,2,1.0,0.0,0.5,0.5
tdc_hia_hou,classification,23,1,fingerprints_only,6,3,1.0,1.0,0.3333333333333333,0.7142857142857143
tdc_hia_hou,classification,23,1,no_multiview_concat,9,6,0.0,-0.49999999999999994,0.16666666666666666,0.45
tdc_hia_hou,classification,23,2,full_multiview,12,7,0.0,-0.3333333333333333,0.14285714285714285,0.7832167832167832
tdc_hia_hou,classification,23,2,morgan_only,3,1,1.0,0.0,1.0,1.0
tdc_hia_hou,classification,23,2,fingerprints_only,6,1,1.0,1.0,1.0,1.0
tdc_hia_hou,classification,23,2,no_multiview_concat,9,2,1.0,1.0,0.5,0.9333333333333332
tdc_hia_hou,classification,23,3,full_multiview,12,3,1.0,1.0,0.3333333333333333,0.8531468531468532
tdc_hia_hou,classification,23,3,morgan_only,3,3,1.0,0.0,0.3333333333333333,-0.5
tdc_hia_hou,classification,23,3,fingerprints_only,6,3,1.0,1.0,0.3333333333333333,0.6
tdc_hia_hou,classification,23,3,no_multiview_concat,9,1,1.0,1.0,1.0,0.7999999999999999
