dataset,task_type,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,family,inner_utility,inner_roc_auc,inner_pr_auc,inner_brier,minority_label,minority_threshold,minority_recall,majority_recall,balanced_recall,minority_constraint_feasible,minority_recall_target,fit_seconds
tdc_pgp_broccatelli,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8841218305504019,0.8841218305504019,0.9285420680257852,0.13733789036249183,1.0,0.6204997557767182,0.803030303030303,0.8571428571428572,0.8300865800865801,1.0,0.8,0.003597100032493472
tdc_pgp_broccatelli,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8487215909090909,0.8487215909090909,0.8467092255548386,0.15679046817307782,0.0,0.43276554377816384,0.8181818181818181,0.7631578947368421,0.7906698564593302,1.0,0.8,0.003183600027114153
tdc_pgp_broccatelli,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8784045993532159,0.8784045993532159,0.8990650442865455,0.13623395512008438,0.0,0.4727498306391834,0.8181818181818181,0.7739130434782608,0.7960474308300395,1.0,0.8,0.0026923000114038587
tdc_pgp_broccatelli,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.868661100803958,0.868661100803958,0.9173320396628659,0.16306266417250911,1.0,0.6578292757026954,0.803030303030303,0.7959183673469388,0.7994743351886209,1.0,0.8,0.003653799998573959
tdc_pgp_broccatelli,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8609823564593302,0.8609823564593302,0.8582870294899565,0.14654527598285302,0.0,0.4243896746055298,0.8011363636363636,0.8026315789473685,0.8018839712918661,1.0,0.8,0.002966900006867945
tdc_pgp_broccatelli,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8630973769313691,0.8630973769313691,0.885583842030851,0.1612197993387838,0.0,0.5564068749328419,0.8181818181818181,0.7478260869565218,0.7830039525691699,1.0,0.8,0.003374399966560304
tdc_pgp_broccatelli,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8542053184910328,0.8542053184910328,0.9067024296633461,0.18564841934434556,1.0,0.7210389189068844,0.803030303030303,0.7959183673469388,0.7994743351886209,1.0,0.8,0.0071635000058449805
tdc_pgp_broccatelli,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8638232655502392,0.8638232655502392,0.8561845572118846,0.15793000956396935,0.0,0.4403161795369101,0.8125,0.7828947368421053,0.7976973684210527,1.0,0.8,0.003910599974915385
tdc_pgp_broccatelli,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8500898311174991,0.8500898311174991,0.8724755593016069,0.19181488343244213,0.0,0.6992361820486788,0.8099173553719008,0.7304347826086957,0.7701760689902982,1.0,0.8,0.00465820002136752
tdc_pgp_broccatelli,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.846165739022882,0.846165739022882,0.8889968582363754,0.1747020283947936,1.0,0.6347443472660974,0.803030303030303,0.7448979591836735,0.7739641311069883,1.0,0.8,0.009201699984259903
