task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
bbbp,classification,11,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1413,626,0.8988255009728318,0.38636420003604144,0.8988255009728318,0.9596226947273462,
bbbp,classification,11,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1408,631,0.8544578740506517,0.2267180000199005,0.8544578740506517,0.9417938120247593,
bbbp,classification,11,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1408,631,0.9151718431395727,0.1912677000509575,0.9151718431395727,0.9668920806221319,
bbbp,classification,11,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1408,631,0.9127781553828423,0.13108170009218156,0.9127781553828423,0.9676558928540524,
bbbp,classification,11,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,1408,631,0.9043706965335854,0.06384169997181743,0.9043706965335854,0.9667149791750898,
bbbp,classification,11,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1408,631,0.9350010343095246,0.17379309993702918,0.9350010343095246,0.9727261543609949,
bbbp,classification,11,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1408,631,0.9242294394042377,0.0702191999880597,0.9242294394042377,0.9715264203734588,
bbbp,classification,11,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1408,631,0.8975885812228493,0.10931560001336038,0.8975885812228493,0.9608230009191504,
bbbp,classification,11,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1408,631,0.9364195159431425,0.18706639995798469,0.9364195159431425,0.9720144253669797,
bbbp,classification,11,3,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1408,631,0.9331171133898756,0.18291139998473227,0.9331171133898756,0.9702552564503496,
bbbp,classification,11,3,stratified_scaffold_group,10,multiview__linear,multiview,linear,1408,631,0.8853763409084193,0.4800270999548957,0.8853763409084193,0.9485326255068021,
bbbp,classification,11,3,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1408,631,0.9349788705339992,0.2511771999998018,0.9349788705339992,0.9735890879696936,
bbbp,classification,11,3,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1408,631,0.936692869174621,0.47121380001772195,0.936692869174621,0.9746391317515952,
