dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
clintox,classification,1,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1038,442,0.845718948534126,0.008450100023765117,0.845718948534126,0.4740433928653679,0.09831458475525293,,,,
clintox,classification,1,stratified_scaffold_group,2,logreg_l2_c1,linear,1038,442,0.8160517573002274,0.01118910004151985,0.8160517573002274,0.44556839527895853,0.08497710319179867,,,,
clintox,classification,1,stratified_scaffold_group,3,logreg_l2_c10,linear,1038,442,0.7950107827708808,0.01836460002232343,0.7950107827708808,0.4090180873997813,0.09244860844085707,,,,
clintox,classification,1,stratified_scaffold_group,4,logreg_l1_c1,linear,1038,442,0.8032290027394067,0.014800600009039044,0.8032290027394067,0.3783090391914868,0.09994470203423517,,,,
clintox,classification,1,stratified_scaffold_group,5,rf_60_sqrt,bagging,1038,442,0.7957976336189311,0.15433410002151504,0.7957976336189311,0.3391892453516675,0.07689022181687821,,,,
clintox,classification,1,stratified_scaffold_group,6,rf_90_d12,bagging,1038,442,0.8707233199277262,0.22821629996178672,0.8707233199277262,0.45322495791662215,0.07550019867806447,,,,
clintox,classification,1,stratified_scaffold_group,7,rf_90_leaf2,bagging,1038,442,0.8547531619747042,0.22930090001318604,0.8547531619747042,0.39594864260315205,0.07470183188887743,,,,
clintox,classification,1,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1038,442,0.8423384041499097,0.29127490002429113,0.8423384041499097,0.38556370710018883,0.07608943830303122,,,,
clintox,classification,1,stratified_scaffold_group,9,et_60_sqrt,bagging,1038,442,0.8002273124672143,0.09653640002943575,0.8002273124672143,0.29949226999587303,0.07839665017980965,,,,
clintox,classification,1,stratified_scaffold_group,10,et_90_d12,bagging,1038,442,0.8725301626158419,0.13659479998750612,0.8725301626158419,0.4102600739615278,0.07999114613721932,,,,
clintox,classification,1,stratified_scaffold_group,11,et_90_leaf2,bagging,1038,442,0.845718948534126,0.1363808000460267,0.845718948534126,0.3721206680332581,0.07506940363331162,,,,
clintox,classification,1,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1038,442,0.8703153231917001,0.17581210000207648,0.8703153231917001,0.3749393638920744,0.07482890425057606,,,,
clintox,classification,1,stratified_scaffold_group,13,histgb_lr0.05,boosting,1038,442,0.8688581919916069,1.4351946999668144,0.8688581919916069,0.4544066651043739,0.07356913267896009,,,,
clintox,classification,1,stratified_scaffold_group,14,histgb_lr0.1,boosting,1038,442,0.840997843445824,1.1652370999800041,0.840997843445824,0.3738537209417566,0.08021618430165955,,,,
clintox,classification,1,stratified_scaffold_group,15,gb_lr0.05_d2,boosting,1038,442,0.751733986128111,0.5361795999924652,0.751733986128111,0.24952763784831478,0.08444759050350564,,,,
clintox,classification,1,stratified_scaffold_group,16,gb_lr0.1_d3,boosting,1038,442,0.8169551786442852,0.7249393999809399,0.8169551786442852,0.31174987640821405,0.08455779276150428,,,,
clintox,classification,1,stratified_scaffold_group,17,lgbm_60_l15,boosting,1038,442,0.8641953721513085,0.05064760003006086,0.8641953721513085,0.42862377351020253,0.07451986068325768,,,,
clintox,classification,1,stratified_scaffold_group,18,lgbm_90_l31,boosting,1038,442,0.8709564609197412,0.12338260002434254,0.8709564609197412,0.46146858026963705,0.07821799574414294,,,,
clintox,classification,1,stratified_scaffold_group,19,lgbm_60_l63,boosting,1038,442,0.8702570379436965,0.15149090002523735,0.8702570379436965,0.45389461174096907,0.07837472207028186,,,,
clintox,classification,1,stratified_scaffold_group,20,lgbm_100_leaf10,boosting,1038,442,0.8589496998309728,0.11305099999299273,0.8589496998309728,0.3925423896359422,0.08273222325577927,,,,
clintox,classification,1,stratified_scaffold_group,21,lgbm_100_leaf30,boosting,1038,442,0.8715393133997785,0.08370139996986836,0.8715393133997785,0.46810155737354076,0.07440102713082337,,,,
clintox,classification,1,stratified_scaffold_group,22,lgbm_80_ff0.7,boosting,1038,442,0.8613976802471295,0.07952129998011515,0.8613976802471295,0.38378316165953524,0.08240970108858915,,,,
clintox,classification,1,stratified_scaffold_group,23,lgbm_80_bag0.8,boosting,1038,442,0.8682753395115695,0.08059159998083487,0.8682753395115695,0.48068242859599014,0.0757354435034325,,,,
clintox,classification,1,stratified_scaffold_group,24,lgbm_120_l15,boosting,1038,442,0.8739290085679314,0.0781559000024572,0.8739290085679314,0.4389013991114319,0.07571588806483419,,,,
clintox,classification,1,stratified_scaffold_group,25,xgb_60_d3,boosting,1038,442,0.8627090983272133,0.06786320003448054,0.8627090983272133,0.49547168766008454,0.07257321282194479,,,,
clintox,classification,1,stratified_scaffold_group,26,xgb_80_d5,boosting,1038,442,0.875735851256047,0.08583870000438765,0.875735851256047,0.5058964089318285,0.07122654345276835,,,,
clintox,classification,1,stratified_scaffold_group,27,xgb_100_d3,boosting,1038,442,0.8471177944862156,0.08691289997659624,0.8471177944862156,0.4569266742160257,0.0728264524403828,,,,
clintox,classification,1,stratified_scaffold_group,28,xgb_60_d6,boosting,1038,442,0.8753861397680248,0.07293520000530407,0.8753861397680248,0.48278432316827347,0.07278599338829571,,,,
clintox,classification,1,stratified_scaffold_group,29,cat_60_d4,boosting,1038,442,0.7707058343533253,0.30126679997192696,0.7707058343533253,0.3592183898138476,0.080650648000633,,,,
clintox,classification,1,stratified_scaffold_group,30,cat_80_d6,boosting,1038,442,0.828000233140992,1.1870855999877676,0.828000233140992,0.3369454952749917,0.08090484004593082,,,,
clintox,classification,1,stratified_scaffold_group,31,cat_100_d4,boosting,1038,442,0.8217637116045928,0.5942514999769628,0.8217637116045928,0.36644755989933125,0.07946349375011526,,,,
clintox,classification,1,stratified_scaffold_group,32,cat_60_d8,boosting,1038,442,0.8022964387713469,3.0272875999799,0.8022964387713469,0.3501756266755566,0.08194361308870043,,,,
clintox,classification,2,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1055,425,0.7891777617848146,0.008520600036717951,0.7891777617848146,0.319078226076645,0.09460113968773481,,,,
clintox,classification,2,stratified_scaffold_group,2,logreg_l2_c1,linear,1055,425,0.7696563512054697,0.012114399985875934,0.7696563512054697,0.3423291645158254,0.07032285376644185,,,,
clintox,classification,2,stratified_scaffold_group,3,logreg_l2_c10,linear,1055,425,0.7674073407700611,0.019123699981719255,0.7674073407700611,0.3392893169188755,0.06585104793981,,,,
clintox,classification,2,stratified_scaffold_group,4,logreg_l1_c1,linear,1055,425,0.7888179201151493,0.025681600032839924,0.7888179201151493,0.33220253934507643,0.08838241434641127,,,,
clintox,classification,2,stratified_scaffold_group,5,rf_60_sqrt,bagging,1055,425,0.7634041021950342,0.1396303999936208,0.7634041021950342,0.22770967893159388,0.057356007165633535,,,,
clintox,classification,2,stratified_scaffold_group,6,rf_90_d12,bagging,1055,425,0.729444044620367,0.18799139995826408,0.729444044620367,0.2005163932541939,0.06928040418098318,,,,
clintox,classification,2,stratified_scaffold_group,7,rf_90_leaf2,bagging,1055,425,0.797813961856783,0.222174399998039,0.797813961856783,0.27819810296095326,0.059956550340333835,,,,
clintox,classification,2,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1055,425,0.7929560993163007,0.28911160002462566,0.7929560993163007,0.29157798221457243,0.060098555241952886,,,,
clintox,classification,2,stratified_scaffold_group,9,et_60_sqrt,bagging,1055,425,0.7849046419575387,0.09934139996767044,0.7849046419575387,0.27317822937592257,0.05561145501755579,,,,
clintox,classification,2,stratified_scaffold_group,10,et_90_d12,bagging,1055,425,0.7645286074127385,0.1335885000298731,0.7645286074127385,0.23256086657159028,0.0741738394274725,,,,
clintox,classification,2,stratified_scaffold_group,11,et_90_leaf2,bagging,1055,425,0.7870187117668226,0.11956130003090948,0.7870187117668226,0.25555812989814053,0.061450723971428936,,,,
clintox,classification,2,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1055,425,0.7820708888089241,0.15854789997683838,0.7820708888089241,0.25184719855175464,0.06321383584663942,,,,
clintox,classification,2,stratified_scaffold_group,13,histgb_lr0.05,boosting,1055,425,0.7589510615329256,1.4175954000093043,0.7589510615329256,0.23117808340284818,0.057895128493691786,,,,
clintox,classification,2,stratified_scaffold_group,14,histgb_lr0.1,boosting,1055,425,0.7310633321338611,1.176313999982085,0.7310633321338611,0.248848038371028,0.05740016870967517,,,,
clintox,classification,2,stratified_scaffold_group,15,gb_lr0.05_d2,boosting,1055,425,0.7746491543720763,0.46403279999503866,0.7746491543720763,0.2568420108857583,0.05570210473462305,,,,
clintox,classification,2,stratified_scaffold_group,16,gb_lr0.1_d3,boosting,1055,425,0.7988934868657791,0.6192445000051521,0.7988934868657791,0.3097420772525977,0.05471647112808913,,,,
clintox,classification,2,stratified_scaffold_group,17,lgbm_60_l15,boosting,1055,425,0.7763134220942784,0.050175199983641505,0.7763134220942784,0.27927050200171927,0.05479364267494435,,,,
