task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
freesolv,regression,37,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.208164866146164,0.012104799970984459
freesolv,regression,37,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.814121145375817,0.011432699975557625
freesolv,regression,37,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-3.2466936086746476,0.011331900022923946
freesolv,regression,37,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.5306023241433167,0.08666819997597486
freesolv,regression,37,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-2.4054709520055395,0.08987899997737259
freesolv,regression,37,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.320348150733928,0.0838510999456048
freesolv,regression,37,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.15069818110766,0.026310699991881847
freesolv,regression,37,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-2.3660395931830815,0.032189799938350916
freesolv,regression,37,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.1417050260470574,0.03371059999335557
freesolv,regression,37,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.9369781663970087,0.0049492999678477645
freesolv,regression,37,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.3961480288596673,0.004634800017811358
freesolv,regression,37,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-2.1022501454945197,0.0046301999827846885
freesolv,regression,37,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-2.183484800608679,0.10961080004926771
freesolv,regression,37,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.6115721758257708,0.0834821000462398
freesolv,regression,37,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-2.4506296618860923,0.0844161999411881
freesolv,regression,37,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.9389629277844511,0.04300050006713718
freesolv,regression,37,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.7110253269469435,0.03352399996947497
freesolv,regression,37,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-2.142808160704506,0.03005590010434389
freesolv,regression,37,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-2.1445478246882796,0.00654420000500977
freesolv,regression,37,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-2.060150802626108,0.006353999953716993
freesolv,regression,37,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.9103909891035138,0.0059383000480011106
freesolv,regression,37,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-2.4461970280308023,0.11092380003537983
freesolv,regression,37,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-1.4936353522142387,0.08675839996431023
freesolv,regression,37,1,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-2.4054364262990178,0.088420300045982
freesolv,regression,37,1,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.8103955791751591,0.048136600060388446
freesolv,regression,37,1,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.3405876593820014,0.04775949998293072
freesolv,regression,37,1,3,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-2.0914579340377863,0.04865900008007884
freesolv,regression,37,1,1,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-2.120648383475423,0.023623400018550456
freesolv,regression,37,1,2,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-1.683272588265309,0.023323000059463084
freesolv,regression,37,1,3,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-1.5728327646267757,0.02182290004566312
freesolv,regression,37,1,1,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-2.549867651784617,0.1023574999999255
freesolv,regression,37,1,2,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-1.3971975253226963,0.09602329996414483
freesolv,regression,37,1,3,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-2.4810703668520113,0.09691600000951439
freesolv,regression,37,1,1,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-1.806243674803836,0.06688070006202906
freesolv,regression,37,1,2,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-1.58031074567751,0.07181479991413653
freesolv,regression,37,1,3,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-1.9928064623161768,0.07191059994511306
freesolv,regression,37,2,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.089703100389754,0.011395900044590235
freesolv,regression,37,2,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-3.7006918117332006,0.011599500081501901
freesolv,regression,37,2,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-3.3182244937714995,0.011745600029826164
freesolv,regression,37,2,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-2.6096683852459437,0.09178659995086491
freesolv,regression,37,2,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-2.472256411110901,0.08178609993774444
freesolv,regression,37,2,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.040145706181685,0.0907577999169007
freesolv,regression,37,2,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-2.4747705500273334,0.03344739996828139
freesolv,regression,37,2,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-2.603337749854512,0.03728029993362725
freesolv,regression,37,2,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.1496560984325495,0.027779700001701713
