task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
freesolv,regression,37,1,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-6.184039296496714,0.017688299994915724,,,6.184039296496714
freesolv,regression,37,1,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-2.5828265231147087,0.1147815000731498,,,2.5828265231147087
freesolv,regression,37,1,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-2.244413831118366,0.03750390000641346,,,2.244413831118366
freesolv,regression,37,1,scaffold_group,4,maccs__linear,maccs,linear,428,214,-1.8781053470394642,0.005789399961940944,,,1.8781053470394642
freesolv,regression,37,1,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-1.5961801448641137,0.10556189995259047,,,1.5961801448641137
freesolv,regression,37,1,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-1.3343761110801813,0.03751140006352216,,,1.3343761110801813
freesolv,regression,37,1,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-1.6734612309294805,0.00691170000936836,,,1.6734612309294805
freesolv,regression,37,1,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-1.4370296839677732,0.11186499998439103,,,1.4370296839677732
freesolv,regression,37,1,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-1.4146426187997747,0.08287359995301813,,,1.4146426187997747
freesolv,regression,37,1,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.293868919977676,0.03783369995653629,,,1.293868919977676
freesolv,regression,37,1,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-1.4614216837062044,0.11803500005044043,,,1.4614216837062044
freesolv,regression,37,1,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-1.417379258904852,0.11974190000910312,,,1.417379258904852
freesolv,regression,37,2,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-6.705997115356247,0.018897200003266335,,,6.705997115356247
freesolv,regression,37,2,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-3.5837593165195005,0.10924420005176216,,,3.5837593165195005
freesolv,regression,37,2,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-3.5947208724185695,0.04906480002682656,,,3.5947208724185695
freesolv,regression,37,2,scaffold_group,4,maccs__linear,maccs,linear,428,214,-2.3586827291116466,0.006851900019682944,,,2.3586827291116466
freesolv,regression,37,2,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-2.402101078096156,0.11476190004032105,,,2.402101078096156
freesolv,regression,37,2,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-2.0383635935246884,0.033341300091706216,,,2.0383635935246884
freesolv,regression,37,2,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-2.390738543375689,0.0077818999998271465,,,2.390738543375689
freesolv,regression,37,2,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-2.521904807137822,0.10804209997877479,,,2.521904807137822
freesolv,regression,37,2,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-2.1616697873892567,0.06224350002594292,,,2.1616697873892567
freesolv,regression,37,2,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.9845203527814048,0.03198530001100153,,,1.9845203527814048
freesolv,regression,37,2,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-2.5108525944225946,0.11145029996987432,,,2.5108525944225946
freesolv,regression,37,2,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-2.0878655229149734,0.11446409998461604,,,2.0878655229149734
freesolv,regression,37,3,scaffold_group,1,morgan512__linear,morgan512,linear,428,214,-5.247306048251642,0.01775120000820607,,,5.247306048251642
freesolv,regression,37,3,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,428,214,-2.505908511269631,0.1118945999769494,,,2.505908511269631
freesolv,regression,37,3,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,428,214,-2.414594600823617,0.0417800999712199,,,2.414594600823617
freesolv,regression,37,3,scaffold_group,4,maccs__linear,maccs,linear,428,214,-1.7798900168636418,0.0055868999334052205,,,1.7798900168636418
freesolv,regression,37,3,scaffold_group,5,maccs__random_forest,maccs,random_forest,428,214,-1.4679473016895428,0.1025508000748232,,,1.4679473016895428
freesolv,regression,37,3,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,428,214,-1.543725679719933,0.03691570006776601,,,1.543725679719933
freesolv,regression,37,3,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,428,214,-1.721764162572532,0.007885900093242526,,,1.721764162572532
freesolv,regression,37,3,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,428,214,-1.1707967771590377,0.11337989999447018,,,1.1707967771590377
freesolv,regression,37,3,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,428,214,-1.2196686065412106,0.07023169996682554,,,1.2196686065412106
freesolv,regression,37,3,scaffold_group,10,multiview__linear,multiview,linear,428,214,-1.47116210695504,0.030858700047247112,,,1.47116210695504
freesolv,regression,37,3,scaffold_group,11,multiview__random_forest,multiview,random_forest,428,214,-1.251245180004906,0.11725400004070252,,,1.251245180004906
freesolv,regression,37,3,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,428,214,-1.2277131518661812,0.1149776999372989,,,1.2277131518661812
