task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
freesolv,regression,23,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.208164866146164,0.011764900060370564
freesolv,regression,23,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.814121145375817,0.010708799934946
freesolv,regression,23,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-3.2466936086746476,0.011453699902631342
freesolv,regression,23,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.5266107229015753,0.08896259998437017
freesolv,regression,23,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-2.423421539740403,0.08595089998561889
freesolv,regression,23,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-3.3623618923309473,0.08969890000298619
freesolv,regression,23,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.15069818110766,0.028373499982990324
freesolv,regression,23,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-2.3660395931830815,0.032704000012017787
freesolv,regression,23,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-3.1417050260470574,0.028474299935624003
freesolv,regression,23,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.9369781663970087,0.00477680005133152
freesolv,regression,23,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.3961480288596673,0.004314399906434119
freesolv,regression,23,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-2.1022501454945197,0.004362199921160936
freesolv,regression,23,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-2.1154951012914713,0.09824349998962134
freesolv,regression,23,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.6369963355426105,0.07936539989896119
freesolv,regression,23,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-2.3937936260050092,0.08314050000626594
freesolv,regression,23,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.9389629277844511,0.023614400066435337
freesolv,regression,23,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.7110253269469435,0.029322099988348782
freesolv,regression,23,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-2.142808160704506,0.028398600057698786
freesolv,regression,23,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-2.1445478246882796,0.006582899950444698
freesolv,regression,23,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-2.060150802626108,0.005959999980404973
freesolv,regression,23,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-1.9103909891035138,0.005533499992452562
freesolv,regression,23,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-2.4679303735803866,0.10440909990575165
freesolv,regression,23,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-1.4165241537622106,0.08705420000478625
freesolv,regression,23,1,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-2.411335876932089,0.08459930005483329
freesolv,regression,23,1,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.8103955791751591,0.04333390004467219
freesolv,regression,23,1,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.3405876593820014,0.04360620002262294
freesolv,regression,23,1,3,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-2.0914579340377863,0.04681190010160208
freesolv,regression,23,1,1,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-2.120648383475423,0.026006200001575053
freesolv,regression,23,1,2,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-1.683272588265309,0.024348400067538023
freesolv,regression,23,1,3,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-1.5728327646267757,0.03446459991391748
freesolv,regression,23,1,1,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-2.380215382132306,0.09771020000334829
freesolv,regression,23,1,2,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-1.524033468651351,0.10042050003539771
freesolv,regression,23,1,3,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-2.425428926569793,0.09482650004792958
freesolv,regression,23,1,1,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-1.806243674803836,0.06332039996050298
