task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
freesolv,regression,23,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-2.578539725677721,multiview__linear,-1.293868919977676,1.284670805700045,0.2627047130849683
freesolv,regression,23,1,full_multiview,12,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.4146426187997747,multiview__linear,-1.293868919977676,0.12077369882209865,0.02469723742183167
freesolv,regression,23,1,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,-1.417379258904852,multiview__linear,-1.293868919977676,0.12351033892717589,0.025256858026916858
freesolv,regression,23,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,-1.417379258904852,multiview__linear,-1.293868919977676,0.12351033892717589,0.025256858026916858
freesolv,regression,23,1,full_multiview,12,test_oracle,multiview__linear,multiview,linear,-1.293868919977676,multiview__linear,-1.293868919977676,0.0,0.0
freesolv,regression,23,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-2.578539725677721,morgan512__lightgbm,-2.244413831118366,0.33412589455935526,0.0848115886892479
freesolv,regression,23,1,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-2.244413831118366,morgan512__lightgbm,-2.244413831118366,0.0,0.0
freesolv,regression,23,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-2.244413831118366,morgan512__lightgbm,-2.244413831118366,0.0,0.0
freesolv,regression,23,1,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-2.244413831118366,morgan512__lightgbm,-2.244413831118366,0.0,0.0
freesolv,regression,23,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,-2.244413831118366,morgan512__lightgbm,-2.244413831118366,0.0,0.0
freesolv,regression,23,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-2.578539725677721,maccs__lightgbm,-1.3343761110801813,1.2441636145975399,0.25654639652891276
freesolv,regression,23,1,fingerprints_only,6,validation_best,maccs__linear,maccs,linear,-1.8781053470394642,maccs__lightgbm,-1.3343761110801813,0.5437292359592829,0.1121169069213582
freesolv,regression,23,1,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,-1.3343761110801813,maccs__lightgbm,-1.3343761110801813,0.0,0.0
freesolv,regression,23,1,fingerprints_only,6,risk_adjusted,maccs__linear,maccs,linear,-1.8781053470394642,maccs__lightgbm,-1.3343761110801813,0.5437292359592829,0.1121169069213582
freesolv,regression,23,1,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,-1.3343761110801813,maccs__lightgbm,-1.3343761110801813,0.0,0.0
freesolv,regression,23,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-2.578539725677721,maccs__lightgbm,-1.3343761110801813,1.2441636145975399,0.25654639652891276
freesolv,regression,23,1,no_multiview_concat,9,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.4146426187997747,maccs__lightgbm,-1.3343761110801813,0.08026650771959343,0.01655094480807731
freesolv,regression,23,1,no_multiview_concat,9,one_se_stable,maccs__lightgbm,maccs,lightgbm,-1.3343761110801813,maccs__lightgbm,-1.3343761110801813,0.0,0.0
freesolv,regression,23,1,no_multiview_concat,9,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.4146426187997747,maccs__lightgbm,-1.3343761110801813,0.08026650771959343,0.01655094480807731
freesolv,regression,23,1,no_multiview_concat,9,test_oracle,maccs__lightgbm,maccs,lightgbm,-1.3343761110801813,maccs__lightgbm,-1.3343761110801813,0.0,0.0
freesolv,regression,23,2,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,multiview__linear,-1.9845203527814048,1.596558242175882,0.3381480673231576
freesolv,regression,23,2,full_multiview,12,validation_best,multiview__linear,multiview,linear,-1.9845203527814048,multiview__linear,-1.9845203527814048,0.0,0.0
freesolv,regression,23,2,full_multiview,12,one_se_stable,multiview__linear,multiview,linear,-1.9845203527814048,multiview__linear,-1.9845203527814048,0.0,0.0
freesolv,regression,23,2,full_multiview,12,risk_adjusted,multiview__linear,multiview,linear,-1.9845203527814048,multiview__linear,-1.9845203527814048,0.0,0.0
freesolv,regression,23,2,full_multiview,12,test_oracle,multiview__linear,multiview,linear,-1.9845203527814048,multiview__linear,-1.9845203527814048,0.0,0.0
freesolv,regression,23,2,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,morgan512__random_forest,-3.5810785949572868,0.0,0.0
freesolv,regression,23,2,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-3.5947208724185695,morgan512__random_forest,-3.5810785949572868,0.01364227746128277,0.004365642615072425
freesolv,regression,23,2,morgan_only,3,one_se_stable,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,morgan512__random_forest,-3.5810785949572868,0.0,0.0
freesolv,regression,23,2,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,morgan512__random_forest,-3.5810785949572868,0.0,0.0
freesolv,regression,23,2,morgan_only,3,test_oracle,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,morgan512__random_forest,-3.5810785949572868,0.0,0.0
freesolv,regression,23,2,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,maccs__lightgbm,-2.0383635935246884,1.5427150014325983,0.33051330919982846
freesolv,regression,23,2,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,-2.0383635935246884,maccs__lightgbm,-2.0383635935246884,0.0,0.0
freesolv,regression,23,2,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,-2.0383635935246884,maccs__lightgbm,-2.0383635935246884,0.0,0.0
freesolv,regression,23,2,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,-2.0383635935246884,maccs__lightgbm,-2.0383635935246884,0.0,0.0
freesolv,regression,23,2,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,-2.0383635935246884,maccs__lightgbm,-2.0383635935246884,0.0,0.0
freesolv,regression,23,2,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-3.5810785949572868,maccs__lightgbm,-2.0383635935246884,1.5427150014325983,0.33051330919982846
freesolv,regression,23,2,no_multiview_concat,9,validation_best,maccs__lightgbm,maccs,lightgbm,-2.0383635935246884,maccs__lightgbm,-2.0383635935246884,0.0,0.0
freesolv,regression,23,2,no_multiview_concat,9,one_se_stable,rdkit2d__linear,rdkit2d,linear,-2.390738543375689,maccs__lightgbm,-2.0383635935246884,0.3523749498510007,0.07549327688278541
freesolv,regression,23,2,no_multiview_concat,9,risk_adjusted,rdkit2d__linear,rdkit2d,linear,-2.390738543375689,maccs__lightgbm,-2.0383635935246884,0.3523749498510007,0.07549327688278541
freesolv,regression,23,2,no_multiview_concat,9,test_oracle,maccs__lightgbm,maccs,lightgbm,-2.0383635935246884,maccs__lightgbm,-2.0383635935246884,0.0,0.0
freesolv,regression,23,3,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-2.3862622284091,rdkit2d__random_forest,-1.1645538494402592,1.2217083789688408,0.2992364756608345
freesolv,regression,23,3,full_multiview,12,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-1.2196686065412106,rdkit2d__random_forest,-1.1645538494402592,0.05511475710095137,0.013499412753239595
