dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
bace,classification,1,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1140,373,0.8722461892436008,0.007770900032483041,0.8722461892436008,0.8357746705399703,0.14361867561696956,,,,
bace,classification,1,stratified_scaffold_group,2,logreg_l2_c1,linear,1140,373,0.8600517687661777,0.012306599994190037,0.8600517687661777,0.8278696589572943,0.1506098853202949,,,,
bace,classification,1,stratified_scaffold_group,3,logreg_l2_c10,linear,1140,373,0.8324129997123957,0.02303610002854839,0.8324129997123957,0.8005575213155481,0.18799215364880237,,,,
bace,classification,1,stratified_scaffold_group,4,logreg_l1_c1,linear,1140,373,0.865257405809606,0.03917020000517368,0.865257405809606,0.8367603622554582,0.14947390071190694,,,,
bace,classification,1,stratified_scaffold_group,5,rf_60_sqrt,bagging,1140,373,0.8875179752660339,0.10661159997107461,0.8875179752660339,0.8572373752716846,0.13528990606060745,,,,
bace,classification,1,stratified_scaffold_group,6,rf_90_d12,bagging,1140,373,0.8926948518838078,0.14921549998689443,0.8926948518838078,0.8670797389027595,0.13933661763944685,,,,
bace,classification,1,stratified_scaffold_group,7,rf_90_leaf2,bagging,1140,373,0.8819672131147541,0.16002509999088943,0.8819672131147541,0.8546992844214133,0.13990072249693555,,,,
bace,classification,1,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1140,373,0.8841242450388266,0.21519469999475405,0.8841242450388266,0.8558948760132858,0.13974400827602526,,,,
bace,classification,1,stratified_scaffold_group,9,et_60_sqrt,bagging,1140,373,0.8802272073626689,0.0784490000223741,0.8802272073626689,0.8336999733999798,0.13814705897454024,,,,
bace,classification,1,stratified_scaffold_group,10,et_90_d12,bagging,1140,373,0.8846994535519125,0.10075020004296675,0.8846994535519125,0.851570352007306,0.1401595318144367,,,,
bace,classification,1,stratified_scaffold_group,11,et_90_leaf2,bagging,1140,373,0.8831751509922348,0.10835920000681654,0.8831751509922348,0.8591790368885907,0.13705219068205973,,,,
bace,classification,1,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1140,373,0.8830601092896175,0.13378360000206158,0.8830601092896175,0.8570407422631936,0.1374616177185381,,,,
bace,classification,1,stratified_scaffold_group,13,histgb_lr0.05,boosting,1140,373,0.8748490077653148,1.1664268999593332,0.8748490077653148,0.8422446516023162,0.14022957372341124,,,,
bace,classification,1,stratified_scaffold_group,14,histgb_lr0.1,boosting,1140,373,0.8822260569456427,0.9392443000106141,0.8822260569456427,0.853518748742725,0.13620185524874814,,,,
