task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
tdc_caco2_wang,regression,71,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5967437553838724,rdkit2d__lightgbm,-0.46772034155605463,0.12902341382781773,0.1647878378724956
tdc_caco2_wang,regression,71,1,full_multiview,12,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,71,1,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,-0.47130941210199445,rdkit2d__lightgbm,-0.46772034155605463,0.003589070545939821,0.004583936804110246
tdc_caco2_wang,regression,71,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,-0.47130941210199445,rdkit2d__lightgbm,-0.46772034155605463,0.003589070545939821,0.004583936804110246
tdc_caco2_wang,regression,71,1,full_multiview,12,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,71,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5967437553838724,morgan512__lightgbm,-0.5612774773019102,0.03546627808196212,0.051444413253441554
tdc_caco2_wang,regression,71,1,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,71,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,71,1,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,71,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,morgan512__lightgbm,-0.5612774773019102,0.0,0.0
tdc_caco2_wang,regression,71,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5967437553838724,maccs__random_forest,-0.5364984086642338,0.06024534671963855,0.08435493307038937
tdc_caco2_wang,regression,71,1,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,-0.5393960484836294,maccs__random_forest,-0.5364984086642338,0.0028976398193956143,0.004057246349078339
tdc_caco2_wang,regression,71,1,fingerprints_only,6,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.5612774773019102,maccs__random_forest,-0.5364984086642338,0.024779068637676427,0.03469540454642967
tdc_caco2_wang,regression,71,1,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,-0.5393960484836294,maccs__random_forest,-0.5364984086642338,0.0028976398193956143,0.004057246349078339
tdc_caco2_wang,regression,71,1,fingerprints_only,6,test_oracle,maccs__random_forest,maccs,random_forest,-0.5364984086642338,maccs__random_forest,-0.5364984086642338,0.0,0.0
tdc_caco2_wang,regression,71,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5967437553838724,rdkit2d__lightgbm,-0.46772034155605463,0.12902341382781773,0.1647878378724956
tdc_caco2_wang,regression,71,1,no_multiview_concat,9,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,71,1,no_multiview_concat,9,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,71,1,no_multiview_concat,9,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,71,1,no_multiview_concat,9,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.46772034155605463,rdkit2d__lightgbm,-0.46772034155605463,0.0,0.0
tdc_caco2_wang,regression,71,2,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.667492006676603,multiview__lightgbm,-0.4401240882137068,0.22736791846289622,0.2803399483298982
tdc_caco2_wang,regression,71,2,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,-0.4401240882137068,multiview__lightgbm,-0.4401240882137068,0.0,0.0
tdc_caco2_wang,regression,71,2,full_multiview,12,one_se_stable,rdkit2d__random_forest,rdkit2d,random_forest,-0.502814117638349,multiview__lightgbm,-0.4401240882137068,0.06269002942464225,0.07729551173496783
tdc_caco2_wang,regression,71,2,full_multiview,12,risk_adjusted,rdkit2d__random_forest,rdkit2d,random_forest,-0.502814117638349,multiview__lightgbm,-0.4401240882137068,0.06269002942464225,0.07729551173496783
tdc_caco2_wang,regression,71,2,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,-0.4401240882137068,multiview__lightgbm,-0.4401240882137068,0.0,0.0
tdc_caco2_wang,regression,71,2,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.667492006676603,morgan512__lightgbm,-0.6629539451239785,0.004538061552624484,0.007714987406333953
tdc_caco2_wang,regression,71,2,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,71,2,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,71,2,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,71,2,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,-0.6629539451239785,morgan512__lightgbm,-0.6629539451239785,0.0,0.0
tdc_caco2_wang,regression,71,2,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.667492006676603,maccs__lightgbm,-0.4875335289759525,0.17995847770065054,0.23566059426088135
tdc_caco2_wang,regression,71,2,fingerprints_only,6,validation_best,maccs__random_forest,maccs,random_forest,-0.5552329106354226,maccs__lightgbm,-0.4875335289759525,0.06769938165947009,0.0886542091087452
tdc_caco2_wang,regression,71,2,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,-0.4875335289759525,maccs__lightgbm,-0.4875335289759525,0.0,0.0
tdc_caco2_wang,regression,71,2,fingerprints_only,6,risk_adjusted,maccs__random_forest,maccs,random_forest,-0.5552329106354226,maccs__lightgbm,-0.4875335289759525,0.06769938165947009,0.0886542091087452
tdc_caco2_wang,regression,71,2,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,-0.4875335289759525,maccs__lightgbm,-0.4875335289759525,0.0,0.0
tdc_caco2_wang,regression,71,2,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.667492006676603,rdkit2d__lightgbm,-0.44064370654737195,0.22684830012923107,0.27987858189367665
tdc_caco2_wang,regression,71,2,no_multiview_concat,9,validation_best,rdkit2d__random_forest,rdkit2d,random_forest,-0.502814117638349,rdkit2d__lightgbm,-0.44064370654737195,0.062170411090977096,0.0767039756611667
tdc_caco2_wang,regression,71,2,no_multiview_concat,9,one_se_stable,rdkit2d__random_forest,rdkit2d,random_forest,-0.502814117638349,rdkit2d__lightgbm,-0.44064370654737195,0.062170411090977096,0.0767039756611667
tdc_caco2_wang,regression,71,2,no_multiview_concat,9,risk_adjusted,rdkit2d__random_forest,rdkit2d,random_forest,-0.502814117638349,rdkit2d__lightgbm,-0.44064370654737195,0.062170411090977096,0.0767039756611667
tdc_caco2_wang,regression,71,2,no_multiview_concat,9,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.44064370654737195,rdkit2d__lightgbm,-0.44064370654737195,0.0,0.0
tdc_caco2_wang,regression,71,3,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5355892893719932,multiview__random_forest,-0.45130190570167755,0.08428738367031569,0.09229786682833928
tdc_caco2_wang,regression,71,3,full_multiview,12,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5104325369859287,multiview__random_forest,-0.45130190570167755,0.05913063128425117,0.06475027333979895
tdc_caco2_wang,regression,71,3,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,-0.4988237358398177,multiview__random_forest,-0.45130190570167755,0.04752183013814015,0.05203819787176213
tdc_caco2_wang,regression,71,3,full_multiview,12,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5104325369859287,multiview__random_forest,-0.45130190570167755,0.05913063128425117,0.06475027333979895
tdc_caco2_wang,regression,71,3,full_multiview,12,test_oracle,multiview__random_forest,multiview,random_forest,-0.45130190570167755,multiview__random_forest,-0.45130190570167755,0.0,0.0
tdc_caco2_wang,regression,71,3,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5355892893719932,morgan512__lightgbm,-0.5113633120227917,0.02422597734920151,0.028395947135867308
tdc_caco2_wang,regression,71,3,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-0.5113633120227917,morgan512__lightgbm,-0.5113633120227917,0.0,0.0
tdc_caco2_wang,regression,71,3,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-0.5113633120227917,morgan512__lightgbm,-0.5113633120227917,0.0,0.0
tdc_caco2_wang,regression,71,3,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-0.5113633120227917,morgan512__lightgbm,-0.5113633120227917,0.0,0.0
tdc_caco2_wang,regression,71,3,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,-0.5113633120227917,morgan512__lightgbm,-0.5113633120227917,0.0,0.0
tdc_caco2_wang,regression,71,3,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5355892893719932,maccs__random_forest,-0.4955203483788424,0.04006894099315084,0.046109673131125725
tdc_caco2_wang,regression,71,3,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,-0.5126211284942023,maccs__random_forest,-0.4955203483788424,0.01710078011535987,0.019678867518392408
tdc_caco2_wang,regression,71,3,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,-0.5126211284942023,maccs__random_forest,-0.4955203483788424,0.01710078011535987,0.019678867518392408
tdc_caco2_wang,regression,71,3,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,-0.5126211284942023,maccs__random_forest,-0.4955203483788424,0.01710078011535987,0.019678867518392408
tdc_caco2_wang,regression,71,3,fingerprints_only,6,test_oracle,maccs__random_forest,maccs,random_forest,-0.4955203483788424,maccs__random_forest,-0.4955203483788424,0.0,0.0
tdc_caco2_wang,regression,71,3,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-0.5355892893719932,rdkit2d__random_forest,-0.46617983107520566,0.06940945829678757,0.07726476598795688
tdc_caco2_wang,regression,71,3,no_multiview_concat,9,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5104325369859287,rdkit2d__random_forest,-0.46617983107520566,0.044252705910723056,0.04926093720406027
tdc_caco2_wang,regression,71,3,no_multiview_concat,9,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5104325369859287,rdkit2d__random_forest,-0.46617983107520566,0.044252705910723056,0.04926093720406027
tdc_caco2_wang,regression,71,3,no_multiview_concat,9,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5104325369859287,rdkit2d__random_forest,-0.46617983107520566,0.044252705910723056,0.04926093720406027
