task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
esol,regression,53,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.937498083196948,0.02460909995716065
esol,regression,53,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-5.14054254152047,0.019405400031246245
esol,regression,53,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-4.819290298132272,0.01830830005928874
esol,regression,53,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.7742938308699712,0.09792219998780638
esol,regression,53,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.522939475697029,0.10072430002037436
esol,regression,53,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-1.5256317366137317,0.094477100064978
esol,regression,53,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.5223916681851333,0.059072399977594614
esol,regression,53,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.5169770277111414,0.0597370999166742
esol,regression,53,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-1.398524759472317,0.05728609999641776
esol,regression,53,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.3204216146811145,0.006916899932548404
esol,regression,53,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.6584276190490277,0.005978400004096329
esol,regression,53,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-1.4201931868024262,0.005974699975922704
esol,regression,53,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.2469509872172284,0.10978990001603961
esol,regression,53,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.4045986031803166,0.08657999988645315
esol,regression,53,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-1.2602657911284119,0.09131060005165637
esol,regression,53,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-1.1508534191979678,0.05012109992094338
