task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
esol,regression,53,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-1.740404568767967,rdkit2d__linear,-0.6715642518967673,1.0688403168711997,0.564421812997358
esol,regression,53,1,full_multiview,12,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.695818331022376,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,0.012807835835319737
esol,regression,53,1,full_multiview,12,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.695818331022376,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,0.012807835835319737
esol,regression,53,1,full_multiview,12,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.695818331022376,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,0.012807835835319737
esol,regression,53,1,full_multiview,12,test_oracle,rdkit2d__linear,rdkit2d,linear,-0.6715642518967673,rdkit2d__linear,-0.6715642518967673,0.0,0.0
esol,regression,53,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-1.740404568767967,morgan512__random_forest,-1.740404568767967,0.0,0.0
esol,regression,53,1,morgan_only,3,validation_best,morgan512__lightgbm,morgan512,lightgbm,-1.776840846362247,morgan512__random_forest,-1.740404568767967,0.03643627759427992,0.04417319795794542
esol,regression,53,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,-1.776840846362247,morgan512__random_forest,-1.740404568767967,0.03643627759427992,0.04417319795794542
esol,regression,53,1,morgan_only,3,risk_adjusted,morgan512__lightgbm,morgan512,lightgbm,-1.776840846362247,morgan512__random_forest,-1.740404568767967,0.03643627759427992,0.04417319795794542
esol,regression,53,1,morgan_only,3,test_oracle,morgan512__random_forest,morgan512,random_forest,-1.740404568767967,morgan512__random_forest,-1.740404568767967,0.0,0.0
esol,regression,53,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-1.740404568767967,maccs__random_forest,-1.176006821883629,0.564397746884338,0.40626130783079917
esol,regression,53,1,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,-1.3812507550756548,maccs__random_forest,-1.176006821883629,0.20524393319202572,0.1477374230907714
esol,regression,53,1,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,-1.3812507550756548,maccs__random_forest,-1.176006821883629,0.20524393319202572,0.1477374230907714
esol,regression,53,1,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,-1.3812507550756548,maccs__random_forest,-1.176006821883629,0.20524393319202572,0.1477374230907714
esol,regression,53,1,fingerprints_only,6,test_oracle,maccs__random_forest,maccs,random_forest,-1.176006821883629,maccs__random_forest,-1.176006821883629,0.0,0.0
esol,regression,53,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,-1.740404568767967,rdkit2d__linear,-0.6715642518967673,1.0688403168711997,0.564421812997358
esol,regression,53,1,no_multiview_concat,9,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.695818331022376,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,0.012807835835319737
esol,regression,53,1,no_multiview_concat,9,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.695818331022376,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,0.012807835835319737
esol,regression,53,1,no_multiview_concat,9,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.695818331022376,rdkit2d__linear,-0.6715642518967673,0.02425407912560873,0.012807835835319737
