task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.7455548743102391,0.12804400001186877
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.7055357244036489,0.0706741000758484
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.6841931216931216,0.0898930000839755
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.7879623952585326,0.1600490000564605
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.7859935407105219,0.15729730005841702
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.7990079365079366,0.1768704999703914
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.7955242182709994,0.10997410002164543
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.7250552439231684,0.11001419997774065
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.814484126984127,0.1114421000238508
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.7925608011444921,0.047209199983626604
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.7732449430562638,0.028166100033558905
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8496693121693122,0.04251429997384548
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8884120171673818,0.1629396000644192
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.839197688254292,0.15251409995835274
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8848544973544975,0.153474299935624
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9164111996730023,0.05169640004169196
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.8840727519972803,0.04622420005034655
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.8949074074074075,0.04167770000640303
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.7243000204373595,0.06149130000267178
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.7660490679358604,0.036590300034731627
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.7867724867724868,0.04117540002334863
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.8405885959534029,0.17320469999685884
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.8560541673749221,0.1499333999818191
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.8930555555555556,0.17140089999884367
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8833026772940937,0.1431907000951469
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9062553119156892,0.12337039993144572
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8852513227513227,0.1656732999254018
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.7120376047414674,0.2354228999465704
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.7325344212136664,0.15291599999181926
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.7324074074074074,0.2094867000123486
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8747189863069691,0.2062294000061229
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8471301490169415,0.17239490000065416
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8933201058201059,0.1904889999423176
clintox,classification,71,1,1,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9096668710402616,0.3389266999438405
clintox,classification,71,1,2,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9212419967136948,0.2936374000273645
clintox,classification,71,1,3,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9318121693121694,0.27067630004603416
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.8112037037037038,0.06318429997190833
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.7209230132450332,0.05666249990463257
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,0.6852161605764282,0.06814350001513958
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.8717592592592591,0.16515759995672852
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.8020488410596026,0.15840340009890497
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,0.7630597014925371,0.1635903000133112
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.9006481481481481,0.0821815999224782
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.8267798013245033,0.08335400000214577
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,0.7711013896037057,0.08823239989578724
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8613888888888889,0.03126650000922382
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.7937706953642384,0.029736199998296797
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,4,maccs__linear,maccs,linear,0.8446345856922285,0.03125330002512783
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.9106481481481481,0.150797100039199
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8442673841059603,0.14644369995221496
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,0.8636773031394751,0.15420740004628897
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9287962962962963,0.0475374999223277
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9049048013245033,0.040200999937951565
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,0.9049794132784355,0.0446361000649631
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.847037037037037,0.044755500042811036
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.6919495033112584,0.035043499898165464
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,0.8161348430262481,0.037094400031492114
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.9067592592592593,0.15207239997107536
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.7719370860927152,0.15210930001921952
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,0.8641919711785898,0.15645779995247722
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9030555555555555,0.12084920005872846
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8198468543046358,0.12874539999756962
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8829773546062789,0.13122560002375394
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.8339814814814814,0.15557019994594157
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.6925703642384106,0.13454800006002188
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,10,multiview__linear,multiview,linear,0.7521873391662378,0.13560319994576275
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.9236111111111112,0.1788477998925373
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8194329470198676,0.17524100001901388
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,0.8600746268656716,0.1885810000821948
clintox,classification,71,2,1,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9091666666666667,0.24092640005983412
clintox,classification,71,2,2,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.8837955298013245,0.2345289000077173
clintox,classification,71,2,3,stratified_scaffold_group,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,0.9235074626865671,0.2388259000144899
