dataset,task_type,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,family,inner_utility,inner_roc_auc,inner_pr_auc,inner_brier,minority_label,minority_threshold,minority_recall,majority_recall,balanced_recall,minority_constraint_feasible,minority_recall_target,fit_seconds
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.956140350877193,0.956140350877193,0.9891959091158329,0.08475891416112226,0.0,0.5936677228500793,0.8888888888888888,0.9210526315789473,0.9049707602339181,1.0,0.8,0.0020407999982126057
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8613298337707787,0.8613298337707787,0.9749988652194819,0.10059543304375353,0.0,0.6266019325914628,0.8333333333333334,0.8031496062992126,0.818241469816273,1.0,0.8,0.0018841000273823738
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8082788671023966,0.8082788671023966,0.9565758276154769,0.11240547846484397,0.0,0.7213505930873844,0.8333333333333334,0.6274509803921569,0.7303921568627452,1.0,0.8,0.0015429999912157655
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.9627192982456141,0.9627192982456141,0.9909592883205547,0.05812494447236812,0.0,0.712393965636707,0.9444444444444444,0.9342105263157895,0.939327485380117,1.0,0.8,0.0021720000077039003
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8591426071741032,0.8591426071741032,0.9742636012151857,0.08051569134579563,0.0,0.7825158519277778,0.8333333333333334,0.8267716535433071,0.8300524934383202,1.0,0.8,0.0018034999957308173
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8216230936819172,0.8216230936819172,0.9624560571802195,0.09019638151611487,0.0,0.885558712929538,0.8333333333333334,0.6666666666666666,0.75,1.0,0.8,0.0018274000030942261
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.9634502923976609,0.9634502923976609,0.9908062680688667,0.05797410935189937,0.0,0.8225397461054583,0.8888888888888888,0.9342105263157895,0.9115497076023391,1.0,0.8,0.002464999968651682
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8595800524934383,0.8595800524934383,0.9749054151249974,0.08076793516165078,0.0,0.9356316745931187,0.8333333333333334,0.7795275590551181,0.8064304461942258,1.0,0.8,0.0020541000412777066
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8188997821350763,0.8188997821350763,0.9632353808275229,0.0956398689625142,0.0,0.9695582832403158,0.8333333333333334,0.6601307189542484,0.7467320261437909,1.0,0.8,0.002034400007687509
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.875,0.875,0.9697703221969656,0.11907403377104749,0.0,0.7764997188553279,0.8333333333333334,0.8157894736842105,0.8245614035087719,1.0,0.8,0.002842599991708994
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.8136482939632546,0.8136482939632546,0.968485945416163,0.12282866037118988,0.0,0.8965237682040915,0.8333333333333334,0.7007874015748031,0.7670603674540682,1.0,0.8,0.0026626000180840492
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.7734204793028322,0.7734204793028322,0.95294905648636,0.12977003013230912,0.0,0.8418206883720757,0.8333333333333334,0.6601307189542484,0.7467320261437909,1.0,0.8,0.0029442000086419284
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.9619883040935673,0.9619883040935673,0.9899636844174873,0.09182624113475178,0.0,0.75,0.9444444444444444,0.9342105263157895,0.939327485380117,1.0,0.8,0.09419579996028915
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.8293963254593176,0.8293963254593176,0.9557452056152128,0.07956130268199234,0.0,0.8833333333333333,0.8333333333333334,0.5905511811023622,0.7119422572178478,1.0,0.8,0.10385150002548471
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.8081427015250545,0.8081427015250545,0.9529018752326089,0.09203075957313246,0.0,0.9,0.8333333333333334,0.49019607843137253,0.6617647058823529,1.0,0.8,0.0962426999467425
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.966374269005848,0.966374269005848,0.9917261551784041,0.0926125961952977,0.0,0.6845000018697549,0.8333333333333334,0.9736842105263158,0.9035087719298246,1.0,0.8,0.1300187999731861
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.8499562554680665,0.8499562554680665,0.9681556949372205,0.08216957733167511,0.0,0.8295446700389786,0.8333333333333334,0.6535433070866141,0.7434383202099737,1.0,0.8,0.1338493999792263
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.8071895424836601,0.8071895424836601,0.9493467293718343,0.09313110181181229,0.0,0.8459448788135486,0.8333333333333334,0.5555555555555556,0.6944444444444444,1.0,0.8,0.14392290002433583
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,7,rf_90_leaf2,bagging,0.9788011695906433,0.9788011695906433,0.9952058034578084,0.08748551714134695,0.0,0.6418935455244104,0.8333333333333334,0.9736842105263158,0.9035087719298246,1.0,0.8,0.12913740001386032
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,7,rf_90_leaf2,bagging,0.8302712160979877,0.8302712160979877,0.963309099849828,0.09162662226051445,0.0,0.7672541010170186,0.8333333333333334,0.7795275590551181,0.8064304461942258,1.0,0.8,0.13264070003060624
tdc_hia_hou,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,7,rf_90_leaf2,bagging,0.8020152505446624,0.8020152505446624,0.9458132501959612,0.09661115186134933,0.0,0.7868236537997123,0.8333333333333334,0.6797385620915033,0.7565359477124183,1.0,0.8,0.1264017000212334
tdc_hia_hou,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,0.9685672514619883,0.9685672514619883,0.9927384386924967,0.09170354270918604,0.0,0.6581549727361065,0.8333333333333334,0.9473684210526315,0.8903508771929824,1.0,0.8,0.17939820000901818
tdc_hia_hou,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,0.8136482939632546,0.8136482939632546,0.9592848813561938,0.0927354848983561,0.0,0.7790321641123448,0.8333333333333334,0.7401574803149606,0.7867454068241471,1.0,0.8,0.1713545999955386
