task,task_type,seed,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,representation,family,inner_utility,fit_seconds
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.934437599938014,0.017061399994418025
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.943033916671779,0.017151699983514845
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.9983918612197691,0.012962999986484647
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.644984134778912,0.09014670003671199
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.6036195243780184,0.09165429999120533
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.6050903212689446,0.08552089997101575
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5756788571377435,0.06601760000921786
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5424738494267772,0.056607200065627694
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5485818266362131,0.06152490002568811
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.6839049381859686,0.005239299964159727
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.5367985191137339,0.005377299967221916
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.7802367243546648,0.0050140999956056476
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.5536330360774645,0.10433080000802875
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.4897700587846607,0.08231620001606643
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.5778748643825654,0.08898539992514998
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.5541407338388744,0.0471479999832809
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.45248352338320025,0.039007200044579804
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.559375264048361,0.032203700044192374
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.5644829221632707,0.007236299919895828
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.47857743162722743,0.007282099919393659
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.6593218859695367,0.007305599981918931
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.49376956167274466,0.11335840006358922
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.5139415020551343,0.0788529000710696
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.5056801711705419,0.09100909996777773
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.45449805347914396,0.07348249992355704
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.4661513720676159,0.07338129996787757
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5034992840030296,0.08816949999891222
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.6150108993860254,0.03552179993130267
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.5520960262854094,0.03291720000561327
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.7381382947086405,0.029619799926877022
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.5043767332882092,0.09944749996066093
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.48788515454300296,0.09783480002079159
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.5192344052122564,0.10210790007840842
tdc_caco2_wang,regression,53,1,1,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.45497628985307137,0.12588409997988492
tdc_caco2_wang,regression,53,1,2,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.4731040034057702,0.13302330009173602
tdc_caco2_wang,regression,53,1,3,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.4966863355415335,0.14775130001362413
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-0.9555780767117494,0.01616900006774813
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-1.1212883822049728,0.01765909988898784
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-1.1057888903074826,0.018154999939724803
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.5421739841616825,0.09879349998664111
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.5891242882064275,0.09303720004390925
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,2,morgan512__random_forest,morgan512,random_forest,-0.6576254260789564,0.0963307999772951
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.5303626443036157,0.05665710009634495
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.569635159272781,0.056051300023682415
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,-0.6183106366657317,0.059540600050240755
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.6541481548109558,0.0053295999532565475
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.5604185359505814,0.005589899956248701
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,4,maccs__linear,maccs,linear,-0.8436994807183987,0.005322400014847517
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.5153544217524259,0.10042979998979717
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.5389176221957918,0.0758283999748528
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,5,maccs__random_forest,maccs,random_forest,-0.589611905598454,0.08577559993136674
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.5557900949068248,0.033605100004933774
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.5644634787788326,0.03327370004262775
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,6,maccs__lightgbm,maccs,lightgbm,-0.5621928588796298,0.034353199996985495
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.5689217091422837,0.007711399928666651
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.60151692100941,0.007642699987627566
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,7,rdkit2d__linear,rdkit2d,linear,-0.6787027848180992,0.006911400007084012
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.4735124431173273,0.11089200002606958
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.5279153137801372,0.09253630007151514
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,-0.510523958301673,0.09685620001982898
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.4497996005751769,0.08988610003143549
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5287991007540479,0.08926240005530417
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,-0.5452944955073643,0.07183290005195886
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.6956322526736461,0.0336395000340417
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.7828175530097023,0.0313786999322474
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,10,multiview__linear,multiview,linear,-0.8231307401934866,0.03138310008216649
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.47044711835771386,0.10416059999261051
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.5393200040051095,0.09808249992784113
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,11,multiview__random_forest,multiview,random_forest,-0.5129096945721963,0.10270559997297823
tdc_caco2_wang,regression,53,2,1,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.44679926984135077,0.12956669996492565
tdc_caco2_wang,regression,53,2,2,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.5314061708261998,0.14640750002581626
tdc_caco2_wang,regression,53,2,3,scaffold_group,scaffold_group,12,multiview__lightgbm,multiview,lightgbm,-0.5237189765939633,0.1465267000021413
tdc_caco2_wang,regression,53,3,1,scaffold_group,scaffold_group,1,morgan512__linear,morgan512,linear,-1.0675278547074187,0.01699849998112768
