task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
tdc_hia_hou,classification,71,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9631043256997456,multiview__random_forest,0.9940627650551315,0.03095843935538589,0.49324324324324276
tdc_hia_hou,classification,71,1,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,0.9821882951653944,multiview__random_forest,0.9940627650551315,0.01187446988973706,0.1891891891891891
tdc_hia_hou,classification,71,1,full_multiview,12,one_se_stable,multiview__random_forest,multiview,random_forest,0.9940627650551315,multiview__random_forest,0.9940627650551315,0.0,0.0
tdc_hia_hou,classification,71,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,0.9821882951653944,multiview__random_forest,0.9940627650551315,0.01187446988973706,0.1891891891891891
tdc_hia_hou,classification,71,1,full_multiview,12,test_oracle,multiview__random_forest,multiview,random_forest,0.9940627650551315,multiview__random_forest,0.9940627650551315,0.0,0.0
tdc_hia_hou,classification,71,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9631043256997456,morgan512__lightgbm,0.9737065309584393,0.010602205258693709,0.24999999999999803
tdc_hia_hou,classification,71,1,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.9631043256997456,morgan512__lightgbm,0.9737065309584393,0.010602205258693709,0.24999999999999803
tdc_hia_hou,classification,71,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.9737065309584393,morgan512__lightgbm,0.9737065309584393,0.0,0.0
tdc_hia_hou,classification,71,1,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.9631043256997456,morgan512__lightgbm,0.9737065309584393,0.010602205258693709,0.24999999999999803
tdc_hia_hou,classification,71,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,0.9737065309584393,morgan512__lightgbm,0.9737065309584393,0.0,0.0
tdc_hia_hou,classification,71,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.9631043256997456,maccs__linear,0.9762510602205259,0.013146734520780301,0.2924528301886787
tdc_hia_hou,classification,71,1,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,0.9654368108566582,maccs__linear,0.9762510602205259,0.010814249363867656,0.24056603773584836
tdc_hia_hou,classification,71,1,fingerprints_only,6,one_se_stable,maccs__random_forest,maccs,random_forest,0.9614079728583546,maccs__linear,0.9762510602205259,0.014843087362171326,0.3301886792452828
