task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
clintox,classification,23,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8352346383199377,multiview__lightgbm,0.9083484573502721,0.07311381903033443,0.39532710280373823
clintox,classification,23,1,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,0.9083484573502721,multiview__lightgbm,0.9083484573502721,0.0,0.0
clintox,classification,23,1,full_multiview,12,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,multiview__lightgbm,0.9083484573502721,0.015340074323740294,0.08294392523364438
clintox,classification,23,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,0.9083484573502721,multiview__lightgbm,0.9083484573502721,0.0,0.0
clintox,classification,23,1,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,0.9083484573502721,multiview__lightgbm,0.9083484573502721,0.0,0.0
clintox,classification,23,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8352346383199377,morgan512__lightgbm,0.8449140091608331,0.00967937084089543,0.07965860597439613
clintox,classification,23,1,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.8352346383199377,morgan512__lightgbm,0.8449140091608331,0.00967937084089543,0.07965860597439613
clintox,classification,23,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.8449140091608331,morgan512__lightgbm,0.8449140091608331,0.0,0.0
clintox,classification,23,1,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.8352346383199377,morgan512__lightgbm,0.8449140091608331,0.00967937084089543,0.07965860597439613
clintox,classification,23,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,0.8449140091608331,morgan512__lightgbm,0.8449140091608331,0.0,0.0
clintox,classification,23,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8352346383199377,maccs__lightgbm,0.8930083830265318,0.05777374470659413,0.3406369426751595
clintox,classification,23,1,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,maccs__lightgbm,0.8930083830265318,0.0,0.0
clintox,classification,23,1,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,maccs__lightgbm,0.8930083830265318,0.0,0.0
clintox,classification,23,1,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,maccs__lightgbm,0.8930083830265318,0.0,0.0
clintox,classification,23,1,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,maccs__lightgbm,0.8930083830265318,0.0,0.0
clintox,classification,23,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8352346383199377,rdkit2d__lightgbm,0.9067064212254774,0.07147178290553968,0.38991041961338985
clintox,classification,23,1,no_multiview_concat,9,validation_best,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,rdkit2d__lightgbm,0.9067064212254774,0.01369803819894555,0.07472890146157425
clintox,classification,23,1,no_multiview_concat,9,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,rdkit2d__lightgbm,0.9067064212254774,0.01369803819894555,0.07472890146157425
clintox,classification,23,1,no_multiview_concat,9,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.8930083830265318,rdkit2d__lightgbm,0.9067064212254774,0.01369803819894555,0.07472890146157425
clintox,classification,23,1,no_multiview_concat,9,test_oracle,rdkit2d__lightgbm,rdkit2d,lightgbm,0.9067064212254774,rdkit2d__lightgbm,0.9067064212254774,0.0,0.0
