pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
+D-MPNN,bbbp,classification,32,registry_median_relative,15,32,16.37651055851587,9.219616724867462,0.22764613550190443,0.3701422478811463,"[0.011940072512295018, 0.01194007251229502, 0.011940072512295022, 0.011940072512295027, 0.011940072512295029, 0.01194007251229503, 0.011940072512295032, 0.011940072512295037, 0.011940072512295041, 0.011940072512295043, 0.011940072512295043, 0.011940072512295044, 0.011940072512295048, 0.011940072512295057, 0.011940072512295057, 0.011940072512295062, 0.011940072512295077, 0.013460356000476873, 0.014850064760720637, 0.015180834600189758, 0.016523541279061697, 0.01799497787706581, 0.021359387920520435, 0.023639429702657488, 0.03182740852152662, 0.0375773302406362, 0.051309817481293894, 0.05776781870038897, 0.09490807983656864, 0.14487417551263157, 0.2557455448572457]",0.511765954953621
+D-MPNN,bbbp,classification,32,within_unit_rank,15,32,24.32927792607626,17.847748242887043,-0.013015823129953816,0.5810603012207491,"[0.018743880684540252, 0.018743880684540273, 0.01874388068454028, 0.01874388068454028, 0.01874388068454028, 0.018743880684540283, 0.018743880684540287, 0.01874388068454029, 0.01874388068454029, 0.018743880684540297, 0.018743880684540297, 0.018743880684540297, 0.0187438806845403, 0.018743880684540307, 0.018743880684540307, 0.018743880684540318, 0.01874388068454032, 0.022588514334265165, 0.023323505332740614, 0.02517973339900431, 0.026329262404889704, 0.028717301439726502, 0.030088413824835406, 0.03404453614615859, 0.03776031935680319, 0.03945691618710661, 0.04525521025816015, 0.056744316831703834, 0.061694936008873616, 0.09828417352047322, 0.15188688931807395]",0.7602899351898831
+D-MPNN,clintox,classification,16,raw,15,16,9.102994785128015,5.10895521027716,0.3893101317079106,0.34911204104457144,"[0.021819502565285677, 0.02181950256528573, 0.022231130062197648, 0.023438404355094054, 0.023570136166704038, 0.024760050289853213, 0.029320996126638663, 0.031334304374283986, 0.03338471252755334, 0.038649603521549426, 0.040031526331626086, 0.05394507173302189, 0.06123383435933815, 0.07902937502830407, 0.08820684434088007, 0.40722500565238384]",0.5689371740705009
+D-MPNN,clintox,classification,16,row_centred,15,16,15.841474113846042,15.673077696363414,0.004087260312800507,0.8700489045257752,"[0.05437805653286096, 0.05437805653286097, 0.05457420559312657, 0.05477673735814587, 0.055264939760390576, 0.056039584339614826, 0.05751036867156509, 0.058199101354865536, 0.059299861577271164, 0.061658224756983564, 0.06446973011687794, 0.06521403790329566, 0.06890468433592793, 0.07098822313071579, 0.08104207346385216, 0.08330211457164557]",0.9900921321153776
+D-MPNN,clintox,classification,16,shared_morgan_linear_relative,15,16,4.326981591576112,2.24318861907989,0.6854116378987178,0.15491808250920056,"[0.01032787216728003, 0.010585780787697579, 0.010957993284622172, 0.011495110145154424, 0.011982066517148102, 0.01449390749085151, 0.015563431575304609, 0.016947356127654887, 0.019263260938747466, 0.024931278536304582, 0.02748017729909225, 0.03543646096764385, 0.05950214521595577, 0.07337690173623486, 0.657656257210308]",0.270436349473507
+D-MPNN,clintox,classification,16,fixed_morgan_rf_relative,15,16,10.635369670155468,7.253887939793567,0.25403186720907095,0.38210366872053625,"[0.02547357791470243, 0.02607573352921362, 0.02659675431245338, 0.028313739676661044, 0.030168409537927463, 0.0343799117703086, 0.03813120775600572, 0.04295840127228712, 0.04816758988938467, 0.058078543837207994, 0.06409729896219832, 0.07968178455787751, 0.08703941775132702, 0.10171935488309285, 0.30911827434935224]",0.6647106043847167
+D-MPNN,clintox,classification,16,registry_median_relative,15,16,8.888063601934082,5.297592584613794,0.3675991866720941,0.2982605940301178,"[0.01988403960200786, 0.020504378485627056, 0.021005084436732505, 0.023089630776775064, 0.023672694057677083, 0.028066657755620096, 0.03087802659540173, 0.03546532341511345, 0.04120155367393028, 0.05080480499625463, 0.06542733081126174, 0.07322708750167603, 0.08270944817055763, 0.0912108450316166, 0.3928530946897483]",0.5555039751208801
+D-MPNN,clintox,classification,16,within_unit_rank,15,16,15.996192913314712,15.992329306079114,-0.0014415783839871244,0.9806173345028204,"[0.06128858340642627, 0.0612885834064263, 0.06129253649055481, 0.061337297140725555, 0.061410992503373174, 0.06151976893746604, 0.061712977571620434, 0.0618094901512122, 0.06190964392565044, 0.06242997888658946, 0.06259459943256446, 0.06317823569159081, 0.06329359894108855, 0.06426776761316964, 0.06490784574485785, 0.06575810015668408]",0.9997620570821695
+D-MPNN,clintox,classification,32,raw,15,32,12.976385032158584,5.293179012171697,0.41019780032609543,0.35338338281387066,"[0.011043230712933422, 0.011043230712933436, 0.011043230712933437, 0.011043230712933437, 0.01104323071293344, 0.011043230712933444, 0.011043230712933444, 0.011043230712933451, 0.011043230712933453, 0.011043230712933453, 0.011043230712933463, 0.011043230712933463, 0.011043230712933465, 0.011043230712933469, 0.011043230712933474, 0.011043230712933476, 0.01104323071293348, 0.011043230712933493, 0.013297958750559466, 0.014781338822352753, 0.015862984499573598, 0.017116552966325946, 0.018748786649334943, 0.020118406821156884, 0.02107677549916212, 0.02407528627868747, 0.028786768004773193, 0.037608449111539224, 0.0512655619652805, 0.055874676209926914, 0.0687373771207235, 0.41387092446780127]",0.40551203225495575
+D-MPNN,clintox,classification,32,row_centred,15,32,30.433748222616366,28.641571510194776,-0.0038258238965561556,0.7970372618291659,"[0.024907414432161396, 0.024907414432161407, 0.024907414432161414, 0.02490741443216142, 0.02490741443216142, 0.024907414432161424, 0.024907414432161424, 0.024907414432161434, 0.024907414432161434, 0.024907414432161438, 0.024907414432161438, 0.024907414432161445, 0.024907414432161445, 0.024907414432161445, 0.024907414432161448, 0.02490741443216145, 0.02490741443216145, 0.024907414432161462, 0.025998383344511287, 0.028108683608572736, 0.028337849605013368, 0.02917858955542709, 0.030681079492604724, 0.03258906496867076, 0.03494146432342621, 0.0375714118909012, 0.03885491009810809, 0.040314883216569244, 0.04785442116250369, 0.05275918930637261, 0.05803456924795328, 0.06644204040045998]",0.9510546319567614
+D-MPNN,clintox,classification,32,shared_morgan_linear_relative,15,32,5.078105178389411,2.216035959162069,0.6974393214850949,0.14362431456135896,"[0.004633042405205095, 0.004633042405205098, 0.004633042405205107, 0.004633042405205112, 0.004633042405205114, 0.004633042405205122, 0.004633042405205124, 0.004633042405205126, 0.0046330424052051285, 0.004633042405205131, 0.004633042405205134, 0.004633042405205136, 0.004633042405205141, 0.004633042405205146, 0.00463304240520515, 0.0046330424052051546, 0.004633042405205165, 0.00623140134383308, 0.007314614057759685, 0.007602027881455653, 0.007874338257139967, 0.009481447620768914, 0.010836060374496961, 0.011907509330047514, 0.012754689376348551, 0.015986231535946496, 0.02496783192490515, 0.03213114877042821, 0.05174915579465223, 0.05735402963237474, 0.6650477932113557]",0.15869078682466908
+D-MPNN,clintox,classification,32,fixed_morgan_rf_relative,15,32,13.930996854929683,6.600092366592218,0.33059136542934076,0.29968532021652033,"[0.009667268394081273, 0.009667268394081281, 0.009667268394081283, 0.009667268394081288, 0.009667268394081288, 0.00966726839408129, 0.009667268394081292, 0.009667268394081299, 0.009667268394081302, 0.009667268394081304, 0.009667268394081305, 0.009667268394081307, 0.00966726839408131, 0.009667268394081316, 0.009667268394081316, 0.009667268394081316, 0.009667268394081364, 0.0118433687953072, 0.01604361097305144, 0.017331273312834464, 0.02001495273298555, 0.020728829411245167, 0.023066617038325653, 0.029728536752790854, 0.03309213219070076, 0.03938679746037049, 0.052203730657149824, 0.06815380334921947, 0.07232356499045965, 0.0770649807421957, 0.35467423889398153]",0.4353436517165526
+D-MPNN,clintox,classification,32,registry_median_relative,15,32,18.517990460288477,10.285694357232428,0.22304713192337067,0.42371224109837274,"[0.01366813680962489, 0.013668136809624903, 0.013668136809624904, 0.013668136809624913, 0.013668136809624913, 0.013668136809624915, 0.013668136809624922, 0.013668136809624922, 0.013668136809624927, 0.013668136809624927, 0.013668136809624929, 0.013668136809624932, 0.013668136809624934, 0.013668136809624937, 0.013668136809624943, 0.013668136809624943, 0.013668136809624955, 0.01573502388046407, 0.019363580840437624, 0.01962012677387009, 0.022294638214105687, 0.025726751000439328, 0.02824395592718233, 0.030242002892491505, 0.03590552210316845, 0.03673662510026454, 0.04696688182491553, 0.06242089604552269, 0.0716270970047544, 0.09248348339436882, 0.2602750892343911]",0.5786872018840149
+D-MPNN,clintox,classification,32,within_unit_rank,15,32,30.715395104476052,29.211928872366375,-0.006805972158663885,0.8216058468028754,"[0.025675182712589836, 0.025675182712589836, 0.02567518271258984, 0.02567518271258985, 0.025675182712589853, 0.025675182712589856, 0.025675182712589856, 0.02567518271258986, 0.025675182712589863, 0.025675182712589867, 0.025675182712589867, 0.025675182712589874, 0.025675182712589877, 0.02567518271258988, 0.02567518271258988, 0.025675182712589888, 0.02567518271258989, 0.025675182712589898, 0.026966419855651298, 0.027878328706425502, 0.029321289314321014, 0.029975293132344198, 0.030669007910040173, 0.031204507352141277, 0.03307906888113531, 0.03599506480017192, 0.03683959383508149, 0.039710223516954336, 0.045632295200551565, 0.04966232229892657, 0.05856276163214593, 0.06235053473749202]",0.9598560970148766
+D-MPNN,esol,regression,16,raw,15,16,4.17969883872355,2.8625925705157496,0.3017033094492476,0.11001681463189723,"[0.006876050914493548, 0.006876050914493561, 0.006876050914493568, 0.006876050914493575, 0.006876050914493586, 0.006876050914493672, 0.006897285841531411, 0.006981077532593816, 0.007204923988037809, 0.007230122902946628, 0.008107671372540174, 0.014473910591431998, 0.02352159560232287, 0.06222539185350194, 0.35526824832588183, 0.4668334665022501]",0.2612311774202219
+D-MPNN,esol,regression,16,row_centred,15,16,5.359002930448132,3.5470082512043186,0.0010631536951015638,0.15147029459643727,"[0.009466893412277294, 0.009466893412277308, 0.009466893412277336, 0.00946689341227735, 0.009466893412277357, 0.009466893412277366, 0.009539967115468173, 0.009650921778969156, 0.010257941575920873, 0.010676344777395628, 0.012366143050670336, 0.01719647475900837, 0.03290705305330666, 0.1558717577260791, 0.2405570266466977, 0.4441750090428201]",0.33493768315300826
+D-MPNN,esol,regression,16,shared_morgan_linear_relative,15,16,1.4320351531952624,1.1293408078533855,0.9466226905188222,0.03799116135071234,"[0.0025327440900474517, 0.0025327440900474647, 0.0025327440900474864, 0.0025327440900475124, 0.0025327440900475323, 0.0025347616436362363, 0.0025401685430640752, 0.002561400154111209, 0.0025783619351177696, 0.0026020999725609633, 0.002754636171134818, 0.004066911021777397, 0.005177211115651526, 0.021840426730606117, 0.9406803022621024]",0.0895021970747039
+D-MPNN,esol,regression,16,fixed_morgan_rf_relative,15,16,2.9181594588886703,1.880502789398259,0.7304156842706971,0.07123426652063292,"[0.0047489511013754735, 0.004748951101375512, 0.00474895110137553, 0.00474895110137554, 0.004748951101375639, 0.004758843125947636, 0.004833247005094245, 0.005057014120604935, 0.005515035707299723, 0.00656611597223885, 0.007026685342950033, 0.02082157120322124, 0.04884903250508439, 0.16463124670065424, 0.708196452810027]",0.1823849661805419
+D-MPNN,esol,regression,16,registry_median_relative,15,16,4.657629240141558,3.086756563205577,0.161200784340274,0.1281717822531071,"[0.008544785483540422, 0.008544785483540474, 0.008544785483540476, 0.008544785483540486, 0.008544785483540492, 0.008566961085544316, 0.008799665861335283, 0.009555475907431986, 0.011747729026089494, 0.014869860397845486, 0.023729895881916617, 0.03652865805557058, 0.054523299654851955, 0.3357258356939192, 0.45322869101779284]",0.2911018275088474
+D-MPNN,esol,regression,16,within_unit_rank,15,16,6.828381437988076,4.424569967019263,-0.1306719018342505,0.19605603798989688,"[0.01307040253265977, 0.013070402532659783, 0.013089517600341634, 0.013268205100513061, 0.013603374106944295, 0.014029922528427483, 0.01560239850702856, 0.01886500122127836, 0.026122825893505622, 0.030185774184129825, 0.0464754028094237, 0.052961416647524906, 0.08717540259994817, 0.2776960585091377, 0.3647838952264771]",0.42677383987425477
+D-MPNN,esol,regression,32,raw,15,32,9.129061714007275,4.954426902594268,0.25747796726696337,0.19554461098712267,"[0.006110769093347486, 0.00611076909334756, 0.006110769093347564, 0.006110769093347565, 0.006110769093347571, 0.006110769093347572, 0.006110769093347578, 0.00611076909334758, 0.006110769093347581, 0.006110769093347583, 0.006110769093347585, 0.006110769093347587, 0.006110769093347589, 0.006110769093347589, 0.006110769093347591, 0.006110769093347596, 0.006110769093347606, 0.006110769093347616, 0.006346098775708065, 0.006527776621444256, 0.007181798453971025, 0.00773934693935411, 0.008365840182304152, 0.0093862363876994, 0.011369827831448794, 0.013810877203634959, 0.0194476301035766, 0.04135067318188668, 0.045048341666121657, 0.14811731595509245, 0.19707472142441304, 0.36823967159308846]",0.28528317856272734
+D-MPNN,esol,regression,32,row_centred,15,32,10.981340109793015,5.944640723177573,-0.011417700335597518,0.23964698338664278,"[0.0074889682308325566, 0.007488968230832564, 0.007488968230832564, 0.007488968230832569, 0.007488968230832571, 0.007488968230832574, 0.007488968230832578, 0.00748896823083258, 0.007488968230832583, 0.0074889682308325834, 0.007488968230832587, 0.007488968230832587, 0.007488968230832593, 0.007488968230832594, 0.0074889682308326, 0.007488968230832608, 0.0074889682308326285, 0.007488968230832707, 0.007813438958704786, 0.008104935761012, 0.009159216321835325, 0.00951498549453199, 0.010337158514125698, 0.01112735866259642, 0.013595348287589168, 0.018256884803937345, 0.026872062191736157, 0.04221649510731129, 0.07044493812938066, 0.0915129513896138, 0.24938128861778316, 0.29686150960485536]",0.3431668784310317
+D-MPNN,esol,regression,32,shared_morgan_linear_relative,15,32,1.5405101720463068,1.1430372137575813,0.943772544877061,0.03776932439343667,"[0.0012183653030140328, 0.001218365303014057, 0.0012183653030140586, 0.0012183653030140673, 0.0012183653030140712, 0.0012183653030140777, 0.0012183653030140812, 0.0012183653030140823, 0.0012183653030140833, 0.0012183653030140892, 0.001218365303014092, 0.0012183653030140929, 0.0012183653030140946, 0.0012183653030141003, 0.0012183653030141057, 0.0012183653030141124, 0.0012183653030141334, 0.0012270444870193609, 0.001246677456123244, 0.0012581362999694904, 0.0012842968885946888, 0.0012949690439472549, 0.0013422229269427724, 0.0013587976339462045, 0.0015521933913463352, 0.0018568265537851677, 0.0036422081249976555, 0.004686381739305873, 0.008425038506369283, 0.014971787005993685, 0.9351412097904196]",0.04814094287644709
+D-MPNN,esol,regression,32,fixed_morgan_rf_relative,15,32,3.6379350347937374,1.9871147959746622,0.7200371151039853,0.07874641655326545,"[0.0025402069855890814, 0.0025402069855891885, 0.002540206985589193, 0.002540206985589196, 0.002540206985589199, 0.002540206985589202, 0.0025402069855892024, 0.002540206985589205, 0.002540206985589209, 0.0025402069855892124, 0.0025402069855892137, 0.0025402069855892146, 0.002540206985589221, 0.0025402069855892237, 0.0025402069855892276, 0.002540206985589238, 0.0025402069855892614, 0.0026344235974737856, 0.002769804800647416, 0.002876434914155434, 0.003145195865294422, 0.003397626970663355, 0.0035588495155030138, 0.003994049420508877, 0.005411111008155568, 0.005846381561687657, 0.012010506520986041, 0.033031303728041625, 0.06266024753291408, 0.12022487531343269, 0.6952556704955196]",0.11368546983730429
+D-MPNN,esol,regression,32,registry_median_relative,15,32,8.915771259994054,4.497978434374709,0.3427195654915147,0.20896904431544894,"[0.006740936913401544, 0.006740936913401554, 0.0067409369134015604, 0.006740936913401564, 0.006740936913401568, 0.00674093691340157, 0.006740936913401573, 0.006740936913401575, 0.006740936913401575, 0.0067409369134015795, 0.006740936913401582, 0.006740936913401586, 0.0067409369134015925, 0.0067409369134015925, 0.006740936913401595, 0.006740936913401601, 0.006740936913401613, 0.007064553505368504, 0.007411142696946984, 0.00789448928042002, 0.008350411024630919, 0.009488946917526763, 0.011670443803865005, 0.013691580208962663, 0.01727699004226961, 0.023636371559172482, 0.030653034577394326, 0.04731885735840922, 0.0823241409485497, 0.2125163237712783, 0.4061067867773787]",0.2786178518748142
+D-MPNN,esol,regression,32,within_unit_rank,15,32,15.1231280309986,8.417120803545819,-0.03112780782038771,0.3074344645863655,"[0.00960732701832387, 0.009607327018323873, 0.0096073270183239, 0.009607327018323909, 0.009607327018323912, 0.009607327018323918, 0.009607327018323918, 0.009607327018323923, 0.009607327018323923, 0.009607327018323928, 0.009607327018323928, 0.00960732701832393, 0.009607327018323931, 0.009607327018323933, 0.009607327018323933, 0.00960732701832394, 0.009607327018323945, 0.009607327018323949, 0.01156188101750058, 0.012536187286004181, 0.014396727020743764, 0.015124646283441857, 0.017782166496092155, 0.019512271874954655, 0.025913798236129874, 0.03119434932941623, 0.042182277144303344, 0.05230714787227264, 0.05787221980419843, 0.10450981372660899, 0.1555307119829683, 0.26664391559553446]",0.47259775096870626
+D-MPNN,lipo,regression,16,raw,15,16,3.958618647883761,2.4822968053098706,0.10096436169539227,0.10319537733060496,"[0.00644971108316274, 0.0064497110831627695, 0.006449711083162797, 0.006449711083162806, 0.006449711083162823, 0.006449711083162837, 0.006616502256504068, 0.006680274104816974, 0.007348029854023193, 0.0077428498958575075, 0.009919167011492655, 0.011490715960769532, 0.02204843768333661, 0.10338794163999522, 0.19049522179161268, 0.5955725933026147]",0.24741366549273505
+D-MPNN,lipo,regression,16,row_centred,15,16,3.769920829823634,2.2588932503796957,-0.11850848770484601,0.10196351761268539,"[0.006372719850792805, 0.006372719850792831, 0.006372719850792846, 0.006372719850792853, 0.006372719850792888, 0.006372719850792906, 0.006641350830430119, 0.006768430302815019, 0.007759353019821894, 0.008663998245372728, 0.011424807388684047, 0.012610288721637912, 0.02593989850663831, 0.0868349016187657, 0.15505810116499177, 0.6400625510960855]",0.23562005186397714
