pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
Classical multiview,bace,classification,32,shared_morgan_linear_relative,15,32,7.360077698131268,3.0840083882763607,0.5643379499496118,0.20706282659188524,"[0.006679446019093014, 0.006679446019093048, 0.006679446019093052, 0.00667944601909306, 0.006679446019093061, 0.006679446019093064, 0.006679446019093064, 0.0066794460190930695, 0.006679446019093073, 0.006679446019093078, 0.0066794460190930825, 0.006679446019093084, 0.006679446019093085, 0.006679446019093088, 0.00667944601909309, 0.006679446019093094, 0.006679446019093098, 0.00724378734450403, 0.007628239693230278, 0.00886969961387429, 0.00947281192038883, 0.010468193837236371, 0.011494540305650567, 0.015018978929068024, 0.0214344625584152, 0.02362754636443926, 0.028630889524039405, 0.038178880107016845, 0.05252178040542014, 0.09763780856525524, 0.5542217985068794]",0.23000242806660212
Classical multiview,bace,classification,32,fixed_morgan_rf_relative,15,32,14.802184196546024,8.07316723166522,0.2171504940549355,0.312217468683224,"[0.010071531247845909, 0.010071531247845914, 0.010071531247845916, 0.010071531247845917, 0.010071531247845922, 0.010071531247845926, 0.01007153124784593, 0.01007153124784593, 0.010071531247845933, 0.010071531247845935, 0.010071531247845938, 0.01007153124784594, 0.010071531247845943, 0.010071531247845945, 0.01007153124784595, 0.010071531247845957, 0.010071531247845957, 0.011923455283213091, 0.01275045489990907, 0.014933824835626464, 0.015925921117431775, 0.017734826269559495, 0.020462822628544694, 0.026595674145472713, 0.034028281595723055, 0.03964877912277356, 0.0487011556148646, 0.0696004556976385, 0.08012680519757505, 0.15354938450098313, 0.2828021278773038]",0.46256825614206326
Classical multiview,bace,classification,32,registry_median_relative,15,32,19.89457075164651,12.664807471343286,0.12706959393237216,0.4553156711037303,"[0.01468760229366869, 0.014687602293668691, 0.014687602293668696, 0.014687602293668708, 0.014687602293668714, 0.014687602293668715, 0.014687602293668719, 0.01468760229366872, 0.014687602293668722, 0.014687602293668726, 0.01468760229366873, 0.01468760229366873, 0.014687602293668734, 0.01468760229366874, 0.01468760229366874, 0.014687602293668741, 0.014687602293668748, 0.0160929731212109, 0.017416173128197644, 0.01876756609582221, 0.021410483672371586, 0.022240050858449018, 0.026565970788735165, 0.02757239723073279, 0.03195491312448032, 0.04131906798672342, 0.04579402176654154, 0.06280549430589907, 0.08651516336030102, 0.14805598359808742, 0.18380050197007963]",0.6217053359889534
Classical multiview,bace,classification,32,within_unit_rank,15,32,24.874014554366045,18.393461457080075,-0.02404285948916516,0.5741501749248274,"[0.01794219296640083, 0.017942192966400834, 0.017942192966400834, 0.017942192966400844, 0.017942192966400847, 0.01794219296640085, 0.017942192966400858, 0.017942192966400858, 0.017942192966400858, 0.01794219296640086, 0.01794219296640086, 0.01794219296640086, 0.017942192966400868, 0.01794219296640087, 0.017942192966400875, 0.017942192966400882, 0.01794219296640089, 0.01794219296640089, 0.020155655306040788, 0.02205759212581403, 0.023130449938912338, 0.024583419029458996, 0.027326828489238016, 0.027716092835907175, 0.03241200437724711, 0.034052416008083265, 0.03956028763036223, 0.053639549672872634, 0.06703188658072512, 0.07167608791443726, 0.09006329728592113, 0.14363495940976442]",0.7773129548239389
Classical multiview,bbbp,classification,4,raw,15,4,3.1551825341582145,2.592055304061334,0.3884403609215825,0.3308220031939354,"[0.10622613517181925, 0.13142515547711944, 0.19862313303001647, 0.5637255763210449]",0.7887956335395536
Classical multiview,bbbp,classification,4,row_centred,15,4,3.6725696757289286,3.3971789316636793,-0.22080233609788247,0.5386521541378965,"[0.13466303853447412, 0.1921274677265935, 0.25688875809782, 0.41632073564111227]",0.9181424189322321
Classical multiview,bbbp,classification,4,shared_morgan_linear_relative,15,4,2.8968774163598074,2.8011424480468987,0.16223402898859277,0.6126532590863055,"[0.2370978425174065, 0.31155129945450194, 0.45135085802809155]",0.7242193540899519
Classical multiview,bbbp,classification,4,fixed_morgan_rf_relative,15,4,3.366795336772745,2.886411043545769,0.32156774972395996,0.38155148020038904,"[0.11789002645509594, 0.15381724742107813, 0.21634911814110533, 0.5119436079827205]",0.8416988341931863
Classical multiview,bbbp,classification,4,registry_median_relative,15,4,2.6104535585479924,2.334913668176233,0.32557229717553376,0.36150791395849413,"[0.15405240452808347, 0.27010858101767216, 0.5758390144542443]",0.6526133896369981
Classical multiview,bbbp,classification,4,within_unit_rank,15,4,3.9846692872658367,3.969746945946351,-0.04233575838798115,0.8782358110256747,"[0.21955895275641868, 0.2402820506843015, 0.2638442275109375, 0.27631476904834246]",0.9961673218164592
Classical multiview,bbbp,classification,8,raw,15,8,3.5588368842552915,2.2577116170888285,0.5700410206828687,0.1562857012131833,"[0.02002985854120036, 0.02320808534704724, 0.023503291916381522, 0.04428164269074269, 0.05143412731074655, 0.07032696432907674, 0.1213374328746754, 0.6458785969901295]",0.44485461053191144
Classical multiview,bbbp,classification,8,row_centred,15,8,6.716603483189104,5.70676881084003,-0.10004836643657716,0.4568776268103406,"[0.05710970335129257, 0.06031092208409396, 0.0686982807970712, 0.07479845535616308, 0.11361737762678055, 0.1410984331955748, 0.17935813241373025, 0.30500869517529366]",0.839575435398638
Classical multiview,bbbp,classification,8,shared_morgan_linear_relative,15,8,3.6263697329422064,2.40868590910609,0.5995518875187924,0.19779640081597982,"[0.029090770811235272, 0.03302805089337882, 0.03603365431662086, 0.06349665849507288, 0.08827049783662039, 0.13132436625569913, 0.6187560013913728]",0.4532962166177758
