design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high,homogeneous_normalized_oracle_opportunity_mean,homogeneous_normalized_oracle_opportunity_n_seed_blocks,homogeneous_normalized_oracle_opportunity_n_outer_units,homogeneous_normalized_oracle_opportunity_low,homogeneous_normalized_oracle_opportunity_high,homogeneous_normalized_selected_gain_mean,homogeneous_normalized_selected_gain_n_seed_blocks,homogeneous_normalized_selected_gain_n_outer_units,homogeneous_normalized_selected_gain_low,homogeneous_normalized_selected_gain_high,homogeneous_normalized_cross_fitted_gap_mean,homogeneous_normalized_cross_fitted_gap_n_seed_blocks,homogeneous_normalized_cross_fitted_gap_n_outer_units,homogeneous_normalized_cross_fitted_gap_low,homogeneous_normalized_cross_fitted_gap_high
equal_K,Classical multiview,bace,classification,4,fixed_morgan_rf,-0.0366798371342814,5,15,-0.04525914176952761,-0.028837564548007184,-0.054863286840890625,5,15,-0.059729991591264485,-0.04673369005066735,0.018183449706609234,5,15,0.006897753816849488,0.029469145596368984,0.27016178276320074,5,15,0.13333333333164024,0.34482504661464286,0.4666666666666667,5,15,-0.06666666666666665,1.0,0.4898550724637681,5,15,0.2695652173913043,0.7565217391304347,0.017129836652996173,5,15,0.005076729146719957,0.029469145596368977,1.5763678333333995,5,15,1.5470689999560507,1.5996197599840032,-0.03617339946876025,5,15,-0.04055529054776118,-0.0296562535364799,-130.2242380875369,5,15,-145.99904597194023,-108.079146407694,,0,0,,,7.3484690324499935,5,15,2.117088231969293,16.28721758355314,8.086039415908928,5,15,3.021058338963358,16.74624390479886,-0.6784274328537636,5,15,-1.1880764891499038,-0.16877837655762346
equal_K,Classical multiview,bace,classification,4,registry_median_order_2,0.05471711298913491,5,15,0.04365341527043116,0.066067362177641,0.03653366328252567,5,15,0.031773169390651876,0.04110245051988739,0.018183449706609234,5,15,0.006897753816849488,0.029469145596368984,0.27016178276320074,5,15,0.13333333333164024,0.34482504661464286,0.4666666666666667,5,15,-0.06666666666666667,1.0,0.4898550724637681,5,15,0.29275362318840575,0.7565217391304347,0.017129836652996173,5,15,0.004790527709623368,0.029469145596368984,1.5763678333333995,5,15,1.5470689999560507,1.5996197599840032,0.023564453540809424,5,15,0.021118465786475665,0.02607108718008815,84.83203274691394,5,15,75.94708259704778,93.85591384831736,0.5978080468348839,5,15,0.3544674220967408,0.8328984086657213,1.5598591549295897,1,1,1.5598591549295897,1.5598591549295897,0.7359154929577442,1,1,0.7359154929577442,0.7359154929577442,0.8239436619718454,1,1,0.8239436619718454,0.8239436619718454
equal_K,Classical multiview,bace,classification,4,shared_morgan_linear,0.03542345017112934,5,15,0.02614791643768683,0.044698983904571866,0.017240000464520115,5,15,0.009498537658431176,0.025534833480207936,0.018183449706609234,5,15,0.006897753816849488,0.029469145596368984,0.27016178276320074,5,15,0.13333333333122602,0.34482504661505703,0.4666666666666667,5,15,-0.06666666666666665,1.0,0.4898550724637681,5,15,0.2695652173913043,0.7565217391304347,0.017129836652996173,5,15,0.004790527709623368,0.029469145596368977,1.5763678333333995,5,15,1.5470689999560507,1.5996197599840032,0.01009849088761223,5,15,0.005136481060538293,0.015625623000022747,36.35456719540402,5,15,18.491331817937855,56.2522428000819,0.6819931677063696,5,14,0.519424637115173,0.8790044583887383,0.6143081744622799,5,15,0.47470936768823585,0.7490572666496788,0.329650543073986,5,15,0.21682671793638053,0.43852615926978694,0.2672546089607262,5,15,0.08847792648644862,0.4370300599973853
equal_K,Classical multiview,bace,classification,8,fixed_morgan_rf,0.006743740035616827,5,15,0.004216543248875179,0.008823849270328938,0.0017060638830463568,5,15,-0.002667750518794354,0.006079878284887068,0.00503767615257047,5,15,0.0019760855187390828,0.008290519181422037,0.06167013245538137,5,15,0.02222920077635996,0.10121439537737623,0.7866666666666667,5,15,0.5733333333333333,1.0,0.4059649913605289,5,15,0.17037037037037034,0.6365111561866126,0.0021720233338956337,5,15,-0.001235592690138117,0.00665971032784188,4.285693466655598,5,15,4.254561126697807,4.320553746726362,0.00037043107763304236,5,15,-0.0006468441202894719,0.001387706275555557,1.3335518794789525,5,15,-2.277445398652939,5.348992631485842,0.5672887235777649,5,9,0.26552849522381633,0.8655284952238164,-0.18777259446607836,5,15,-2.809009085690443,1.2461355190553176,0.3535055528678138,5,15,-2.023471135750574,2.6424527208157733,-0.22508987712839018,5,15,-3.2333333333326464,3.5540212339819113
equal_K,Classical multiview,bace,classification,8,registry_median_order_4,0.07636785229913924,5,15,0.07056705169809364,0.08662925280747695,0.07133017614656875,5,15,0.06380798560544526,0.08372384691070016,0.00503767615257047,5,15,0.0019760855187390828,0.00837954886558021,0.06167013245538137,5,15,0.02222920077635996,0.10121439537737623,0.7866666666666667,5,15,0.5733333333333333,1.0,0.4059649913605289,5,15,0.17037037037037034,0.6365111561866126,0.0021720233338956337,5,15,-0.001235592690138117,0.006515273893980973,4.285693466655598,5,15,4.254561126697807,4.320553746726362,0.016679777045544627,5,15,0.014884343207550976,0.01947442623756738,60.04719736396066,5,15,53.583635547183505,70.10793445524259,0.9149510730916397,5,15,0.8621177156267128,0.9677844305565664,1.3314656179662447,5,15,1.1699148986896908,1.493016337242799,1.2203447685321438,5,15,1.0755106083478154,1.3667657598061282,0.04620477985371841,5,15,-0.016562051117835302,0.12390765696625232
equal_K,Classical multiview,bace,classification,8,shared_morgan_linear,0.07884702734102757,5,15,0.07229795989572857,0.08604343623864859,0.07380935118845709,5,15,0.06579107956365558,0.08299591182353008,0.00503767615257047,5,15,0.0019760855187390828,0.00837954886558021,0.06167013245538137,5,15,0.02222920077635996,0.10111106413440277,0.7866666666666667,5,15,0.5733333333333333,1.0,0.4059649913605289,5,15,0.17037037037037034,0.6365111561866125,0.0021720233338956337,5,15,-0.0010911562562772113,0.0065152738939809746,4.285693466655598,5,15,4.254561126697807,4.320553746726362,0.017223993302995594,5,15,0.015392126622170255,0.01912399896554734,62.00637589078413,5,15,55.70016875831343,68.85423493931815,0.9266188356410865,5,15,0.881825234772856,0.9714124365093169,1.0484057011169274,5,15,1.0341961217853453,1.0626152804485094,0.9709880361495398,5,15,0.919393938433538,1.0225821338655414,0.02945763133300263,5,15,-0.015152195048986464,0.08760093533694764
equal_K,Classical multiview,bace,classification,16,fixed_morgan_rf,0.011815095771245733,5,15,0.010370001503956854,0.013040546894842695,0.007206405899728474,5,15,0.003374984731000471,0.01111303804995308,0.004608689871517258,5,15,0.0017863155985998968,0.006995306176577873,0.054247199113305763,5,15,0.019416208423541557,0.08904931177076725,0.5076923076923077,5,15,0.26153846153846155,0.7538461538461539,0.44920357547437534,5,15,0.18080352406129063,0.7605073842537642,0.0035019619747853913,5,15,0.0009886975164752861,0.006695163101338308,12.250959293338624,5,15,12.008697986606663,12.54073014483243,0.0005881774639501491,5,15,0.00025624539887854076,0.0008898942144989125,2.1174388702205365,5,15,0.9224834359627467,3.2036191721960856,0.128930812987588,5,15,-0.21428094914810508,0.5701473316952433,2.7646372446702734,5,15,2.0379715785893264,3.500212869152603,-0.8222380176571,5,15,-2.379311507844698,0.7348354725304974,2.122058595069282,5,15,0.4452222222222346,4.165010976021707
equal_K,Classical multiview,bace,classification,16,registry_median_order_8,0.00793700855430374,5,15,0.00568325068266778,0.01001130416433434,0.003328318682786483,5,15,0.0017746406373737738,0.005243546482060164,0.004608689871517258,5,15,0.0019304510725815405,0.0070588964255999965,0.054247199113305763,5,15,0.021607656882685355,0.09149769516880615,0.5076923076923077,5,15,0.26153846153846155,0.7538461538461539,0.44920357547437534,5,15,0.18985996751387937,0.7605073842537642,0.0035019619747853913,5,15,0.0009886975164752861,0.006695163101338308,12.250959293338624,5,15,12.008697986606663,12.540236813330557,0.00027333105337922305,5,15,0.00014198137392511034,0.00041896579627011753,0.983991792165203,5,15,0.5111329461303973,1.5585443536734371,0.5397047645681196,5,15,0.3539352852264625,0.7815926701728397,2.148594071169512,5,14,0.9086356877336813,3.4267361942458665,0.7135932570379653,5,14,0.28999815758774866,1.3188834485646415,1.2961846099410577,5,14,0.3640987654320843,2.323970747784995
equal_K,Classical multiview,bace,classification,16,shared_morgan_linear,0.08391838307665647,5,15,0.07842243342104335,0.09017136307539171,0.07930969320513923,5,15,0.07159596846104345,0.08687884799946144,0.004608689871517258,5,15,0.0019304510725815405,0.007080487917799893,0.054247199113305763,5,15,0.021607656882685355,0.09149769516880615,0.5076923076923077,5,15,0.26153846153846155,0.7538461538461539,0.44920357547437534,5,15,0.18985996751387937,0.7514509408011755,0.0035019619747853913,5,15,0.0009886975164752861,0.006695163101338308,12.250959293338624,5,15,12.006693013493592,12.559970073405808,0.006498447525717916,5,15,0.0059472169363877945,0.006976936702214104,23.394411092584498,5,15,21.258394415052955,25.116972127970772,0.9332166560916931,5,15,0.8926828529003661,0.9732884225957779,1.076761590835757,5,15,1.065671242125344,1.0867624936614129,1.0047470037052102,5,15,0.9641148862737484,1.0446677163996503,0.05802996575247079,5,15,0.013148150742541092,0.10763103557479947
equal_K,Classical multiview,bace,classification,32,fixed_morgan_rf,0.012291129679259686,5,15,0.010586800539477885,0.013880449050818843,0.005663999706297489,5,15,0.0025714091777647935,0.008523100604941073,0.006627129972962198,5,15,0.004440932178661846,0.008849353601907521,0.07262953053128486,5,15,0.04642575356362714,0.1027768935680693,0.5586206896551724,5,15,0.33793103448275863,0.7793103448275862,0.3538015328076152,5,15,0.21058747939118622,0.4463469631251783,0.005044368168216377,5,15,0.0020005332150140553,0.0080882031214187,41.41386744671812,5,15,38.63955071349629,44.18818417993995,0.00014401876037268904,5,15,6.107767432413327e-05,0.00021656272556127825,0.5184675373416805,5,15,0.19274974993814614,0.7796258120206015,0.06511293133797694,5,15,-0.19164891199483364,0.32187477467078757,2.931178694081212,5,15,1.491578249133338,5.150847375385693,-0.21823767750924006,5,15,-1.6185079031014074,0.6920370427214546,1.0440595665815846,5,15,0.44784410431253435,1.824841652507042
equal_K,Classical multiview,bace,classification,32,registry_median_order_16,0.0015827618047458212,5,15,0.0005772630370548982,0.002808768929765352,-0.005044368168216377,5,15,-0.0080882031214187,-0.0020558225758589748,0.006627129972962198,5,15,0.004440932178661846,0.009050423780800291,0.07262953053128486,5,15,0.04642575356362714,0.1027768935680693,0.5586206896551724,5,15,0.33793103448275863,0.7793103448275862,0.3538015328076152,5,15,0.2104775816926842,0.4463469631251783,0.005044368168216377,5,15,0.0020005332150140553,0.0080882031214187,41.41386744671812,5,15,38.63955071349629,44.1954272134346,-0.00012163536211867391,5,15,-0.0001957661851773206,-4.75045390600272e-05,-0.43788730362722605,5,15,-0.7047582666383542,-0.17101634061609788,0.0,4,6,0.0,0.0,0.030540185739424873,5,15,0.013225465163847334,0.04785490631500241,-0.1042546931298691,5,15,-0.17121274234656542,-0.045060925914247776,0.1042546931298691,5,15,0.045060925914247776,0.17141602714380885
equal_K,Classical multiview,bace,classification,32,shared_morgan_linear,0.08439441698467043,5,15,0.07850891394466004,0.09082936974823623,0.07776728701170824,5,15,0.070512633158091,0.08612085135534624,0.006627129972962198,5,15,0.004440932178661846,0.009050423780800291,0.07262953053128486,5,15,0.04642575356362714,0.1027768935680693,0.5586206896551724,5,15,0.33793103448275863,0.7793103448275862,0.3538015328076152,5,15,0.21058747939118622,0.4463469631251783,0.005044368168216377,5,15,0.0020005332150140557,0.0080882031214187,41.41386744671812,5,15,38.63955071349629,44.18818417993995,0.0019160641896479504,5,15,0.0016969217719797008,0.002083222867933789,6.897831082732621,5,15,6.109729403445918,7.499602324561641,0.9138825262235976,5,15,0.8847388617609975,0.9430261906861979,1.0712790243356292,5,15,1.057086477244446,1.0873578012324847,0.9814494746212361,5,15,0.9512544318557528,1.0179287031558482,0.06991369613285056,5,15,0.03113897493629597,0.10868841732940518
equal_K,Classical multiview,bbbp,classification,4,fixed_morgan_rf,-0.019858018699625883,5,15,-0.026661097424874974,-0.012512192499718054,-0.03792512886672709,5,15,-0.045670510091919435,-0.03017974764153474,0.018067110167101202,5,15,0.008706968331333642,0.030823169390408255,0.2455954649709647,5,15,0.12203253322124248,0.4001685249918177,1.0,5,15,1.0,1.0,0.2579710144927535,5,15,-0.0434782608695653,0.536231884057971,0.012947694095511659,5,15,0.004071896656149791,0.02310200608176997,2.148249813425354,5,15,2.1333157667812572,2.162632200199489,-0.017229114085953935,5,15,-0.020745533268100063,-0.0136367592339591,-62.02481070943416,5,15,-74.68391976516024,-49.092333242252764,-14.081051763597626,2,2,-27.854961832059416,-0.30714169513583767,2.370974542617002,5,15,1.8734536919193723,3.1366936608186897,-5.74092114271379,5,15,-21.798927310198387,3.14625422559235,0.5873241825440131,5,15,-0.6064593423814039,2.476016588093515
equal_K,Classical multiview,bbbp,classification,4,registry_median_order_2,0.02332862685683495,5,15,0.0163314326562212,0.030325821057448705,0.005261516689733749,5,15,-0.003506269662192829,0.016689009787383916,0.018067110167101202,5,15,0.00831530428693481,0.030823169390408255,0.2455954649709647,5,15,0.12057742036462826,0.4001685249918177,1.0,5,15,1.0,1.0,0.2579710144927535,5,15,-0.04347826086956532,0.536231884057971,0.012947694095511659,5,15,0.004071896656149791,0.023102006081769967,2.148249813425354,5,15,2.1333157667812572,2.1631838600694504,0.0027338624463196437,5,15,-0.0010816997066581992,0.007743680590378592,9.841904806750719,5,15,-3.8941189439695156,27.877250125362927,0.43925277145285824,5,13,0.04148115463979955,0.7087821966563171,,0,0,,,,0,0,,,,0,0,,
equal_K,Classical multiview,bbbp,classification,4,shared_morgan_linear,0.06534614931993774,5,15,0.05744015224764778,0.07110405855726468,0.04727903915283652,5,15,0.03743154939359928,0.05605899440770427,0.018067110167101202,5,15,0.008706968331333642,0.030823169390408255,0.2455954649709647,5,15,0.12203253322124248,0.3987497899566183,1.0,5,15,1.0,1.0,0.2579710144927535,5,15,-0.0434782608695653,0.536231884057971,0.012947694095511659,5,15,0.004071896656149791,0.02310200608176997,2.148249813425354,5,15,2.1333157667812572,2.1631838600694504,0.022158446562271773,5,15,0.017564925325762773,0.02642168066230356,79.77040762417838,5,15,62.1210236079555,95.1180503842928,0.7544045350253892,5,15,0.601286587858812,0.8779674667768884,1.0214575647530377,5,15,0.9198230041458515,1.1170144235784452,0.7261421267285093,5,15,0.5942369903624158,0.8973009567310365,0.20650737634892424,5,15,0.07132330424568525,0.34169144845216326
equal_K,Classical multiview,bbbp,classification,8,fixed_morgan_rf,0.02786090425187303,5,15,0.020991868717270278,0.03402900612390087,0.026926762358295546,5,15,0.019481773492975786,0.03344367662641408,0.0009341418935774855,5,15,0.0003724165405449768,0.001603437968459705,0.010054658237873005,5,15,0.0035849208823791265,0.017990386588888862,1.0,5,15,1.0,1.0,0.6970926301555105,5,15,0.49515438359251746,0.8822026895049208,0.0002574926922506234,5,15,-1.0456532195624036e-05,0.0007689565370478047,5.01711570015177,5,15,4.994329460112687,5.039901940190854,0.005364571493556339,5,15,0.0038588191551631374,0.006663801501849309,19.312457376802822,5,15,13.891748958587295,23.989685406657507,0.9423959628590872,5,15,0.8930209291828118,0.9866705034603298,8.497230390821889,5,15,2.0416830733366984,15.215332868252649,8.293275267769364,5,15,1.2597226797730372,14.690876140486996,0.06452339615070275,5,15,-0.014021176317425452,0.20470588235294587
