design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high,homogeneous_normalized_oracle_opportunity_mean,homogeneous_normalized_oracle_opportunity_n_seed_blocks,homogeneous_normalized_oracle_opportunity_n_outer_units,homogeneous_normalized_oracle_opportunity_low,homogeneous_normalized_oracle_opportunity_high,homogeneous_normalized_selected_gain_mean,homogeneous_normalized_selected_gain_n_seed_blocks,homogeneous_normalized_selected_gain_n_outer_units,homogeneous_normalized_selected_gain_low,homogeneous_normalized_selected_gain_high,homogeneous_normalized_cross_fitted_gap_mean,homogeneous_normalized_cross_fitted_gap_n_seed_blocks,homogeneous_normalized_cross_fitted_gap_n_outer_units,homogeneous_normalized_cross_fitted_gap_low,homogeneous_normalized_cross_fitted_gap_high
equal_budget_from_K16,Homogeneous Morgan,lipo,regression,16,shared_morgan_linear,0.1215005689204196,5,15,0.11728072781984104,0.12494332395422476,0.11099359211213411,5,15,0.10373710660222257,0.11825007762204562,0.010506976808285525,5,15,0.006571741430603906,0.014369560648962384,0.06179657292641446,5,15,0.038952562741918384,0.08412487179149272,1.0,5,15,1.0,1.0,0.7273835608996879,5,15,0.7113728268600132,0.7555077581588577,0.007235331935029033,5,15,0.0020449752090275553,0.012425688661030509,13.123861633474004,5,15,12.125449120206756,14.35105128008872,0.008534675923649471,5,15,0.008087744968003008,0.008952586256591849,30.7248333251381,5,15,29.059125018952898,32.22931052373066,0.938203427073222,5,15,0.9158751282080149,0.9610474372578508,1.0,5,15,1.0,1.0,0.938203427073222,5,15,0.9158751282080146,0.9610474372578508,0.039344301175468666,5,15,0.011195508787974588,0.06749309356296275
equal_budget_from_K16,Homogeneous Morgan,tdc_caco2_wang,regression,16,shared_morgan_linear,0.7279017865472355,5,15,0.7258361142595556,0.7297008927381888,0.6978300947343268,5,15,0.6936443350270641,0.7022235831100836,0.03007169181290877,5,15,0.025418251494624365,0.034687762722695824,0.040209963170440254,5,15,0.03317953918297856,0.04724038715790196,0.3933333333333333,5,15,0.1333333333333333,0.74,0.1360672852200077,5,15,0.0017213352485446337,0.3488634249558287,0.022759906718171914,5,15,0.018293394849172688,0.028037453509967065,3.0995249267201848,5,15,2.9173283534667744,3.282759406658198,0.22605830386095552,5,15,0.21303997284541634,0.23907663487649464,813.8098938994398,5,15,766.9439022434988,860.6758855553808,0.9597900368295053,5,15,0.9527596128420329,0.9668204608169775,1.0,5,15,1.0,1.0,0.9597900368295053,5,15,0.9527596128420328,0.9668204608169775,0.02974599163201619,5,15,0.02340124645941839,0.037771810371322066
equal_budget_from_K16,Modern-augmented,bace,classification,16,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.4495279266654203,5,15,0.4422487266284102,0.4568035266905401,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K16,Modern-augmented,bbbp,classification,16,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.55294987335025,5,15,0.5458219000448781,0.5600778466556219,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K16,Modern-augmented,clintox,classification,16,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.37900186004117115,5,15,0.37159260668947036,0.38641111339287193,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K16,Modern-augmented,esol,regression,16,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.09598653332795928,5,15,0.09428303999205412,0.09797553332367273,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K16,Modern-augmented,lipo,regression,16,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.3030347999961424,5,15,0.2992807333280021,0.3074761333254475,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K16,Modern-augmented,tdc_caco2_wang,regression,16,shared_morgan_linear,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,,0,0,,,0.0,5,15,0.0,0.0,0.07641478665173033,5,15,0.07609084666861822,0.07686708664987216,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,,0,0,,,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0
equal_budget_from_K32,Classical multiview,bace,classification,32,shared_morgan_linear,0.08439441698467043,5,15,0.07850891394466004,0.09082936974823623,0.07776728701170824,5,15,0.07101517199971154,0.08542274864697706,0.006627129972962198,5,15,0.004440932178661846,0.009050423780800291,0.07262953053128486,5,15,0.04642575356362714,0.1027768935680693,0.6316912972085386,5,15,0.411247947454844,0.8523809523809524,0.3584339966760708,5,15,0.20915234080028325,0.4539146029729178,0.005044368168216377,5,15,0.0020005332150140553,0.0080882031214187,37.638370313378985,5,15,36.66057303355386,38.8559233131508,0.0020718278850360215,5,15,0.0018989264325977452,0.0022882403031367167,7.458580386129677,5,15,6.836135157351881,8.23766509129218,0.9138825262235976,5,15,0.8847388617609975,0.9430261906861979,1.0712790243356292,5,15,1.0577133980336606,1.0873578012324847,0.9814494746212361,5,15,0.9512544318557528,1.0179287031558482,0.06991369613285056,5,15,0.03113897493629597,0.10868841732940518
equal_budget_from_K32,Classical multiview,bbbp,classification,32,shared_morgan_linear,0.12270534818392483,5,15,0.11721047965770852,0.12675341332388299,0.11748934011073928,5,15,0.11208221360041486,0.12278754399692823,0.005216008073185533,5,15,0.002070972637934535,0.009633145314027666,0.04745151775304897,5,15,0.016367553987347294,0.09440824073494006,0.7041328224776501,5,15,0.48123627075351216,0.9264367816091955,0.45621342958148403,5,15,0.2411783882516266,0.6712484709113415,0.0002282646939484396,5,15,-0.0035166398315877277,0.004275971399718611,28.525237180214997,5,15,28.049515026900917,29.000959333529075,0.004129298815696531,5,15,0.0038875263606345752,0.004358405799160554,14.865475736507511,5,15,13.995094898284473,15.690260876977993,0.9525484822464833,5,15,0.9039405143236866,0.9836324460125236,1.2517356477691504,5,15,1.1860081382034928,1.3288509476502972,1.1963232447614498,5,15,1.1125337571111256,1.2977050486403765,0.0031985894947594686,5,15,-0.04377845300912923,0.052199601842634356
equal_budget_from_K32,Classical multiview,clintox,classification,32,shared_morgan_linear,0.1874390833953338,5,15,0.17589883076982465,0.19814637356264328,0.1713237871298323,5,15,0.16003007810590827,0.1826174961537563,0.01611529626550149,5,15,0.008677951041010892,0.02355264148999209,0.0818918851910777,5,15,0.04549703100049789,0.11744212568532089,0.5573526728699143,5,15,0.4087119138843277,0.632183908045977,0.3039875291462835,5,15,0.18728113164513618,0.42069392664743077,0.009467615865124472,5,15,0.002242504787362854,0.0180024531956074,37.2625962666818,5,15,36.02271158668833,38.212983020150574,0.004612957943389424,5,15,0.004327578209059849,0.004852859691896695,16.606648596201925,5,15,15.579281552615456,17.47000229317569,0.9158511227165811,5,15,0.8780438901302567,0.9536583553029052,1.5427801492723467,5,15,1.4977777163512753,1.5877825821934182,1.4156087632609977,5,15,1.3335425104875875,1.4970124340545397,0.07394631342750341,5,15,0.018622169530526277,0.13322237641411674
equal_budget_from_K32,Classical multiview,esol,regression,32,shared_morgan_linear,2.259489925753526,5,15,2.2396171744763693,2.279362677030682,2.1787075479202,5,15,2.160153242536901,2.195457016190524,0.08078237783332574,5,15,0.04608772865702303,0.11572280028362023,0.03751809869595725,5,15,0.019911538208173818,0.055124659183740675,0.040814085020981584,5,15,-0.10545520890348477,0.1876942163838716,0.02621603211606478,5,15,-0.009798900791704177,0.06955527672265568,0.02756121354314119,5,15,-0.007187568950271795,0.05486733544761552,17.34537882664396,5,15,16.629262226808343,17.92509232659358,0.12560265503740978,5,15,0.12090338644288363,0.1308786729106129,452.1695581346752,5,15,435.25219119438117,471.16322247820636,0.9621370192757649,5,15,0.9445304587879726,0.9797435797635572,1.732775459730376,5,15,1.7124964666733469,1.753054452787405,1.6629474210256774,5,15,1.6452834353784254,1.6782765226617031,0.024035943027550282,5,15,-0.011521490543255363,0.05366710546996918
equal_budget_from_K32,Classical multiview,lipo,regression,32,shared_morgan_linear,0.3705285426525414,5,15,0.36678913607599917,0.3750762014415948,0.35874838018983424,5,15,0.35023981527437903,0.3663409618826717,0.01178016246270716,5,15,0.0004481741933274848,0.02483638616721578,0.030384186363678244,5,15,0.0012652600440704721,0.06364487096499385,1.0,5,15,1.0,1.0,0.7693499555720507,5,15,0.5901765094173803,0.948523401726721,0.0075925816928374525,5,15,0.0,0.016101146608292698,44.76886246001037,5,15,44.64092199996812,44.89680292005262,0.008015829521118555,5,15,0.007804717930124219,0.008211007117985742,28.8569862760268,5,15,28.096984548447193,29.559625624748673,0.9685175196284426,5,15,0.9340142442301242,0.9987347399559259,2.5787352418211027,5,15,2.5505468970032057,2.6138601235811905,2.488015543973769,5,15,2.422570072433836,2.54716847627216,0.059152932298391095,5,15,0.0,0.12544218472424118
equal_budget_from_K32,Classical multiview,tdc_caco2_wang,regression,32,shared_morgan_linear,0.8418804179863741,5,15,0.8392760322211357,0.8444848037516126,0.8084931956282789,5,15,0.7968933692111244,0.8213529796770649,0.03338722235809517,5,15,0.020778029377899444,0.04499806784256976,0.03873787673038496,5,15,0.023938542575540435,0.052534034609098224,0.18932676518883418,5,15,-0.03136288998357963,0.41026272577996714,0.13140010384857542,5,15,0.02309725779894236,0.2999773153103123,0.018514464611230526,5,15,0.01078897924106305,0.025547334719928226,17.04471619336788,5,15,16.92858308017797,17.139643999965237,0.04749328694080919,5,15,0.04695882430461781,0.04819024666077801,170.9758329869131,5,15,169.05176749662414,173.48488797880083,0.9612621232695698,5,15,0.94746596539084,0.9760614574244318,1.14939748977156,5,15,1.1438064820733547,1.154988497469765,1.105731221564409,5,15,1.0886566252008714,1.1254998366377236,0.02273912893887432,5,15,0.012901759887625031,0.03257649799012361
equal_budget_from_K32,Homogeneous Morgan,bace,classification,32,shared_morgan_linear,0.07916788124048925,5,15,0.07385337010891642,0.08484054042565228,0.07162348228078072,5,15,0.06670465252261001,0.07895812883859883,0.0075443989597085166,5,15,0.004459750957074856,0.010629046962342178,0.09241133932351307,5,15,0.05921801176916532,0.12445719826769186,0.33793103448275863,5,15,0.04367816091954024,0.7057471264367816,0.1479195253703402,5,15,0.029709363865307294,0.3003031552048085,0.0025487252272652287,5,15,0.00027699874192558627,0.0048164237213619435,28.902903440004838,5,15,25.774427553274045,32.031379326735625,0.0024989157278354043,5,15,0.002317344494173732,0.0026215503880225627,8.996096620207455,5,15,8.321467796049443,9.437581396881226,0.9075886606752717,5,15,0.8777825560296673,0.9417036705559145,1.0,5,15,1.0,1.0,0.9075886606752717,5,15,0.8744705953898118,0.9417036705559145,0.02946276948908059,5,15,0.0051288390936202275,0.05094097077873368
equal_budget_from_K32,Homogeneous Morgan,bbbp,classification,32,shared_morgan_linear,0.099249153223616,5,15,0.0933215223273345,0.10492733540898017,0.09573490910046992,5,15,0.08958286589998514,0.10171262344202141,0.003514244123146086,5,15,0.003123850909212959,0.00397343315257724,0.03874688305170989,5,15,0.03374163983684639,0.044040899840092344,0.33406803924045303,5,15,0.2586305138029276,0.48251933251933254,0.25924106175450107,5,15,0.14016709416935452,0.37831502933964767,-0.0005106486570254808,5,15,-0.0017341867295281716,0.0008260055546054728,28.251719200067846,5,15,27.858076733405078,28.682402333531837,0.003386416277185643,5,15,0.0031413654337700526,0.003631467120601234,12.191098597868313,5,15,11.308915561572189,13.073281634164436,0.9604723063049463,5,15,0.9553630266269251,0.9652171517731926,1.0,5,15,1.0,1.0,0.9604723063049463,5,15,0.9556584175612624,0.9652978524205944,-0.006458570115077311,5,15,-0.019051935938593126,0.007274517109873936
