design,pool,task,task_type,candidate_count,anchor_scheme,oracle_opportunity_gain_mean,oracle_opportunity_gain_n_seed_blocks,oracle_opportunity_gain_n_outer_units,oracle_opportunity_gain_low,oracle_opportunity_gain_high,selected_model_gain_mean,selected_model_gain_n_seed_blocks,selected_model_gain_n_outer_units,selected_model_gain_low,selected_model_gain_high,same_unit_selection_gap_mean,same_unit_selection_gap_n_seed_blocks,same_unit_selection_gap_n_outer_units,same_unit_selection_gap_low,same_unit_selection_gap_high,range_normalized_selection_loss_mean,range_normalized_selection_loss_n_seed_blocks,range_normalized_selection_loss_n_outer_units,range_normalized_selection_loss_low,range_normalized_selection_loss_high,chance_adjusted_hit3_mean,chance_adjusted_hit3_n_seed_blocks,chance_adjusted_hit3_n_outer_units,chance_adjusted_hit3_low,chance_adjusted_hit3_high,chance_adjusted_mrr_mean,chance_adjusted_mrr_n_seed_blocks,chance_adjusted_mrr_n_outer_units,chance_adjusted_mrr_low,chance_adjusted_mrr_high,cross_fitted_selection_gap_mean,cross_fitted_selection_gap_n_seed_blocks,cross_fitted_selection_gap_n_outer_units,cross_fitted_selection_gap_low,cross_fitted_selection_gap_high,audit_fit_seconds_mean,audit_fit_seconds_n_seed_blocks,audit_fit_seconds_n_outer_units,audit_fit_seconds_low,audit_fit_seconds_high,downstream_efficiency_per_second_mean,downstream_efficiency_per_second_n_seed_blocks,downstream_efficiency_per_second_n_outer_units,downstream_efficiency_per_second_low,downstream_efficiency_per_second_high,selected_gain_per_audit_hour_mean,selected_gain_per_audit_hour_n_seed_blocks,selected_gain_per_audit_hour_n_outer_units,selected_gain_per_audit_hour_low,selected_gain_per_audit_hour_high,opportunity_capture_fraction_mean,opportunity_capture_fraction_n_seed_blocks,opportunity_capture_fraction_n_outer_units,opportunity_capture_fraction_low,opportunity_capture_fraction_high
component_ablation,+MoLFormer,esol,regression,16,shared_morgan_linear,2.2109593040401756,5,15,2.2078331025545266,2.212946160119853,2.1864868449397767,5,15,2.1864868449397767,2.1864868449397767,0.024472459100398865,5,15,0.021346257614749765,0.02647043404970968,0.011798929490350678,5,15,0.0107256025750569,0.012486897292909332,0.1794871794871795,5,15,0.1794871794871795,0.1794871794871795,0.11951244210942738,5,15,0.09133684025692908,0.13360024303567655,0.014798999403638194,5,15,0.014798999403638194,0.014798999403638194,15.384262086606274,5,15,14.09260901333376,16.446476099954452,0.14379660881890524,5,15,0.1333567777124794,0.1567441560749196,517.6677917480588,5,15,480.0843997649257,564.2789618697105,0.9881925278068756,5,15,0.9875045600043167,0.9892705962667714
component_ablation,+MoLFormer,esol,regression,32,shared_morgan_linear,2.2575886077625986,5,15,2.2377484535859127,2.277428761939284,2.1766218329929923,5,15,2.152850986960476,2.194607774560377,0.08096677476960619,5,15,0.04506824939671318,0.11967807446133108,0.03761833689162485,5,15,0.019382427118709668,0.057072656946861464,0.04367816091954024,5,15,-0.10344827586206898,0.33793103448275863,0.05515310699614824,5,15,0.01345427175883083,0.10474754206454236,0.02656383037706015,5,15,-0.008790097085344653,0.05645631586206441,26.212685439980124,5,15,24.06161876672025,27.97970298713525,0.08347731929014346,5,15,0.07780957662351343,0.09002571562313802,300.5183494445165,5,15,280.1144758446484,323.41908198304407,0.9619789575345878,5,15,0.942728609475169,0.9801884424298996
component_ablation,+MoLFormer,lipo,regression,16,shared_morgan_linear,0.3536144873668339,5,15,0.3536144873668339,0.3536144873668339,0.3536144873668339,5,15,0.3536144873668339,0.3536144873668339,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,32.971538353393164,5,15,31.74740239994523,34.26743150684439,0.010797730929851852,5,15,0.010385666980302475,0.011157789054807861,38.87183134746667,5,15,37.3884011290889,40.1680405973083,1.0,5,15,1.0,1.0
component_ablation,+MoLFormer,lipo,regression,32,shared_morgan_linear,0.36820798003478306,5,15,0.3663409618826717,0.3719420163390058,0.3663409618826717,5,15,0.3663409618826717,0.3663409618826717,0.001867018152111381,5,15,0.0,0.005601054456334143,0.004972115499799354,5,15,0.0,0.014916346499398062,1.0,5,15,1.0,1.0,0.9491000133253402,5,15,0.8473000399760208,1.0,0.0,5,15,0.0,0.0,63.34918410006212,5,15,61.758790146753505,64.92699196017735,0.005800348464438604,5,15,0.0056293338878483645,0.005947923719147994,20.881254471978973,5,15,20.265601996254116,21.415566986965025,0.9950278845001874,5,15,0.9850836535005622,1.0
component_ablation,+MoLFormer,tdc_caco2_wang,regression,16,shared_morgan_linear,0.8339782714962967,5,15,0.8331111573913585,0.8349512170379896,0.8022823531809491,5,15,0.7928295510480321,0.8117351553138663,0.03169591831534736,5,15,0.021720113805835238,0.04167172282485949,0.03669186427538594,5,15,0.024486298306093092,0.048894987640755574,0.6717948717948719,5,15,0.5897435897435898,0.8358974358974359,0.5449640300821521,5,15,0.4350791828574086,0.6576664374921453,0.01357455222503239,5,15,0.0041217500921152655,0.023027354357949517,13.250875419971996,5,15,10.434832493371017,18.54337947316235,0.07202894559197871,5,15,0.06286188021287079,0.07773841856670623,259.30420413112336,5,15,226.53265153544217,279.8583068401424,0.9633081357245714,5,15,0.9511050123591869,0.9755137016938793
component_ablation,+MoLFormer,tdc_caco2_wang,regression,32,shared_morgan_linear,0.83924941436821,5,15,0.8362113261400642,0.8422875025963554,0.8084301329191008,5,15,0.8042465844647131,0.8123959019072527,0.030819281449108903,5,15,0.024084073828838128,0.03693669321404672,0.03490793780354143,5,15,0.026892734871981527,0.042265768615801745,0.4850574712643678,5,15,0.26436781609195403,0.7793103448275862,0.3948961107938665,5,15,0.20020366176329296,0.5934060588250395,0.013192120786422698,5,15,0.004338494896650671,0.021634587245130663,23.371677620006565,5,15,20.513432413421103,28.683251639878534,0.03728131252653822,5,15,0.03370749308158983,0.03949307386616972,134.2127250955376,5,15,121.3469750937234,142.17506591821103,0.9648214198938518,5,15,0.9573504987825124,0.9731229378257241
component_ablation,Classical multiview,bace,classification,16,shared_morgan_linear,0.08391838307665647,5,15,0.07842243342104335,0.09017200520380257,0.07930969320513923,5,15,0.07159596846104345,0.08687884799946144,0.004608689871517258,5,15,0.0019304510725815405,0.006995306176577873,0.054247199113305763,5,15,0.021607656882685355,0.09149769516880615,0.5076923076923077,5,15,0.26153846153846155,0.7538461538461539,0.44920357547437534,5,15,0.18985996751387935,0.7605073842537642,0.0035019619747853913,5,15,0.0009886975164752861,0.006695163101338308,12.250959293338624,5,15,12.008697986606663,12.559970073405808,0.006498447525717916,5,15,0.0059472169363877945,0.006986488250250525,23.394411092584498,5,15,21.258394415052955,25.151357700901887,0.9332166560916931,5,15,0.891116767367555,0.9732884225957779
component_ablation,Classical multiview,bace,classification,32,shared_morgan_linear,0.08439441698467043,5,15,0.07875139811661615,0.09107185392019233,0.07776728701170824,5,15,0.070512633158091,0.08612085135534622,0.006627129972962198,5,15,0.004440932178661846,0.009050423780800291,0.07262953053128486,5,15,0.04642575356362714,0.1027768935680693,0.5586206896551724,5,15,0.33793103448275863,0.7793103448275862,0.3538015328076152,5,15,0.21058747939118622,0.4463469631251783,0.005044368168216377,5,15,0.0020005332150140553,0.0080882031214187,41.41386744671812,5,15,38.63955071349629,44.1954272134346,0.0019160641896479504,5,15,0.0016969217719797008,0.0020763117002679946,6.897831082732621,5,15,6.109729403445918,7.499602324561643,0.9138825262235976,5,15,0.8847388617609975,0.9430261906861979
component_ablation,Classical multiview,bbbp,classification,16,shared_morgan_linear,0.12252228133979778,5,15,0.11738371740397857,0.12651870121465486,0.11838704144322323,5,15,0.11383197533791171,0.12278754399692823,0.004135239896574538,5,15,0.002070972637934535,0.006735624243501041,0.03450832887180029,5,15,0.016367553987347294,0.05768931112008131,1.0,5,15,1.0,1.0,0.5069269675812793,5,15,0.3519611573925385,0.6759805786962693,-0.0006694366385355144,5,15,-0.0035839620279096715,0.0019645914681083007,12.080571866877532,5,15,12.011465640164289,12.162147226898622,0.009782151559878431,5,15,0.009345129231903216,0.010219173887853646,35.21574561556235,5,15,33.64246523485157,36.78902599627313,0.9654916711278949,5,15,0.9423106888793837,0.9836324460125236
component_ablation,Classical multiview,bbbp,classification,32,shared_morgan_linear,0.12270534818392483,5,15,0.1174143898984192,0.126753413323883,0.11748934011073928,5,15,0.11208221360041488,0.12278754399692823,0.005216008073185533,5,15,0.002070972637934535,0.009633145314027666,0.04745151775304897,5,15,0.016367553987347294,0.09440824073494006,0.7057471264367816,5,15,0.4850574712643678,0.9264367816091955,0.45791514191487376,5,15,0.2441351978813029,0.6716950859484446,0.0002282646939484396,5,15,-0.0035166398315877277,0.003965409891227304,29.619064100203104,5,15,28.86065893354438,30.54481772677197,0.003973880020931912,5,15,0.003671101699736072,0.004236568460605987,14.305968075354883,5,15,13.150170669013647,15.25164645818155,0.9525484822464833,5,15,0.9055917592640446,0.9836324460125236
component_ablation,Classical multiview,clintox,classification,16,shared_morgan_linear,0.18482482458916244,5,15,0.17173669137781528,0.19687550801706905,0.17602339254329571,5,15,0.16206989090814902,0.18853492747513814,0.00880143204586675,5,15,0.0015717509624319614,0.016031113129301538,0.04410356575530843,5,15,0.00904161893847412,0.07734042055497839,0.8358974358974359,5,15,0.6717948717948719,1.0,0.7725826421905493,5,15,0.5854161441703818,0.9577365972212526,0.004768010451661064,5,15,0.0,0.012826489983824806,12.08095044658985,5,15,11.652263066552889,12.51998268010017,0.014615011071716316,5,15,0.013317242695292497,0.015912779448140135,52.61403985817874,5,15,47.942073703052976,57.28600601330449,0.9536394421525525,5,15,0.9163205032436311,0.9909583810614737
component_ablation,Classical multiview,clintox,classification,32,shared_morgan_linear,0.18842176131725807,5,15,0.17624074249673535,0.1998498521456704,0.17205079773636095,5,15,0.16048082305254407,0.18334450676028496,0.016370963580897104,5,15,0.008677951041010892,0.024063976120783318,0.08294286243155444,5,15,0.04436519619153848,0.12325920904301046,0.4114942528735632,5,15,0.11724137931034484,0.632183908045977,0.25170960066027015,5,15,0.10458440108161075,0.3988348002389294,0.008740605258595806,5,15,0.002242504787362854,0.015821421376021397,39.74828209337235,5,15,37.85438436005498,41.82975675340664,0.004395315958713347,5,15,0.004012343092058033,0.004755781050733093,15.823137451368046,5,15,14.444435131408914,17.12081178263913,0.9148001454761003,5,15,0.8744837988644264,0.9536583553029054
component_ablation,Classical multiview,esol,regression,16,shared_morgan_linear,2.2439746887799368,5,15,2.2257967108585115,2.262657938692011,2.1907526338180223,5,15,2.1907526338180223,2.1907526338180223,0.05322205496191429,5,15,0.03504407704048907,0.07190530487398891,0.023128246813300425,5,15,0.014504683311695474,0.03175181031490538,-0.1487179487179487,5,15,-0.23076923076923075,0.01538461538461539,-0.03605713097615263,5,15,-0.05779259526236562,-0.017098976015400766,0.010533210525392578,5,15,0.010533210525392578,0.010533210525392578,6.688762873310283,5,15,6.3524665666394835,7.112717373316019,0.3282743497142508,5,15,0.30990917464567314,0.34383704349486344,1181.787658971303,5,15,1115.6730287244234,1237.8133565815083,0.9768717531866891,5,15,0.9682481896850799,0.9854953166882983
component_ablation,Classical multiview,esol,regression,32,shared_morgan_linear,2.259489925753526,5,15,2.2396171744763693,2.279362677030682,2.1787075479202,5,15,2.158786832845576,2.195457016190524,0.08078237783332574,5,15,0.04608772865702303,0.11572280028362023,0.03751809869595725,5,15,0.019911538208173818,0.055124659183740675,0.04367816091954023,5,15,-0.10344827586206898,0.19080459770114944,0.017681530059416955,5,15,-0.01492802184313978,0.050952968235581896,0.02756121354314119,5,15,-0.007187568950271797,0.054323275704381634,18.433431006638173,5,15,16.953865306781754,19.889034359937064,0.11898235347712882,5,15,0.11049856809582967,0.12882201569901977,428.3364725176637,5,15,397.79484514498677,463.7592565164711,0.9621370192757649,5,15,0.9445304587879726,0.9797435797635572
component_ablation,Classical multiview,lipo,regression,16,shared_morgan_linear,0.3663409618826717,5,15,0.3663409618826717,0.3663409618826717,0.3663409618826717,5,15,0.3663409618826717,0.3663409618826717,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,16.624214260051183,5,15,16.168621933398146,17.163865586863054,0.02210565416782361,5,15,0.021449253708519835,0.0227251348450375,79.580355004165,5,15,77.21731335067139,81.85329196963387,1.0,5,15,1.0,1.0
component_ablation,Classical multiview,lipo,regression,32,shared_morgan_linear,0.3705285426525414,5,15,0.36678913607599917,0.3750762014415948,0.35874838018983424,5,15,0.35023981527437903,0.3663409618826717,0.01178016246270716,5,15,0.0004481741933274848,0.02483638616721578,0.030384186363678244,5,15,0.0012652600440704721,0.06364487096499385,1.0,5,15,1.0,1.0,0.7709500599640311,5,15,0.592800106602722,0.9491000133253402,0.0075925816928374525,5,15,0.0,0.016101146608292698,46.68793490000147,5,15,45.68906765994228,47.60841480003049,0.007706028300273798,5,15,0.007441809974689686,0.00797024662585791,27.741701880985676,5,15,26.790515908882877,28.69288785308847,0.9685175196284426,5,15,0.9340142442301242,0.9987347399559259
component_ablation,Classical multiview,tdc_caco2_wang,regression,16,shared_morgan_linear,0.8360689370768608,5,15,0.8343534682519016,0.8387477287755946,0.809841324712704,5,15,0.8017106045879931,0.8160301115172034,0.026227612364156765,5,15,0.018619728448684845,0.03671995730282969,0.029817168590778438,5,15,0.020492904177713576,0.0429658330125914,0.6717948717948719,5,15,0.42564102564102557,0.9179487179487179,0.4380979973416048,5,15,0.2690443862266149,0.6071516084565949,0.00886203033788974,5,15,0.002673243533390398,0.016992750462600605,6.035022826686809,5,15,5.982701293351902,6.086912133307971,0.13428900475313724,5,15,0.13185242134354705,0.1359604261974304,483.4404171112939,5,15,474.66871683676936,489.4575343107493,0.9701828314091875,5,15,0.9570341669873585,0.9795070958222638
component_ablation,Classical multiview,tdc_caco2_wang,regression,32,shared_morgan_linear,0.8418977851941838,5,15,0.8392760322211357,0.844519538167232,0.806090467909218,5,15,0.7954828319420103,0.8201186809916681,0.035807317284965653,5,15,0.023111804602664387,0.04787168575582909,0.041715993894465404,5,15,0.026765634940564376,0.05614931548857316,0.04367816091954023,5,15,-0.10344827586206898,0.33793103448275863,0.10319071097028076,5,15,-0.0007300951571495261,0.2804014383869979,0.02091719233029125,5,15,0.011884948602500042,0.028330499998398817,18.021838913376747,5,15,17.654489713352326,18.631371426687103,0.04493746452802178,5,15,0.04325834930419314,0.046408923313859866,161.7748723008784,5,15,155.7300574950953,167.07212392989555,0.9582840061054858,5,15,0.9452323404677287,0.9732343650594044
component_ablation,Full modern-augmented,bace,classification,16,shared_morgan_linear,0.079639128035472,5,15,0.07455621705790288,0.08616148115980761,0.07380935118845709,5,15,0.06520789741538857,0.08299591182353008,0.005829776847014919,5,15,0.0019760855187390828,0.009683468175290755,0.028495035743400766,5,15,0.009024655408860615,0.04919032280591269,0.7538461538461539,5,15,0.5897435897435898,0.9179487179487179,0.48814323301294715,5,15,0.29091402004545885,0.6806765123383522,0.0021720233338956337,5,15,-0.001235592690138117,0.00665971032784188,121.99643074663666,5,15,121.63332610644477,122.32347583346612,0.0006052622049500182,5,15,0.0005340142099829342,0.0006812291913714456,2.1789439378200655,5,15,1.9224511559385633,2.450639938081367,0.9160354978068934,5,15,0.8606585591044699,0.971412436509317
component_ablation,Full modern-augmented,bace,classification,32,shared_morgan_linear,0.08427139233591574,5,15,0.07948146119882113,0.09019704821182678,0.07930969320513923,5,15,0.07159596846104345,0.0864893872664009,0.004961699130776516,5,15,0.0021153003330347236,0.00813951569557767,0.02312773920414576,5,15,0.008971742346376987,0.03874803027938306,0.4850574712643678,5,15,0.26436781609195403,0.7793103448275862,0.4651478630220701,5,15,0.2308313573792137,0.7518625649610338,0.0035019619747853913,5,15,0.0009886975164752861,0.006695163101338308,187.05120179331476,5,15,183.73184469327876,190.888544173399,0.0004243364483951672,5,15,0.0003734901330427722,0.0004737576295989475,1.5276112142226022,5,15,1.3445644789539801,1.705527466556211,0.9290714009182743,5,15,0.8786810018472988,0.9732884225957779
component_ablation,Full modern-augmented,bbbp,classification,16,shared_morgan_linear,0.11306507227143663,5,15,0.10572412794468392,0.1184671923238669,0.11213093037785915,5,15,0.10407042846798889,0.11771467643470213,0.0009341418935774855,5,15,0.00037697348869331434,0.0015415718066969842,0.004909199211053085,5,15,0.0017160082593717426,0.008494730538510183,1.0,5,15,1.0,1.0,0.746419583327515,5,15,0.5773659722125252,0.9013853935162558,0.0002574926922506234,5,15,-1.0456532195624036e-05,0.0007689565370478047,181.94709711343748,5,15,175.37140479343168,187.58188266011032,0.0006157661495488762,5,15,0.0005794645236136096,0.0006471695388706284,2.216758138375954,5,15,2.0770635972182525,2.3298103399342622,0.9893266491762212,5,15,0.9808162494165489,0.9964150791175866
component_ablation,Full modern-augmented,bbbp,classification,32,shared_morgan_linear,0.12252228133979778,5,15,0.11716219598491066,0.12651870121465486,0.11838704144322323,5,15,0.11383197533791171,0.12278754399692823,0.004135239896574538,5,15,0.002070972637934535,0.006735624243501041,0.01815700106628388,5,15,0.00778786027032718,0.031539167417819716,1.0,5,15,1.0,1.0,0.5546251165967273,5,15,0.40192515657274813,0.7073250766207064,-0.0006694366385355144,5,15,-0.0035839620279096707,0.001964591468108301,224.7552299668469,5,15,217.08900028692636,232.52669246687634,0.0005268282398965516,5,15,0.0004966499803761013,0.0005549335137274707,1.8965816636275865,5,15,1.7879399293539648,1.9977606494188946,0.9654916711278949,5,15,0.9439619338197417,0.9836324460125236
component_ablation,Full modern-augmented,clintox,classification,16,shared_morgan_linear,0.15599705736718164,5,15,0.14349024105206626,0.16850387368229702,0.14232882327936786,5,15,0.13860818463005642,0.14583905495327032,0.01366823408781379,5,15,0.00433695446484692,0.023269605016683577,0.04657492674936248,5,15,0.015765989396173224,0.0780316978232192,0.6717948717948719,5,15,0.4256410256410256,0.9179487179487179,0.5083357476739042,5,15,0.3463260370220389,0.6745717986036444,-0.00375357518344058,5,15,-0.011265382363807771,0.005421467475693098,119.57206164007464,5,15,119.31827076021969,119.9324735198558,0.0011900338411517824,5,15,0.0011558339448142912,0.0012211884147320339,4.284121828146416,5,15,4.161002201331448,4.396278293035322,0.9084823014728938,5,15,0.8474979693930853,0.9694666335527021
component_ablation,Full modern-augmented,clintox,classification,32,shared_morgan_linear,0.18482482458916244,5,15,0.17173669137781528,0.19623524512270868,0.17602339254329571,5,15,0.16206989090814902,0.18853492747513814,0.00880143204586675,5,15,0.0015717509624319614,0.016031113129301538,0.02761663617012844,5,15,0.005533356700529632,0.04969991563972725,0.8528735632183908,5,15,0.7057471264367816,1.0,0.7945821966344088,5,15,0.6255215266078604,0.9618250099940052,0.004768010451661064,5,15,0.0,0.012826489983824806,186.47660509340153,5,15,182.38483372014406,191.0861383265078,0.0009514517381890158,5,15,0.0008600908356847824,0.0010358295644031029,3.4252262574804577,5,15,3.096327008465217,3.7289864318511703,0.9536394421525525,5,15,0.9163205032436311,0.9909583810614737
component_ablation,Full modern-augmented,esol,regression,16,shared_morgan_linear,2.212110615271258,5,15,2.2081959593056673,2.2158269993280117,2.0654629283771238,5,15,1.8855797221607347,2.158535078099611,0.1466476868941339,5,15,0.05558057968352238,0.3231047578627231,0.054279492149452456,5,15,0.015068067187920637,0.12023350226199211,0.5076923076923077,5,15,0.3435897435897436,0.5897435897435898,0.3336470161884147,5,15,0.22094460877842134,0.4012684606344107,0.13582291596629112,5,15,0.04275076624380407,0.3150152172942299,111.27160508002854,5,15,109.92736137993634,113.30242548681176,0.018605943603976834,5,15,0.016673237568812144,0.019617605497209624,66.98139697431661,5,15,60.02365524772372,70.62337978995465,0.9376837802669064,5,15,0.8759583436643268,0.9700007848982899
component_ablation,Full modern-augmented,esol,regression,32,shared_morgan_linear,2.2439746887799368,5,15,2.2257967108585115,2.262657938692011,2.1907526338180223,5,15,2.1907526338180223,2.1907526338180223,0.05322205496191429,5,15,0.03504407704048907,0.07190530487398891,0.02157549953786972,5,15,0.013288573506103293,0.030380813410656654,-0.029885057471264364,5,15,-0.10344827586206898,0.11724137931034484,0.03447382211683249,5,15,0.010223656553972303,0.056229413740684,0.010533210525392578,5,15,0.010533210525392578,0.010533210525392578,138.7093435266521,5,15,137.77459710673043,139.80950066664957,0.015824579103190538,5,15,0.015687744666912085,0.015954276900774365,56.96848477148593,5,15,56.47588080088351,57.43479902587865,0.9768717531866891,5,15,0.9682481896850799,0.9854953166882983
component_ablation,Full modern-augmented,lipo,regression,16,shared_morgan_linear,0.2942030256595266,5,15,0.29221815742248464,0.29766742165631854,0.2415185815329056,5,15,0.23912697506811909,0.24449789945807304,0.05268444412662099,5,15,0.05099218037927707,0.053931790328539175,0.1213096610937034,5,15,0.11610194587441913,0.1260103046294633,0.5076923076923078,5,15,0.3435897435897436,0.5897435897435898,0.31060339895904987,5,15,0.15785138605871976,0.4457456607015686,0.04146411636715393,5,15,0.04038595158972404,0.04214900749848098,192.71381952009398,5,15,182.9318457001005,201.8395343200808,0.0012615559821964515,5,15,0.0012004192327769506,0.0013266485114517188,4.541601535907225,5,15,4.321509237997022,4.775934641226186,0.8269502141053291,5,15,0.8236736208398454,0.8311678915757732
component_ablation,Full modern-augmented,lipo,regression,32,shared_morgan_linear,0.3663409618826717,5,15,0.3663409618826717,0.3663409618826717,0.3663409618826717,5,15,0.3663409618826717,0.3663409618826717,0.0,5,15,0.0,0.0,0.0,5,15,0.0,0.0,1.0,5,15,1.0,1.0,1.0,5,15,1.0,1.0,0.0,5,15,0.0,0.0,254.19300012005255,5,15,244.34321338684921,263.69862856667794,0.001446536506533608,5,15,0.0013902491299887074,0.0015068509768933489,5.207531423520988,5,15,5.004896867959346,5.424663516816057,1.0,5,15,1.0,1.0
component_ablation,Full modern-augmented,tdc_caco2_wang,regression,16,shared_morgan_linear,0.819696071883085,5,15,0.8177414348912201,0.8220965860306493,0.7803594040670179,5,15,0.7725306669766568,0.7910845672405584,0.03933666781606722,5,15,0.02915367116800354,0.04606371210686088,0.0463170569947745,5,15,0.03458356593151749,0.05448108694104452,0.5897435897435898,5,15,0.5897435897435898,0.5897435897435898,0.2554597210477318,5,15,0.17093291549023687,0.33998652660522677,0.016783847811387045,5,15,0.008094590998574434,0.022234739400067784,151.99174791996677,5,15,148.62568131332904,155.3578145266045,0.0051376397775439505,5,15,0.0050225440781941615,0.0052527354768937395,18.495503199158218,5,15,18.08115868149898,18.90984771681746,0.9535018106403687,5,15,0.9453739299971042,0.9652665311801366
component_ablation,Full modern-augmented,tdc_caco2_wang,regression,32,shared_morgan_linear,0.8360689370768608,5,15,0.8343534682519016,0.8387845941606971,0.809841324712704,5,15,0.8017106045879931,0.8160301115172034,0.026227612364156765,5,15,0.018619728448684845,0.03671995730282969,0.02966872134531471,5,15,0.020486968270902916,0.04227766615424386,0.7057471264367816,5,15,0.4850574712643678,0.9264367816091955,0.4924544185869643,5,15,0.3397544585629851,0.6451543786109436,0.00886203033788974,5,15,0.002673243533390398,0.016992750462600605,173.5278464666917,5,15,167.6916130866273,180.17517555999416,0.004688162260545392,5,15,0.004552188659949884,0.0048317583709578575,16.87738413796341,5,15,16.38107111443837,17.39433013544829,0.9701828314091875,5,15,0.9572947998297472,0.9795070958222638
