task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
bace,classification,23,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1140,373,0.8250503307448951,0.20274430001154542,0.8250503307448951,0.7961234544087292,
bace,classification,23,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1140,373,0.8815358067299396,0.18945649999659508,0.8815358067299396,0.8570834507969421,
bace,classification,23,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1140,373,0.8786597641645096,0.11830189998727292,0.8786597641645096,0.8440313591171784,
bace,classification,23,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1140,373,0.7992953695714697,0.05443369993008673,0.7992953695714697,0.7649098055496704,
bace,classification,23,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1140,373,0.8776675294794363,0.16277769999578595,0.8776675294794363,0.8475132161314742,
bace,classification,23,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1140,373,0.8522720736266897,0.062358299968764186,0.8522720736266897,0.79955514126877,
bace,classification,23,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1140,373,0.8562841530054643,0.07457329996395856,0.8562841530054643,0.8001172304894116,
bace,classification,23,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1140,373,0.901926948518838,0.17590010003186762,0.901926948518838,0.867909263506264,
bace,classification,23,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1140,373,0.8942047742306586,0.15944049996323884,0.8942047742306586,0.8546524919946531,
bace,classification,23,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1140,373,0.8287316652286454,0.394006900023669,0.8287316652286454,0.7745521756725147,
bace,classification,23,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1140,373,0.9003019844693702,0.2292302999412641,0.9003019844693702,0.8693592079117038,
bace,classification,23,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1140,373,0.8880212827149843,0.3817830999614671,0.8880212827149843,0.8530609077933611,
bace,classification,23,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,941,572,0.728133608815427,0.14330170000903308,0.728133608815427,0.6941441636416024,
bace,classification,23,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,941,572,0.8404417552144825,0.17729419993702322,0.8404417552144825,0.7934715359070377,
bace,classification,23,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,941,572,0.8311934277843369,0.1153381000040099,0.8311934277843369,0.7928436885512664,
bace,classification,23,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,941,572,0.7086469401810311,0.04122989997267723,0.7086469401810311,0.6793076827921447,
bace,classification,23,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,941,572,0.8202417847304211,0.16159379994496703,0.8202417847304211,0.7808393038610367,
bace,classification,23,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,941,572,0.7923676702085793,0.05139519996009767,0.7923676702085793,0.7560204410154925,
bace,classification,23,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,941,572,0.8129058441558441,0.055831799982115626,0.8129058441558441,0.7454856418900099,
bace,classification,23,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,941,572,0.8367645611963794,0.16775749996304512,0.8367645611963794,0.7891907795923311,
bace,classification,23,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,941,572,0.8395808736717828,0.13807620003353804,0.8395808736717828,0.7914057656896782,
bace,classification,23,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,941,572,0.7509715663124754,0.2951835000421852,0.7509715663124754,0.7107444246363605,
bace,classification,23,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,941,572,0.8444571526957891,0.21183549996931106,0.8444571526957891,0.792072475408153,
bace,classification,23,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,941,572,0.8395316804407714,0.3048226999817416,0.8395316804407714,0.7853785525612057,
bace,classification,23,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,945,568,0.8399994940295488,0.1661326999310404,0.8399994940295488,0.7835003664706691,
bace,classification,23,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,945,568,0.8879781420765027,0.17723570007365197,0.8879781420765027,0.8588040543517597,
bace,classification,23,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,945,568,0.8746205221615057,0.10081580001860857,0.8746205221615057,0.8159283872817231,
bace,classification,23,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,945,568,0.8112540477636107,0.040904799941927195,0.8112540477636107,0.7691197601748275,
