dataset,task_type,outer_fold,outer_split_type,candidate_order,candidate,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,brier,rmse,mae,r2,spearman
bbbp,classification,1,stratified_scaffold_group,1,logreg_l2_c0.1,linear,1448,591,0.8632231404958678,0.0079507999471388,0.8632231404958678,0.9492782492799172,0.114347497592742,,,,
bbbp,classification,1,stratified_scaffold_group,2,logreg_l2_c1,linear,1448,591,0.8285651485844909,0.0138815999962389,0.8285651485844909,0.928464415183074,0.1325599111673777,,,,
bbbp,classification,1,stratified_scaffold_group,3,logreg_l2_c10,linear,1448,591,0.8016089326534201,0.0176334000425413,0.8016089326534201,0.917429342134666,0.1659529500615636,,,,
bbbp,classification,1,stratified_scaffold_group,4,logreg_l1_c1,linear,1448,591,0.845850184631616,0.0266137999715283,0.845850184631616,0.9403245205793912,0.1262721780532644,,,,
bbbp,classification,1,stratified_scaffold_group,5,rf_60_sqrt,bagging,1448,591,0.8953930015825567,0.1382115999585949,0.8953930015825567,0.9632373370927096,0.0930083263452704,,,,
bbbp,classification,1,stratified_scaffold_group,6,rf_90_d12,bagging,1448,591,0.9074819764374892,0.2008843999938108,0.9074819764374892,0.9731859125411422,0.1048381933485762,,,,
bbbp,classification,1,stratified_scaffold_group,7,rf_90_leaf2,bagging,1448,591,0.904422366801477,0.1874019999522715,0.904422366801477,0.9689801235473424,0.0941201908448284,,,,
bbbp,classification,1,stratified_scaffold_group,8,rf_120_d20_leaf2,bagging,1448,591,0.9124582380868648,0.2588295000023208,0.9124582380868648,0.9729262197513372,0.0940814897728674,,,,
bbbp,classification,1,stratified_scaffold_group,9,et_60_sqrt,bagging,1448,591,0.9182345700720944,0.1030272000352852,0.9182345700720944,0.9750720381686075,0.0887981388587294,,,,
bbbp,classification,1,stratified_scaffold_group,10,et_90_d12,bagging,1448,591,0.9192456479690522,0.1380738000152632,0.9192456479690522,0.9767663229517464,0.1049385022266842,,,,
bbbp,classification,1,stratified_scaffold_group,11,et_90_leaf2,bagging,1448,591,0.9246087568137858,0.1283980999724008,0.9246087568137858,0.9792044799366756,0.0900638835791365,,,,
bbbp,classification,1,stratified_scaffold_group,12,et_120_d20_leaf2,bagging,1448,591,0.921004044311588,0.1570132999913767,0.921004044311588,0.9768465726386109,0.0927105430507301,,,,
bbbp,classification,1,stratified_scaffold_group,13,histgb_lr0.05,boosting,1448,591,0.8951028661860383,1.4451939000282437,0.8951028661860383,0.9654134288521828,0.0890242530482091,,,,
bbbp,classification,1,stratified_scaffold_group,14,histgb_lr0.1,boosting,1448,591,0.8901969403903641,1.1819882999989204,0.8901969403903641,0.9608754973603836,0.0883981737589005,,,,
bbbp,classification,1,stratified_scaffold_group,15,gb_lr0.05_d2,boosting,1448,591,0.8370933708457886,0.6813420000253245,0.8370933708457886,0.9419086712051492,0.1055062158909201,,,,
bbbp,classification,1,stratified_scaffold_group,16,gb_lr0.1_d3,boosting,1448,591,0.8750659398628451,0.984928200021386,0.8750659398628451,0.9585540842020452,0.0935563859391632,,,,
bbbp,classification,1,stratified_scaffold_group,17,lgbm_60_l15,boosting,1448,591,0.8928609108493055,0.0795059000374749,0.8928609108493055,0.965915124601858,0.0907484007475437,,,,
bbbp,classification,1,stratified_scaffold_group,18,lgbm_90_l31,boosting,1448,591,0.8990768419201689,0.1330045000067912,0.8990768419201689,0.9686489757240002,0.09097930922951,,,,
bbbp,classification,1,stratified_scaffold_group,19,lgbm_60_l63,boosting,1448,591,0.8921311763671531,0.178088899992872,0.8921311763671531,0.961769848369368,0.0904611840394025,,,,
bbbp,classification,1,stratified_scaffold_group,20,lgbm_100_leaf10,boosting,1448,591,0.8975470371021628,0.2260016999789513,0.8975470371021628,0.9672823948675724,0.0898070658418618,,,,
bbbp,classification,1,stratified_scaffold_group,21,lgbm_100_leaf30,boosting,1448,591,0.9048092139968348,0.1070936999749392,0.9048092139968348,0.9708138996497871,0.0879442946092057,,,,
bbbp,classification,1,stratified_scaffold_group,22,lgbm_80_ff0.7,boosting,1448,591,0.8997098646034817,0.1004454999929294,0.8997098646034817,0.9677268869902776,0.0902033495729463,,,,
bbbp,classification,1,stratified_scaffold_group,23,lgbm_80_bag0.8,boosting,1448,591,0.8910058027079304,0.116781799995806,0.8910058027079304,0.965297742780312,0.0904969473124571,,,,
bbbp,classification,1,stratified_scaffold_group,24,lgbm_120_l15,boosting,1448,591,0.9016528925619836,0.0954931000014767,0.9016528925619836,0.9700831035838676,0.0881536566385201,,,,
bbbp,classification,1,stratified_scaffold_group,25,xgb_60_d3,boosting,1448,591,0.8699929664146299,0.0914826999651268,0.8699929664146299,0.955967671685042,0.0956271102892189,,,,
