task,task_type,seed,outer_fold,outer_split_type,candidate_order,candidate,representation,family,n_train,n_test,outer_utility,fit_seconds,roc_auc,pr_auc,rmse
clintox,classification,11,1,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1082,398,0.728711190975342,0.181224099942483,0.728711190975342,0.2552384742999973,
clintox,classification,11,1,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1082,398,0.8197564140960367,0.17466120002791286,0.8197564140960367,0.343806350424132,
clintox,classification,11,1,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1082,398,0.8434161924727963,0.12842269998509437,0.8434161924727963,0.4440270907521308,
clintox,classification,11,1,stratified_scaffold_group,4,maccs__linear,maccs,linear,1082,398,0.8155635419786362,0.06519599992316216,0.8155635419786362,0.26188315663987144,
clintox,classification,11,1,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1082,398,0.9106019766397125,0.15709910006262362,0.9106019766397125,0.5866635190930948,
clintox,classification,11,1,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1082,398,0.9234800838574424,0.055513300001621246,0.9234800838574424,0.5287632304361786,
clintox,classification,11,1,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1082,398,0.8692223220525107,0.09248700004536659,0.8692223220525107,0.35662846993759406,
clintox,classification,11,1,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1082,398,0.9152940001996607,0.18937819998245686,0.9152940001996607,0.48295035715856366,
clintox,classification,11,1,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1082,398,0.8981231905760207,0.15624489996116608,0.8981231905760207,0.4712579866675113,
clintox,classification,11,1,stratified_scaffold_group,10,multiview__linear,multiview,linear,1082,398,0.788210042927024,0.350032199989073,0.788210042927024,0.3588688738293138,
clintox,classification,11,1,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,1082,398,0.9016172506738545,0.21499239990953356,0.9016172506738545,0.5850362890316309,
clintox,classification,11,1,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,1082,398,0.9384546271338724,0.34101990005001426,0.9384546271338724,0.5439561122111314,
clintox,classification,11,2,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,871,609,0.757703271345188,0.11271040001884103,0.757703271345188,0.3223683009617261,
clintox,classification,11,2,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,871,609,0.7641848785122844,0.1803012000164017,0.7641848785122844,0.32524733429082064,
clintox,classification,11,2,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,871,609,0.7801852857336772,0.10811559995636344,0.7801852857336772,0.3620515698583049,
clintox,classification,11,2,stratified_scaffold_group,4,maccs__linear,maccs,linear,871,609,0.8268630378715894,0.04710660001728684,0.8268630378715894,0.38883434449437265,
clintox,classification,11,2,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,871,609,0.8685523279489616,0.160260200034827,0.8685523279489616,0.37677422978804226,
clintox,classification,11,2,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,871,609,0.8822112121623457,0.0444997000740841,0.8822112121623457,0.4395933776080679,
clintox,classification,11,2,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,871,609,0.8150366499253427,0.06041569996159524,0.8150366499253427,0.37703940568877675,
clintox,classification,11,2,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,871,609,0.8321908510927108,0.17183139990083873,0.8321908510927108,0.36466664206828625,
clintox,classification,11,2,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,871,609,0.8499728519071537,0.15021360001992434,0.8499728519071537,0.4376199090740679,
clintox,classification,11,2,stratified_scaffold_group,10,multiview__linear,multiview,linear,871,609,0.7844611103569974,0.24237860005814582,0.7844611103569974,0.39262187666878073,
clintox,classification,11,2,stratified_scaffold_group,11,multiview__random_forest,multiview,random_forest,871,609,0.8243688068413194,0.19696299999486655,0.8243688068413194,0.38730403216710707,
clintox,classification,11,2,stratified_scaffold_group,12,multiview__lightgbm,multiview,lightgbm,871,609,0.8899653861816208,0.25647809996735305,0.8899653861816208,0.4714372853530763,
clintox,classification,11,3,stratified_scaffold_group,1,morgan512__linear,morgan512,linear,1007,473,0.704719387755102,0.16896410007029772,0.704719387755102,0.25176154090833314,
clintox,classification,11,3,stratified_scaffold_group,2,morgan512__random_forest,morgan512,random_forest,1007,473,0.856327947845805,0.16399590007495135,0.856327947845805,0.2605688780625859,
clintox,classification,11,3,stratified_scaffold_group,3,morgan512__lightgbm,morgan512,lightgbm,1007,473,0.855123299319728,0.11316680000163615,0.855123299319728,0.337972703388689,
clintox,classification,11,3,stratified_scaffold_group,4,maccs__linear,maccs,linear,1007,473,0.8888180272108843,0.06104699999559671,0.8888180272108843,0.4175708381284553,
clintox,classification,11,3,stratified_scaffold_group,5,maccs__random_forest,maccs,random_forest,1007,473,0.9240362811791384,0.15932939993217587,0.9240362811791384,0.49835555362858097,
clintox,classification,11,3,stratified_scaffold_group,6,maccs__lightgbm,maccs,lightgbm,1007,473,0.9423185941043084,0.050434599979780614,0.9423185941043084,0.6256470509907441,
clintox,classification,11,3,stratified_scaffold_group,7,rdkit2d__linear,rdkit2d,linear,1007,473,0.8370535714285715,0.07444850006140769,0.8370535714285715,0.34474646181469853,
clintox,classification,11,3,stratified_scaffold_group,8,rdkit2d__random_forest,rdkit2d,random_forest,1007,473,0.8929280045351474,0.15892169997096062,0.8929280045351474,0.43668728653093963,
clintox,classification,11,3,stratified_scaffold_group,9,rdkit2d__lightgbm,rdkit2d,lightgbm,1007,473,0.9382086167800454,0.17678440001327544,0.9382086167800454,0.6355970537402567,
clintox,classification,11,3,stratified_scaffold_group,10,multiview__linear,multiview,linear,1007,473,0.798327664399093,0.303906699991785,0.798327664399093,0.3483912696461803,
