task,task_type,seed,outer_fold,variant,candidate_count,policy,selected_candidate,selected_representation,selected_family,outer_utility,oracle_candidate,oracle_utility,raw_regret,normalized_regret
clintox,classification,11,1,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8197564140960367,multiview__lightgbm,0.9384546271338724,0.11869821303783568,0.5659209900047598
clintox,classification,11,1,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,0.9384546271338724,multiview__lightgbm,0.9384546271338724,0.0,0.0
clintox,classification,11,1,full_multiview,12,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8981231905760207,multiview__lightgbm,0.9384546271338724,0.04033143655785165,0.19228938600666357
clintox,classification,11,1,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,0.9384546271338724,multiview__lightgbm,0.9384546271338724,0.0,0.0
clintox,classification,11,1,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,0.9384546271338724,multiview__lightgbm,0.9384546271338724,0.0,0.0
clintox,classification,11,1,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8197564140960367,morgan512__lightgbm,0.8434161924727963,0.023659778376759588,0.2062663185378597
clintox,classification,11,1,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.8197564140960367,morgan512__lightgbm,0.8434161924727963,0.023659778376759588,0.2062663185378597
clintox,classification,11,1,morgan_only,3,one_se_stable,morgan512__lightgbm,morgan512,lightgbm,0.8434161924727963,morgan512__lightgbm,0.8434161924727963,0.0,0.0
clintox,classification,11,1,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.8197564140960367,morgan512__lightgbm,0.8434161924727963,0.023659778376759588,0.2062663185378597
clintox,classification,11,1,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,0.8434161924727963,morgan512__lightgbm,0.8434161924727963,0.0,0.0
clintox,classification,11,1,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8197564140960367,maccs__lightgbm,0.9234800838574424,0.10372366976140568,0.5325474115838036
clintox,classification,11,1,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,0.9234800838574424,maccs__lightgbm,0.9234800838574424,0.0,0.0
clintox,classification,11,1,fingerprints_only,6,one_se_stable,maccs__random_forest,maccs,random_forest,0.9106019766397125,maccs__lightgbm,0.9234800838574424,0.012878107217729862,0.06611993849308048
clintox,classification,11,1,fingerprints_only,6,risk_adjusted,maccs__random_forest,maccs,random_forest,0.9106019766397125,maccs__lightgbm,0.9234800838574424,0.012878107217729862,0.06611993849308048
clintox,classification,11,1,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,0.9234800838574424,maccs__lightgbm,0.9234800838574424,0.0,0.0
clintox,classification,11,1,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.8197564140960367,maccs__lightgbm,0.9234800838574424,0.10372366976140568,0.5325474115838036
clintox,classification,11,1,no_multiview_concat,9,validation_best,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8981231905760207,maccs__lightgbm,0.9234800838574424,0.025356893281421655,0.1301896463352131
clintox,classification,11,1,no_multiview_concat,9,one_se_stable,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8981231905760207,maccs__lightgbm,0.9234800838574424,0.025356893281421655,0.1301896463352131
clintox,classification,11,1,no_multiview_concat,9,risk_adjusted,rdkit2d__lightgbm,rdkit2d,lightgbm,0.8981231905760207,maccs__lightgbm,0.9234800838574424,0.025356893281421655,0.1301896463352131
clintox,classification,11,1,no_multiview_concat,9,test_oracle,maccs__lightgbm,maccs,lightgbm,0.9234800838574424,maccs__lightgbm,0.9234800838574424,0.0,0.0
clintox,classification,11,2,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,multiview__lightgbm,0.8899653861816208,0.12578050766933635,0.9509942270686342
clintox,classification,11,2,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,0.8899653861816208,multiview__lightgbm,0.8899653861816208,0.0,0.0
clintox,classification,11,2,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,0.8899653861816208,multiview__lightgbm,0.8899653861816208,0.0,0.0
clintox,classification,11,2,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,0.8899653861816208,multiview__lightgbm,0.8899653861816208,0.0,0.0
clintox,classification,11,2,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,0.8899653861816208,multiview__lightgbm,0.8899653861816208,0.0,0.0
clintox,classification,11,2,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,morgan512__lightgbm,0.7801852857336772,0.016000407221392732,0.7116981132075496
clintox,classification,11,2,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,morgan512__lightgbm,0.7801852857336772,0.016000407221392732,0.7116981132075496
clintox,classification,11,2,morgan_only,3,one_se_stable,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,morgan512__lightgbm,0.7801852857336772,0.016000407221392732,0.7116981132075496
clintox,classification,11,2,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,morgan512__lightgbm,0.7801852857336772,0.016000407221392732,0.7116981132075496
clintox,classification,11,2,morgan_only,3,test_oracle,morgan512__lightgbm,morgan512,lightgbm,0.7801852857336772,morgan512__lightgbm,0.7801852857336772,0.0,0.0
clintox,classification,11,2,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,maccs__lightgbm,0.8822112121623457,0.11802633365006121,0.9479422185881717
clintox,classification,11,2,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.7641848785122844,maccs__lightgbm,0.8822112121623457,0.11802633365006121,0.9479422185881717
clintox,classification,11,2,no_multiview_concat,9,validation_best,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,no_multiview_concat,9,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,no_multiview_concat,9,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,2,no_multiview_concat,9,test_oracle,maccs__lightgbm,maccs,lightgbm,0.8822112121623457,maccs__lightgbm,0.8822112121623457,0.0,0.0
clintox,classification,11,3,full_multiview,12,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.856327947845805,multiview__lightgbm,0.9451530612244898,0.08882511337868482,0.369437076333628
clintox,classification,11,3,full_multiview,12,validation_best,multiview__lightgbm,multiview,lightgbm,0.9451530612244898,multiview__lightgbm,0.9451530612244898,0.0,0.0
clintox,classification,11,3,full_multiview,12,one_se_stable,multiview__lightgbm,multiview,lightgbm,0.9451530612244898,multiview__lightgbm,0.9451530612244898,0.0,0.0
clintox,classification,11,3,full_multiview,12,risk_adjusted,multiview__lightgbm,multiview,lightgbm,0.9451530612244898,multiview__lightgbm,0.9451530612244898,0.0,0.0
clintox,classification,11,3,full_multiview,12,test_oracle,multiview__lightgbm,multiview,lightgbm,0.9451530612244898,multiview__lightgbm,0.9451530612244898,0.0,0.0
clintox,classification,11,3,morgan_only,3,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.856327947845805,morgan512__random_forest,0.856327947845805,0.0,0.0
clintox,classification,11,3,morgan_only,3,validation_best,morgan512__random_forest,morgan512,random_forest,0.856327947845805,morgan512__random_forest,0.856327947845805,0.0,0.0
clintox,classification,11,3,morgan_only,3,one_se_stable,morgan512__random_forest,morgan512,random_forest,0.856327947845805,morgan512__random_forest,0.856327947845805,0.0,0.0
clintox,classification,11,3,morgan_only,3,risk_adjusted,morgan512__random_forest,morgan512,random_forest,0.856327947845805,morgan512__random_forest,0.856327947845805,0.0,0.0
clintox,classification,11,3,morgan_only,3,test_oracle,morgan512__random_forest,morgan512,random_forest,0.856327947845805,morgan512__random_forest,0.856327947845805,0.0,0.0
clintox,classification,11,3,fingerprints_only,6,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.856327947845805,maccs__lightgbm,0.9423185941043084,0.08599064625850339,0.36191470325082004
clintox,classification,11,3,fingerprints_only,6,validation_best,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,fingerprints_only,6,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,fingerprints_only,6,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,fingerprints_only,6,test_oracle,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,no_multiview_concat,9,fixed_morgan_rf,morgan512__random_forest,morgan512,random_forest,0.856327947845805,maccs__lightgbm,0.9423185941043084,0.08599064625850339,0.36191470325082004
clintox,classification,11,3,no_multiview_concat,9,validation_best,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,no_multiview_concat,9,one_se_stable,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,no_multiview_concat,9,risk_adjusted,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
clintox,classification,11,3,no_multiview_concat,9,test_oracle,maccs__lightgbm,maccs,lightgbm,0.9423185941043084,maccs__lightgbm,0.9423185941043084,0.0,0.0
