dataset,task_type,outer_fold,inner_fold,outer_split_type,inner_split_type,candidate_order,candidate,family,inner_utility,inner_roc_auc,inner_pr_auc,inner_brier,minority_label,minority_threshold,minority_recall,majority_recall,balanced_recall,minority_constraint_feasible,minority_recall_target,fit_seconds
bbbp,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8833812719718759,0.8833812719718759,0.9541963620004013,0.1223652297571125,0.0,0.6252705682669926,0.8,0.7885906040268457,0.7942953020134229,1.0,0.8,0.0052699000225402
bbbp,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.8910046056419113,0.8910046056419113,0.9657675940378628,0.1083983394758507,0.0,0.5907332910589511,0.8,0.8419689119170984,0.8209844559585493,1.0,0.8,0.0041149000171571
bbbp,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,1,logreg_l2_c0.1,linear,0.858910320448782,0.858910320448782,0.9450187973687134,0.1234855020458397,0.0,0.7161155030761759,0.8021978021978022,0.7167832167832168,0.7594905094905096,1.0,0.8,0.0063401999650523
bbbp,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8390540108660913,0.8390540108660913,0.934820859425989,0.149183590017382,0.0,0.8549864462527664,0.8,0.7046979865771812,0.7523489932885906,1.0,0.8,0.0085452999919652
bbbp,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8799222797927462,0.8799222797927462,0.9591173036111602,0.1089069418485432,0.0,0.7835312100156898,0.8,0.7668393782383419,0.7834196891191709,1.0,0.8,0.0056790999951772
bbbp,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,2,logreg_l2_c1,linear,0.8371628371628372,0.8371628371628372,0.932839248021375,0.1354479269398819,0.0,0.8867507005285679,0.8021978021978022,0.6923076923076923,0.7472527472527473,1.0,0.8,0.0064623999642208
bbbp,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.7977948226270375,0.7977948226270375,0.9145072568286348,0.1846237004117068,0.0,0.9840359285250774,0.8095238095238095,0.6476510067114094,0.7285874081176095,1.0,0.8,0.0096837000455707
bbbp,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8657887161773171,0.8657887161773171,0.9515066300459004,0.1361328342096398,0.0,0.93391205584314,0.8,0.7461139896373057,0.7730569948186529,1.0,0.8,0.0079952999949455
bbbp,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,3,logreg_l2_c10,linear,0.8170675478367786,0.8170675478367786,0.9240607530486448,0.1603904868759096,0.0,0.9892900806396306,0.8021978021978022,0.6363636363636364,0.7192807192807193,1.0,0.8,0.0093713999958708
bbbp,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.8354745925215722,0.8354745925215722,0.933494866131184,0.1566499490944376,0.0,0.8460425061608678,0.8,0.6879194630872483,0.7439597315436242,1.0,0.8,0.0107263000099919
bbbp,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.8857369027058147,0.8857369027058147,0.9584959915663877,0.1047824734519149,0.0,0.6887011438022583,0.8,0.8367875647668394,0.8183937823834198,1.0,0.8,0.0086878999718464
bbbp,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,4,logreg_l1_c1,linear,0.8238300161377085,0.8238300161377085,0.9254890448441782,0.1366383183416342,0.0,0.9171178464961672,0.8021978021978022,0.6118881118881119,0.707042957042957,1.0,0.8,0.0143525000312365
bbbp,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.9128315755832536,0.9128315755832536,0.960194269282778,0.1104405663299776,0.0,0.7734516028633676,0.8285714285714285,0.8624161073825504,0.8454937679769894,1.0,0.8,0.1189887000364251
bbbp,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.9011370178468624,0.9011370178468624,0.968022984839001,0.0819530237409496,0.0,0.7023949169110459,0.8,0.8963730569948186,0.8481865284974093,1.0,0.8,0.1055127999861724
bbbp,classification,1,3,stratified_scaffold_group,stratified_scaffold_group,5,rf_60_sqrt,bagging,0.8523976023976024,0.8523976023976024,0.9279622498215222,0.1179757165501288,0.0,0.841032162962426,0.8021978021978022,0.6748251748251748,0.7385114885114885,1.0,0.8,0.1051367999752983
bbbp,classification,1,1,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.909587727708533,0.909587727708533,0.959204472644676,0.1175544258124878,0.0,0.7183958621919764,0.8,0.8523489932885906,0.8261744966442953,1.0,0.8,0.1470575000275857
bbbp,classification,1,2,stratified_scaffold_group,stratified_scaffold_group,6,rf_90_d12,bagging,0.8915515256188832,0.8915515256188832,0.9646897480675564,0.0923275353910728,0.0,0.682501687112896,0.8,0.8601036269430051,0.8300518134715026,1.0,0.8,0.1731473000254482
